Date,GLD,SPY,VFITX
2013-01-10,161.97999572753906,116.80290985107422,8.056628227233887
2013-01-11,161.05999755859375,116.79496765136719,8.070473670959473
2013-01-14,161.5399932861328,116.7155532836914,8.070473670959473
2013-01-15,162.55999755859375,116.79496765136719,8.077396392822266
2013-01-16,162.64999389648438,116.77909088134766,8.084315299987793
2013-01-17,163.35000610351562,117.53351593017578,8.063553810119629
2013-01-18,163.08999633789062,117.7956314086914,8.070473670959473
2013-01-22,163.6699981689453,118.43090057373047,8.077396392822266
2013-01-23,163.2100067138672,118.62153625488281,8.077396392822266
2013-01-24,161.4199981689453,118.65328216552734,8.070473670959473
2013-01-25,160.64999389648438,119.32035827636719,8.035868644714355
2013-01-28,160.2899932861328,119.17740631103516,8.028946876525879
2013-01-29,160.99000549316406,119.6460189819336,8.022024154663086
2013-01-30,162.19000244140625,119.17740631103516,8.028946876525879
2013-01-31,161.1999969482422,118.88355255126953,8.038647651672363
2013-02-01,161.4499969482422,120.1065673828125,8.024792671203613
2013-02-04,162.0,118.75654602050781,8.052505493164062
2013-02-05,161.9600067138672,119.95569610595703,8.038647651672363
2013-02-06,162.38999938964844,120.04302215576172,8.052505493164062
2013-02-07,161.83999633789062,119.88418579101562,8.052505493164062
2013-02-08,161.57000732421875,120.55127716064453,8.052505493164062
2013-02-11,159.6999969482422,120.52745819091797,8.045576095581055
2013-02-12,159.88999938964844,120.72601318359375,8.038647651672363
2013-02-13,159.0500030517578,120.82923889160156,8.024792671203613
2013-02-14,158.35000610351562,120.9404525756836,8.045576095581055
2013-02-15,155.75999450683594,120.7974624633789,8.038647651672363
2013-02-19,155.3300018310547,121.70278930664062,8.031720161437988
2013-02-20,151.44000244140625,120.18596649169922,8.038647651672363
2013-02-21,152.6199951171875,119.4553451538086,8.052505493164062
2013-02-22,152.97000122070312,120.62271881103516,8.052505493164062
2013-02-25,154.33999633789062,118.32768249511719,8.087152481079102
2013-02-26,156.22000122070312,119.13774108886719,8.087152481079102
2013-02-27,154.57000732421875,120.638671875,8.087152481079102
2013-02-28,153.0,120.4004135131836,8.096173286437988
2013-03-01,152.44000244140625,120.7974624633789,8.110047340393066
2013-03-04,152.3000030517578,121.44071960449219,8.096173286437988
2013-03-05,152.3800048828125,122.52869415283203,8.096173286437988
2013-03-06,153.22999572753906,122.69544219970703,8.07536506652832
2013-03-07,152.69000244140625,122.91781616210938,8.061490058898926
2013-03-08,152.7100067138672,123.44197082519531,8.033736228942871
2013-03-11,152.99000549316406,123.91053009033203,8.033736228942871
2013-03-12,154.19000244140625,123.63259887695312,8.047616004943848
2013-03-13,153.66000366210938,123.80726623535156,8.047616004943848
2013-03-14,153.67999267578125,124.46642303466797,8.047616004943848
2013-03-15,154.0,124.30206298828125,8.061490058898926
2013-03-18,155.3800048828125,123.61607360839844,8.07536506652832
2013-03-19,156.0800018310547,123.32893371582031,8.089235305786133
2013-03-20,155.3699951171875,124.19042205810547,8.07536506652832
2013-03-21,156.25,123.12946319580078,8.082304000854492
2013-03-22,155.5500030517578,124.11860656738281,8.082304000854492
2013-03-25,155.24000549316406,123.60014343261719,8.089235305786133
2013-03-26,154.72000122070312,124.5893325805664,8.089235305786133
2013-03-27,155.36000061035156,124.5893325805664,8.110047340393066
2013-03-28,154.4499969482422,124.97212982177734,8.118391990661621
2013-04-01,154.6699981689453,124.47756958007812,8.118391990661621
2013-04-02,152.42999267578125,125.09178924560547,8.111440658569336
2013-04-03,150.72999572753906,123.823486328125,8.132298469543457
2013-04-04,150.2899932861328,124.32600402832031,8.146188735961914
2013-04-05,152.80999755859375,123.76762390136719,8.153144836425781
2013-04-08,152.16000366210938,124.605224609375,8.146188735961914
2013-04-09,153.33999633789062,125.0359878540039,8.146188735961914
2013-04-10,150.75,126.5675048828125,8.132298469543457
2013-04-11,151.0500030517578,126.98231506347656,8.132298469543457
2013-04-12,143.9499969482422,126.67122650146484,8.153144836425781
2013-04-15,131.30999755859375,123.73568725585938,8.16009521484375
2013-04-16,132.8000030517578,125.56246948242188,8.146188735961914
2013-04-17,132.8699951171875,123.72779083251953,8.153144836425781
2013-04-18,134.3000030517578,122.95403289794922,8.153144836425781
2013-04-19,135.47000122070312,124.0229263305664,8.146188735961914
2013-04-22,137.89999389648438,124.57331085205078,8.153144836425781
2013-04-23,136.8800048828125,125.85762023925781,8.153144836425781
2013-04-24,138.3699951171875,125.93730163574219,8.153144836425781
2013-04-25,141.6300048828125,126.44783782958984,8.153144836425781
2013-04-26,140.91000366210938,126.2244873046875,8.167047500610352
2013-04-29,142.3000030517578,127.07002258300781,8.167047500610352
2013-04-30,142.77000427246094,127.3731460571289,8.1760892868042
2013-05-01,141.11000061035156,126.25638580322266,8.183053970336914
2013-05-02,141.9199981689453,127.42902374267578,8.183053970336914
2013-05-03,142.08999633789062,128.7212371826172,8.14825439453125
2013-05-06,142.14999389648438,129.04832458496094,8.141301155090332
2013-05-07,140.3800048828125,129.70236206054688,8.141301155090332
2013-05-08,142.4600067138672,130.2926788330078,8.141301155090332
2013-05-09,140.80999755859375,129.9257354736328,8.141301155090332
2013-05-10,139.60000610351562,130.34849548339844,8.1134672164917
2013-05-13,138.42999267578125,130.4521942138672,8.099556922912598
2013-05-14,137.80999755859375,131.8002166748047,8.085631370544434
2013-05-15,134.6300048828125,132.51019287109375,8.099556922912598
2013-05-16,134.08999633789062,131.88800048828125,8.12042236328125
2013-05-17,131.07000732421875,133.16429138183594,8.092585563659668
2013-05-20,135.1199951171875,133.1562957763672,8.092585563659668
2013-05-21,132.8800048828125,133.34779357910156,8.099556922912598
2013-05-22,131.94000244140625,132.358642578125,8.064754486083984
2013-05-23,134.61000061035156,131.9757843017578,8.0717134475708
2013-05-24,133.75999450683594,131.8641357421875,8.0717134475708
2013-05-28,133.49000549316406,132.6537628173828,8.016047477722168
2013-05-29,134.8300018310547,131.7922821044922,8.023002624511719
2013-05-30,136.6999969482422,132.2788848876953,8.023002624511719
2013-05-31,133.9199981689453,130.38043212890625,8.025796890258789
2013-06-03,136.50999450683594,131.0983123779297,8.025796890258789
2013-06-04,135.22999572753906,130.46815490722656,8.018827438354492
2013-06-05,135.52000427246094,128.64144897460938,8.032761573791504
2013-06-06,136.52999877929688,129.8060760498047,8.039725303649902
2013-06-07,133.27999877929688,131.457275390625,8.004897117614746
2013-06-10,133.94000244140625,131.457275390625,7.990960121154785
2013-06-11,133.25,130.10121154785156,7.997922897338867
2013-06-12,134.25,129.0243377685547,7.977029323577881
2013-06-13,133.74000549316406,130.98663330078125,8.011865615844727
2013-06-14,134.42999267578125,130.16500854492188,8.025796890258789
2013-06-17,133.77000427246094,131.17013549804688,8.018827438354492
2013-06-18,132.1300048828125,132.20706176757812,8.011865615844727
2013-06-19,130.58999633789062,130.38043212890625,7.935223579406738
2013-06-20,123.5999984741211,127.14979553222656,7.921289443969727
2013-06-21,125.05000305175781,127.55802917480469,7.865559101104736
2013-06-24,123.93000030517578,125.9461669921875,7.844656467437744
2013-06-25,123.47000122070312,127.15703582763672,7.844656467437744
2013-06-26,118.27999877929688,128.41603088378906,7.865559101104736
2013-06-27,115.94000244140625,129.16978454589844,7.893426418304443
2013-06-28,119.11000061035156,128.6405792236328,7.8955159187316895
2013-07-01,121.12999725341797,129.39431762695312,7.8955159187316895
2013-07-02,120.05000305175781,129.2740936279297,7.902493476867676
2013-07-03,120.73999786376953,129.33016967773438,7.888543128967285
2013-07-05,118.08999633789062,130.7254638671875,7.804837703704834
2013-07-08,119.51000213623047,131.4712677001953,7.839716911315918
2013-07-09,120.62000274658203,132.41749572753906,7.846692085266113
2013-07-10,120.94999694824219,132.46560668945312,7.832742691040039
2013-07-11,124.23999786376953,134.26988220214844,7.888543128967285
2013-07-12,124.12999725341797,134.32594299316406,7.8745927810668945
2013-07-15,124.18000030517578,134.8392333984375,7.8955159187316895
2013-07-16,124.88999938964844,134.3340606689453,7.8955159187316895
2013-07-17,123.31999969482422,134.67881774902344,7.916443347930908
2013-07-18,124.01000213623047,135.41659545898438,7.902493476867676
2013-07-19,125.11000061035156,135.6571807861328,7.923418045043945
2013-07-22,128.83999633789062,135.92176818847656,7.923418045043945
2013-07-23,129.7100067138672,135.633056640625,7.916443347930908
2013-07-24,127.4800033569336,135.13592529296875,7.888543128967285
2013-07-25,128.6699981689453,135.4646759033203,7.8955159187316895
2013-07-26,128.77999877929688,135.60902404785156,7.902493476867676
2013-07-29,128.47000122070312,135.19203186035156,7.8955159187316895
2013-07-30,128.1199951171875,135.19203186035156,7.888543128967285
2013-07-31,127.95999908447266,135.28829956054688,7.905302047729492
2013-08-01,126.61000061035156,136.85202026367188,7.856412887573242
