entry,exit,validation_total_cagr,validation_median_fold_cagr,validation_p10_fold_cagr,validation_worst_fold_cagr,validation_mean_fold_cagr,validation_positive_fold_share,validation_worst_fold_mdd,validation_median_fold_mdd,holdout_cagr,holdout_mdd,holdout_final_multiple,fold_2006_cagr,fold_2007_cagr,fold_2008_cagr,fold_2009_cagr,fold_2010_cagr,fold_2011_cagr,fold_2012_cagr,fold_2013_cagr,fold_2014_cagr,fold_2015_cagr,fold_2016_cagr,fold_2017_cagr,fold_2018_cagr,fold_2019_cagr,fold_2020_cagr,fold_2021_cagr,fold_2022_cagr,plateau_median_cagr,plateau_p10_cagr,robust_score,plateau_neighbor_count
67.9,65.8,0.885486221000672,0.945162630804933,0.026696433307851215,-0.6573327343849393,1.8000389109728938,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.8028063212574947,-0.4431068794707822,6.885389455901785,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.5013151725600751,0.29190223606734955,0.19355333232269456,3.3690303433728976,1.331277518874864,0.06797153005227474,1.0113775834564183,0.7853277037054203,0.945162630804933,1.094516289172665,16.713317962777857,1.7320939845207826,-0.6573327343849393,0.9416997961017136,0.03721912452167497,0.4894594603116943,49
68.0,65.7,0.8779315498279858,0.945162630804933,0.09024682777251855,-0.6573327343849393,1.718897968776118,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.7392369988432199,-0.4431068794707822,6.121936435219273,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.34076296084118285,0.41810325372993806,0.19355333232269456,3.3690303433728976,1.331277518874864,0.17388885416005362,1.0113775834564183,0.7853277037054203,0.945162630804933,1.0669726230410181,15.434460138771527,1.5875333272620984,-0.6573327343849393,0.9359709552171418,0.042552043397577385,0.48926149930735957,49
67.8,65.7,0.8978558455305203,0.945162630804933,0.09024682777251855,-0.6573327343849393,1.774482243502744,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.7605860221316338,-0.4431068794707822,6.371402522082059,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.5013151725600751,0.26852517279318855,0.19355333232269456,2.883680987412025,1.331277518874864,0.17388885416005362,1.026026446159337,0.7853277037054203,0.945162630804933,1.094516289172665,16.13241016539229,2.266698667338145,-0.6573327343849393,0.9438819131152221,0.0345684874105895,0.4892252002629058,49
68.1,65.6,0.8826632613200491,0.945162630804933,0.09024682777251855,-0.6573327343849393,1.7219316811322494,0.8823529411764706,-0.7264288953914733,-0.31560321392573754,0.734638190570029,-0.4431068794707822,6.0691013136004335,-0.03521621180878409,0.4742938922452944,0.9759664460647379,1.8788701126182805,0.35295404613638226,0.41810325372993806,0.19355333232269456,3.3690303433728976,1.331277518874864,0.17388885416005362,0.9779933023318288,0.7853277037054203,0.945162630804933,1.0669726230410181,15.434460138771527,1.5875333272620984,-0.6573327343849393,0.9289613966429526,0.04740601532563344,0.48818370598429306,49
67.8,65.4,0.8778782797630211,0.945162630804933,0.09024682777251855,-0.6573327343849393,1.678509742104034,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.7605860221316338,-0.4431068794707822,6.371402522082059,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.5013151725600751,0.26852517279318855,0.19355333232269456,2.5105657073938867,1.331277518874864,0.17388885416005362,1.026026446159337,0.7853277037054203,0.945162630804933,1.094516289172665,14.882576277300737,2.2581153116697625,-0.6573327343849393,0.9218421892930787,0.05263805628341548,0.4872401227882471,49
67.8,65.8,0.8910408275086794,0.945162630804933,0.026696433307851215,-0.6573327343849393,1.802422859577908,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.7605860221316338,-0.4431068794707822,6.371402522082059,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.5013151725600751,0.26852517279318855,0.19355333232269456,2.883680987412025,1.331277518874864,0.06797153005227474,1.026026446159337,0.7853277037054203,0.945162630804933,1.094516289172665,16.713317962777857,2.266698667338145,-0.6573327343849393,0.9438819131152129,0.028740998630605554,0.4863114558729092,49
67.9,65.9,0.885486221000672,0.945162630804933,0.026696433307851215,-0.6573327343849393,1.8000389109728938,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.8028063212574947,-0.4431068794707822,6.885389455901785,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.5013151725600751,0.29190223606734955,0.19355333232269456,3.3690303433728976,1.331277518874864,0.06797153005227474,1.0113775834564183,0.7853277037054203,0.945162630804933,1.094516289172665,16.713317962777857,1.7320939845207826,-0.6573327343849393,0.9416997961017136,0.030301957798470464,0.48600087695009203,49
68.1,65.4,0.8628456185788205,0.945162630804933,0.09024682777251855,-0.6573327343849393,1.626316368892749,0.8823529411764706,-0.7264288953914733,-0.31560321392573754,0.734638190570029,-0.4431068794707822,6.0691013136004335,-0.03521621180878409,0.4742938922452944,0.9759664460647379,1.8788701126182805,0.35295404613638226,0.41810325372993806,0.19355333232269456,2.949286295069489,1.331277518874864,0.17388885416005362,0.9779933023318288,0.7853277037054203,0.945162630804933,1.0669726230410181,14.235542705927301,1.5807345003382238,-0.6573327343849393,0.9084422976518686,0.0632374629097155,0.48583988028079206,49
68.0,65.8,0.8728256483166186,0.945162630804933,0.026696433307851215,-0.6573327343849393,1.7603441948752832,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.7392369988432199,-0.4431068794707822,6.121936435219273,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.34076296084118285,0.41810325372993806,0.19355333232269456,3.3690303433728976,1.331277518874864,0.06797153005227474,1.0113775834564183,0.7853277037054203,0.945162630804933,1.0669726230410181,16.244963306565115,1.5875333272620984,-0.6573327343849393,0.935970955217151,0.03473550738093838,0.4853532312990447,49
67.9,66.0,0.877331527327897,0.945162630804933,0.026696433307851215,-0.6573327343849393,1.7980356608328538,0.8823529411764706,-0.7264288953914733,-0.3156032139257374,0.8028063212574947,-0.4431068794707822,6.885389455901785,-0.03521621180878409,0.4015275863616674,0.9759664460647379,1.8788701126182805,0.2996937982598824,0.29190223606734955,0.19355333232269456,3.398308273490943,1.331277518874864,0.06797153005227474,1.0113775834564183,0.7853277037054203,0.945162630804933,1.2328044809741319,16.713317962777857,1.7320939845207826,-0.6573327343849393,0.9457834228497279,0.02338479107530308,0.4845841069625155,49
