signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share
160,0.0,0.16772571416610282,0.6905836404783189,-0.9700013709911062,42.84957903742678,0.2428753076889151,233,0.2644506304241035,0.0
160,0.5,0.18215684521334752,0.6808363727073834,-0.9614631344379776,57.705556567761484,0.2675486394608895,289,0.23644997543802193,0.028000654986081546
160,1.0,0.18235607430572154,0.6806027475327951,-0.9620135972634738,57.941698531782755,0.26793320327719455,287,0.23579498935647616,0.028655641067627313
160,1.5,0.18449703645953508,0.6805653461774915,-0.961869957471501,60.53851619729914,0.27109378621140995,286,0.23530374979531685,0.029146880628786637
160,2.0,0.1917198696597806,0.6793679589185346,-0.9630026369347622,70.14791412879643,0.2822032848958224,284,0.2315375798264287,0.0329130505976748
160,2.5,0.18053056676704982,0.6786830541140574,-0.9638484118292644,55.81216913513292,0.2660012883373251,282,0.23071884722449648,0.033731783199607006
160,3.0,0.17741631214021436,0.6777645324769291,-0.9683582033052981,52.351339435545036,0.26176688752336497,279,0.22891763550024563,0.03553299492385787
160,3.5,0.18937075634682543,0.6771408660352016,-0.9596503438285172,66.87255982080627,0.279662276854785,278,0.2276076633371541,0.0368429670869494
160,4.0,0.1867350141181945,0.6767992988363988,-0.9617624321454883,63.37213960103512,0.2759089946447086,277,0.22629769117406254,0.038152939250040936
160,4.5,0.1731697756552164,0.6761538923638452,-0.9644292476527053,47.96230294945969,0.2561100033748412,275,0.22466022597019814,0.03979040445390535
160,5.0,0.18222097278076088,0.6760302919722867,-0.9648835094340235,57.78146471412235,0.2695455735410017,274,0.22318650728672015,0.041264123137383334
160,5.5,0.16527868777284804,0.6746268753987772,-0.9634604385023449,40.72567533411519,0.2449927416175801,272,0.22187653512362862,0.042574095300474867
160,6.0,0.158783517132705,0.674354570415119,-0.9605290230170739,35.56641443167325,0.23545998514544222,270,0.22073030948092354,0.04372032094317996
160,6.5,0.17040857277117438,0.6740614234699901,-0.9534687415938116,45.30013656547997,0.2528086711948754,269,0.21974783035860487,0.04470280006549861
160,7.0,0.16242783504239133,0.6727524027961291,-0.9576151228812103,38.378497233522275,0.24143776278954956,269,0.2163091534304896,0.04814147699361389
160,7.5,0.15684954322780875,0.6720634473270349,-0.9634282494343045,34.15544370437289,0.23338502317249774,267,0.21385295562469298,0.05059767479941051
160,8.0,0.14331688121155794,0.6712843313552744,-0.9634282494343045,25.681309047718187,0.21349653867566304,264,0.21172425085966923,0.05272637956443425
160,8.5,0.15578814018454956,0.6690027692832948,-0.9686648591116892,33.40404817530789,0.23286621122876064,263,0.20795808089078108,0.05649254953332242
160,9.0,0.16410730061978174,0.6680653651798745,-0.9657811995750663,39.7450506210447,0.24564557477934268,263,0.2069756017684624,0.05747502865564107
160,9.5,0.1729462733426268,0.6658920653133806,-0.9621350898416859,47.74135616648013,0.2597211805808727,262,0.20124447355493696,0.06320615686916653
160,10.0,0.17913791137521007,0.6655121729622081,-0.9588613118648781,54.238250800057386,0.2691730048721177,262,0.2005894874733912,0.0638611429507123
160,10.5,0.17766490014436953,0.6640083333327389,-0.9547947629260864,52.61985586012867,0.2675642627143664,261,0.19796954314720813,0.06648108727689536
160,11.0,0.18064966609894095,0.6639628901730784,-0.9562568726491446,55.94878383930912,0.27207795612168945,261,0.19698706402488947,0.06746356639921401
160,11.5,0.1804461623936715,0.6629229305528961,-0.9595861614612947,55.715545512246045,0.2721977986840407,260,0.19420337317831995,0.07024725724578353
160,12.0,0.18292562231283127,0.6627929630118738,-0.9597696905277696,58.62189260336829,0.2759921008840798,260,0.19387588013754709,0.07057475028655641
160,12.5,0.19843998392514206,0.6611721001420682,-0.9562084533713511,80.38909828739477,0.30013363220030403,260,0.18896348452595382,0.07548714589814967
160,13.0,0.21151773974130195,0.6591721518028962,-0.9562084533713511,104.57416718223712,0.32088391350086853,260,0.18716227280170297,0.07728835762240052
160,13.5,0.21058416243435096,0.6577599726869422,-0.9503262208722939,102.6386843074561,0.32015350763002043,259,0.18437858195513346,0.08007204846897004
160,14.0,0.2092588098876047,0.6570089368339264,-0.9536028173698874,99.94986849177431,0.3185022275282985,257,0.1817586376289504,0.0826919927951531
160,14.5,0.21603261242468452,0.6570455766429874,-0.951006315241644,114.43880237028291,0.3287939529681487,257,0.18061241198624528,0.0838382184378582
160,15.0,0.21677977918768065,0.656943765452204,-0.9502715598296928,116.1550343661725,0.3299822459513888,257,0.1802849189454724,0.08416571147863108
160,15.5,0.23809620054387115,0.6555572212049745,-0.9431320443811035,176.93823304694195,0.36319667123218996,257,0.17733748157851645,0.08711314884558703
160,16.0,0.24201672048720568,0.6554131491557653,-0.9431320443811035,191.02772101958877,0.36925826221055574,257,0.17700998853774358,0.08744064188635992
160,16.5,0.24998444878424086,0.6552454009692841,-0.9402436109069578,223.04814839779144,0.38151271022192096,257,0.17668249549697068,0.0877681349271328
160,17.0,0.2446298310329993,0.6556304768236687,-0.9376152910115586,201.00942316015326,0.3731215062151424,255,0.17471753725233338,0.0897330931717701
160,17.5,0.24450711043145157,0.6550619814190767,-0.9387202232156823,200.52966354778204,0.373257977667655,254,0.17226133944653677,0.09218929097756673
