series,start_date,end_date,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share
strategy,2002-03-14,2026-04-17,1.6752813487068998,0.5160371263033076,-0.6930214250541396,18712433840.717014,3.24643569874124,426,0.01848794981842192,0.3071970947507428
tecl_buy_hold,2002-03-14,2026-04-17,0.1429141612899405,0.7006886596186889,-0.973887738511168,24.796971785656496,0.20396242943008902,0,,
