Date,gspc_open_implied_rsi14,GSPC_BB20_Z,TQQQ_OPEN,base_target_regime_at_open,selected_leg,action,strategy_return,strategy_equity
2010-02-12,43.0378122589776,-0.7184003773017456,0.2004484585818023,above,TQQQ,,0.004092164272333276,1.0040921642723333
2010-02-16,44.48138382896311,-0.5187066410838862,0.2117622635212514,above,TQQQ,,0.038736173471820345,1.0429868525292818
2010-02-17,50.908889597757366,0.25311104071779483,0.2177911924413176,above,TQQQ,,0.016970007341968074,1.06068634707428
2010-02-18,51.894853623923495,0.5953524944674592,0.2183371301338427,above,TQQQ,,0.01895814052934308,1.0807949878996699
2010-02-19,54.0708642844092,1.2211222392909,0.2211896419188025,above,TQQQ,,0.0,1.0807949878996699
2010-02-22,55.7495079333542,1.5922173148314296,0.225333123005568,above,TQQQ,,-0.007020297042985568,1.0732074860420442
2010-02-23,54.669295747765624,1.312234967390768,0.2199244149037374,above,TQQQ,,-0.0390419217520106,1.0313074033483187
2010-02-24,49.66688732781187,0.593407996880427,0.2162525403214021,above,TQQQ,,0.030240182740999932,1.062494327687718
2010-02-25,51.599956256622306,0.8630626140225522,0.2119356614335032,above,TQQQ,,-0.0005700939572830244,1.0618886060918555
2010-02-26,52.38885222080758,0.9477548040188585,0.2181627947848259,above,TQQQ,,0.012474990532172603,1.0751356563990735
2010-03-01,53.348942640123695,1.0001599634969272,0.2243413251449817,above,TQQQ,,0.042894115141727696,1.1212526490376324
2010-03-02,57.95909571186113,1.5061833741059123,0.2330741484674836,above,TQQQ,,0.006012254372556036,1.127993905179549
2010-03-03,58.86472895239853,1.4726842788902101,0.2350348661967643,above,TQQQ,,0.005554155095777391,1.1342589582760076
2010-03-04,58.78030234093101,1.3624495343228846,0.2345385162617609,above,TQQQ,,0.011039111653239342,1.1467801695601034
2010-03-05,61.24140687428907,1.5209294018991872,0.2413363396235486,above,TQQQ,,0.044201820539013115,1.197469940812698
2010-03-08,65.85538710725993,1.9010809894456755,0.2469689561331623,above,TQQQ,,0.005332519746628517,1.203855472918076
2010-03-09,65.27130290266851,1.6567742368050922,0.2466954786563391,above,TQQQ,,0.017701847459578035,1.2251659388630498
2010-03-10,66.43804878531058,1.6598515616395342,0.2527997428949531,above,TQQQ,,0.024470539070320818,1.2551464098376244
2010-03-11,67.16713398531223,1.6505585558627147,0.2570670747794923,above,TQQQ,,0.009209433282397095,1.2667055969586642
2010-03-12,70.50812620706434,1.863014770611395,0.2638895979872641,above,UVIX,enter_uvix_high_rsi_bb_z,-0.010230582567048896,1.2537464607608357
2010-03-15,68.5521245885098,1.5472830394263966,0.2598700116770095,above,TQQQ,exit_uvix,0.03950380002512888,1.303274210228945
2010-03-16,70.12376771009264,1.5614688701174475,0.2624014310995993,above,TQQQ,,0.018908568995122055,1.3279172605526222
2010-03-17,73.36380738221656,1.7936688377634888,0.2655026951282031,above,UVIX,enter_uvix_high_rsi_bb_z,-0.010481398833933175,1.3139988301263061
2010-03-18,75.26156717782348,1.829883322937506,0.2675119985546472,above,UVIX,,-0.023957745470795877,1.2825183806052165
2010-03-19,75.26238926893018,1.6378763778594663,0.2645347096236503,above,UVIX,exit_uvix|enter_uvix_high_rsi_bb_z,0.023655185421993297,1.3128565907055474
2010-03-22,66.9512374911291,1.082871989871518,0.2614335451970694,above,TQQQ,exit_uvix,0.13477846082712786,1.4898013812875917
2010-03-23,71.89290650080268,1.343474733933888,0.2735408927162865,above,TQQQ,,0.020914481186861567,1.5209598042486914
2010-03-24,73.1182584187542,1.4795574449232176,0.2754026165336184,above,TQQQ,,-0.014224216572644943,1.4993253425947703
2010-03-25,69.63035080799919,1.258130775720645,0.280091067697814,above,TQQQ,,-0.006261694966391729,1.489937024644061
2010-03-26,67.79620546881337,1.0748299404709647,0.2755760561890299,above,TQQQ,,0.005207249038215345,1.4976954977826402
2010-03-29,67.88870883319825,1.0259118371963765,0.2772385178890121,above,TQQQ,,0.013716039710269579,1.5182379487041189
2010-03-30,70.45936744234211,1.2684168957707482,0.2791488268082483,above,TQQQ,,0.01048548672191063,1.5341574125559567
2010-03-31,68.65273213254297,1.0698970429175432,0.2766430813121662,above,TQQQ,,-0.013479002374436555,1.5134785011493554
2010-04-01,67.2619164156747,1.0048958617373323,0.2790744652516145,above,TQQQ,,-0.00197798153883888,1.5104848686146526
2010-04-05,70.6238940743174,1.5295980342591173,0.2774615473895696,above,TQQQ,,0.028912632951761275,1.5541569632000973
2010-04-06,72.50948036313265,1.870334561655971,0.2812571955398377,above,UVIX,enter_uvix_high_rsi_bb_z,-0.0967560614590176,1.4037828565517485
2010-04-07,73.36974312601969,1.8359948726917048,0.2846070697167064,above,UVIX,,0.03501441607363298,1.4529354935680845
2010-04-08,67.04644152163763,1.2350161936375563,0.2810837925093422,above,TQQQ,exit_uvix,0.058291834783241736,1.537629769309863
2010-04-09,69.92047396119202,1.5920137628931053,0.285921805492033,above,TQQQ,,0.018019780754157777,1.565337520633893
2010-04-12,72.85692306176897,1.980231371627466,0.2911075866955647,above,UVIX,enter_uvix_high_rsi_bb_z,0.019287572168318556,1.5955290810308962
2010-04-13,72.84916717108857,1.846250177731794,0.2903387684031547,above,UVIX,exit_uvix|enter_uvix_high_rsi_bb_z,0.0036129068826957766,1.601293579029294
2010-04-14,74.30749867670012,1.9077135414190953,0.2998909400037151,above,UVIX,,-0.04305982024819033,1.532342165351711
2010-04-15,78.33122397440651,2.3911116964828674,0.3057712315459674,above,UVIX,,0.004175917570484522,1.5387410999239977
2010-04-16,76.8886363631673,1.9623536931919254,0.306911742306367,above,UVIX,,0.07635671953464263,1.656234322527322
2010-04-19,60.88063885294641,0.6743375041462181,0.2963429673345857,above,TQQQ,exit_uvix,0.09377706804013153,1.8115511212813677
2010-04-20,64.06172467864843,1.0607490315356727,0.3033141251635642,above,TQQQ,,0.014785054735754644,1.8383350037661306
2010-04-21,67.3140171290026,1.4656542989543422,0.309243981226011,above,TQQQ,,0.017599911740855623,1.8706895375825399
2010-04-22,63.568878187315875,1.0084956970384376,0.2994193308256137,above,TQQQ,,0.014802817999693518,1.8983810143413051
2010-04-23,66.76496779077948,1.2381492524603313,0.3132883545227196,above,TQQQ,,0.013238130767937228,1.9235120304565247
2010-04-26,70.61925629618503,1.6790983627702971,0.3173575755928351,above,UVIX,enter_uvix_high_rsi_bb_z,-0.02106538152633497,1.882992515664463
2010-04-27,64.57722705183807,1.0884091154675224,0.3117259213233566,above,TQQQ,exit_uvix,-0.07786914009938639,1.7363655076560909
2010-04-28,49.00483312842423,-0.7767203568239598,0.2998908962089435,above,TQQQ,,0.002351390562511435,1.7404483811238638
2010-04-29,53.196361982142285,-0.21297528219731104,0.3001634026634915,above,TQQQ,,0.0510412680829293,1.8292830735293073
2010-04-30,58.74626615816405,0.7966503251484874,0.3106836160410073,above,TQQQ,,-0.058927174243170954,1.7214885911153626
2010-05-03,50.15818684189317,-0.9163539645817884,0.2962437863637162,above,TQQQ,,0.04084008420627527,1.7917943301366561
2010-05-04,53.25216937767974,-0.14719486260568287,0.2932407766183118,above,TQQQ,,-0.08840672023511842,1.6333876700733934
2010-05-05,43.49478287655045,-2.509215858418182,0.2691250195905832,above,TQQQ,,-0.016432503518346797,1.6065470214380881
2010-05-06,42.05126539850304,-2.5127158216683694,0.2676358334018413,above,TQQQ,,-0.09796646813242393,1.4491592838591332
2010-05-07,33.140155447297076,-3.3809306249856865,0.2399720424199286,above,TQQQ,,-0.07277244987396725,1.3437004125151002
2010-05-10,34.61904317244988,-2.518266913798168,0.2574139024773716,above,TQQQ,,0.1491521246758123,1.5441161839694928
2010-05-11,45.19846528296013,-1.1550284694676936,0.2552311292096585,above,TQQQ,,-0.0006602713727821286,1.5430966482569681
2010-05-12,44.98073436950152,-1.083575163038221,0.2660733896663055,above,TQQQ,,0.05388133650285276,1.626240758018126
2010-05-13,48.885940456091646,-0.5111674303181847,0.2739629409800893,above,TQQQ,,-0.0452061455095466,1.5527246816776032
2010-05-14,45.82735476271297,-0.8753033401145639,0.2576377208808326,above,TQQQ,,-0.06153358949314469,1.4571799585193799
2010-05-17,41.43807588076074,-1.42985428254448,0.2502683303164811,above,TQQQ,,0.013515265897702022,1.4768741331195716
2010-05-18,42.13926676698403,-1.2097891324134267,0.2573395332519116,above,TQQQ,,-0.038221865053618465,1.4204252493022955
2010-05-19,37.96622033325971,-1.624276217668335,0.2374415118868967,below,TQQQ,,-0.026392619682778395,1.3829365059096443
2010-05-20,35.535337475155,-1.7956244546168394,0.2209914723196527,below,TQQQ,,-0.10114980026884202,1.2430527545523935
2010-05-21,29.19167614004111,-2.4600289150978925,0.1985619883109076,below,TQQQ,,0.007745685931241697,1.2526810507851212
2010-05-24,34.41091206597525,-1.7888181852358398,0.2142431922421827,below,TQQQ,,0.008267576283516043,1.2630376869314022
2010-05-25,31.705178684114912,-1.9924399250161622,0.1988849909258826,below,TQQQ,,-0.00704667740587428,1.254137467800135
2010-05-26,33.315174208139766,-1.5712998915719136,0.2166250654993175,below,TQQQ,,-0.030937038954862994,1.215338168104049
2010-05-27,34.066719942258715,-1.411663254465474,0.2204950649400647,below,TQQQ,,0.10825904980759482,1.3469095233778963
2010-05-28,42.700315301344354,-0.6780769828898362,0.2306179736333846,below,TQQQ,,-0.01397251325075588,1.3280898122149294
2010-06-01,39.67026807071593,-0.967767153557073,0.2235219627238945,below,TQQQ,,-0.02767499915073368,1.2913349277897832
2010-06-02,37.37127862600245,-1.2473980723695286,0.2232990268929929,below,TQQQ,,0.07037175179171973,1.3822084288081842
2010-06-03,44.36868359714668,-0.4623477966581359,0.2368461033692955,below,TQQQ,,0.025959396774312804,1.4180897258364153
2010-06-04,44.42615768522862,-0.40564662999852935,0.2260781492065235,below,TQQQ,,-0.09874536478592666,1.2780599385595237
2010-06-07,38.50820015848743,-1.2636557325680828,0.2195032844664128,below,TQQQ,,-0.05797682289749562,1.2039620838492742
2010-06-08,36.030269143234385,-1.5176882612025124,0.206253504703487,below,TQQQ,,-0.005573363519353891,1.1972519654924634
2010-06-09,39.3154322981399,-1.0826833810831809,0.2077674117157106,below,TQQQ,,-0.022053862433250693,1.1708479353475536
2010-06-10,38.90666233707114,-1.0885487461943202,0.2061048184780168,below,TQQQ,,0.08297111856444817,1.2679944982122149
2010-06-11,45.26059205802117,-0.29796326396454975,0.2089831031525857,below,TQQQ,,0.02611557964999278,1.3011089095260286
2010-06-14,48.09940452628364,0.2863379464117069,0.2278893234365756,below,TQQQ,,0.000559581981285362,1.3018369866274893
2010-06-15,47.24104600141844,0.2519984574794064,0.2251101747531843,below,TQQQ,,0.0730525395934678,1.3969394846373346
2010-06-16,52.6431333186442,1.479491565579493,0.237416767673048,below,TQQQ,,0.020152308431723442,1.425091039992199
2010-06-17,53.12803953513416,1.6366550752315914,0.2461991028140706,below,TQQQ,,0.01003023590596519,1.439385039310798
2010-06-18,53.17389987153023,1.6366629249480553,0.246100104032142,below,TQQQ,,0.0027359350674167615,1.4433231033153635
2010-06-21,54.9388510010714,1.7646915539059869,0.2544613608526764,below,TQQQ,,-0.02627653988493106,1.4053975662242548
2010-06-22,52.393083094707336,1.2209082771648094,0.2418079572244687,below,TQQQ,,-0.023661918416906236,1.3721431636689378
2010-06-23,47.021887191634086,0.3127595325159252,0.2342650719411037,below,TQQQ,,-0.013393335407859364,1.3537655900503185
2010-06-24,45.7034873073632,0.05091169410337132,0.2275168320534345,below,TQQQ,,-0.04848700278530682,1.2881255541148962
2010-06-25,41.702829740257975,-0.7321351588742855,0.2219594584084784,below,TQQQ,,-0.0006784570108457899,1.2872516163018572
2010-06-28,42.564624886612,-0.5521952115736484,0.2191307575834584,below,TQQQ,,-0.008954961614544454,1.2757243274896137
2010-06-29,40.71668652376697,-0.8183970326263269,0.2067994170459952,below,TQQQ,,-0.11159113752801486,1.133364798612886
2010-06-30,33.74691063215721,-2.0124688667964854,0.1899034898160701,below,TQQQ,,-0.04942075117494993,1.0773530589101914
2010-07-01,32.0184968893889,-2.0266710611197616,0.1842708646750882,below,TQQQ,,-0.009748182324177512,1.0668508248644244
2010-07-02,31.34166556712884,-1.8499804718333839,0.1819395606052883,below,TQQQ,,-0.005470392676954039,1.0610147319246837
2010-07-06,32.780839286134494,-1.6143102931473166,0.1873730497530678,below,TQQQ,,0.005226279886616725,1.0665598918775456
2010-07-07,32.99329515207813,-1.4967246791857056,0.1829808638841961,below,TQQQ,,0.09449755194775156,1.1673471906656323
2010-07-08,46.03710844597343,-0.4145705501111941,0.2033257270235674,below,TQQQ,,0.016870504968455435,1.1870409272456695
2010-07-09,48.41341005653616,-0.20178238561841969,0.2013907356464053,below,TQQQ,,0.028019260709463367,1.220300936458969
2010-07-12,50.4715660451468,0.02533656915486345,0.2067994556602547,below,TQQQ,,0.011355635983024692,1.2341582296831413
2010-07-13,51.58986479446425,0.1551571045490447,0.2148387036476563,below,TQQQ,,0.03415650689569705,1.2763127637656948
2010-07-14,56.06060889920995,0.6205645915950466,0.2189573824898097,below,TQQQ,,0.01599617272434606,1.2967288831851784
2010-07-15,55.63586664244942,0.6352365460722551,0.2196519488426436,below,TQQQ,,0.0034902338577615932,1.3012547702376087
2010-07-16,55.219254710373626,0.6652834731587208,0.2194032749478245,below,TQQQ,,-0.08048453250048815,1.1965238883910048
2010-07-19,46.084901116096965,-0.16972146045340417,0.2046910080980159,below,TQQQ,,0.022553945141130294,1.2235102225298273
2010-07-20,45.49994568650678,-0.18337965671076484,0.1977931674688255,below,TQQQ,,0.0315925348957915,1.2621640119304585
2010-07-21,52.66687283130034,0.7789440656957463,0.2228026401033977,below,TQQQ,,-0.03501838820922443,1.2179650625769656
2010-07-22,48.06911444721869,0.24019873892900534,0.2152607422017086,below,TQQQ,,0.06742301754770574,1.3000839423635848
2010-07-23,54.00989946407268,1.0888422867626268,0.2180389283479195,below,TQQQ,,0.026030867780495903,1.3339262555707971
2010-07-26,56.97922498253704,1.4085563337371994,0.2278893273368806,below,TQQQ,,0.021977612057923368,1.3632427693296105
2010-07-27,60.62581404797826,1.773071515210322,0.2353074024862893,below,TQQQ,,-0.00021354097853309995,1.3629516611346697
2010-07-28,59.19962005878549,1.4411799944694343,0.2313630355549569,below,TQQQ,,-0.020441129899403387,1.3350913891828082
2010-07-29,57.22170778160023,1.1582293742304817,0.2302464437503028,below,TQQQ,,-0.023816954097580112,1.3032935788505668
2010-07-30,53.70184926861405,0.7300610053258807,0.2160543759481945,below,TQQQ,,0.006829020932580088,1.3121937979818346
2010-08-02,56.909195694438,1.0158893320934328,0.2314620822910233,below,TQQQ,,0.05380069234349705,1.3827907328021
2010-08-03,61.84812398760834,1.6894696875370059,0.2347614669007282,above,TQQQ,,-0.010337066180385324,1.3684967334835012
2010-08-04,59.97584322976396,1.5317113389175088,0.2358285196302947,below,TQQQ,,0.028883793311606842,1.4080241102810478
2010-08-05,61.02980035291733,1.606468748713105,0.235902850806589,above,TQQQ,,-0.005903278219852037,1.399712152217799
2010-08-06,59.27248095616987,1.2510021982664583,0.2295261698581364,above,TQQQ,,-0.004689907454846209,1.393147631760474
2010-08-09,59.46693951137456,1.1717244017191484,0.2402196867528951,above,TQQQ,,0.017484993189869735,1.417506808614289
2010-08-10,58.633360441856695,1.0384046734462808,0.2357047031104305,above,TQQQ,,-0.021199208446533002,1.387456786304095
2010-08-11,55.73474263303748,0.6473127675039415,0.2234724070853085,below,TQQQ,,-0.08231474295797914,1.2732486375741696
2010-08-12,42.80713401338064,-1.1425174830869134,0.2035991458227721,below,TQQQ,,-0.028185238156276604,1.237361821491987
2010-08-13,42.99586919639674,-1.0488113398864112,0.2087354359745041,below,TQQQ,,-0.019921788298829846,1.2127113612351692
2010-08-16,41.482137129492145,-1.4004072270654033,0.2032018637055548,below,TQQQ,,0.0056530690380045545,1.2195669022834041
2010-08-17,42.98117258764819,-1.2705753059883191,0.2120843069500236,below,TQQQ,,0.03803738658791578,1.2659560400153849
2010-08-18,47.76089802992937,-0.7159248788300429,0.214243198959278,below,TQQQ,,0.00898602217386224,1.277331949062098
2010-08-19,47.90600215474016,-0.8446477248498557,0.2141936738979767,below,TQQQ,,-0.03677308921958977,1.230360507336205
2010-08-20,41.84293024102357,-1.7067219291885758,0.2071719607796761,below,TQQQ,,-0.003437059104358098,1.2261316855528224
2010-08-23,41.37599637783609,-1.610876419022371,0.2132256990192136,below,TQQQ,,-0.027596307107889184,1.1922949790035928
2010-08-24,37.73460862190882,-1.885726187187355,0.1961801231849251,below,TQQQ,,-0.05737930221695775,1.1238819250715844
2010-08-25,33.617353376506216,-2.173311258851236,0.1874473312567378,below,TQQQ,,0.029982667545501274,1.1575789031914037
