Date,signal_source,signal_price,signal_sma,target_regime,realized_regime,strategy_return,strategy_equity,tecl_buy_hold_return,tecl_buy_hold_equity
1992-09-10,TECH_UNDERLIER,1.5059624226175776,1.5407074042543445,below,below,0.02361160954873766,1.1323609253965545,0.027766678870424805,1.0909146062249544
1992-09-11,TECH_UNDERLIER,1.510770132222829,1.5396754955178678,below,below,0.026051674057206556,1.1618608231401024,0.009171156008347277,1.100919554270428
1992-09-14,TECH_UNDERLIER,1.5391607888068946,1.538896958865015,above,below,0.007671662716067514,1.170774227498246,0.05597407266339503,1.1625425053977134
1992-09-15,TECH_UNDERLIER,1.527408453340595,1.5380768555969848,below,above,0.05597407266339503,1.236307229180663,-0.02331283652967779,1.1354403420105745
1992-09-16,TECH_UNDERLIER,1.5152033929908266,1.5372810892323432,below,below,-0.02821841727815133,1.201420595903648,-0.024375794630692615,1.1077630814183215
1992-09-17,TECH_UNDERLIER,1.5230611152104594,1.536455757844161,below,below,-0.025890975824667987,1.1703146442998482,0.01515655243398836,1.1245529506462746
1992-09-18,TECH_UNDERLIER,1.5313481312968806,1.5357435966558342,below,below,0.005088060477726077,1.1762692759880145,0.015921875015889982,1.142457942175215
1992-09-21,TECH_UNDERLIER,1.5300407070099098,1.534947068482473,below,below,0.015458814040887987,1.1944530039875232,-0.0029662666897385583,1.1390691072369135
1992-09-22,TECH_UNDERLIER,1.5174037786104746,1.5339463825407975,below,below,0.002469954025003231,1.1974032479923995,-0.025183825479389677,1.110382989631295
1992-09-23,TECH_UNDERLIER,1.5156578611480267,1.5327927395460714,below,below,-0.046552804987210074,1.1416607680975575,-0.0038579792486104674,1.1060991550992874
1992-09-24,TECH_UNDERLIER,1.5278811579305889,1.53175946378611,below,below,0.012981404601721928,1.1564811284461447,0.02379159017470797,1.1324150128900003
1992-09-25,TECH_UNDERLIER,1.503907318052011,1.5306179112103342,below,below,0.005105209123340643,1.1623852064540592,-0.04746394564850051,1.0786661282666434
1992-09-28,TECH_UNDERLIER,1.4973494036745447,1.5294818578896185,below,below,-0.06519387943162329,1.0866048054513908,-0.013464249032279262,1.0641426988929767
1992-09-29,TECH_UNDERLIER,1.510038601094682,1.5284544970523022,below,below,0.010526268311804789,1.0980426991824686,0.02504082282291253,1.0907897076742517
1992-09-30,TECH_UNDERLIER,1.5126598297269798,1.5272769196975717,below,below,0.015787440507279656,1.1153779829702646,0.004830098081726764,1.0960583289488564
1992-10-01,TECH_UNDERLIER,1.5052353257550621,1.5261140096383876,below,below,0.015709923889392765,1.1329004861906318,-0.015092262951365511,1.0795163284383258
1992-10-02,TECH_UNDERLIER,1.4908096553363304,1.5249343007361316,below,below,-0.04206744021165958,1.0852422627220473,-0.0291210181363273,1.0480797138594118
1992-10-05,TECH_UNDERLIER,1.4776720185880832,1.5238757178097775,below,below,-0.034657781543276464,1.0476301734590956,-0.026814759597981373,1.0199757082927505
1992-10-06,TECH_UNDERLIER,1.4882000110342466,1.5229714134588477,below,below,-0.005478538658523949,1.0418906910539638,0.020991649258615182,1.0413866806135395
1992-10-07,TECH_UNDERLIER,1.4860094844407898,1.5217900092584558,below,below,0.099490596578846,1.1455490174768688,-0.004810759508505884,1.0363768197377465
1992-10-08,TECH_UNDERLIER,1.5096723132620122,1.5208520537373817,below,below,-0.007938970010992344,1.1364545381809983,0.04738124036729673,1.0854816389448352
1992-10-09,TECH_UNDERLIER,1.5022449668467277,1.5199584899795853,below,below,0.049601962132031475,1.1928249131486275,-0.015154489161389865,1.069031719212558
1992-10-12,TECH_UNDERLIER,1.5175513727278118,1.5192122210228436,below,below,-0.023292583868582052,1.165040938818579,0.030172094931875105,1.101286645729825
1992-10-13,TECH_UNDERLIER,1.5206063884584462,1.5182611112859936,above,below,0.038813203432829756,1.2102599097845192,0.005636913272109238,1.107494503039536
1992-10-14,TECH_UNDERLIER,1.519297844008978,1.5173018231463347,above,above,0.005636913272109238,1.2170820399326854,-0.002989064551868502,1.1041841304791113
1992-10-15,TECH_UNDERLIER,1.5249707101675838,1.5164123008126384,above,above,-0.002989064551868502,1.2134441031504068,0.010795427164399319,1.1161042698357841
1992-10-16,TECH_UNDERLIER,1.537181579298933,1.515554952592237,above,above,0.010795427164399319,1.2265437505840369,0.023616896755488316,1.1424631891448556
1992-10-19,TECH_UNDERLIER,1.5637437469863493,1.514863617919882,above,above,0.023616896755488316,1.2555109077076696,0.05142567894054902,1.2012151343112145
1992-10-20,TECH_UNDERLIER,1.559402857171069,1.5142039653246546,above,above,0.05142567894054902,1.3200764085538015,-0.008747792559881862,1.1907071534964693
1992-10-21,TECH_UNDERLIER,1.5654827152964976,1.5137540322688696,above,above,-0.008747792559881862,1.308528653968579,0.011289071147173398,1.2041491312677393
1992-10-22,TECH_UNDERLIER,1.56114360346178,1.5134098673952345,above,above,0.011289071147173398,1.3233007270413453,-0.008721415213161304,1.1936472467153858
1992-10-23,TECH_UNDERLIER,1.5541958481192706,1.513022279050709,above,above,-0.008721415213161304,1.3117596719489395,-0.013759968581190444,1.1772226981035576
1992-10-26,TECH_UNDERLIER,1.55723809194994,1.5124933482722314,above,above,-0.013759968581190444,1.2937099000768495,0.0054611349204117055,1.1836516700892723
1992-10-27,TECH_UNDERLIER,1.5507219925984903,1.5120491427549734,above,above,0.0054611349204117055,1.3007750243890415,-0.012961873286565307,1.1683093271261438
1992-10-28,TECH_UNDERLIER,1.5759372016509954,1.5118192363910528,above,above,-0.012961873286565307,1.283914543348582,0.04837222003536318,1.2248230429672566
1992-10-29,TECH_UNDERLIER,1.5915408550345387,1.5116177482045206,above,above,0.04837222003536318,1.3460203401460422,0.029292386881627438,1.2607010334033857
1992-10-30,TECH_UNDERLIER,1.5876469890498612,1.5114042480199918,above,above,0.029292386881627438,1.38544848870014,-0.00775223381614988,1.250927784220181
1992-11-02,TECH_UNDERLIER,1.5989011422364052,1.5111230154528341,above,above,-0.00775223381614988,1.3747081680755049,0.02084705615946198,1.2770059459892504
1992-11-03,TECH_UNDERLIER,1.5919847646573102,1.510769043655042,above,above,0.02084705615946198,1.4033667864582462,-0.013398280771827557,1.259896261777593
1992-11-04,TECH_UNDERLIER,1.5854956771307323,1.5103548506257716,above,above,-0.013398280771827557,1.3845640842274212,-0.012648210126989768,1.2439608291204212
1992-11-05,TECH_UNDERLIER,1.6101739435814997,1.5101489535566055,above,above,-0.012648210126989768,1.3670518267558296,0.046276383766912316,1.3015268378398042
1992-11-06,TECH_UNDERLIER,1.6209661133389583,1.51007199729008,above,above,0.046276383766912316,1.4303140417200408,0.019682558740056446,1.327144216277346
1992-11-09,TECH_UNDERLIER,1.632176930351411,1.5101562128900827,above,above,0.019682558740056446,1.458466281862923,0.020318507793884465,1.354109806379386
1992-11-10,TECH_UNDERLIER,1.6485402872649064,1.5102958366309798,above,above,0.020318507793884465,1.4881001403780727,0.029649043147862486,1.394257866455672
1992-11-11,TECH_UNDERLIER,1.6588555905594768,1.510618220893925,above,above,0.029649043147862486,1.5322208856484822,0.018344307367134174,1.4198345613069794
1992-11-12,TECH_UNDERLIER,1.6575675623227013,1.5112116489690768,above,above,0.018344307367134174,1.5603284165291604,-0.0027542696959957586,1.415923954001444
1992-11-13,TECH_UNDERLIER,1.6562795636434209,1.511869041458445,above,above,-0.0027542696959957586,1.556030851255713,-0.002758520686248269,1.4120180984841766
1992-11-16,TECH_UNDERLIER,1.6532737571474374,1.5124802935813317,above,above,-0.002758520686248269,1.5517385079640837,-0.005880509389048456,1.4037147127985339
1992-11-17,TECH_UNDERLIER,1.6309355370375838,1.5129071943668804,above,above,-0.005880509389048456,1.5426134950986528,-0.04097314261153404,1.346200109685131
1992-11-18,TECH_UNDERLIER,1.6563460946540631,1.5135996918672632,above,above,-0.04097314261153404,1.4794077723694987,0.046304943579128365,1.4085358298103174
1992-11-19,TECH_UNDERLIER,1.6718060521314078,1.5143888141018793,above,above,0.046304943579128365,1.5479116657995922,0.027565190346685208,1.4473623880691648
1992-11-20,TECH_UNDERLIER,1.6816666609303723,1.515085281038321,above,above,0.027565190346685208,1.5905801455072124,0.01725092225841696,1.4723307241055028
1992-11-23,TECH_UNDERLIER,1.6658221278740561,1.5159804489318833,above,above,0.01725092225841696,1.6180191199431389,-0.028716861142529478,1.4300500071454851
1992-11-24,TECH_UNDERLIER,1.6868425138324774,1.5171567409726188,above,above,-0.028716861142529478,1.571554689549774,0.03741101979866947,1.4835496362758922
1992-11-25,TECH_UNDERLIER,1.6872706172695378,1.51811541875444,above,above,0.03741101979866947,1.6303481531552124,0.00031401761326563043,1.4840154969918367
1992-11-27,TECH_UNDERLIER,1.6919786612326537,1.5191957446028606,above,above,0.00031401761326563043,1.6308601111910583,0.00792114756928114,1.495770602738609
1992-11-30,TECH_UNDERLIER,1.6954006641376949,1.5202600010003435,above,above,0.00792114756928114,1.6437783947966569,0.005611375246352701,1.5041639328730385
1992-12-01,TECH_UNDERLIER,1.6962557314814708,1.521164917125034,above,above,0.005611375246352701,1.6530022521917083,0.0010544591372620216,1.5057500122759966
1992-12-02,TECH_UNDERLIER,1.6872770196405302,1.5219216870503336,above,above,0.0010544591372620216,1.6547452755204466,-0.01634083211722451,1.4811448041148858
1992-12-03,TECH_UNDERLIER,1.696692491556138,1.5228068249970144,above,above,-0.01634083211722451,1.6277053607763967,0.016285993716955115,1.5052667190886015
1992-12-04,TECH_UNDERLIER,1.7043879137334061,1.5238942061819682,above,above,0.016285993716955115,1.654214160055055,0.013158030725683549,1.5250730648287183
1992-12-07,TECH_UNDERLIER,1.7197659075843614,1.5251200943175656,above,above,0.013158030725683549,1.6759803607999202,0.026615430220214537,1.565663540566396
1992-12-08,TECH_UNDERLIER,1.7214718111097866,1.526339173522986,above,above,0.026615430220214537,1.7205872991432405,0.0025259718967299443,1.5696183626696012
1992-12-09,TECH_UNDERLIER,1.7159291183789167,1.527585982251766,above,above,0.0025259718967299443,1.7249334543067467,-0.010105326480264389,1.5537568566654067
1992-12-10,TECH_UNDERLIER,1.6958774629630684,1.5287674267695324,above,above,-0.010105326480264389,1.7075024385942468,-0.0355016470831534,1.4985959290870416
1992-12-11,TECH_UNDERLIER,1.6826225868503248,1.5299185506407231,above,above,-0.0355016470831534,1.64688328962565,-0.023896418342787676,1.462784853838779
1992-12-14,TECH_UNDERLIER,1.6787690864677993,1.5312183524786342,above,above,-0.023896418342787676,1.607528677575009,-0.00732037159460469,1.4520767251457198
1992-12-15,TECH_UNDERLIER,1.6659169751447187,1.5322971178378375,above,above,-0.00732037159460469,1.5957609703061766,-0.023411883804895044,1.4180808735808157
1992-12-16,TECH_UNDERLIER,1.6564782512560638,1.5330487989316135,above,above,-0.023411883804895044,1.558401199888982,-0.01744095882656138,1.3933481834519585
1992-12-17,TECH_UNDERLIER,1.6792406631739523,1.5339103436848154,above,above,-0.01744095882656138,1.5312211887264544,0.04078198496962192,1.4501716881269462
1992-12-18,TECH_UNDERLIER,1.689521931180622,1.53474398306025,above,above,0.04078198496962192,1.5936674282302632,0.01793033501235622,1.4761737523204965
1992-12-21,TECH_UNDERLIER,1.6950853996052804,1.5355502342407712,above,above,0.01793033501235622,1.6222424191167122,0.009438905446536893,1.4901072167913092
1992-12-22,TECH_UNDERLIER,1.6895253656614277,1.5362720639249312,above,above,0.009438905446536893,1.637554611922116,-0.010282635208908961,1.4747849878588817
1992-12-23,TECH_UNDERLIER,1.6916648731626023,1.5369948588118716,above,above,-0.010282635208908961,1.6207162352130544,0.003359140734102251,1.479738998185641
1992-12-24,TECH_UNDERLIER,1.6925204725059835,1.5377279640798265,above,above,0.003359140734102251,1.6261604491371795,0.0010799465476971633,1.4813370372082244
1992-12-28,TECH_UNDERLIER,1.702787339301749,1.5385301985606368,above,above,0.0010799465476971633,1.627916615500227,0.017751962068008945,1.5076336761026814
1992-12-29,TECH_UNDERLIER,1.7044957851000322,1.5394150595288874,above,above,0.017751962068008945,1.6568153295084684,0.0025676062187160727,1.5115046857049885
1992-12-30,TECH_UNDERLIER,1.7087679372634572,1.54039370481105,above,above,0.0025676062187160727,1.6610693788517785,0.007086821677310348,1.5222164498769988
1992-12-31,TECH_UNDERLIER,1.7134649644112394,1.541555938257856,above,above,0.007086821677310348,1.6728410813333416,0.0078189436526322,1.5341185745256967
1993-01-04,TECH_UNDERLIER,1.7079165977652135,1.5427184292874643,above,above,0.0078189436526322,1.6859209314880952,-0.010146677785329093,1.5185523676654962
1993-01-05,TECH_UNDERLIER,1.7220088125660133,1.54392405011412,above,above,-0.010146677785329093,1.6688144350247436,0.02432220441833519,1.555486908771803
1993-01-06,TECH_UNDERLIER,1.744606459780314,1.5452085371042557,above,above,0.02432220441833519,1.7094036808496837,0.03893863108961689,1.616055439677197
1993-01-07,TECH_UNDERLIER,1.7305703496995295,1.5464077896895303,above,above,0.03893863108961689,1.7759655201615228,-0.024568676836617537,1.57635109582971
1993-01-08,TECH_UNDERLIER,1.7233285162998608,1.547594174595612,above,above,-0.024568676836617537,1.7323323972236988,-0.012978855737698481,1.5558918623649731
1993-01-11,TECH_UNDERLIER,1.7442192068240363,1.5489086326366777,above,above,-0.012978855737698481,1.709848704950391,0.03594321959070131,1.6118156252333424
1993-01-12,TECH_UNDERLIER,1.7323085640394238,1.550238410370769,above,above,0.03594321959070131,1.771306172419299,-0.020905829203629264,1.5781192830644732
1993-01-13,TECH_UNDERLIER,1.7519007611674957,1.5516706573944985,above,above,-0.020905829203629264,1.734275548111367,0.03351346014651987,1.631007520763909
1993-01-14,TECH_UNDERLIER,1.7990781159585594,1.5533103756405917,above,above,0.03351346014651987,1.7923971225760813,0.08037404081986312,1.7620981858152913
1993-01-15,TECH_UNDERLIER,1.7770858881876206,1.5547303894067157,above,above,0.08037404081986312,1.9364593220714166,-0.03708118321600641,1.696757500142482
1993-01-18,TECH_UNDERLIER,1.8008255888787743,1.556214165025563,above,above,-0.03708118321600641,1.8646531191593427,0.03966765398351414,1.7640638895520664
1993-01-19,TECH_UNDERLIER,1.7936363752805555,1.5575809559854785,above,above,0.03966765398351414,1.9386195338894359,-0.012397689807870085,1.7421935726481352
1993-01-20,TECH_UNDERLIER,1.7894050675685582,1.5589982182003144,above,above,-0.012397689807870085,1.914585130252797,-0.0074958657538589145,1.729134323510329
1993-01-21,TECH_UNDERLIER,1.8029528067056082,1.5605200322913293,above,above,-0.0074958657538589145,1.9002336571420875,0.022298332898440024,1.7676911362820813
1993-01-22,TECH_UNDERLIER,1.802530450196683,1.562117844107012,above,above,0.022298332898440024,1.9426056998138619,-0.001115204453016784,1.765719799255341
1993-01-25,TECH_UNDERLIER,1.8126778625832833,1.5638469725912187,above,above,-0.001115204453016784,1.9404392972869735,0.01647742928239975,1.7948143223801039
1993-01-26,TECH_UNDERLIER,1.8173234943025391,1.565746546862487,above,above,0.01647742928239975,1.972412748584809,0.007278631604444204,1.8078781146310887
1993-01-27,TECH_UNDERLIER,1.788616652324062,1.5675512452277096,above,above,0.007278631604444204,1.986769214353667,-0.04779360693136904,1.721473098640586
1993-01-28,TECH_UNDERLIER,1.7653279240265436,1.5691967329590655,above,above,-0.04779360693136904,1.891814347459503,-0.03946527507443012,1.6535346892695038
1993-01-29,TECH_UNDERLIER,1.7576870093629942,1.5707371093235776,above,above,-0.03946527507443012,1.8171533738472603,-0.013388677151551422,1.6313960471559834
1993-02-01,TECH_UNDERLIER,1.780203470466156,1.5724182135699845,above,above,-0.013388677151551422,1.792824093989967,0.03802090182780774,1.6934231961071746
1993-02-02,TECH_UNDERLIER,1.787832266006951,1.5742288363459669,above,above,0.03802090182780774,1.8609888828620877,0.012444868419788938,1.7144976249617467
1993-02-03,TECH_UNDERLIER,1.7844443631589326,1.576225946471144,above,above,0.012444868419788938,1.8841486446399962,-0.006092375006341743,1.7040522624829975
1993-02-04,TECH_UNDERLIER,1.781055464357444,1.5784323822748374,above,above,-0.006092375006341743,1.872669704529159,-0.006101101033539093,1.6936556674631578
1993-02-05,TECH_UNDERLIER,1.7645274005216358,1.580502427467514,above,above,-0.006101101033539093,1.8612443574593787,-0.028243478859535754,1.6458209394238292
1993-02-08,TECH_UNDERLIER,1.7564614750719738,1.5825992181813162,above,above,-0.028243478859535754,1.8086763417970446,-0.014122148399764493,1.6225784118778461
1993-02-09,TECH_UNDERLIER,1.7471129898609874,1.5845879001931062,above,above,-0.014122148399764493,1.7831339460910436,-0.016374461020249465,1.5960095649202541
1993-02-10,TECH_UNDERLIER,1.7496654314829456,1.5866173479206387,above,above,-0.016374461020249465,1.7539360887968922,0.003974156515914447,1.6023523567321436
1993-02-11,TECH_UNDERLIER,1.7505156520805893,1.5887155583486643,above,above,0.003974156515914447,1.7609065053326818,0.0010516059985933917,1.6040374000823434
1993-02-12,TECH_UNDERLIER,1.7466891457861045,1.5908036679435624,above,above,0.0010516059985933917,1.762758285176652,-0.006965233713505351,1.5928649047055665
1993-02-16,TECH_UNDERLIER,1.7139370473807305,1.5924300975468073,above,above,-0.006965233713505351,1.7504802617399786,-0.05666156833230049,1.5026106810634687
1993-02-17,TECH_UNDERLIER,1.7105210604429313,1.5940214328969966,above,above,-0.05666156833230049,1.6512953047750556,-0.006384139759969195,1.493017804470737
1993-02-18,TECH_UNDERLIER,1.7211982991263075,1.5956135515344785,above,above,-0.006384139759969195,1.6407532047643907,0.018323839444863255,1.520375623008181
1993-02-19,TECH_UNDERLIER,1.7254632830814316,1.5973914842755175,above,above,0.018323839444863255,1.6708181030571383,0.007026305573903774,1.5310582467225509
1993-02-22,TECH_UNDERLIER,1.721626636467348,1.5992087633736316,above,above,0.007026305573903774,1.6825577816076278,-0.007080572736159973,1.5202174774433344
1993-02-23,TECH_UNDERLIER,1.7148016741652767,1.6011791272151743,above,above,-0.007080572736159973,1.6706443088521632,-0.012301444970656814,1.5015166058011344
1993-02-24,TECH_UNDERLIER,1.7323026396826364,1.603178584617816,above,above,-0.012301444970656814,1.6500929698212774,0.030206291923082464,1.5468718547233196
1993-02-25,TECH_UNDERLIER,1.7433800755893487,1.6051063202965774,above,above,0.030206291923082464,1.6999361597679252,0.01877395718493183,1.5759127606944714
1993-02-26,TECH_UNDERLIER,1.7493371178332617,1.6070271948965449,above,above,0.01877395718493183,1.7318506884485259,0.009840914099991343,1.5914211828015459
1993-03-01,TECH_UNDERLIER,1.7438089364408051,1.608858457866004,above,above,0.009840914099991343,1.7488936823075587,-0.009892903297346755,1.575677406934741
1993-03-02,TECH_UNDERLIER,1.753170487004258,1.6106024765792692,above,above,-0.009892903297346755,1.7315920462311494,0.015692919299498627,1.600404385323811
1993-03-03,TECH_UNDERLIER,1.7684736552455878,1.6123982703623114,above,above,0.015692919299498627,1.7587657804723085,0.025777872168422842,1.6416594049864714
1993-03-04,TECH_UNDERLIER,1.7650778342575695,1.6141618826043895,above,above,0.025777872168422842,1.80410301993552,-0.006165542912081359,1.6315376834780053
1993-03-05,TECH_UNDERLIER,1.7659273663947506,1.6159910595341764,above,above,-0.006165542912081359,1.7929797453482919,0.001026481636841564,1.6332124269499104
1993-03-08,TECH_UNDERLIER,1.7807853985387907,1.6179953639516174,above,above,0.001026481636841564,1.7948202061321206,0.02482625911416478,1.6737589818498428
1993-03-09,TECH_UNDERLIER,1.7765469328934622,1.6198770356623502,above,above,0.02482625911416478,1.8393788776328952,-0.007555255092398318,1.6611133057787744
1993-03-10,TECH_UNDERLIER,1.7892683646786696,1.6219533612858648,above,above,-0.007555255092398318,1.8254819010008094,0.021068612387892167,1.6961106581505978
1993-03-11,TECH_UNDERLIER,1.7956200969818532,1.6240061797655767,above,above,0.021068612387892167,1.8639422715941083,0.010237284507478602,1.713474225514252
1993-03-12,TECH_UNDERLIER,1.7947740420449392,1.625963143084313,above,above,0.010237284507478602,1.883023978933933,-0.0018272080956836104,1.7103433515376474
1993-03-15,TECH_UNDERLIER,1.8121257762536078,1.6280367722488809,above,above,-0.0018272080956836104,1.8795833022752586,0.028587592484550044,1.759237950280065
1993-03-16,TECH_UNDERLIER,1.810013773946476,1.6299930874616357,above,above,0.028587592484550044,1.9333160637614684,-0.003910126880630626,1.7523591066812494
1993-03-17,TECH_UNDERLIER,1.770715810651328,1.6316026267997448,above,above,-0.003910126880630626,1.9257565526517997,-0.06554792714497448,1.6374955996246743
1993-03-18,TECH_UNDERLIER,1.7732615750290865,1.6332198933243909,above,above,-0.06554792714497448,1.7995272024396223,0.0039031752259077812,1.6438870318816623
1993-03-19,TECH_UNDERLIER,1.7486570851917869,1.6346588301048173,above,above,0.0039031752259077812,1.8065510724345317,-0.04203825114389638,1.5747808959832266
1993-03-22,TECH_UNDERLIER,1.715481188104216,1.635844056622282,above,above,-0.04203825114389638,1.7306068247472535,-0.05732408406872033,1.4845080235120693
1993-03-23,TECH_UNDERLIER,1.7069426284840568,1.637079446858041,above,above,-0.05732408406872033,1.6314013736355406,-0.01533826004460448,1.4617382534091394
1993-03-24,TECH_UNDERLIER,1.70480624816562,1.6383833816820563,above,above,-0.01533826004460448,1.6063785151295937,-0.004160942630227405,1.4556560443962951
1993-03-25,TECH_UNDERLIER,1.7308777769890373,1.6399651162453501,above,above,-0.004160942630227405,1.5996944662857098,0.04547392479475759,1.5218504378862066
1993-03-26,TECH_UNDERLIER,1.7394010435489429,1.6416467171414506,above,above,0.04547392479475759,1.6724388521401758,0.014364047396265041,1.5437103697060306
1993-03-29,TECH_UNDERLIER,1.74110423430937,1.6433471915540518,above,above,0.014364047396265041,1.6964618430796723,0.0025288588192832716,1.547614195288881
1993-03-30,TECH_UNDERLIER,1.7500446640255989,1.6451117764005994,above,above,0.0025288588192832716,1.700751955573122,0.014999811349299343,1.5708281162597117
1993-03-31,TECH_UNDERLIER,1.7687584289770861,1.6470399791486874,above,above,0.014999811349299343,1.7262629140586707,0.03167746907593662,1.6205879753361407
1993-04-01,TECH_UNDERLIER,1.7611181635221842,1.6489533950278221,above,above,0.03167746907593662,1.7809465541357006,-0.013362391675831899,1.598933044064556
1993-04-02,TECH_UNDERLIER,1.7288321257210009,1.6506155432735465,above,above,-0.013362391675831899,1.7571488487256162,-0.055403024107086134,1.5103473180786309
1993-04-05,TECH_UNDERLIER,1.7279795049305486,1.6523025673808598,above,above,-0.055403024107086134,1.6597974886999323,-0.0018844784695072796,1.5075011010762338
1993-04-06,TECH_UNDERLIER,1.7215845797462623,1.6539771023716259,above,above,-0.0018844784695072796,1.656669636068735,-0.011508626079389283,1.4901518345896798
1993-04-07,TECH_UNDERLIER,1.7288372752352041,1.6557244622238663,above,above,-0.011508626079389283,1.6376036446901419,0.012232213189441404,1.508379689515018
1993-04-08,TECH_UNDERLIER,1.7245937429531935,1.6574067873469662,above,above,0.012232213189441404,1.657635161591798,-0.007767374893926516,1.4966635389841705
1993-04-12,TECH_UNDERLIER,1.75289641579389,1.6593484686697964,above,above,-0.007767374893926516,1.64475968785436,0.0488324299288223,1.5697492563786382
1993-04-13,TECH_UNDERLIER,1.767004555774923,1.6615297747947395,above,above,0.0488324299288223,1.7250773000612596,0.023747956637716644,1.607027593651206
1993-04-14,TECH_UNDERLIER,1.7655954706342543,1.6636525500398485,above,above,0.023747956637716644,1.7660443609798235,-0.0027860501219950555,1.6025503342278646
1993-04-15,TECH_UNDERLIER,1.7496283618424908,1.665589982830377,above,above,-0.0027860501219950555,1.761124072872467,-0.027526624521369558,1.558437532900979
1993-04-16,TECH_UNDERLIER,1.7486869262577005,1.6674581723266744,above,above,-0.027526624521369558,1.7126462717829616,-0.0020104483948463854,1.5553043746644897
1993-04-19,TECH_UNDERLIER,1.7397475646532503,1.6692402293560882,above,above,-0.0020104483948463854,1.7092030848349158,-0.015728601388099468,1.5308416121182244
1993-04-20,TECH_UNDERLIER,1.733154791162328,1.6709920816191939,above,above,-0.015728601388099468,1.6823197108222374,-0.011758480105744745,1.512841241477086
1993-04-21,TECH_UNDERLIER,1.741165666367681,1.6727307537882772,above,above,-0.011758480105744745,1.662538187971032,0.013475177470333236,1.533227045690429
1993-04-22,TECH_UNDERLIER,1.7529384932336602,1.6744496288200845,above,above,0.013475177470333236,1.684941185105148,0.019890666786767278,1.563723953964717
1993-04-23,TECH_UNDERLIER,1.7534085096382837,1.6761467689669396,above,above,0.019890666786767278,1.7184557887733751,0.00040817570741366355,1.5643622280958263
1993-04-26,TECH_UNDERLIER,1.7308359099161859,1.6777192704480455,above,above,0.00040817570741366355,1.719157220680617,-0.03902311509562641,1.5033159408175922
1993-04-27,TECH_UNDERLIER,1.7515783711243194,1.6794214123117022,above,above,-0.03902311509562641,1.65207035059052,0.035547267825633264,1.556754715192379
1993-04-28,TECH_UNDERLIER,1.776978201952237,1.681202824928383,above,above,0.035547267825633264,1.7107969378097492,0.04309713660231826,1.6238463858093282
1993-04-29,TECH_UNDERLIER,1.7699417245966462,1.6828526955657523,above,above,0.04309713660231826,1.7845273871373637,-0.0122830977344692,1.6039005219466675
1993-04-30,TECH_UNDERLIER,1.7647779282947766,1.6844402442912016,above,above,-0.0122830977344692,1.7626078628313184,-0.009157431804778515,1.5892129122952923
1993-05-03,TECH_UNDERLIER,1.7906117827142967,1.6860118130031232,above,above,-0.009157431804778515,1.7464669015288743,0.0435158019483898,1.658368786640558
