Date,GSPC_OPEN,GSPC_CLOSE,GSPC_SMA200_PREV_CLOSE
2009-05-12,910.52001953125,908.3499755859375,
2009-05-13,905.4000244140625,883.9199829101562,
2009-05-14,884.239990234375,893.0700073242188,
2009-05-15,892.760009765625,882.8800048828125,
2009-05-18,886.0700073242188,909.7100219726562,
2009-05-19,909.6699829101562,908.1300048828125,
2009-05-20,908.6199951171875,903.469970703125,
2009-05-21,900.4199829101562,888.3300170898438,
2009-05-22,888.6799926757812,887.0,
2009-05-26,887.0,910.3300170898438,
2009-05-27,909.9500122070312,893.0599975585938,
2009-05-28,892.9600219726562,906.8300170898438,
2009-05-29,907.02001953125,919.1400146484375,
2009-06-01,923.260009765625,942.8699951171875,
2009-06-02,942.8699951171875,944.739990234375,
2009-06-03,942.510009765625,931.760009765625,
2009-06-04,932.489990234375,942.4600219726562,
2009-06-05,945.6699829101562,940.0900268554688,
2009-06-08,938.1199951171875,939.1400146484375,
2009-06-09,940.3499755859375,942.4299926757812,
2009-06-10,942.72998046875,939.1500244140625,
2009-06-11,939.0399780273438,944.8900146484375,
2009-06-12,943.4400024414062,946.2100219726562,
2009-06-15,942.4500122070312,923.719970703125,
2009-06-16,925.5999755859375,911.969970703125,
2009-06-17,911.8900146484375,910.7100219726562,
2009-06-18,910.8599853515625,918.3699951171875,
2009-06-19,919.9600219726562,921.22998046875,
2009-06-22,918.1300048828125,893.0399780273438,
2009-06-23,893.4600219726562,895.0999755859375,
2009-06-24,896.3099975585938,900.9400024414062,
2009-06-25,899.4500122070312,920.260009765625,
2009-06-26,918.8400268554688,918.9000244140625,
2009-06-29,919.8599853515625,927.22998046875,
2009-06-30,927.1500244140625,919.3200073242188,
2009-07-01,920.8200073242188,923.3300170898438,
2009-07-02,921.239990234375,896.4199829101562,
2009-07-06,894.27001953125,898.719970703125,
2009-07-07,898.5999755859375,881.030029296875,
2009-07-08,881.9000244140625,879.5599975585938,
2009-07-09,881.280029296875,882.6799926757812,
2009-07-10,880.030029296875,879.1300048828125,
2009-07-13,879.5700073242188,901.0499877929688,
2009-07-14,900.77001953125,905.8400268554688,
2009-07-15,910.1500244140625,932.6799926757812,
2009-07-16,930.1699829101562,940.739990234375,
2009-07-17,940.5599975585938,940.3800048828125,
2009-07-20,942.0700073242188,951.1300048828125,
2009-07-21,951.969970703125,954.5800170898438,
2009-07-22,953.4000244140625,954.0700073242188,
2009-07-23,954.0700073242188,976.2899780273438,
2009-07-24,972.1599731445312,979.260009765625,
2009-07-27,978.6300048828125,982.1799926757812,
2009-07-28,981.47998046875,979.6199951171875,
2009-07-29,977.6599731445312,975.1500244140625,
2009-07-30,976.010009765625,986.75,
2009-07-31,986.7999877929688,987.47998046875,
2009-08-03,990.219970703125,1002.6300048828125,
2009-08-04,1001.4099731445312,1005.6500244140625,
2009-08-05,1005.4099731445312,1002.719970703125,
2009-08-06,1004.0599975585938,997.0800170898438,
2009-08-07,999.8300170898438,1010.47998046875,
2009-08-10,1008.8900146484375,1007.0999755859375,
2009-08-11,1005.77001953125,994.3499755859375,
2009-08-12,994.0,1005.8099975585938,
2009-08-13,1005.8599853515625,1012.72998046875,
2009-08-14,1012.22998046875,1004.0900268554688,
2009-08-17,998.1799926757812,979.72998046875,
2009-08-18,980.6199951171875,989.6699829101562,
2009-08-19,986.8800048828125,996.4600219726562,
2009-08-20,996.4099731445312,1007.3699951171875,
2009-08-21,1009.0599975585938,1026.1300048828125,
2009-08-24,1026.5899658203125,1025.5699462890625,
2009-08-25,1026.6300048828125,1028.0,
2009-08-26,1027.3499755859375,1028.1199951171875,
2009-08-27,1027.81005859375,1030.97998046875,
2009-08-28,1031.6199951171875,1028.9300537109375,
2009-08-31,1025.2099609375,1020.6199951171875,
2009-09-01,1019.52001953125,998.0399780273438,
2009-09-02,996.0700073242188,994.75,
2009-09-03,996.1199951171875,1003.239990234375,
2009-09-04,1003.8400268554688,1016.4000244140625,
2009-09-08,1018.6699829101562,1025.3900146484375,
2009-09-09,1025.3599853515625,1033.3699951171875,
2009-09-10,1032.989990234375,1044.1400146484375,
2009-09-11,1043.9200439453125,1042.72998046875,
2009-09-14,1040.1500244140625,1049.3399658203125,
2009-09-15,1049.030029296875,1052.6300048828125,
2009-09-16,1053.989990234375,1068.760009765625,
2009-09-17,1067.8699951171875,1065.489990234375,
2009-09-18,1066.5999755859375,1068.300048828125,
2009-09-21,1067.1400146484375,1064.6600341796875,
2009-09-22,1066.3499755859375,1071.6600341796875,
2009-09-23,1072.68994140625,1060.8699951171875,
2009-09-24,1062.56005859375,1050.780029296875,
2009-09-25,1049.47998046875,1044.3800048828125,
2009-09-28,1045.3800048828125,1062.97998046875,
2009-09-29,1063.68994140625,1060.6099853515625,
2009-09-30,1061.02001953125,1057.0799560546875,
2009-10-01,1054.9100341796875,1029.8499755859375,
2009-10-02,1029.7099609375,1025.2099609375,
2009-10-05,1026.8699951171875,1040.4599609375,
2009-10-06,1042.02001953125,1054.719970703125,
2009-10-07,1053.6500244140625,1057.5799560546875,
2009-10-08,1060.030029296875,1065.47998046875,
2009-10-09,1065.280029296875,1071.489990234375,
2009-10-12,1071.6300048828125,1076.18994140625,
2009-10-13,1074.9599609375,1073.18994140625,
2009-10-14,1078.6800537109375,1092.02001953125,
2009-10-15,1090.3599853515625,1096.56005859375,
2009-10-16,1094.6700439453125,1087.6800537109375,
2009-10-19,1088.219970703125,1097.9100341796875,909.9991482543945
2009-10-20,1098.6400146484375,1091.06005859375,910.8296984863281
2009-10-21,1090.3599853515625,1081.4000244140625,911.6477487182617
2009-10-22,1080.9599609375,1092.9100341796875,912.3812487792969
2009-10-23,1095.6199951171875,1079.5999755859375,913.312548828125
2009-10-26,1080.3599853515625,1066.949951171875,914.161898803711
2009-10-27,1067.5400390625,1063.4100341796875,915.0448986816406
2009-10-28,1061.510009765625,1042.6300048828125,916.010648803711
2009-10-29,1043.68994140625,1066.1099853515625,916.8648489379883
2009-10-30,1065.4100341796875,1036.18994140625,917.9822988891601
2009-11-02,1036.1800537109375,1042.8800048828125,918.9445486450195
2009-11-03,1040.9200439453125,1045.4100341796875,919.9083486938476
2009-11-04,1047.1400146484375,1046.5,921.1092990112305
2009-11-05,1047.300048828125,1066.6300048828125,922.1405990600585
2009-11-06,1064.949951171875,1069.300048828125,923.3362490844727
2009-11-09,1072.31005859375,1093.0799560546875,924.5229992675781
2009-11-10,1091.8599853515625,1093.010009765625,925.8055490112305
2009-11-11,1096.0400390625,1098.510009765625,927.0420489501953
2009-11-12,1098.31005859375,1087.239990234375,928.164148864746
2009-11-13,1087.5899658203125,1093.47998046875,929.3746487426757
2009-11-16,1094.1300048828125,1109.300048828125,930.7126486206055
2009-11-17,1109.219970703125,1110.3199462890625,932.131948852539
2009-11-18,1109.43994140625,1109.800048828125,933.4909985351562
2009-11-19,1106.43994140625,1094.9000244140625,934.8788488769532
2009-11-20,1094.6600341796875,1091.3800048828125,936.1240991210938
2009-11-23,1094.8599853515625,1106.239990234375,937.2379992675782
2009-11-24,1105.8299560546875,1105.6500244140625,938.4197491455078
2009-11-25,1106.489990234375,1110.6300048828125,939.8121994018554
2009-11-27,1105.469970703125,1091.489990234375,941.1966494750976
2009-11-30,1091.0699462890625,1095.6300048828125,942.4781494140625
2009-12-01,1098.8900146484375,1108.8599853515625,943.8220993041992
2009-12-02,1109.030029296875,1109.239990234375,945.4205493164062
2009-12-03,1110.5899658203125,1099.9200439453125,947.0246493530274
2009-12-04,1100.4300537109375,1105.97998046875,948.6295495605468
2009-12-07,1105.52001953125,1103.25,950.3091995239258
2009-12-08,1103.0400390625,1091.93994140625,952.1087994384766
2009-12-09,1091.0699462890625,1095.949951171875,953.7027990722656
2009-12-10,1098.68994140625,1102.3499755859375,955.3580487060547
2009-12-11,1103.9599609375,1106.4100341796875,957.1056484985352
2009-12-14,1107.8399658203125,1114.1099853515625,958.9622485351563
2009-12-15,1114.1099853515625,1107.9300537109375,961.028698425293
2009-12-16,1108.6099853515625,1109.1800537109375,963.0866986083985
2009-12-17,1106.3599853515625,1096.0799560546875,965.0682489013672
2009-12-18,1097.8599853515625,1102.469970703125,967.1358987426757
2009-12-21,1105.31005859375,1114.050048828125,969.2313485717773
2009-12-22,1114.510009765625,1118.02001953125,971.4189486694336
2009-12-23,1118.8399658203125,1120.5899658203125,973.4110488891602
2009-12-24,1121.0799560546875,1126.47998046875,975.4071987915039
2009-12-28,1127.530029296875,1127.780029296875,977.2858987426757
2009-12-29,1128.550048828125,1126.199951171875,979.1420489501953
2009-12-30,1125.530029296875,1126.4200439453125,981.0035986328126
2009-12-31,1126.5999755859375,1115.0999755859375,982.7450988769531
2010-01-04,1116.56005859375,1132.989990234375,984.3488488769531
2010-01-05,1132.6600341796875,1136.52001953125,986.0935989379883
2010-01-06,1135.7099609375,1137.1400146484375,987.9334991455078
2010-01-07,1136.27001953125,1141.68994140625,989.5045993041992
2010-01-08,1140.52001953125,1144.97998046875,991.1824490356445
2010-01-11,1145.9599609375,1146.97998046875,992.8379489135742
2010-01-12,1143.81005859375,1136.219970703125,994.4085488891601
2010-01-13,1137.31005859375,1145.6800537109375,996.0099487304688
2010-01-14,1145.6800537109375,1148.4599609375,997.8006988525391
2010-01-15,1147.719970703125,1136.030029296875,999.5536486816407
2010-01-19,1136.030029296875,1150.22998046875,1001.1783987426758
2010-01-20,1147.949951171875,1138.0400390625,1002.7576486206054
2010-01-21,1138.6800537109375,1116.47998046875,1004.235348815918
2010-01-22,1115.489990234375,1091.760009765625,1005.640348815918
2010-01-25,1092.4000244140625,1096.780029296875,1007.0213989257812
2010-01-26,1095.800048828125,1092.1700439453125,1008.379499206543
2010-01-27,1091.93994140625,1097.5,1009.5575494384766
2010-01-28,1096.9300537109375,1084.530029296875,1010.7513995361328
2010-01-29,1087.6099853515625,1073.8699951171875,1011.9665496826171
2010-02-01,1073.8900146484375,1089.18994140625,1013.0755996704102
2010-02-02,1090.050048828125,1103.3199462890625,1014.1950494384765
2010-02-03,1100.6700439453125,1097.280029296875,1015.3636492919921
2010-02-04,1097.25,1063.1099853515625,1016.6880993652344
2010-02-05,1064.1199951171875,1066.18994140625,1017.7532492065429
2010-02-08,1065.510009765625,1056.739990234375,1018.8664489746094
2010-02-09,1060.06005859375,1070.52001953125,1019.8905490112305
2010-02-10,1069.6800537109375,1068.1300048828125,1020.911999206543
2010-02-11,1067.0999755859375,1078.469970703125,1021.9650991821289
2010-02-12,1075.949951171875,1075.510009765625,1023.0816491699219
2010-02-16,1079.1300048828125,1094.8699951171875,1024.0909991455078
2010-02-17,1096.1400146484375,1099.510009765625,1025.2012991333008
2010-02-18,1099.030029296875,1106.75,1026.3112490844726
2010-02-19,1105.489990234375,1109.1700439453125,1027.3087991333007
2010-02-22,1110.0,1108.010009765625,1028.3356494140626
2010-02-23,1107.489990234375,1094.5999755859375,1029.2780493164062
2010-02-24,1095.8900146484375,1105.239990234375,1030.2140991210938
2010-02-25,1101.239990234375,1102.93994140625,1031.0941491699218
2010-02-26,1103.0999755859375,1104.489990234375,1032.0626489257813
2010-03-01,1105.3599853515625,1115.7099609375,1033.0433489990235
2010-03-02,1117.010009765625,1118.31005859375,1034.2022988891601
2010-03-03,1119.3599853515625,1118.7900390625,1035.3284991455077
2010-03-04,1119.1199951171875,1122.969970703125,1036.5080493164062
2010-03-05,1125.1199951171875,1138.699951171875,1037.5743490600587
2010-03-08,1138.4000244140625,1138.5,1038.727198791504
2010-03-09,1137.56005859375,1140.449951171875,1039.9023489379883
2010-03-10,1140.219970703125,1145.6099853515625,1041.1629486083984
2010-03-11,1143.9599609375,1150.239990234375,1042.4559985351561
2010-03-12,1151.7099609375,1149.989990234375,1043.6555484008788
2010-03-15,1148.530029296875,1150.510009765625,1044.9401983642579
2010-03-16,1150.8299560546875,1159.4599609375,1046.1585983276368
2010-03-17,1159.93994140625,1166.2099609375,1047.360198059082
2010-03-18,1166.1300048828125,1165.8299560546875,1048.4768978881837
2010-03-19,1166.6800537109375,1159.9000244140625,1049.582347717285
2010-03-22,1157.25,1165.81005859375,1050.7230477905273
2010-03-23,1166.469970703125,1174.1700439453125,1051.8397979736328
2010-03-24,1172.699951171875,1167.719970703125,1053.010198059082
2010-03-25,1170.030029296875,1165.72998046875,1054.1530978393555
2010-03-26,1167.5799560546875,1166.5899658203125,1055.2695977783203
2010-03-29,1167.7099609375,1173.219970703125,1056.4067974853515
2010-03-30,1173.75,1173.27001953125,1057.548447265625
2010-03-31,1171.75,1169.4300537109375,1058.683747253418
2010-04-01,1171.22998046875,1178.0999755859375,1059.912297668457
2010-04-05,1178.7099609375,1187.43994140625,1061.242947692871
2010-04-06,1186.010009765625,1189.43994140625,1062.6265972900392
2010-04-07,1188.22998046875,1182.449951171875,1063.9819470214843
2010-04-08,1181.75,1186.43994140625,1065.288046875
2010-04-09,1187.469970703125,1194.3699951171875,1066.7550466918944
2010-04-12,1194.93994140625,1196.47998046875,1068.2513967895509
2010-04-13,1195.93994140625,1197.300048828125,1069.7290966796875
2010-04-14,1198.68994140625,1210.6500244140625,1071.114296875
2010-04-15,1210.77001953125,1211.6700439453125,1072.573046875
2010-04-16,1210.1700439453125,1192.1300048828125,1073.9952471923827
2010-04-19,1192.06005859375,1197.52001953125,1075.3592971801759
2010-04-20,1199.0400390625,1207.1700439453125,1076.7302471923829
2010-04-21,1207.1600341796875,1205.93994140625,1078.2839974975586
2010-04-22,1202.52001953125,1208.6700439453125,1079.8200973510743
2010-04-23,1207.8699951171875,1217.280029296875,1081.4582974243165
2010-04-26,1217.0699462890625,1212.050048828125,1083.1468975830078
2010-04-27,1209.9200439453125,1183.7099609375,1084.7937478637696
2010-04-28,1184.5899658203125,1191.3599853515625,1086.3166476440429
2010-04-29,1193.300048828125,1206.780029296875,1087.7681976318358
2010-04-30,1206.77001953125,1186.68994140625,1089.272897644043
2010-05-03,1188.5799560546875,1202.260009765625,1090.5429473876952
2010-05-04,1197.5,1173.5999755859375,1091.8505474853516
2010-05-05,1169.239990234375,1165.8699951171875,1093.0166473388672
2010-05-06,1164.3800048828125,1128.1500244140625,1094.090347290039
2010-05-07,1127.0400390625,1110.8800048828125,1094.9581973266602
2010-05-10,1122.27001953125,1159.72998046875,1095.7422473144532
2010-05-11,1156.3900146484375,1155.7900390625,1096.6594473266603
2010-05-12,1155.4300537109375,1171.6700439453125,1097.5420974731446
2010-05-13,1170.0400390625,1157.43994140625,1098.4895477294922
2010-05-14,1157.18994140625,1135.6800537109375,1099.3786474609376
2010-05-17,1136.52001953125,1136.93994140625,1100.1812976074218
2010-05-18,1138.780029296875,1120.800048828125,1100.9322473144532
2010-05-19,1119.5699462890625,1115.050048828125,1101.59884765625
2010-05-20,1107.3399658203125,1071.5899658203125,1102.1609478759765
2010-05-21,1067.260009765625,1087.68994140625,1102.4906475830078
2010-05-24,1084.780029296875,1073.6500244140625,1102.9154974365235
2010-05-25,1067.4200439453125,1074.030029296875,1103.2983474731445
2010-05-26,1075.510009765625,1067.949951171875,1103.6160977172851
2010-05-27,1074.27001953125,1103.06005859375,1103.920347595215
2010-05-28,1102.5899658203125,1089.4100341796875,1104.4638980102538
2010-06-01,1087.300048828125,1070.7099609375,1104.8818981933593
2010-06-02,1073.010009765625,1098.3800048828125,1105.171798095703
2010-06-03,1098.8199462890625,1102.8299560546875,1105.64324798584
2010-06-04,1098.4300537109375,1064.8800048828125,1106.2587478637695
2010-06-07,1065.8399658203125,1050.469970703125,1106.6347979736329
2010-06-08,1050.81005859375,1062.0,1106.904847717285
2010-06-09,1062.75,1055.68994140625,1107.1779977416993
2010-06-10,1058.77001953125,1086.8399658203125,1107.3257974243163
2010-06-11,1082.6500244140625,1091.5999755859375,1107.6321475219727
2010-06-14,1095.0,1089.6300048828125,1107.9501473999023
2010-06-15,1091.2099609375,1115.22998046875,1108.2576974487304
2010-06-16,1114.02001953125,1114.6099853515625,1108.6789474487305
2010-06-17,1115.97998046875,1116.0400390625,1109.1073471069335
2010-06-18,1116.1600341796875,1117.510009765625,1109.5844473266602
2010-06-21,1122.7900390625,1113.199951171875,1110.1817974853516
2010-06-22,1113.9000244140625,1095.31005859375,1110.7740472412108
2010-06-23,1095.5699462890625,1092.0400390625,1111.2343975830079
2010-06-24,1090.9300537109375,1073.68994140625,1111.61259765625
2010-06-25,1075.0999755859375,1076.760009765625,1111.8540972900391
2010-06-28,1077.5,1074.5699462890625,1112.0710473632812
2010-06-29,1071.0999755859375,1041.239990234375,1112.2231970214843
2010-06-30,1040.56005859375,1030.7099609375,1112.2157470703125
2010-07-01,1031.0999755859375,1027.3699951171875,1112.1225970458984
2010-07-02,1027.6500244140625,1022.5800170898438,1111.9962969970702
2010-07-06,1028.0899658203125,1028.06005859375,1111.7653970336914
2010-07-07,1028.5400390625,1060.27001953125,1111.5782473754882
2010-07-08,1062.9200439453125,1070.25,1111.5380972290038
2010-07-09,1070.5,1077.9599609375,1111.5660470581054
2010-07-12,1077.22998046875,1078.75,1111.5975466918944
2010-07-13,1080.6500244140625,1095.3399658203125,1111.6869467163085
2010-07-14,1095.6099853515625,1095.1700439453125,1111.9097463989258
2010-07-15,1094.4599609375,1096.47998046875,1112.1636965942382
2010-07-16,1093.8499755859375,1064.8800048828125,1112.3311965942382
2010-07-19,1066.8499755859375,1071.25,1112.3525466918945
2010-07-20,1064.530029296875,1083.47998046875,1112.423396911621
2010-07-21,1086.6700439453125,1069.5899658203125,1112.6915469360351
2010-07-22,1072.1400146484375,1093.6700439453125,1112.9134469604492
2010-07-23,1092.1700439453125,1102.6600341796875,1113.1794973754884
2010-07-26,1102.8900146484375,1115.010009765625,1113.4191976928712
2010-07-27,1117.3599853515625,1113.8399658203125,1113.7063479614258
2010-07-28,1112.8399658203125,1106.1300048828125,1113.9481478881835
2010-07-29,1108.0699462890625,1101.530029296875,1114.1213479614257
2010-07-30,1098.43994140625,1101.5999755859375,1114.2480484008788
2010-08-02,1107.530029296875,1125.8599853515625,1114.3900985717773
2010-08-03,1125.3399658203125,1120.4599609375,1114.559298400879
2010-08-04,1121.06005859375,1127.239990234375,1114.6787979125977
2010-08-05,1125.780029296875,1125.81005859375,1114.876597595215
2010-08-06,1122.0699462890625,1121.6400146484375,1115.0160977172852
2010-08-09,1122.800048828125,1127.7900390625,1115.1689974975586
2010-08-10,1122.9200439453125,1121.06005859375,1115.4009475708008
2010-08-11,1116.8900146484375,1089.469970703125,1115.5416976928711
2010-08-12,1081.47998046875,1083.6099853515625,1115.5910476684571
2010-08-13,1082.219970703125,1079.25,1115.6743478393555
2010-08-16,1077.489990234375,1079.3800048828125,1115.753547668457
2010-08-17,1081.1600341796875,1092.5400390625,1115.937297668457
2010-08-18,1092.0799560546875,1094.1600341796875,1116.0694479370118
2010-08-19,1092.43994140625,1075.6300048828125,1116.359298400879
2010-08-20,1075.6300048828125,1071.68994140625,1116.523048400879
2010-08-23,1073.3599853515625,1067.3599853515625,1116.6544479370118
2010-08-24,1063.199951171875,1051.8699951171875,1116.7587478637695
2010-08-25,1048.97998046875,1055.3299560546875,1116.6849478149413
2010-08-26,1056.280029296875,1047.219970703125,1116.6150973510742
2010-08-27,1049.27001953125,1064.5899658203125,1116.3857974243165
2010-08-30,1062.9000244140625,1048.9200439453125,1116.2436972045898
2010-08-31,1046.8800048828125,1049.3299560546875,1115.9957473754882
2010-09-01,1049.719970703125,1080.2900390625,1115.8061972045898
2010-09-02,1080.6600341796875,1090.0999755859375,1115.7402474975586
2010-09-03,1093.6099853515625,1104.510009765625,1115.6442471313476
2010-09-07,1102.5999755859375,1091.8399658203125,1115.6151974487304
2010-09-08,1092.3599853515625,1098.8699951171875,1115.5253970336914
2010-09-09,1101.1500244140625,1104.1800537109375,1115.545246887207
2010-09-10,1104.5699462890625,1109.550048828125,1115.6092471313477
2010-09-13,1113.3800048828125,1121.9000244140625,1115.6257974243165
2010-09-14,1121.1600341796875,1121.0999755859375,1115.7070474243164
2010-09-15,1119.4300537109375,1125.0699462890625,1115.759397277832
2010-09-16,1123.8900146484375,1124.6600341796875,1115.9272970581055
2010-09-17,1126.3900146484375,1125.5899658203125,1116.07244720459
2010-09-20,1126.5699462890625,1142.7099609375,1116.1560971069337
2010-09-21,1142.8199462890625,1139.780029296875,1116.3234469604492
2010-09-22,1139.489990234375,1134.280029296875,1116.522746887207
2010-09-23,1131.0999755859375,1124.8299560546875,1116.6642471313476
2010-09-24,1131.68994140625,1148.6700439453125,1116.7721469116211
2010-09-27,1148.6400146484375,1142.1600341796875,1117.0557974243163
2010-09-28,1142.31005859375,1147.699951171875,1117.2868478393555
2010-09-29,1146.75,1144.72998046875,1117.5135977172852
2010-09-30,1145.969970703125,1141.199951171875,1117.7051974487304
2010-10-01,1143.489990234375,1146.239990234375,1117.840647277832
2010-10-04,1144.9599609375,1137.030029296875,1118.0321969604493
2010-10-05,1140.6800537109375,1160.75,1118.1714468383789
2010-10-06,1159.81005859375,1159.969970703125,1118.4947970581054
2010-10-07,1161.5699462890625,1158.06005859375,1118.7822970581055
2010-10-08,1158.3599853515625,1165.1500244140625,1119.0023471069335
2010-10-11,1165.3199462890625,1165.3199462890625,1119.2379971313476
2010-10-12,1164.280029296875,1169.77001953125,1119.4616470336914
2010-10-13,1171.3199462890625,1178.0999755859375,1119.678097229004
2010-10-14,1177.8199462890625,1173.81005859375,1119.9296969604493
2010-10-15,1177.469970703125,1176.18994140625,1120.1677474975586
2010-10-18,1176.8299560546875,1184.7099609375,1120.4165969848632
2010-10-19,1178.6400146484375,1165.9000244140625,1120.7646469116212
2010-10-20,1166.739990234375,1178.1700439453125,1120.9291970825195
2010-10-21,1179.8199462890625,1180.260009765625,1121.1374472045898
2010-10-22,1180.52001953125,1183.0799560546875,1121.3530471801757
2010-10-25,1184.739990234375,1185.6199951171875,1121.559997253418
2010-10-26,1184.8800048828125,1185.6400146484375,1121.7631973266602
2010-10-27,1183.8399658203125,1182.449951171875,1121.9564974975585
2010-10-28,1184.469970703125,1183.780029296875,1122.1876473999023
2010-10-29,1183.8699951171875,1183.260009765625,1122.378147277832
2010-11-01,1185.7099609375,1184.3800048828125,1122.5521475219728
2010-11-02,1187.8599853515625,1193.5699462890625,1122.7938973999023
2010-11-03,1193.7900390625,1197.9599609375,1123.010597229004
2010-11-04,1198.3399658203125,1221.06005859375,1123.310196838379
2010-11-05,1221.199951171875,1225.8499755859375,1123.833097229004
2010-11-08,1223.239990234375,1223.25,1124.5035470581054
2010-11-09,1223.5899658203125,1213.4000244140625,1125.135896911621
2010-11-10,1213.1400146484375,1218.7099609375,1125.7420468139649
2010-11-11,1213.0400390625,1213.5400390625,1126.3480966186523
2010-11-12,1209.0699462890625,1199.2099609375,1126.9931466674805
2010-11-15,1200.43994140625,1197.75,1127.619846496582
2010-11-16,1194.7900390625,1178.3399658203125,1128.1626467895508
2010-11-17,1178.3299560546875,1178.5899658203125,1128.537746887207
2010-11-18,1183.75,1196.68994140625,1128.9442965698242
2010-11-19,1196.1199951171875,1199.72998046875,1129.6121963500977
2010-11-22,1198.0699462890625,1197.8399658203125,1130.27989654541
2010-11-23,1192.510009765625,1180.72998046875,1130.9853964233398
2010-11-24,1183.699951171875,1198.3499755859375,1131.5364462280274
2010-11-26,1194.1600341796875,1189.4000244140625,1132.187546081543
2010-11-29,1189.0799560546875,1187.760009765625,1132.7421963500976
2010-11-30,1182.9599609375,1180.550048828125,1133.3034463500976
2010-12-01,1186.5999755859375,1206.0699462890625,1133.7318466186523
2010-12-02,1206.81005859375,1221.530029296875,1134.2646463012695
2010-12-03,1219.9300537109375,1224.7099609375,1134.838546447754
