Date,gspc_open_implied_rsi14,GSPC_BB20_Z,GSPC_OPEN,TQQQ_OPEN,base_target_regime_at_open,selected_leg,action,skip_reason,strategy_return,strategy_equity
2006-02-08,39.805817820552356,-1.9358416551249533,1254.780029296875,0.49662352399464915,TQQQ,TQQQ,,,0.03363936052512617,0.9606759041045771
2006-02-09,47.08362549318189,-0.8546832505922793,1265.6500244140625,0.5061155675769345,TQQQ,TQQQ,,,-0.02963122662370754,0.9322098986781193
2006-02-10,46.07923050500083,-0.9475968250729708,1263.8199462890625,0.48750322990361283,TQQQ,TQQQ,,,0.017341798008317477,0.9483760944423494
2006-02-13,48.15196776584808,-0.555013564185066,1266.989990234375,0.4860969250639936,TQQQ,TQQQ,,,-0.03251008364905372,0.9175443082812658
2006-02-14,45.687863994705395,-0.8984597063060735,1262.8599853515625,0.48145215533050245,TQQQ,TQQQ,,,0.02918588508240827,0.9443236510207805
2006-02-15,53.5422983426833,0.5438265485563069,1275.530029296875,0.48976331350206737,TQQQ,TQQQ,,,0.02001989007008298,0.963228906704796
2006-02-16,55.96197377705389,1.0273242233001045,1280.0,0.506966286946423,TQQQ,TQQQ,,,0.027522640648189878,0.9897395097659809
2006-02-17,60.59947917812882,1.9687178880145433,1289.3800048828125,0.5115894720280499,TQQQ,TQQQ,,,-0.024003701370027053,0.9659820981394414
2006-02-21,59.07110379586346,1.540635033477647,1287.239990234375,0.5045857425012659,TQQQ,TQQQ,,,-0.0351723741706601,0.9320062143415216
2006-02-22,56.074871815573225,0.9999066625850976,1283.030029296875,0.48819671882516097,TQQQ,TQQQ,,,0.039374618741242484,0.9687036036956878
2006-02-23,60.95818581152425,1.725882772996929,1292.6700439453125,0.5033620097783357,TQQQ,TQQQ,,,-0.00955196490109056,0.9594505808736266
2006-02-24,57.474764086497515,1.1370819275506874,1287.7900390625,0.500767167854348,TQQQ,TQQQ,,,0.00735317781762479,0.9665055916020138
2006-02-27,58.33643727754763,1.1742308375294068,1289.4300537109375,0.5089905267795294,TQQQ,TQQQ,,,0.034085780800199084,0.9994496893395267
2006-02-28,60.78362703831839,1.4783045922830382,1294.1199951171875,0.5166423186322127,TQQQ,TQQQ,,,-0.044589944375420965,0.9548842832858454
2006-03-01,51.44440943765571,0.3361268359992924,1280.6600341796875,0.5032686393744297,TQQQ,TQQQ,,,0.04291776912780021,0.9958657864996723
2006-03-02,57.03278785594511,1.1706481511483682,1291.239990234375,0.5129787955039771,TQQQ,TQQQ,,,-0.0016161451607104027,0.9942563228281037
2006-03-03,55.66338495305293,0.9467073363237738,1289.1400146484375,0.511109949837791,TQQQ,TQQQ,,,-0.016955564162759562,0.9773981459521625
2006-03-06,54.3843219479209,0.7169662700443414,1287.22998046875,0.5140758864796119,TQQQ,TQQQ,,,-0.025811989422364512,0.9521695553474065
2006-03-07,48.72214667326032,-0.08394778991051341,1278.260009765625,0.4940978115174707,TQQQ,TQQQ,,,-0.016223657775068734,0.9367218823376109
2006-03-08,47.314557617482464,-0.34710071823055494,1275.8800048828125,0.4848829860142794,TQQQ,TQQQ,,,0.0013185334985807984,0.9379569815183267
2006-03-09,49.039920425652596,-0.25778437756688416,1278.469970703125,0.4932659967300485,TQQQ,TQQQ,,,-0.030472613480509447,0.9093749809591735
2006-03-10,45.199343333960634,-0.9785541449849096,1272.22998046875,0.47483881249701543,TQQQ,TQQQ,,,0.005526162669154289,0.914400335031213
2006-03-13,51.35490924148606,-0.0716812739227917,1281.5799560546875,0.48336586584032265,TQQQ,TQQQ,,,0.009920421429036486,0.9234715717095747
2006-03-14,52.906561300299835,0.14415307210977663,1284.1300048828125,0.47988386059778654,TQQQ,TQQQ,,,0.04943251757984202,0.9691210964125926
2006-03-15,60.084693478733634,1.9009119192427484,1297.47998046875,0.5118219530932215,TQQQ,TQQQ,,,0.02355112788497582,0.9919449912902335
2006-03-16,62.63028037254436,2.2711142907132675,1303.02001953125,0.5234978972173078,TQQQ,TQQQ,,,-0.027482867890224805,0.9646834981402338
2006-03-17,63.67062746273071,2.1397537168969394,1305.3299560546875,0.5067690680737362,TQQQ,TQQQ,,,0.011609503766122575,0.9758829948450092
2006-03-20,64.55395547368296,2.010287203458285,1307.25,0.5140372680751649,TQQQ,TQQQ,,,0.005707124670527364,0.9814524807604372
2006-03-21,62.69844703925256,1.5724689414677748,1305.0799560546875,0.511746958159715,TQQQ,TQQQ,,,-0.029527941186058948,0.9524722096316314
2006-03-22,56.38471789387183,0.7222962351564632,1297.22998046875,0.4895485369069057,TQQQ,TQQQ,,,0.006703377953622303,0.9588569908431139
2006-03-23,60.632283159471136,1.3622254371869924,1305.0400390625,0.4967568202945404,TQQQ,TQQQ,,,-0.010205802587386792,0.9490710856850334
2006-03-24,58.00720072592199,0.9585603268132729,1301.6700439453125,0.5009710881200776,TQQQ,TQQQ,,,0.016103308693512952,0.964354270349907
2006-03-27,58.73787615731411,0.9882276580484863,1302.949951171875,0.5025912354117973,TQQQ,TQQQ,,,0.0012639982577142828,0.9655732124674485
2006-03-28,57.607740869366836,0.8209307545971354,1301.6099853515625,0.5043213350054322,TQQQ,TQQQ,,,-0.013767379591868134,0.9522797995276696
2006-03-29,50.99912975563523,0.030315032091102225,1293.22998046875,0.5008464409533743,TQQQ,TQQQ,,,0.05504659480393359,1.0046995597922403
2006-03-30,57.107554587875654,0.835302977227382,1302.8900146484375,0.5269517432619861,TQQQ,TQQQ,,,0.00832244967254181,1.013061121314636
2006-03-31,55.086477852367324,0.5494804894729571,1300.25,0.5325840308989638,TQQQ,TQQQ,,,-0.009014212314802927,1.0039291732792337
2006-04-03,56.18004559441288,0.7553369333730161,1302.8800048828125,0.5343923563366838,TQQQ,TQQQ,,,0.005274611994750877,1.0092245101384927
2006-04-04,53.10535680914798,0.22829903621991265,1297.81005859375,0.5288076679203201,TQQQ,TQQQ,,,0.01698824733776627,1.0263694657360614
2006-04-05,58.167975504688776,0.9200722020898292,1305.9300537109375,0.5410363862356666,TQQQ,TQQQ,,,0.028093216713340974,1.0552034855649406
2006-04-06,61.28851378623384,1.3910573253283853,1311.56005859375,0.5522044654646767,TQQQ,TQQQ,,,0.010982360848439177,1.0667921110119456
2006-04-07,59.16117224434403,1.1667944369986927,1309.0400390625,0.5609304227068271,TQQQ,TQQQ,,,-0.028094532182003418,1.0368210857176132
2006-04-10,49.27308152781407,-0.9096723106316925,1295.510009765625,0.5426219683131731,TQQQ,TQQQ,,,-0.007463073810279552,1.0290832134268484
2006-04-11,49.99697613077134,-1.0469698826339129,1296.5999755859375,0.5416840395711129,TQQQ,TQQQ,,,-0.025440483855992624,1.0029028385491896
2006-04-12,43.79784082571719,-2.4979258411010012,1286.5699462890625,0.5241675996671538,TQQQ,TQQQ,,,0.0004131152874022881,1.0033171530435734
2006-04-13,44.93415274878699,-1.8998375194584913,1288.1199951171875,0.5235162656766791,TQQQ,TQQQ,,,0.012678665380411624,1.0160378754974402
2006-04-17,45.69694821755261,-1.5393343671173598,1289.1199951171875,0.5290698552840113,TQQQ,TQQQ,,,-0.03130632043025927,0.9842294681978374
2006-04-18,43.251516782578165,-1.818927850591908,1285.3299560546875,0.5181377871292706,TQQQ,TQQQ,,,0.05702300158435092,1.0403531867222475
2006-04-19,57.644926374468184,1.224322530336141,1307.6500244140625,0.5459153291049691,TQQQ,TQQQ,,,0.012653402064870978,1.0535171938833139
2006-04-20,58.793223367389025,1.3750281133907534,1309.9300537109375,0.5502607211369274,TQQQ,TQQQ,,,-0.009096535244210835,1.0439338375987721
2006-04-21,59.584996497440656,1.4635396155800748,1311.4599609375,0.5519864102094939,TQQQ,TQQQ,,,-0.03470063683263369,1.0077086686229595
2006-04-24,59.4403391418735,1.3195675525032349,1311.280029296875,0.5236951329889228,TQQQ,TQQQ,,,-0.004733754978487048,1.002938422696001
2006-04-25,56.82294130066914,0.8991551180958561,1308.1099853515625,0.5278626947111899,TQQQ,TQQQ,,,-0.008943593778358627,0.9939685488587002
2006-04-26,51.87936114011558,0.16261174806960504,1301.739990234375,0.5214571784893192,TQQQ,TQQQ,,,0.0010809314860158459,0.9950429607592711
2006-04-27,54.34388847486934,0.521749407584036,1305.4100341796875,0.513207872660895,TQQQ,TQQQ,,,0.026124949621917137,1.0210384079807504
2006-04-28,57.121227471747964,0.9620750202215664,1309.719970703125,0.5221896118004864,TQQQ,TQQQ,,,-0.028910231754057825,0.9915199509762327
2006-05-01,57.693558684341454,0.9791782273793611,1310.6099853515625,0.5228541772229043,TQQQ,TQQQ,,,-0.02507916652446207,0.9666534570133732
2006-05-02,53.04970629153742,0.3235961390492442,1305.18994140625,0.5101379547823363,TQQQ,TQQQ,,,0.0056985770595920915,0.972162006228085
2006-05-03,58.38717759783955,1.1100300874714608,1313.2099609375,0.5097563650041359,TQQQ,TQQQ,,,-0.006651306139787261,0.9656958591071922
2006-05-04,53.955336238833326,0.50771609397852,1307.8499755859375,0.5060321794920971,TQQQ,TQQQ,,,0.025998747174511783,0.9908027415955931
2006-05-05,56.89331808491298,0.9804715289062456,1312.25,0.5267063010086981,TQQQ,TQQQ,,,0.022384475565021544,1.012981341354596
2006-05-08,64.33884680188731,2.091171749997892,1325.760009765625,0.5286564101429028,TQQQ,TQQQ,,,0.0022241022404589916,1.015234315425446
2006-05-09,63.37898590277022,1.7252069690231144,1324.6600341796875,0.5268827925137651,TQQQ,TQQQ,,,-0.007310396062403135,1.0078125504835431
2006-05-10,63.07230342012399,1.5093742759202085,1324.5699462890625,0.5213504933318266,TQQQ,TQQQ,,,-0.028874186900767485,0.9787127825399421
2006-05-11,61.21760311421124,1.2409245274974918,1322.6300048828125,0.5094249544072524,TQQQ,TQQQ,,,-0.06630269994191951,0.9138214825898752
2006-05-12,48.16054025403325,-0.3716405222475285,1305.8800048828125,0.47026279925494296,TQQQ,TQQQ,,,-0.03943038293477452,0.877789151597333
2006-05-15,40.08489207165018,-1.8663107827679415,1291.18994140625,0.45280531613910924,TQQQ,TQQQ,,,-0.0020977197044688145,0.8759477959976583
2006-05-16,42.41793848024924,-1.75086241443747,1294.5,0.4577867157605043,TQQQ,TQQQ,,,-0.020559129424433387,0.8579390718906952
2006-05-17,40.95929032699663,-1.8090478642744499,1291.72998046875,0.43742713319409554,TQQQ,TQQQ,,,-0.04599203821790665,0.8184807053076629
2006-05-18,31.88794670471215,-2.8662452951271544,1270.25,0.4342705193263943,wait_mix,wait_mix,,,0.019333434240025982,0.8343047482004587
2006-05-19,29.1562509062922,-2.6477582447801753,1261.81005859375,0.41985848670399584,TQQQ,TQQQ,,,0.005693408965858904,0.8390547863341219
2006-05-22,32.980284313262516,-1.964507191097759,1267.030029296875,0.418184527015788,wait_mix,wait_mix,,,-0.021141293984202725,0.8213160824273799
2006-05-23,31.25041673399724,-1.9035647304690069,1262.06005859375,0.42519655670605006,wait_mix,wait_mix,,,0.007175740591473634,0.8272096335784841
2006-05-24,29.411653417283617,-1.8658951634783667,1256.56005859375,0.4021197893164159,wait_mix,low_rsi_tqqq_override,enter_low_rsi_tqqq_override,,0.015498240723706758,0.8400299276086527
2006-05-25,30.940250288641167,-1.5707004137893774,1258.4100341796875,0.4190639078968199,TQQQ,low_rsi_tqqq_override,,,0.03681385382299207,0.8709546665705763
2006-05-26,41.126987382358884,-0.8836675681420504,1272.7099609375,0.4309685282506033,TQQQ,TQQQ,exit_low_rsi_tqqq_override,,0.012338180251269426,0.8817006622374083
2006-05-30,45.551076639841085,-0.5197810271488876,1280.0400390625,0.42572504408076894,wait_mix,wait_mix,,,-0.01528270700638934,0.8682258893490945
2006-05-31,37.05798397784095,-1.2434942373754574,1259.3800048828125,0.4069228000773927,TQQQ,TQQQ,,,0.012969941217666925,0.8794867280976089
2006-06-01,42.90484560133189,-0.7332378084737197,1270.050048828125,0.4112265226009051,TQQQ,TQQQ,,,0.070045229193759,0.9410905775400751
2006-06-02,50.32803204570972,-0.052298590093308436,1285.7099609375,0.4461531894700778,TQQQ,TQQQ,,,-0.007017453084622982,0.9344865185638068
2006-06-05,51.38995434010492,0.10166190833950696,1288.1600341796875,0.4296162120134924,wait_mix,wait_mix,,,-0.019688142794079933,0.9160882145471799
2006-06-06,42.261557763035356,-0.7969939542968942,1265.22998046875,0.41000215674101836,wait_mix,wait_mix,,,0.000904754807721897,0.9169170497635889
2006-06-07,41.69179541907057,-0.8009572921600013,1263.6099853515625,0.4074130256655631,wait_mix,wait_mix,,,-0.0021047289145531556,0.9149871879367047
2006-06-08,39.08213575981699,-1.1340192433650602,1256.0799560546875,0.3900660543103499,wait_mix,wait_mix,,,-0.008345571752892411,0.9073510967068017
2006-06-09,40.06167272685339,-1.0301693203174473,1257.9300537109375,0.39879631331348775,wait_mix,wait_mix,,,0.003853567850657935,0.9108476357223303
2006-06-12,38.01899810307127,-1.3673408444464366,1252.27001953125,0.3877564948084168,wait_mix,wait_mix,,,-0.0025219148345654308,0.9085505555577733
2006-06-13,32.83111742632519,-2.234570047002039,1236.0799560546875,0.3653783239346995,wait_mix,wait_mix,,,-0.03379923557137965,0.8778422413019683
2006-06-14,29.523636356385936,-2.5706810369846655,1223.6600341796875,0.36231092927263986,wait_mix,low_rsi_tqqq_override,enter_low_rsi_tqqq_override,,0.021261999901102335,0.8965069229497142
2006-06-15,33.22618607508777,-1.9340582321540116,1230.010009765625,0.3757979280816479,wait_mix,wait_mix,exit_low_rsi_tqqq_override,,0.014005923388266117,0.9090633302295982
2006-06-16,45.8437497084253,-0.259736947573212,1256.1600341796875,0.39749413806513334,wait_mix,wait_mix,,,-0.000492767472086042,0.9086153733903948
2006-06-19,44.25188614661877,-0.5143776608316796,1251.5400390625,0.39706829908323393,wait_mix,wait_mix,,,-0.013899623831963193,0.8959859614923296
2006-06-20,40.50733629159199,-1.1116689706851908,1240.1199951171875,0.38322609558955517,wait_mix,wait_mix,,,0.005515766444458725,0.9009280107934351
2006-06-21,40.49688651657527,-1.019258674419227,1240.0899658203125,0.3838349310019995,wait_mix,wait_mix,,,0.009216132151665946,0.9092310824000449
2006-06-22,45.99411658660436,-0.3064811779264806,1251.9200439453125,0.3985436467514251,wait_mix,wait_mix,,,-0.014011334468728931,0.8964915415951734
2006-06-23,43.68113823465766,-0.6348370899837715,1245.5899658203125,0.3836914857079291,wait_mix,wait_mix,,,-0.0010592446801780397,0.8955419376989141
2006-06-26,43.277615250340794,-0.6245452138477519,1244.5,0.385064315239982,wait_mix,wait_mix,,,-0.0006912601767052884,0.8949228852208133
2006-06-27,46.246313554927454,-0.18997672159616785,1250.550048828125,0.38669004229462717,wait_mix,wait_mix,,,0.0019528702052451496,0.8966705534593531
2006-06-28,41.74555347924457,-0.8402750468317925,1238.989990234375,0.368221472026911,wait_mix,wait_mix,,,-0.009417799610021094,0.8882258898706662
2006-06-29,45.18001371103816,-0.34434010956021904,1245.93994140625,0.3788769136094885,wait_mix,wait_mix,,,0.02197610218467605,0.9077456327895388
2006-06-30,56.062363111578684,1.5341097829751642,1272.8599853515625,0.4109512598151455,wait_mix,wait_mix,,,0.028742846379589126,0.9338368260645514
2006-07-03,54.83792036234895,1.6196750037870127,1270.06005859375,0.4035091598964786,TQQQ,TQQQ,,,0.014491561058495916,0.9473695794481379
2006-07-05,58.31732411233807,2.139733718294361,1280.050048828125,0.39760955280771415,wait_mix,wait_mix,,,-0.027495064257283208,0.921321591985816
2006-07-06,54.04930716863156,1.3854303141294155,1270.5799560546875,0.3843595795080924,wait_mix,wait_mix,,,0.01304021330604166,0.9333358220687729
2006-07-07,55.375165860717665,1.4806672710017206,1274.0799560546875,0.3748760752281876,wait_mix,wait_mix,,,0.006242013867804097,0.9391617172134444
2006-07-10,51.49780775764636,0.8692022800947967,1265.4599609375,0.3711337272466608,wait_mix,wait_mix,,,-0.003762834676455329,0.9356278069371143
2006-07-11,52.24448986150195,0.916502222474522,1267.260009765625,0.3552485751097648,wait_mix,wait_mix,,,0.01890364031656855,0.9533145784696334
2006-07-12,54.41247891931539,1.1232780267534406,1272.3900146484375,0.3626012668234717,wait_mix,wait_mix,,,0.008785702631535441,0.9616901168703752
2006-07-13,48.083828731508824,0.15406001546634956,1258.5799560546875,0.3365471377940315,wait_mix,wait_mix,,,0.01039254689899316,0.9716845265122488
2006-07-14,41.89631359164842,-1.1176271021249748,1242.2900390625,0.3281785656043892,wait_mix,wait_mix,,,0.002884751721150103,0.9744875951225199
2006-07-17,39.83077581535078,-1.421888854921831,1236.199951171875,0.31748908237920687,wait_mix,wait_mix,,,-0.012511049305045652,0.9622957327727867
2006-07-18,39.24245528275978,-1.408422973644046,1234.47998046875,0.32365995418739013,wait_mix,wait_mix,,,-0.021239024746800172,0.9418575098906853
2006-07-19,40.501345288815315,-1.2280962269375126,1236.739990234375,0.32092492228236924,wait_mix,wait_mix,,,0.022877714688494866,0.9634050572791806
2006-07-20,51.41256425294752,0.2634137107098351,1259.81005859375,0.33997804658751624,wait_mix,wait_mix,,,-0.007547041601704607,0.956134199232602
2006-07-21,47.095261086592956,-0.461373781230026,1249.1199951171875,0.3135801744914506,wait_mix,wait_mix,,,-0.009729340478052184,0.9468316440655582
2006-07-24,43.807226950753474,-1.0360098758710437,1240.25,0.31463577387518216,wait_mix,wait_mix,,,-0.005742809592303555,0.941394170217722
2006-07-25,52.18028987365686,0.3093709643158556,1260.9100341796875,0.3297226222456837,wait_mix,wait_mix,,,-0.0013722770043435029,0.9401023166459092
2006-07-26,54.96471306361607,0.7820694768509081,1268.8699951171875,0.3301571650922928,wait_mix,wait_mix,,,0.008815057280058936,0.948389372416259
2006-07-27,54.66945064137577,0.6568591238695162,1268.199951171875,0.3387294488534149,wait_mix,wait_mix,,,0.004661668339755121,0.9528104491274121
2006-07-28,52.432981438001505,0.2501457790909426,1263.1500244140625,0.33272418920411034,TQQQ,TQQQ,,,0.05085097226964974,1.0012617868542226
2006-07-31,58.05952594329815,1.2929714590140384,1278.530029296875,0.345047844768354,wait_mix,wait_mix,,,-0.003187391186098565,0.9980703738598262
2006-08-01,57.866077092173654,1.2449019701659336,1278.530029296875,0.3388934947515878,wait_mix,wait_mix,,,0.008723602208835057,1.0067771427778027
2006-08-02,54.337068220197224,0.7718998732606239,1270.72998046875,0.33356360186186035,wait_mix,wait_mix,,,0.008683286050430672,1.0155192766975776
2006-08-03,57.26322423974739,1.2482569795050351,1278.219970703125,0.33134376961386325,TQQQ,TQQQ,,,0.0377451395130437,1.0538501934747129
2006-08-04,58.039827933434886,1.3346837403565457,1280.260009765625,0.35498632270642916,TQQQ,TQQQ,,,-0.0136421788089095,1.039473380697527
2006-08-07,57.51247126891434,1.1816958680047989,1279.31005859375,0.3404363980982105,wait_mix,wait_mix,,,-0.004034360476208199,1.0352797703743704
2006-08-08,55.43786500304442,0.9018883776802568,1275.6700439453125,0.33853947119995453,wait_mix,wait_mix,,,-0.007704603279510502,1.027303350460333
2006-08-09,52.866597763962794,0.6167710687527975,1271.1300048828125,0.3415678739869133,wait_mix,wait_mix,,,-2.4585700368895402e-06,1.0273008247630968
2006-08-10,49.904137337423776,0.2475244646842184,1265.719970703125,0.32736710492913546,wait_mix,wait_mix,,,-0.013269740338159752,1.0136688095693132
2006-08-11,52.9943681749303,0.549680529242377,1271.6400146484375,0.3330733035370889,wait_mix,wait_mix,,,-0.011005548714038249,1.002512828105697
2006-08-14,50.18615362332799,0.13218626436989078,1266.6700439453125,0.33917421493356303,wait_mix,wait_mix,,,-0.00661378763510212,0.9958824211591403
2006-08-15,51.03997058481444,0.139071261217622,1268.18994140625,0.3486157250316776,TQQQ,TQQQ,,,0.045049672306492816,1.0407465978881563
2006-08-16,59.38746508294827,1.550459519905574,1285.27001953125,0.37040607582884866,TQQQ,TQQQ,,,0.0694447486844798,1.1130209838227267
2006-08-17,63.43531244994239,2.094313738199428,1295.3699951171875,0.3834519859782492,TQQQ,TQQQ,,,0.006527757531588074,1.120286514932691
2006-08-18,64.2464904679088,2.0210325729428877,1297.47998046875,0.3882576520255748,TQQQ,TQQQ,,,0.00525416326343886,1.1261726831839765
2006-08-21,66.06084869841445,2.34236333598418,1302.300048828125,0.38400727230889603,TQQQ,TQQQ,,,-0.02940967781305248,1.093052307409675
2006-08-22,62.6646801736125,1.6971950764813042,1297.52001953125,0.37949867290700917,TQQQ,TQQQ,,,0.004221840678082289,1.097667000104369
2006-08-23,63.148660791601564,1.5839546419594908,1298.72998046875,0.3834600767876786,TQQQ,TQQQ,,,-0.025200596532412023,1.0700051369077956
2006-08-24,58.9776556736412,1.0013365132200607,1292.969970703125,0.3772294637826679,TQQQ,TQQQ,,,0.009031956521682538,1.0796693767823238
2006-08-25,60.38181022845433,1.1348915887440882,1295.9200439453125,0.3724360527993633,TQQQ,TQQQ,,,0.004624116118290944,1.0846618933499281
2006-08-28,59.74748268020067,0.972814317897043,1295.0899658203125,0.3769677592445019,TQQQ,TQQQ,,,0.02403006513118844,1.110726389292445
2006-08-29,62.93320591364823,1.344067684579339,1301.5699462890625,0.3860568288154754,TQQQ,TQQQ,,,0.006202863112312995,1.1176160730404598
2006-08-30,63.792583655747656,1.3497703299357109,1303.699951171875,0.39146014100943144,TQQQ,TQQQ,,,0.015607366297549552,1.1350591164724313
2006-08-31,63.7861504550299,1.2389444294772238,1304.25,0.3961987455351218,TQQQ,TQQQ,,,-0.004425518849702881,1.1300358909569554
2006-09-01,63.36781942007184,1.0907067458441577,1303.800048828125,0.3999629951098921,TQQQ,TQQQ,,,0.01828232050675327,1.150695569299565
2006-09-05,67.01920977375985,1.4291717076851307,1310.93994140625,0.4001162550359992,TQQQ,TQQQ,,,0.026625312256498557,1.1813331981443354
2006-09-06,67.94527655174033,1.4047912162685945,1313.0400390625,0.40086160019471123,TQQQ,TQQQ,,skip_gspc_bb20_z_lt_1p60,-0.05912055818444695,1.1114921200682244
2006-09-07,56.53521434837447,0.4628010153486598,1300.2099609375,0.3832578789900134,TQQQ,TQQQ,,,-0.01425666787141433,1.0956459460707175
2006-09-08,51.99955921877563,-0.08515109135271666,1294.02001953125,0.38392657645336997,TQQQ,TQQQ,,,0.01871082256799994,1.1161463829649951
2006-09-11,55.02584144808305,0.21168627247954586,1298.8599853515625,0.37995919724611055,TQQQ,TQQQ,,,0.017068271932018098,1.13519707294538
2006-09-12,55.45251029228505,0.15782776302940416,1299.530029296875,0.39647224760664296,TQQQ,TQQQ,,,0.06034745316111412,1.2037033251335851
2006-09-13,62.73174122873571,1.8479448429201646,1312.739990234375,0.4183570556071809,TQQQ,TQQQ,,,0.015088872542483367,1.2218658511854892
2006-09-14,65.25531976554595,2.332172141812513,1318.0,0.4221826294490006,TQQQ,TQQQ,,,0.0034641572756446415,1.226098586663735
