Date,gspc_rsi14_prev_close,uvix_high_rsi_state,base_strategy_return,uvix_return_proxy,strategy_return,selected_leg,base_target_regime_at_open,strategy_equity
2011-11-22,42.11811748415653,False,0.0086984467547781,-0.037738502380047216,0.0086984467547781,below,below,3.0164893283697136
2011-11-23,41.247109044056074,False,-0.0664699987421488,0.07455159110363625,-0.0664699987421488,below,below,2.8159832865072736
2011-11-25,36.8823148043923,False,-0.0226691279156608,0.059521040742616056,-0.0226691279156608,below,below,2.7521474011770772
2011-11-28,36.38941950291353,False,0.1032643243087059,-0.10370085864480676,0.1032643243087059,below,below,3.036346042957589
2011-11-29,44.98699690510562,False,-0.0180669063964257,-0.05351444684681011,-0.0180669063964257,below,below,2.9814886632123168
2011-11-30,45.603935148433244,False,0.1097557374475712,-0.17723161300581963,0.1097557374475712,below,below,3.308724150134758
2011-12-01,56.020090098183246,False,0.0214389899495026,-0.04336437478362392,0.0214389899495026,below,below,3.379659853935174
2011-12-02,55.49398793568366,False,-0.0095155150331859,-0.007379784026550864,-0.0095155150331859,below,below,3.3475006497879987
2011-12-05,55.42334949548073,False,0.0327720729045806,0.0047754298172386165,0.0327720729045806,below,below,3.4572051851309817
2011-12-06,57.88704931816503,False,-0.0076577156056288,-0.01299437243188977,-0.0076577156056288,above,above,3.4307308910329435
2011-12-07,58.15750400928738,False,0.0015162422358396,0.04643936494760354,0.0015162422358396,above,above,3.4359327101097277
2011-12-08,58.67971719601152,False,-0.0509224527986854,0.11579006417997557,-0.0509224527986854,above,above,3.260966588859706
2011-12-09,51.425160245114625,False,-0.021668910094623,-0.1405499839148761,-0.021668910094623,wait_mix,wait_mix,3.1903049970241355
2011-12-12,56.004015419180924,False,0.0014029188228537,0.01527109706556202,0.0014029188228537,above,above,3.194780735955105
2011-12-13,51.32388555139919,False,0.0312952135417845,-0.010828041095072563,0.0312952135417845,wait_mix,wait_mix,3.2947620813059997
2011-12-14,48.804017958624335,False,0.0109089781976861,-0.0071670247553257595,0.0109089781976861,wait_mix,wait_mix,3.33070456901753
2011-12-15,45.67609427723847,False,-0.0071909922122291,-0.07959432932712222,-0.0071909922122291,wait_mix,wait_mix,3.306753498400489
2011-12-16,46.71519799401259,False,0.0262057994252729,-0.012716548348971115,0.0262057994252729,wait_mix,wait_mix,3.3934096173283916
2011-12-19,47.78530548514041,False,0.0174977418630239,-0.010089256424323392,0.0174977418630239,wait_mix,wait_mix,3.4527866228479067
2011-12-20,44.28036400058381,False,-0.0301920136801603,-0.1314687816740075,-0.0301920136801603,wait_mix,wait_mix,3.348540041896208
2011-12-21,53.506532698078104,False,-0.0197370175050359,-0.12972265845657144,-0.0197370175050359,wait_mix,wait_mix,3.282449848472989
2011-12-22,54.057986825889216,False,0.0021190567121149,0.0026929684831963983,0.0021190567121149,wait_mix,wait_mix,3.2894055458565763
2011-12-23,56.422581185491694,False,0.0077544552412227,0.04563257970521612,0.0077544552412227,above,above,3.314913093932151
2011-12-27,58.93143148968701,False,0.0076867013637158,-0.017064663803432016,0.0076867013637158,above,above,3.340393840931879
2011-12-28,58.95391506393143,False,-0.032101267223537,0.08240960484926059,-0.032101267223537,above,above,3.2331629656122676
2011-12-29,53.93753047548207,False,0.0194827408798947,-0.04862423996689707,0.0194827408798947,above,above,3.2961538418937635
2011-12-30,57.25651943612817,False,-0.0081673745361654,0.027388976759450352,-0.0081673745361654,above,above,3.2692329189381963
2012-01-03,55.511607112142165,False,0.0569193027299068,-0.10294059280232508,0.0569193027299068,above,above,3.4553153771458165
2012-01-04,60.201297227749684,False,0.0119673543604426,-0.03363235884223519,0.0119673543604426,above,above,3.496666360691207
2012-01-05,60.256937893682974,False,0.0246152262987031,-0.04645506528555026,0.0246152262987031,above,above,3.5827375944506836
2012-01-06,61.17281951342873,False,0.0103329778390661,-0.03687028591084745,0.0103329778390661,above,above,3.6197579426173316
2012-01-09,59.88813097602266,False,-0.0083680950191927,-0.03170895216950447,-0.0083680950191927,above,above,3.5894674642070323
2012-01-10,60.67889711387096,False,0.02049631099549,-0.03484159884207876,0.02049631099549,above,above,3.6630383056616127
2012-01-11,63.71262194751488,False,0.0069560993054069,0.020912446776026834,0.0069560993054069,above,above,3.6885187638753045
2012-01-12,63.81829597155944,False,0.0118639291909796,-0.0175344658167143,0.0118639291909796,above,above,3.732279089309521
2012-01-13,64.65514440063433,False,-0.011467476589537,0.05704748557054313,-0.011467476589537,above,above,3.6894792662272455
2012-01-17,61.40859350268319,False,0.0268493074770994,-0.02596787292046781,0.0268493074770994,above,above,3.788539229476564
