Date,signal_source,signal_price,signal_sma,signal_below_sma,trigger_reference_price,drawdown_trigger,target_regime,realized_regime,strategy_return,strategy_equity,tecl_buy_hold_return,tecl_buy_hold_equity
2012-07-19,GSPC,1376.510009765625,1335.4149360656738,False,,False,above,above,0.053099181584131516,738.0333163697878,0.026754333710609313,0.6829128945805759
2012-07-20,GSPC,1362.6600341796875,1336.1380615234375,False,,False,above,above,0.026754333710609313,757.7789060054928,-0.03247119269742382,0.6607378983850946
2012-07-23,GSPC,1350.52001953125,1336.800186920166,False,,False,above,above,-0.03247119269742382,733.1729211265454,-0.02858898348675598,0.6418480735190892
2012-07-24,GSPC,1338.31005859375,1337.3878746032715,False,,False,above,above,-0.02858898348675598,712.2122525915219,-0.03263013035009399,0.6209044872152046
2012-07-25,GSPC,1337.8900146484375,1337.8929374694824,True,1337.8900146484375,False,wait_mix,above,-0.03263013035009399,688.9726739525264,-0.014770578144001956,0.611733368966831
2012-07-26,GSPC,1360.02001953125,1338.5276252746582,False,,False,above,wait_mix,0.011037979758303007,696.5775403816382,0.04721397102409708,0.6406157305237042
2012-07-27,GSPC,1385.969970703125,1339.3086250305175,False,,False,above,above,0.04721397102409708,729.4657321892537,0.06752147353232596,0.6838710486166522
2012-07-30,GSPC,1385.300048828125,1340.2520629882813,False,,False,above,above,0.06752147353232596,778.7203333180091,0.0028024631363949837,0.6857875720204482
2012-07-31,GSPC,1379.3199462890625,1341.0278755187987,False,,False,above,above,0.0028024631363949837,780.9026683456941,0.01057880088851304,0.6930423821966692
2012-08-01,GSPC,1375.3199462890625,1341.895687866211,False,,False,above,above,0.01057880088851304,789.1636821874317,-0.010468061351783686,0.6857875720204482
2012-08-02,GSPC,1365.0,1342.7661254882812,False,,False,above,above,-0.010468061351783686,780.9026683456942,-0.016965916508964285,0.6741525573306639
2012-08-03,GSPC,1390.989990234375,1343.8859382629394,False,,False,above,above,-0.016965916508964285,767.6539388729137,0.054822401177476277,0.7111112192834672
2012-08-06,GSPC,1394.22998046875,1345.0014381408691,False,,False,above,above,0.054822401177476277,809.7385710752744,0.019826489825581328,0.7252100586374476
2012-08-07,GSPC,1401.3499755859375,1346.1370002746582,False,,False,above,above,0.019826489825581328,825.7928446160792,0.02000737359116167,0.7397196072126753
2012-08-08,GSPC,1402.219970703125,1347.3674377441407,False,,False,above,above,0.02000737359116167,842.3147905672212,0.0033310459420217153,0.7421836472085149
2012-08-09,GSPC,1402.800048828125,1348.3768127441406,False,,False,above,above,0.0033310459420217153,845.120579832245,0.010512663270890732,0.7499859739767796
2012-08-10,GSPC,1405.8699951171875,1349.3902503967286,False,,False,above,above,0.010512663270890732,854.0050479113213,0.00547545972490826,0.7540924919715355
2012-08-13,GSPC,1404.1099853515625,1350.3284378051758,False,,False,above,above,0.00547545972490826,858.6811181560281,0.008531493625318465,0.7605260272596912
2012-08-14,GSPC,1403.9300537109375,1351.1946884155273,False,,False,above,above,0.008531493625318465,866.0069506417576,-0.006839601206042434,0.7553243325264192
2012-08-15,GSPC,1405.530029296875,1352.0703132629394,False,,False,above,above,-0.006839601206042434,860.0838084577072,0.0028997896737839035,0.757514614226237
2012-08-16,GSPC,1415.510009765625,1353.107000732422,False,,False,above,above,0.0028997896737839035,862.5778706040616,0.04011553492370257,0.7879027181884447
2012-08-17,GSPC,1418.1600341796875,1354.0766258239746,False,,False,above,above,0.04011553492370257,897.1806432966918,0.01633060367080108,0.8007696452103271
2012-08-20,GSPC,1418.1300048828125,1355.07993850708,False,,False,above,above,0.01633060367080108,911.8321448034844,0.0034191379039738568,0.8035075870566174
2012-08-21,GSPC,1413.1700439453125,1355.9306259155273,False,,False,above,above,0.0034191379039738568,914.9498246518438,-0.019932170056168874,0.787491937189983
