series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,0.26689736896948446,0.6660647792011205,-0.9492967664455558,265.8375384314793,0.4007078249800293,226,0.25050437121721586,0.0,160,0.0
strategy,0.26560357664369416,0.6545467360608432,-0.9417209409185777,259.5041919334181,0.4057824476249547,281,0.22259583053127102,0.027908540685944856,160,0.5
strategy,0.265877027374239,0.6543595093015893,-0.9417209409185777,260.83062037390835,0.4063164416423241,279,0.2219233355749832,0.028581035642232685,160,1.0
strategy,0.2660326754861686,0.654292047011437,-0.9417209409185776,261.588520218104,0.40659622366083625,278,0.2214189643577673,0.029085406859448555,160,1.5
strategy,0.2714132051187017,0.6528899224605144,-0.9363587587980123,289.12375274572724,0.41571051379662904,276,0.2175521183591123,0.03295225285810356,160,2.0
strategy,0.26193871633038457,0.6521409543420238,-0.9363587587980123,242.33874724994007,0.4016596635840285,274,0.21671149966375253,0.03379287155346335,160,2.5
strategy,0.2561068629566292,0.6515209516822762,-0.9363587587980124,217.2445524966922,0.3930907552479195,271,0.214862138533961,0.03564223268325487,160,3.0
strategy,0.26773330559308084,0.650545313675657,-0.9363587587980124,270.0080271560562,0.4115521239871153,270,0.21351714862138535,0.03698722259583053,160,3.5
strategy,0.26125416201838436,0.6502309660473733,-0.9363587587980124,239.25534570480946,0.4017867121993547,269,0.21234028244788164,0.03816408876933423,160,4.0
strategy,0.2455530087855402,0.6497281873679708,-0.9363587587980124,178.02155631880953,0.3779319006926081,267,0.21065904505716207,0.0398453261600538,160,4.5
strategy,0.24854439671905815,0.649515516441023,-0.9363587587980124,188.38991562053624,0.38266121505601686,266,0.20914593140551446,0.04135843981170141,160,5.0
strategy,0.2580390503006098,0.6478886101472161,-0.9363587587980123,225.26937746729777,0.3982768739243263,264,0.2078009414929388,0.04270342972427707,160,5.5
strategy,0.24929911103059266,0.6475729974360381,-0.9363587587980123,191.09575988805133,0.38497453108399005,262,0.2066240753194351,0.043880295897780766,160,6.0
strategy,0.2491166291330007,0.6472616781559674,-0.9363587587980124,190.43812451720294,0.3848777666595802,261,0.20578345662407532,0.04472091459314055,160,6.5
strategy,0.25401689068280286,0.6465287128860168,-0.9367081218676045,208.87280298524215,0.3928934409562505,261,0.20225285810356422,0.048251513113651646,160,7.0
strategy,0.24415401287698635,0.6454881758206487,-0.9367081218676044,173.3622429269088,0.3782470725611331,259,0.19973100201748487,0.050773369199731,160,7.5
strategy,0.2248920268390766,0.6444205766127439,-0.9367081218676044,119.96052093452451,0.34898331152175877,256,0.1972091459314055,0.053295225285810356,160,8.0
strategy,0.24158997563513274,0.6417876695187286,-0.9367081218676044,165.12425663830513,0.37643287197508657,255,0.1933422999327505,0.05716207128446537,160,8.5
strategy,0.2523911416112805,0.6414066832478484,-0.9350080480185716,202.5751291385029,0.3934962765483893,255,0.1926698049764627,0.05783456624075319,160,9.0
strategy,0.2732419320320687,0.6385247590470943,-0.9169668414624127,299.0988577020987,0.42792691772804975,254,0.1867854741089442,0.0637188971082717,160,9.5
strategy,0.2779862033534597,0.6379786491674725,-0.9169668414624129,326.5374208792548,0.4357296340813546,254,0.18611297915265634,0.06439139206455952,160,10.0
strategy,0.279709559067723,0.6374221865003052,-0.9169668414624128,337.0888300488416,0.43881365442178416,253,0.18375924680564895,0.06674512441156691,160,10.5
strategy,0.2885575611526683,0.6372309353194788,-0.9169668414624129,396.60926474738835,0.45283043424123554,253,0.1827505043712172,0.06775386684599866,160,11.0
strategy,0.2848249538750436,0.6361994663805001,-0.9169668414624129,370.3660246168153,0.44769756802137056,252,0.17989240080699395,0.07061197041022192,160,11.5
strategy,0.2890976364049569,0.6360691126683479,-0.9169668414624128,400.5508313525528,0.45450664188389067,252,0.17955615332885003,0.07094821788836583,160,12.0
strategy,0.2943756445301833,0.6336677281841575,-0.9150025240741388,441.0978186375344,0.4645583662178096,252,0.17451244115669132,0.07599193006052454,160,12.5
strategy,0.30751266908463815,0.6327272818947696,-0.9150025240741388,559.7975013073266,0.48601139524718856,252,0.17266308002689978,0.07784129119031608,160,13.0
strategy,0.2997906304247877,0.6318272169786432,-0.9150025240741388,486.76787877390746,0.4744819823659498,251,0.16980497646267653,0.08069939475453934,160,13.5
strategy,0.2869970148646259,0.630719020370937,-0.9150025240741388,385.4277393378663,0.4550314888170614,249,0.16711499663752521,0.08338937457969066,160,14.0
strategy,0.3005573073517793,0.6304966126174897,-0.9126586271869286,493.58899629222117,0.47669932135562754,249,0.16593813046402153,0.08456624075319435,160,14.5
strategy,0.3030190002218882,0.6304324660881783,-0.9126586271869286,516.1149438324413,0.4806525940869059,249,0.1656018829858776,0.08490248823133827,160,15.0
strategy,0.3184580643929633,0.6288099416340309,-0.9096628720620302,681.5063133530539,0.5064456575947502,249,0.1625756556825824,0.0879287155346335,160,15.5
strategy,0.3237738924744886,0.6286689378386053,-0.9096628720620302,749.3923883341414,0.5150149355042721,249,0.16223940820443847,0.0882649630127774,160,16.0
strategy,0.3345613771262306,0.6282378629243659,-0.9096628720620302,907.5913583530231,0.532539340384374,249,0.16190316072629454,0.08860121049092132,160,16.5
strategy,0.31471302448716076,0.6268704051632554,-0.9096628720620302,637.2597264901464,0.5020384147903748,247,0.16022192333557497,0.09028244788164089,160,17.0
strategy,0.3158373879346086,0.6263295162961043,-0.9096628720620302,650.2462237884552,0.5042671305072152,246,0.15770006724949562,0.09280430396772024,160,17.5
strategy,0.32057724806719756,0.6259224453880387,-0.9096628720620303,707.831827612177,0.5121676821614165,246,0.15685944855413583,0.09364492266308003,160,18.0
strategy,0.33567094802095165,0.6254292450353895,-0.9096628720620302,925.5672128019424,0.5367049121630983,246,0.15601882985877605,0.09448554135843981,160,18.5
strategy,0.32503244902938544,0.6247551429087455,-0.9096628720620302,766.3880491736343,0.5202557397384421,245,0.1546738399462004,0.09583053127101547,160,19.0
strategy,0.29418444865201643,0.6212986479927619,-0.9096628720620303,439.56275710965167,0.47349925772805423,243,0.14912575655682583,0.10137861466039005,160,19.5
strategy,0.28663613213531125,0.6201525664705171,-0.9096628720620303,382.88528321397894,0.4622026056695169,242,0.1467720242098184,0.10373234700739745,160,20.0
strategy,0.2889550032089545,0.6200924988351306,-0.9096628720620303,399.506238736211,0.4659869354197453,242,0.14660390047074648,0.1039004707464694,160,20.5
strategy,0.2888633542670469,0.6200953278421497,-0.9096628720620303,398.8364130903361,0.46583701133864924,242,0.14643577673167452,0.10406859448554136,160,21.0
strategy,0.3040336619993176,0.6191251647067249,-0.9096628720620303,525.6833665381655,0.49106978577318233,242,0.14593140551445863,0.10457296570275723,160,21.5
strategy,0.3040336619993176,0.6191251647067249,-0.9096628720620303,525.6833665381655,0.49106978577318233,242,0.14593140551445863,0.10457296570275723,160,22.0
strategy,0.3065126575373107,0.6191117054599369,-0.9096628720620302,549.7804782564359,0.4950845781693032,242,0.14542703429724277,0.1050773369199731,160,22.5
strategy,0.298842156664485,0.6178507249038001,-0.9096628720620302,478.45417929065604,0.48368019105426313,241,0.14391392064559516,0.10659045057162071,160,23.0
strategy,0.2944224195556795,0.6154651332005103,-0.9096628720620302,441.4741438849877,0.47837384065062966,240,0.1383658372562206,0.1121385339609953,160,23.5
strategy,0.3058112370575563,0.614287372029855,-0.9096628720620302,542.8570827657753,0.4978309028997809,240,0.13819771351714863,0.11230665770006724,160,24.0
strategy,0.31069075659069534,0.6083161419275616,-0.9096628720620302,592.8056455165985,0.5107389647859986,239,0.13365837256220578,0.1168459986550101,160,24.5
strategy,0.3097344710819294,0.6083545176413442,-0.9096628720620302,582.6823785117401,0.5091348253363898,239,0.13349024882313382,0.11701412239408204,160,25.0
strategy,0.313931985091624,0.6077364977083338,-0.9096628720620302,628.3852408766559,0.5165593744581832,239,0.132817753866846,0.11768661735036987,160,25.5
strategy,0.31485182108004905,0.6065382244535971,-0.9096628720620302,638.8492972800794,0.5190964202852753,238,0.12979152656355078,0.1207128446536651,160,26.0
strategy,0.31543240330811884,0.6053190383176359,-0.9096628720620302,645.5396821977312,0.5211010778461562,238,0.128950907868191,0.12155346334902488,160,26.5
strategy,0.31762754218042044,0.605181329050771,-0.9096628720620302,671.4471005745428,0.5248468961833642,238,0.1284465366509751,0.12205783456624075,160,27.0
strategy,0.31953411140592314,0.604632955011354,-0.9096628720620302,694.7540705408803,0.5284761751034938,238,0.12726967047747142,0.12323470073974445,160,27.5
strategy,0.3207550336690008,0.6046452144882171,-0.9096628720620302,710.0841007713705,0.5304846974444243,238,0.1269334229993275,0.12357094821788836,160,28.0
strategy,0.3215625593766016,0.603507303312697,-0.9096628720620302,720.4008892628227,0.5328229792937393,238,0.12525218560860793,0.12525218560860793,160,28.5
strategy,0.328306082490758,0.6028296688518743,-0.9096628720620302,812.3417084434781,0.5446083685894838,238,0.12390719569603229,0.1265971755211836,160,29.0
strategy,0.33311539551653024,0.6017794410657235,-0.9096628720620302,884.6666486335932,0.5535506412891048,238,0.1230665770006725,0.1274377942165434,160,29.5
strategy,0.33389804177722304,0.5994099699265438,-0.8832937228427779,897.0050375821862,0.5570445246650492,238,0.1168459986550101,0.13365837256220578,160,30.0
strategy,0.3159732846787944,0.5963954433131679,-0.8832937228427779,651.8329024023893,0.5298049946918801,237,0.10928043039677203,0.14122394082044384,160,30.5
strategy,0.32095213815496515,0.5961949332183581,-0.8832937228427779,712.5891366181746,0.5383342263954053,237,0.10911230665770007,0.1413920645595158,160,31.0
strategy,0.32095213815496515,0.5961949332183581,-0.8832937228427779,712.5891366181746,0.5383342263954053,237,0.10911230665770007,0.1413920645595158,160,31.5
strategy,0.318849740803107,0.5951029297642887,-0.8832937228427779,686.3001903070212,0.5357892304939561,237,0.10843981170141224,0.14206455951580363,160,32.0
strategy,0.2981652059880764,0.5940241676459534,-0.8832937228427779,472.60381679301935,0.5019412041258681,236,0.10709482178883659,0.14340954942837927,160,32.5
strategy,0.303344207373903,0.5938053855007334,-0.8832937228427777,519.1633892366805,0.5108478548373293,236,0.10675857431069267,0.1437457969065232,160,33.0
strategy,0.3041424827011656,0.593775723905947,-0.8832937228427777,526.7195911944299,0.5122177792996826,236,0.10659045057162071,0.14391392064559516,160,33.5
strategy,0.3041424827011656,0.593775723905947,-0.8832937228427777,526.7195911944299,0.5122177792996826,236,0.10659045057162071,0.14391392064559516,160,34.0
strategy,0.30957781457791667,0.5937350688822707,-0.8816383363548452,581.0398701172207,0.5214073259319327,236,0.10608607935440484,0.14441829186281102,160,34.5
strategy,0.30957781457791667,0.5937350688822707,-0.8816383363548452,581.0398701172207,0.5214073259319327,236,0.10608607935440484,0.14441829186281102,160,35.0
strategy,0.3159771273630294,0.5916442364980468,-0.8799111934616749,651.8778219766746,0.5340660955869424,236,0.10457296570275723,0.14593140551445863,160,35.5
strategy,0.3096031721856123,0.5871188777152692,-0.8755292896259698,581.3054378624211,0.5273262092856063,235,0.09801613987895091,0.15248823133826497,160,36.0
strategy,0.3096031721856123,0.5871188777152692,-0.8755292896259698,581.3054378624211,0.5273262092856063,235,0.09801613987895091,0.15248823133826497,160,36.5
strategy,0.3121098660277961,0.5870313315707448,-0.8755292896259698,608.1393670264995,0.5316749707254473,235,0.09784801613987895,0.1526563550773369,160,37.0
strategy,0.31284205505742246,0.5870248764651868,-0.8755292896259698,616.1986113477068,0.5329281050936441,235,0.09767989240080699,0.15282447881640887,160,37.5
strategy,0.31148222437345385,0.5870471035910745,-0.8755292896259699,601.3113215719562,0.5305915359569277,235,0.09717552118359113,0.15332885003362476,160,38.0
strategy,0.29484424454359615,0.5858991628246332,-0.8755292896259698,444.88182508477655,0.5032337699923403,234,0.09314055144586415,0.15736381977135172,160,38.5
strategy,0.29520167943030673,0.5854027436407054,-0.8755292896259698,447.78903705540665,0.5042710896679511,234,0.09196368527236046,0.1585406859448554,160,39.0
strategy,0.26884800183031476,0.5820501741253463,-0.8755292896259698,275.6668166271578,0.46189832729509245,233,0.08389374579690652,0.16661062542030936,160,39.5
strategy,0.2731539906198266,0.580447558726948,-0.8755292896259699,298.61171551063865,0.4705920225057277,233,0.082044384667115,0.1684599865501009,160,40.0
strategy,0.2763075493561029,0.580032878535254,-0.866520823723903,316.56426431687134,0.47636532269318443,233,0.08137188971082716,0.1691324815063887,160,40.5
strategy,0.2535401566764237,0.572846671717721,-0.866520823723903,207.0069065677154,0.4425968923170414,232,0.07683254875588433,0.17367182246133153,160,41.0
strategy,0.2535401566764237,0.572846671717721,-0.866520823723903,207.0069065677154,0.4425968923170414,232,0.07683254875588433,0.17367182246133153,160,41.5
strategy,0.2535401566764237,0.572846671717721,-0.866520823723903,207.0069065677154,0.4425968923170414,232,0.07683254875588433,0.17367182246133153,160,42.0
strategy,0.2659404005655539,0.5719049213892319,-0.866520823723903,261.1389503331897,0.4650080644865756,232,0.07632817753866845,0.17417619367854742,160,42.5
strategy,0.2659404005655539,0.5719049213892319,-0.866520823723903,261.1389503331897,0.4650080644865756,232,0.07632817753866845,0.17417619367854742,160,43.0
strategy,0.27136394147035015,0.5715965529321316,-0.866520823723903,288.8594930752508,0.4747473372229564,232,0.07599193006052454,0.17451244115669132,160,43.5
strategy,0.2730446748257116,0.5709369752377496,-0.8665208237239032,298.0072313598724,0.47823960729117315,232,0.07330195023537324,0.17720242098184263,160,44.0
strategy,0.27916464506312777,0.5705464886694667,-0.866520823723903,333.7177420419327,0.4892934241242094,232,0.07279757901815737,0.1777067921990585,160,44.5
strategy,0.2907349306357465,0.5636788152161872,-0.866520823723903,412.73065730250056,0.5157811909681956,232,0.07246133154001345,0.17804303967720242,160,45.0
strategy,0.29036714345950276,0.5625550369373397,-0.866520823723903,409.96418744747723,0.5161577523868929,232,0.07094821788836583,0.17955615332885003,160,45.5
strategy,0.29036714345950276,0.5625550369373397,-0.866520823723903,409.96418744747723,0.5161577523868929,232,0.07094821788836583,0.17955615332885003,160,46.0
strategy,0.29024511224392113,0.562556826874954,-0.866520823723903,409.0502069384243,0.5159391876128405,232,0.07078009414929388,0.179724277067922,160,46.5
strategy,0.29275923450614805,0.5610753949722411,-0.866520823723903,428.28020705844517,0.5217823435665578,232,0.0699394754539341,0.18056489576328177,160,47.0
strategy,0.29323107324552766,0.5610713779446411,-0.866520823723903,431.98439894025773,0.5226270395750962,232,0.06977135171486214,0.18073301950235374,160,47.5
strategy,0.2995523329482077,0.5609242461802831,-0.866520823723903,484.66620204509564,0.5340334902405529,232,0.06943510423671823,0.18106926698049763,160,48.0
strategy,0.2995523329482077,0.5609242461802831,-0.866520823723903,484.66620204509564,0.5340334902405529,232,0.06943510423671823,0.18106926698049763,160,48.5
strategy,0.30424676388935157,0.5594092484936392,-0.866520823723903,527.7144243398841,0.5438715300267529,232,0.06792199058507062,0.18258238063214527,160,49.0
strategy,0.30567490235634454,0.5592260469982164,-0.866520823723903,541.5211129676146,0.5466034781411379,232,0.0675857431069267,0.18291862811028917,160,49.5
strategy,0.3205631254804866,0.5521303537486415,-0.8131799847047726,707.6532095209046,0.5805931938065909,232,0.06422326832548755,0.1862811028917283,160,50.0
strategy,0.3240925001478614,0.5497650829694454,-0.8131799847047726,753.6604495929885,0.5895108841713647,232,0.061701412239408206,0.18880295897780766,160,50.5
strategy,0.2909286642628095,0.545002457432577,-0.8131799847047727,414.1950879749696,0.5338116558837731,231,0.05379959650302623,0.19670477471418965,160,51.0
