start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2002-01-01,160,84.5,0.32597013042496314,0.5477642675086055,-0.7946716366005309,932.1766914465796,0.031603078434583265,0.23219256590797446
2002-01-01,160,85.0,0.32597013042496314,0.5477642675086055,-0.7946716366005309,932.1766914465796,0.031603078434583265,0.23219256590797446
2002-01-01,160,83.0,0.3234463171297066,0.5477808273418128,-0.7946716366005309,890.1160859431036,0.03193057147535615,0.23186507286720157
2002-01-01,160,83.5,0.3234463171297066,0.5477808273418128,-0.7946716366005309,890.1160859431036,0.03193057147535615,0.23186507286720157
2002-01-01,160,84.0,0.3234463171297066,0.5477808273418128,-0.7946716366005309,890.1160859431036,0.03193057147535615,0.23186507286720157
2002-01-01,160,82.5,0.3192230567476362,0.5501528015193344,-0.7946716366005309,823.7725938585529,0.03340429015883412,0.23039135418372358
2002-01-01,160,91.0,0.3139764513988339,0.5025508767491229,-0.7946716366005306,747.9395894227584,0.006549860815457671,0.25724578352710004
2002-01-01,160,91.5,0.3139764513988339,0.5025508767491229,-0.7946716366005306,747.9395894227584,0.006549860815457671,0.25724578352710004
2002-01-01,160,90.5,0.3064528990832647,0.5032662745254989,-0.7946716366005309,650.7749802295864,0.0072048468970034385,0.2565907974455543
2002-01-01,160,81.5,0.306074952511747,0.549610328964788,-0.7946716366005305,646.2278644490912,0.033568036679220564,0.23022760766333716
