Date,signal_source,signal_price,signal_sma,signal_below_sma,trigger_reference_price,drawdown_trigger,target_regime,realized_regime,strategy_return,strategy_equity,tecl_buy_hold_return,tecl_buy_hold_equity
1992-09-08,GSPC,414.44000244140625,412.0929382324219,False,,False,above,above,-0.0057311734724815105,1.0734570235438956,-0.0004036990247545801,1.0351653872909177
1992-09-09,GSPC,416.3599853515625,412.0818756103516,False,,False,above,above,-0.0004036990247545801,1.073023669990375,0.025385762534831702,1.061443849996962
1992-09-10,GSPC,419.95001220703125,412.11306324005125,False,,False,above,above,0.025385762534831702,1.1002631940710044,0.027766674404486786,1.0909166157784727
1992-09-11,GSPC,419.5799865722656,412.1386880874634,False,,False,above,above,0.027766674404486786,1.1308138439400146,0.009170049835690608,1.1009203755117443
1992-09-14,GSPC,425.2699890136719,412.202938079834,False,,False,above,above,0.009170049835690608,1.1411834632438334,0.05597474858008962,1.162544116737712
1992-09-15,GSPC,419.7699890136719,412.2330005645752,False,,False,above,above,0.05597474858008962,1.205060920682663,-0.02331283644734077,1.1354419158813875
1992-09-16,GSPC,419.9200134277344,412.2928756713867,False,,False,above,above,-0.02331283644734077,1.1769675325297062,-0.02437666375917004,1.1077636300798792
1992-09-17,GSPC,419.92999267578125,412.34481315612794,False,,False,above,above,-0.02437666375917004,1.1482769907337695,0.015158313314108217,1.1245554582626038
1992-09-18,GSPC,422.92999267578125,412.43325061798095,False,,False,above,above,0.015158313314108217,1.1656829331306933,0.01592077959659146,1.1424592578577466
1992-09-21,GSPC,422.1400146484375,412.5120632171631,False,,False,above,above,0.01592077959659146,1.1842415141885754,-0.002966483292104984,1.139070171557401
1992-09-22,GSPC,417.1400146484375,412.53262577056887,False,,False,above,above,-0.002966483292104984,1.1807284815229178,-0.02518382966947114,1.110384022375324
1992-09-23,GSPC,417.44000244140625,412.55512580871584,False,,False,above,above,-0.02518382966947114,1.1509932165583512,-0.0038579795979598753,1.1061001834710995
1992-09-24,GSPC,418.4700012207031,412.58418827056886,False,,False,above,above,-0.0038579795979598753,1.1465527082114788,0.023792252785600973,1.1324167986424434
1992-09-25,GSPC,414.3500061035156,412.604563331604,False,,False,above,above,0.023792252785600973,1.1738317800772617,-0.04746394173505628,1.0786678336918794
1992-09-28,GSPC,416.6199951171875,412.62237586975095,False,,False,above,above,-0.04746394173505628,1.118117096860917,-0.013464247736440971,1.0641443827537218
1992-09-29,GSPC,416.79998779296875,412.64137573242186,False,,False,above,above,-0.013464247736440971,1.1030624912704317,0.025040821062177906,1.0907914318265797
1992-09-30,GSPC,417.79998779296875,412.64556312561035,False,,False,above,above,0.025040821062177906,1.1306840817347348,0.004829437066062664,1.0960593403987866
1992-10-01,GSPC,416.2900085449219,412.6618131637573,False,,False,above,above,0.004829437066062664,1.1361446493490714,-0.015092045557407173,1.0795175628998666
1992-10-02,GSPC,410.4700012207031,412.6492506027222,True,410.4700012207031,False,cash_wait,above,-0.015092045557407173,1.1189979025412908,-0.029119693904844975,1.0480823419033183
1992-10-05,GSPC,407.57000732421875,412.65043811798097,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,-0.0268160898832355,1.019976871617807
1992-10-06,GSPC,407.17999267578125,412.64368801116944,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,0.020991877655082203,1.0413881013178214
1992-10-07,GSPC,404.25,412.58337554931643,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,-0.004810759275737604,1.036378233849764
1992-10-08,GSPC,407.75,412.56037559509275,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,0.04738169011094551,1.0854835861637624
1992-10-09,GSPC,402.6600036621094,412.5003131866455,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,-0.015154927168435946,1.069033161472918
1992-10-12,GSPC,407.44000244140625,412.48150062561035,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,0.0301716521462333,1.101287658153667
1992-10-13,GSPC,409.29998779296875,412.44368801116946,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,0.005637790680324887,1.1074964874491626
1992-10-14,GSPC,409.3699951171875,412.4156255722046,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,-0.002989937788670274,1.1041851418505189
1992-10-15,GSPC,409.6000061035156,412.39625053405763,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,0.010796304316742692,1.1161062606639627
1992-10-16,GSPC,411.7300109863281,412.3917505264282,True,410.4700012207031,False,cash_wait,cash_wait,0.0,1.1189979025412908,0.023616457610801254,1.1424647368580831
1992-10-19,GSPC,414.9800109863281,412.4050630569458,False,,False,above,cash_wait,0.0,1.1189979025412908,0.051425679670675954,1.2012167624507901
1992-10-20,GSPC,415.4800109863281,412.4435007095337,False,,False,above,above,0.051425679670675954,1.1765431302295375,-0.008747580990581493,1.1907090215340077
1992-10-21,GSPC,415.6700134277344,412.50075073242186,False,,False,above,above,-0.008747580990581493,1.1662512239089424,0.011290554901129127,1.2041527871129072
1992-10-22,GSPC,414.8999938964844,412.5661256790161,False,,False,above,above,0.011290554901129127,1.1794188473809952,-0.008723520173065451,1.1936483359830747
1992-10-23,GSPC,414.1000061035156,412.6216882705688,False,,False,above,above,-0.008723520173065451,1.1691301632733735,-0.01375912357258879,1.1772247810260685
1992-10-26,GSPC,418.1600036621094,412.6921257019043,False,,False,above,above,-0.01375912357258879,1.1530439568844542,0.005460708470972109,1.183653262360056
1992-10-27,GSPC,418.489990234375,412.7825006484985,False,,False,above,above,0.005460708470972109,1.1593403937872164,-0.012962085515652267,1.168310647552464
1992-10-28,GSPC,420.1300048828125,412.8840005874634,False,,False,above,above,-0.012962085515652267,1.1443129244611965,0.04837243832329257,1.2248246822936417
1992-10-29,GSPC,420.8599853515625,412.97787551879884,False,,False,above,above,0.04837243832329257,1.1996661308222423,0.02929238741970448,1.2607027214086035
1992-10-30,GSPC,418.67999267578125,413.0546878814697,False,,False,above,above,0.02929238741970448,1.2348072159005852,-0.007751405665654787,1.2509305031911704
1992-11-02,GSPC,422.75,413.13700046539304,False,,False,above,above,-0.007751405665654787,1.225235724251262,0.0208458041219726,1.2770071554308942
1992-11-03,GSPC,419.9200134277344,413.2043130874634,False,,False,above,above,0.0208458041219726,1.250776748162247,-0.013397871004814666,1.2598979782902058
1992-11-04,GSPC,417.1099853515625,413.2500005722046,False,,False,above,above,-0.013397871004814666,1.2340190026345474,-0.012649037604940714,1.2439614813844242
1992-11-05,GSPC,418.3399963378906,413.29400062561035,False,,False,above,above,-0.012649037604940714,1.2184098498650116,0.046276815683567445,1.3015280575759085
1992-11-06,GSPC,417.5799865722656,413.3419380187988,False,,False,above,above,0.046276815683567445,1.2747939779142576,0.019683379045833956,1.3271465276719632
1992-11-09,GSPC,418.5899963378906,413.40262546539304,False,,False,above,above,0.019683379045833956,1.2998862309868904,0.02031749227020061,1.3541108169893616
1992-11-10,GSPC,418.6199951171875,413.47200050354,False,,False,above,above,0.02031749227020061,1.3262966594371066,0.029649653530145124,1.394259733554518
1992-11-11,GSPC,422.20001220703125,413.5616256713867,False,,False,above,above,0.029649653530145124,1.3656208958676057,0.01834391078661517,1.419835909720212
1992-11-12,GSPC,422.8699951171875,413.6826881408691,False,,False,above,above,0.01834391078661517,1.3906717237497386,-0.0027542697864198088,1.4159252985723958
1992-11-13,GSPC,422.42999267578125,413.8041255950928,False,,False,above,above,-0.0027542697864198088,1.3868414386381864,-0.002758915246139744,1.4120188806787695
1992-11-16,GSPC,420.67999267578125,413.9103130340576,False,,False,above,above,-0.002758915246139744,1.3830152606491493,-0.005880905672331762,1.403714930833946
1992-11-17,GSPC,419.2699890136719,414.0043128967285,False,,False,above,above,-0.005880905672331762,1.3748818783578762,-0.0409727660253315,1.3462008474066223
1992-11-18,GSPC,422.8500061035156,414.14400043487547,False,,False,above,above,-0.0409727660253315,1.3185491648434506,0.046304959171843144,1.4085366226828866
1992-11-19,GSPC,423.6099853515625,414.2818754196167,False,,False,above,above,0.046304959171843144,1.3796045300875945,0.027566186734963655,1.4473646062467982
1992-11-20,GSPC,426.6499938964844,414.41350040435793,False,,False,above,above,0.027566186734963655,1.417634966184391,0.017250921349300063,1.4723329792329225
1992-11-23,GSPC,425.1199951171875,414.5826253890991,False,,False,above,above,0.017250921349300063,1.4420904754880557,-0.028718022261665335,1.4300504879587275
1992-11-24,GSPC,427.5899963378906,414.78943786621096,False,,False,above,above,-0.028718022261665335,1.4006764891096541,0.03741260384146966,1.4835524003380278
1992-11-25,GSPC,429.19000244140625,414.967875289917,False,,False,above,above,0.03741260384146966,1.4530794437067742,0.00031401775508066237,1.4840182621323266
1992-11-27,GSPC,430.1600036621094,415.1295627593994,False,,False,above,above,0.00031401775508066237,1.4535357364516408,0.007919987230202104,1.4957716678178012
1992-11-30,GSPC,431.3500061035156,415.2875003814697,False,,False,above,above,0.007919987230202104,1.4650477209229802,0.005611761993910927,1.50416558241483
1992-12-01,GSPC,430.7799987792969,415.4024377822876,False,,False,above,above,0.005611761993910927,1.4732692200425215,0.0010546516178330575,1.5057519530798127
1992-12-02,GSPC,429.8900146484375,415.4875003814697,False,,False,above,above,0.0010546516178330575,1.474823005808943,-0.016340256176331672,1.4811475804284768
1992-12-03,GSPC,429.9100036621094,415.57418785095217,False,,False,above,above,-0.016340256176331672,1.4507240200792775,0.01628521780011069,1.5052683913698617
1992-12-04,GSPC,432.05999755859375,415.7109378814697,False,,False,above,above,0.01628521780011069,1.4743493767141207,0.013158799633830329,1.5250759165270358
1992-12-07,GSPC,435.30999755859375,415.8675003051758,False,,False,above,above,0.013158799633830329,1.4937500447525645,0.026615424628975256,1.5656664596368264
1992-12-08,GSPC,436.989990234375,416.0373752593994,False,,False,above,above,0.026615424628975256,1.5335068364832045,0.0025255939487580704,1.5696206973730586
1992-12-09,GSPC,435.6499938964844,416.1876876831055,False,,False,above,above,0.0025255939487580704,1.5373798520698057,-0.010105325532661675,1.5537591692633006
1992-12-10,GSPC,434.6400146484375,416.34781284332274,False,,False,above,above,-0.010105325532661675,1.521844128197285,-0.0355012658257456,1.4985987519660944
1992-12-11,GSPC,433.7300109863281,416.50581283569335,False,,False,above,above,-0.0355012658257456,1.467816735256803,-0.023896796837575777,1.462787042049316
1992-12-14,GSPC,432.8399963378906,416.6541254043579,False,,False,above,above,-0.023896796837575777,1.4327406169395775,-0.007320564590493972,1.4520786150258564
1992-12-15,GSPC,432.57000732421875,416.78256301879884,False,,False,above,above,-0.007320564590493972,1.4222521467118472,-0.023412855218248933,1.4180813086467405
1992-12-16,GSPC,431.5199890136719,416.88612537384034,False,,False,above,above,-0.023412855218248933,1.3889531631170389,-0.01744076917716489,1.3933488798681808
1992-12-17,GSPC,435.42999267578125,417.02925033569335,False,,False,above,above,-0.01744076917716489,1.3647287516012216,0.040782393358883284,1.4501729819731244
1992-12-18,GSPC,441.2799987792969,417.18156280517576,False,,False,above,above,0.040782393358883284,1.4203856563772004,0.01793150377523118,1.4761767642741137
1992-12-21,GSPC,440.70001220703125,417.3306879043579,False,,False,above,above,0.01793150377523118,1.4458553071368125,0.009437167230243319,1.490107691259968
1992-12-22,GSPC,440.30999755859375,417.47768783569336,False,,False,above,above,0.009437167230243319,1.4595000854609974,-0.010280909906110152,1.4747880283357224
1992-12-23,GSPC,439.0299987792969,417.62256278991697,False,,False,above,above,-0.010280909906110152,1.4444950965744128,0.0033589470674576655,1.4797417632586225
1992-12-24,GSPC,439.7699890136719,417.7708127975464,False,,False,above,above,0.0033589470674576655,1.4493470791430085,0.0010795614094579423,1.4813392353621997
1992-12-28,GSPC,439.1499938964844,417.89993782043456,False,,False,above,above,0.0010795614094579423,1.450911738318562,0.0177506140823967,1.5076339164542267
1992-12-29,GSPC,437.9800109863281,418.03550033569337,False,,False,above,above,0.0177506140823967,1.476666312653074,0.0025693274639861136,1.5115075216814096
1992-12-30,GSPC,438.82000732421875,418.1753128051758,False,,False,above,above,0.0025693274639861136,1.4804603519653168,0.007086247836487777,1.5222184385867594
1992-12-31,GSPC,435.7099914550781,418.31637516021726,False,,False,above,above,0.007086247836487777,1.4909512609314368,0.007818373219058709,1.5341197104605635
1993-01-04,GSPC,435.3800048828125,418.47443771362305,False,,False,above,above,0.007818373219058709,1.502608074340825,-0.010145731523356908,1.5185549437535406
1993-01-05,GSPC,434.3399963378906,418.60900020599365,False,,False,above,above,-0.010145731523356908,1.4873630162337346,0.02432182043681311,1.5554889644189491
1993-01-06,GSPC,434.5199890136719,418.7224376678467,False,,False,above,above,0.02432182043681311,1.5235383924389283,0.038940139974480835,1.6160599224221832
1993-01-07,GSPC,430.7300109863281,418.8183126449585,False,,False,above,above,0.038940139974480835,1.5828651906969957,-0.02456996200405957,1.5763533915319867
1993-01-08,GSPC,429.04998779296875,418.9211250305176,False,,False,above,above,-0.02456996200405957,1.543974253104022,-0.012979229477194232,1.5558935391261397
1993-01-11,GSPC,430.95001220703125,419.02693767547606,False,,False,above,above,-0.012979229477194232,1.5239346569661052,0.03594284617855342,1.6118167812731556
1993-01-12,GSPC,431.0400085449219,419.14962520599363,False,,False,above,above,0.03594284617855342,1.5787092059276044,-0.02090416239666233,1.578123101523756
1993-01-13,GSPC,433.0299987792969,419.2800001144409,False,,False,above,above,-0.02090416239666233,1.545707612309788,0.03351269679285499,1.6310102625269216
1993-01-14,GSPC,435.94000244140625,419.4000001907349,False,,False,above,above,0.03351269679285499,1.5975084428515336,0.08037366052340021,1.7621005276774422
1993-01-15,GSPC,437.1499938964844,419.5362501144409,False,,False,above,above,0.08037366052340021,1.7259060441205485,-0.03708082525132891,1.6967603859353604
1993-01-18,GSPC,436.8399963378906,419.65837516784666,False,,False,above,above,-0.03708082525132891,1.661908023698302,0.0396669222922122,1.7640656483127621
1993-01-19,GSPC,435.1300048828125,419.79356269836427,False,,False,above,above,0.0396669222922122,1.7278308001311464,-0.012397154917970494,1.742196253185159
1993-01-20,GSPC,433.3699951171875,419.91093769073484,False,,False,above,above,-0.012397154917970494,1.7064106140298798,-0.007496403977713261,1.7291360462628247
1993-01-21,GSPC,435.489990234375,420.04987506866456,False,,False,above,above,-0.007496403977713261,1.693618670715254,0.022299958031279144,1.7676957075248574
1993-01-22,GSPC,436.1099853515625,420.1913124084473,False,,False,above,above,0.022299958031279144,1.731386295993195,-0.001116632230406975,1.7657218415242832
1993-01-25,GSPC,440.010009765625,420.35787506103514,False,,False,above,above,-0.001116632230406975,1.729452974251804,0.016477073704649334,1.794815770448988
1993-01-26,GSPC,439.95001220703125,420.54468765258787,False,,False,above,above,0.016477073704649334,1.7579492983772762,0.007278456159726678,1.807879258348987
1993-01-27,GSPC,438.1099853515625,420.73756256103513,False,,False,above,above,0.007278456159726678,1.7707444552765377,-0.047792912839901655,1.721475442529648
1993-01-28,GSPC,438.6600036621094,420.9226251602173,False,,False,above,above,-0.047792912839901655,1.6861154198637671,-0.03946527513275933,1.6535369405559268
1993-01-29,GSPC,438.7799987792969,421.10400009155273,False,,False,above,above,-0.03946527513275933,1.6195724109132554,-0.013388127713644424,1.6313991768165352
1993-02-01,GSPC,442.5199890136719,421.3054374694824,False,,False,above,above,-0.013388127713644424,1.5978893686344537,0.038020157887368664,1.6934252310964233
1993-02-02,GSPC,442.54998779296875,421.5193748474121,False,,False,above,above,0.038020157887368664,1.6586413747164834,0.012444688458201536,1.714499380524676
1993-02-03,GSPC,447.20001220703125,421.8002498626709,False,,False,above,above,0.012444688458201536,1.679282649888713,-0.00609273630653416,1.704053387901423
1993-02-04,GSPC,449.55999755859375,422.1039999008179,False,,False,above,above,-0.00609273630653416,1.669051223518803,-0.006100740903558527,1.6936573996960054
1993-02-05,GSPC,448.92999267578125,422.3868747711182,False,,False,above,above,-0.006100740903558527,1.6588687744493475,-0.028242758115051857,1.6458238434266235
1993-02-08,GSPC,447.8500061035156,422.6646873474121,False,,False,above,above,-0.028242758115051857,1.6120177449079622,-0.014122879028150256,1.622580072384264
1993-02-09,GSPC,445.3299865722656,422.922749710083,False,,False,above,above,-0.014122879028150256,1.5892514133053954,-0.0163731738356983,1.5960132867967767
1993-02-10,GSPC,446.2300109863281,423.1876873016357,False,,False,above,above,-0.0163731738356983,1.563230323646717,0.003973228385225115,1.602354612091074
1993-02-11,GSPC,447.6600036621094,423.4660623550415,False,,False,above,above,0.003973228385225115,1.569441394741275,0.0010519763841216252,1.6040402513019825
1993-02-12,GSPC,444.5799865722656,423.7231246948242,False,,False,above,above,0.0010519763841216252,1.5710924100248058,-0.006966157229691736,1.5928662547086585
1993-02-16,GSPC,433.9100036621094,423.87918720245364,False,,False,above,above,-0.006966157229691736,1.5601479332741977,-0.05666158092815655,1.5026119345097542
1993-02-17,GSPC,433.29998779296875,424.03643703460693,False,,False,above,above,-0.05666158092815655,1.4717474848930856,-0.0063826237034662545,1.493021327959441
1993-02-18,GSPC,431.8999938964844,424.15531196594236,False,,False,above,above,-0.0063826237034662545,1.4623538745104903,0.018322502152057052,1.520377214454045
1993-02-19,GSPC,434.2200012207031,424.29562454223634,False,,False,above,above,0.018322502152057052,1.4891478565232776,0.0070270618199800615,1.5310609991297028
1993-02-22,GSPC,435.239990234375,424.42937450408937,False,,False,above,above,0.0070270618199800615,1.4996121905701576,-0.00708170037982269,1.5202184838706343
1993-02-23,GSPC,434.79998779296875,424.5896244049072,False,,False,above,above,-0.00708170037982269,1.4889923863506103,-0.012300505134971891,1.5015190286035043
1993-02-24,GSPC,440.8699951171875,424.78081188201907,False,,False,above,above,-0.012300505134971891,1.4706770278563706,0.03020723784524278,1.546875771029688
1993-02-25,GSPC,442.3399963378906,424.9564992904663,False,,False,above,above,0.03020723784524278,1.5151021186303626,0.01877301277464558,1.575915289640018
1993-02-26,GSPC,443.3800048828125,425.1362493515015,False,,False,above,above,0.01877301277464558,1.5435451500583028,0.00984072786351533,1.5914234431413183
1993-03-01,GSPC,442.010009765625,425.3058744430542,False,,False,above,above,0.00984072786351533,1.5587347578250754,-0.009892347793701968,1.5756805289547138
1993-03-02,GSPC,447.8999938964844,425.49474945068357,False,,False,above,above,-0.009892347793701968,1.543315211482538,0.015691801377932187,1.6004057948501462
1993-03-03,GSPC,449.260009765625,425.69574947357177,False,,False,above,above,0.015691801377932187,1.5675326072446631,0.025778616900720027,1.6416620427212802
1993-03-04,GSPC,447.3399963378906,425.8819993972778,False,,False,above,above,0.025778616900720027,1.60794142980621,-0.006164628640251649,1.6315418058751066
1993-03-05,GSPC,446.1099853515625,426.0725618362427,False,,False,above,above,-0.006164628640251649,1.5980290680161795,0.0010255655932237427,1.633215059015118
1993-03-08,GSPC,454.7099914550781,426.3285617828369,False,,False,above,above,0.0010255655932237427,1.599667951645308,0.02482607474841267,1.6737613781504603
1993-03-09,GSPC,454.3999938964844,426.5825616836548,False,,False,above,above,0.02482607474841267,1.6393814277854946,-0.007555979774743034,1.6611144710294095
1993-03-10,GSPC,456.3299865722656,426.86631164550784,False,,False,above,above,-0.007555979774743034,1.6269942948740581,0.0210686190425372,1.6961118590055737
1993-03-11,GSPC,453.7200012207031,427.12656173706057,False,,False,above,above,0.0210686190425372,1.661272817857141,0.010238549375147916,1.7134775840197765
1993-03-12,GSPC,449.8299865722656,427.36549911499026,False,,False,above,above,0.010238549375147916,1.6782818416283627,-0.0018279253232667484,1.7103454749530969
1993-03-15,GSPC,451.42999267578125,427.6148115158081,False,,False,above,above,-0.0018279253232667484,1.6752140677504714,0.028587595082947035,1.7592401388430068
1993-03-16,GSPC,451.3699951171875,427.8263740539551,False,,False,above,above,0.028587595082947035,1.7231044091965786,-0.003910481895359289,1.752360662130472
1993-03-17,GSPC,448.30999755859375,427.98937397003175,False,,False,above,above,-0.003910481895359289,1.7163662406006017,-0.06554776341899778,1.6374973400243853
1993-03-18,GSPC,451.8900146484375,428.16418647766113,False,,False,above,above,-0.06554776341899778,1.6038622723213587,0.0039029937031624237,1.6438884818314459
1993-03-19,GSPC,450.17999267578125,428.3264989852905,False,,False,above,above,0.0039029937031624237,1.6101221366709688,-0.04203716730306827,1.5747840666931106
1993-03-22,GSPC,448.8800048828125,428.4751865386963,False,,False,above,above,-0.04203716730306827,1.5424371630333575,-0.05732518299651615,1.4845092818899301
1993-03-23,GSPC,448.760009765625,428.62768669128417,False,,False,above,above,-0.05732518299651615,1.4540166704018431,-0.015337315861332785,1.461740894134504
1993-03-24,GSPC,448.07000732421875,428.78943672180174,False,,False,above,above,-0.015337315861332785,1.4317159574602467,-0.004160751210396364,1.455658953939948
1993-03-25,GSPC,450.8800048828125,428.9787492752075,False,,False,above,above,-0.004160751210396364,1.4257589435573002,0.0454735332812392,1.5218529098280702
1993-03-26,GSPC,447.7799987792969,429.15937423706055,False,,False,above,above,0.0454735332812392,1.4905932403281776,0.014364421673520924,1.5437134467499156
1993-03-29,GSPC,450.7699890136719,429.35531158447264,False,,False,above,above,0.014364421673520924,1.5120047501759517,0.0025286720824099,1.5476169918459528
1993-03-30,GSPC,451.9700012207031,429.56199913024903,False,,False,above,above,0.0025286720824099,1.5158281143761927,0.014999437136125865,1.5708303756259465
1993-03-31,GSPC,451.6700134277344,429.77381172180174,False,,False,above,above,0.014999437136125865,1.5385646828869508,0.03167765467480634,1.6205905978177215
1993-04-01,GSPC,450.29998779296875,429.97737407684326,False,,False,above,above,0.03167765467480634,1.5873028036062966,-0.01336293874779084,1.5989347449238376
1993-04-02,GSPC,441.3900146484375,430.1116241455078,False,,False,above,above,-0.01336293874779084,1.566091773467509,-0.055402481299176506,1.5103497926195912
1993-04-05,GSPC,442.2900085449219,430.24631175994875,False,,False,above,above,-0.055402481299176506,1.4793264032751812,-0.0018844780939937505,1.5075035715211316
1993-04-06,GSPC,441.1600036621094,430.3701868057251,False,,False,above,above,-0.0018844780939937505,1.4765386450743425,-0.01150918867334119,1.4901534284907592
1993-04-07,GSPC,442.7300109863281,430.52356185913084,False,,False,above,above,-0.01150918867334119,1.4595448832247024,0.01223278155951372,1.5083821498716472
1993-04-08,GSPC,441.8399963378906,430.6709367752075,False,,False,above,above,0.01223278155951372,1.4773991769574963,-0.007767937405877815,1.496665131747301
1993-04-12,GSPC,448.3699951171875,430.880436706543,False,,False,above,above,-0.007767937405877815,1.4659228326273952,0.04883206135693932,1.569750375291577
1993-04-13,GSPC,449.2200012207031,431.12106170654295,False,,False,above,above,0.04883206135693932,1.5375068663347944,0.023748148888647243,1.6070290409220112
1993-04-14,GSPC,448.6600036621094,431.35262432098386,False,,False,above,above,0.023748148888647243,1.5740198083138306,-0.0027853185699396217,1.602552953091899
1993-04-15,GSPC,448.3999938964844,431.57068672180174,False,,False,above,above,-0.0027853185699396217,1.5696356617122813,-0.027527355031772182,1.5584389089949233
1993-04-16,GSPC,448.94000244140625,431.7919992446899,False,,False,above,above,-0.027527355031772182,1.5264277435817968,-0.002009522899963815,1.5553071903191034
1993-04-19,GSPC,447.4599914550781,431.9958742141724,False,,False,above,above,-0.002009522899963815,1.5233603520759291,-0.01572915471110381,1.530843522899282
1993-04-20,GSPC,445.1000061035156,432.1900617599487,False,,False,above,above,-0.01572915471110381,1.4993991814173653,-0.011759226251101847,1.5128419875584755
1993-04-21,GSPC,443.6300048828125,432.3623117446899,False,,False,above,above,-0.011759226251101847,1.4817674072023617,0.013477803964625076,1.5332317752962423
1993-04-22,GSPC,439.4599914550781,432.49656162261965,False,,False,above,above,0.013477803964625076,1.501738377837806,0.01988823330948917,1.5637250465608563
1993-04-23,GSPC,437.0299987792969,432.6156240463257,False,,False,above,above,0.01988823330948917,1.531605301066058,0.00040854563212729697,1.5643638995984768
1993-04-26,GSPC,433.5400085449219,432.7184991836548,False,,False,above,above,0.00040854563212729697,1.5322310317219514,-0.039022751506896144,1.5033181158780864
1993-04-27,GSPC,438.010009765625,432.86581172943113,False,,False,above,above,-0.039022751506896144,1.4724391609199106,0.035546893383089744,1.5567564046640723
1993-04-28,GSPC,438.0199890136719,433.0011867523193,False,,False,above,above,0.035546893383089744,1.5247797987862168,0.04309769827296227,1.623849022476786
1993-04-29,GSPC,438.8900146484375,433.11956176757815,False,,False,above,above,0.04309769827296227,1.5904942984870134,-0.012282733203021604,1.6039037181717162
1993-04-30,GSPC,440.19000244140625,433.24837436676023,False,,False,above,above,-0.012282733203021604,1.5709586813577703,-0.009158890580371793,1.58921373951553
1993-05-03,GSPC,442.4599914550781,433.35581188201905,False,,False,above,above,-0.009158890580371793,1.5565704426889293,0.04351710125197966,1.6583717147290646
1993-05-04,GSPC,444.04998779296875,433.50756187438964,False,,False,above,above,0.04351710125197966,1.6243078762492624,0.060032893457733626,1.7579285671927136
1993-05-05,GSPC,444.5199890136719,433.6613117218018,False,,False,above,above,0.060032893457733626,1.721819777926692,0.024124950441870463,1.8003385067565865
1993-05-06,GSPC,443.260009765625,433.80712432861327,False,,False,above,above,0.024124950441870463,1.763358594739006,-0.026968096144835488,1.7517868048131253
1993-05-07,GSPC,442.30999755859375,433.92824935913086,False,,False,above,above,-0.026968096144835488,1.7158041706182625,0.036425221192744814,1.815596026660975
1993-05-10,GSPC,442.79998779296875,434.05737419128417,False,,False,above,above,0.036425221192744814,1.7783027170564667,0.004890771623218165,1.8244756921873964
1993-05-11,GSPC,444.3599853515625,434.2274990081787,False,,False,above,above,0.004890771623218165,1.7869999895225384,0.009407180242968194,1.8416388638727175
1993-05-12,GSPC,444.79998779296875,434.39849891662595,False,,False,above,above,0.009407180242968194,1.8038106205181592,-0.007168897856148385,1.8284363429697008
