dataset,vol_label,entry,exit,cagr,final_multiple,max_drawdown,trade_count,vol_days,start_date,end_date
strict_uvix,UVIX,71.0,68.0,0.527651966353244,5.561176246164515,-0.4364840643055826,57,78,2022-03-30,2026-04-17
