method,method_label,candidate_id,parameters,delay,cagr,post_2008_cagr,volatility,max_drawdown,dotcom_max_drawdown,trailing_252_return,return_2026_ytd,ending_value_1000,average_tqqq_weight,weight_changes,total_turnover
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.05,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",1,0.39183701451945874,0.42035673381914385,0.46463033159406636,-0.4880476800354755,-0.39959297557120077,0.6750657790150252,0.16467177298810265,22346797.861071315,0.708251344614981,126,131.93346467260085
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0,0.4101905922447595,0.4371612751731164,0.46048017747339215,-0.4838554745952821,-0.31504158456154874,0.6009538392908733,0.11006295684470091,33231131.30584149,0.7022169749442476,110,116.05678293140015
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",1,0.3881438083110227,0.40879381112940716,0.4613349366739694,-0.49367469316442214,-0.40965055902336345,0.5328691900415947,0.06580260888283984,20618811.63384467,0.7020857929948839,110,116.06196288055186
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0,0.39875562980927803,0.4106074707092626,0.4577731770803118,-0.4724287601462418,-0.32397216112827987,0.46504862416257975,0.015829543454872974,25968246.27799437,0.6972320608684245,96,102.16014007056624
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",1,0.4152227057226128,0.43360647312988054,0.45871706011761904,-0.4869194786344796,-0.3707790080622211,0.510654033459178,0.0503564299159065,37017080.41850711,0.6971008789190607,96,102.15464486416923
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.05,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",0,0.4222020174908765,0.43171374898267834,0.4552827039059749,-0.4775392145970373,-0.23271202152834036,0.44381635933654917,0.0011076007636754426,42965085.933057316,0.6934277843368752,88,94.23378811654024
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.05,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.05}",1,0.41198599139265957,0.4402884031654677,0.4574308323857742,-0.4827678654096047,-0.3707790080622211,0.5035365075253364,0.04540762035122725,34536818.344354354,0.6932966023875115,88,94.22405850455866
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0,0.39262165330844256,0.3941647336057461,0.47186089022249555,-0.6134330741521268,-0.2684468586367551,0.6245318057162845,0.12641135270986203,22731547.334425796,0.7209759937032665,170,175.66013244848818
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",1,0.3562275085624398,0.3509381126376403,0.47323525098274305,-0.7681668559114615,-0.374059226594077,0.6695865527063742,0.16086207172177214,10192533.32003414,0.7208448117539027,170,175.6411462236024
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0,0.38229878460725075,0.3800101464845751,0.46763273067256705,-0.7057934166365396,-0.31693939986855646,0.5957170369484981,0.10643188382440472,18145007.506552417,0.7117932572478027,130,135.83392199617444
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",1,0.3805890492847275,0.402405036684232,0.46682277663498445,-0.5961654444270215,-0.40739358626158084,0.6750657790150252,0.16467177298810265,17477387.18672632,0.711662075298439,130,135.85929153602262
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0,0.3967816621853244,0.4192791377913907,0.4627209910517933,-0.5723345942150235,-0.3551401891509979,0.6009538392908733,0.11006295684470091,24880860.79653551,0.7053653417289781,116,121.98812880049033
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",1,0.38225872975780417,0.399919359482527,0.4635052971097392,-0.5147087399342709,-0.417320499535341,0.5328691900415947,0.06580260888283984,18129088.438132424,0.7052341597796143,116,121.99192433295471
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.08,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0,0.3951365429271354,0.4092090078900128,0.4597308044127566,-0.4757278744388257,-0.36354795491573944,0.46504862416257975,0.015829543454872974,24008384.624339495,0.6999868818050636,102,108.09783623568123
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.08,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",1,0.4197386292952512,0.442218821759536,0.4602628939910088,-0.48395862308391524,-0.3707790080622211,0.510654033459178,0.0503564299159065,40767211.87294425,0.6998556998556998,102,108.09257910075037
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.08,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",0,0.427680349358746,0.44561503288311477,0.4566461996112014,-0.4560261842851925,-0.27763033563545136,0.44381635933654917,0.0011076007636754426,48271383.73840136,0.695789059425423,92,98.17647063099693
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.08,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.08}",1,0.41132739785494987,0.4402054358783456,0.45869879603669006,-0.5017270386643671,-0.3707790080622211,0.5035365075253364,0.04540762035122725,34052202.76852265,0.6956578774760593,92,98.17136243212956
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_1_floor_0.10,"{""confirmation_days"": 1, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0,0.3904823450302295,0.39062066629223224,0.4720093409273616,-0.613433074152126,-0.2684468586367551,0.6245318057162845,0.12641135270986203,21697305.12517062,0.721238357601994,172,177.65563642677972
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_1_floor_0.10,"{""confirmation_days"": 1, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",1,0.3520307760690107,0.344023948286319,0.4734089171472137,-0.7681668559114618,-0.374059226594077,0.6695865527063742,0.16086207172177214,9279260.845186519,0.7211071756526302,172,177.63576482113376
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.10,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0,0.3800492621443414,0.3762938929748605,0.467725004719219,-0.7057934166365396,-0.31693939986855646,0.5957170369484981,0.10643188382440472,17271588.987658992,0.7119244391971665,132,137.83344328928973
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_2_floor_0.10,"{""confirmation_days"": 2, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",1,0.38006040695084464,0.4015160752975675,0.4668252516382726,-0.5961654444270211,-0.40739358626158084,0.6750657790150252,0.16467177298810265,17275814.245405573,0.7117932572478027,132,137.85753396438886
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.10,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0,0.3967816621853244,0.4192791377913907,0.4627209910517933,-0.5723345942150235,-0.3551401891509979,0.6009538392908733,0.11006295684470091,24880860.79653551,0.7053653417289781,116,121.98812880049033
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_3_floor_0.10,"{""confirmation_days"": 3, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",1,0.38225872975780417,0.399919359482527,0.4635052971097392,-0.5147087399342709,-0.417320499535341,0.5328691900415947,0.06580260888283984,18129088.438132424,0.7052341597796143,116,121.99192433295471
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.10,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0,0.3951365429271354,0.4092090078900128,0.4597308044127566,-0.4757278744388257,-0.36354795491573944,0.46504862416257975,0.015829543454872974,24008384.624339495,0.6999868818050636,102,108.09783623568123
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_4_floor_0.10,"{""confirmation_days"": 4, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",1,0.4197386292952512,0.442218821759536,0.4602628939910088,-0.48395862308391524,-0.3707790080622211,0.510654033459178,0.0503564299159065,40767211.87294425,0.6998556998556998,102,108.09257910075037
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.10,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",0,0.427680349358746,0.44561503288311477,0.4566461996112014,-0.4560261842851925,-0.27763033563545136,0.44381635933654917,0.0011076007636754426,48271383.73840136,0.695789059425423,92,98.17647063099693
C_ndx_short_trend,C: Nasdaq short trend,short_15_confirm_5_floor_0.10,"{""confirmation_days"": 5, ""ndx_sma"": 15, ""spy_floor_vs_sma150"": -0.1}",1,0.41132739785494987,0.4402054358783456,0.45869879603669006,-0.5017270386643671,-0.3707790080622211,0.5035365075253364,0.04540762035122725,34052202.76852265,0.6956578774760593,92,98.17136243212956
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.05,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0,0.3882577593696721,0.38585939743943287,0.4692257619831384,-0.6906187249918319,-0.3040441745426027,0.5957170369484981,0.10643188382440472,20670140.45925984,0.7165158074248983,164,169.75738897718196
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.05,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",1,0.37684795941382454,0.3746469521274005,0.4696257080360021,-0.603524756179586,-0.3707790080622211,0.6750657790150252,0.16467177298810265,16098381.67373053,0.7163846254755346,164,169.76556057556076
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_2_floor_0.05,"{""confirmation_days"": 2, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0,0.40328585144421414,0.40391476028595386,0.46450132557590573,-0.5794765076368421,-0.25047730796225365,0.6009538392908733,0.11006295684470091,28640334.493807886,0.7077266168175259,126,131.9391417886593
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_2_floor_0.05,"{""confirmation_days"": 2, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",1,0.3733249642801446,0.3935298958122515,0.46428655054886864,-0.5111211846826629,-0.387630823991689,0.5328691900415947,0.06580260888283984,14896355.37298731,0.7075954348681621,126,131.95274727556807
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0,0.4004711510928689,0.42289944294002524,0.46009798099492777,-0.48385547459528255,-0.3150415845615484,0.46504862416257975,0.015829543454872974,26950466.975511268,0.7015610651974288,110,116.06967583307146
