date,candidate_id,delay,tqqq_weight,gross_return,trading_cost,net_return,nav_1000
2007-03-29,total_vol_40_32,0,1.0,0.0017836938610706,0.0,0.0017836938610706,69528.25485181001
2007-03-30,total_vol_40_32,0,1.0,0.0008684996777139,0.0,0.0008684996777139,69588.64011874082
2007-04-02,total_vol_40_32,0,1.0,0.0014266112222989,0.0,0.0014266112222989,69687.91605367874
2007-04-03,total_vol_40_32,0,1.0,0.0386606070734855,0.0,0.0386606070734855,72382.09319400004
2007-04-04,total_vol_40_32,0,1.0,0.0088521709519288,0.0,0.0088521709519288,73022.83185681178
2007-04-05,total_vol_40_32,0,1.0,0.0184333406210206,0.0,0.0184333406210206,74368.8865895399
2007-04-09,total_vol_40_32,0,1.0,-0.0080746540112599,0.0,-0.0080746540112599,73768.38356112676
2007-04-10,total_vol_40_32,0,1.0,0.0142860199602812,0.0,0.0142860199602812,74822.24016111868
2007-04-11,total_vol_40_32,0,1.0,-0.031322779483563,0.0,-0.031322779483563,72478.59963208578
2007-04-12,total_vol_40_32,0,1.0,0.0254791166337036,0.0,0.0254791166337036,74325.2903255592
2007-04-13,total_vol_40_32,0,1.0,0.0053438261888667,0.0,0.0053438261888667,74722.47175849605
2007-04-16,total_vol_40_32,0,1.0,0.0280380404677694,0.0,0.0280380404677694,76817.5434455125
2007-04-17,total_vol_40_32,0,1.0,0.0013400036503428,0.0,0.0013400036503428,76920.47923413986
2007-04-18,total_vol_40_32,0,1.0,-0.0043338929398404,0.0,-0.0043338929398404,76587.11411225788
2007-04-19,total_vol_40_32,0,1.0,-8.250100791716761e-05,0.0,-8.250100791716761e-05,76580.79559815014
2007-04-20,total_vol_40_32,0,1.0,0.0217570127877212,0.0,0.0217570127877212,78246.96494727295
2007-04-23,total_vol_40_32,0,1.0,0.0067592667935595,0.0,0.0067592667935595,78775.85705913787
2007-04-24,total_vol_40_32,0,1.0,0.0138773824186261,0.0,0.0138773824186261,79869.05975290254
2007-04-25,total_vol_40_32,0,1.0,0.0360350844040655,0.0,0.0360350844040655,82747.14806237174
2007-04-26,total_vol_40_32,0,1.0,0.0129273071342232,0.0,0.0129273071342232,83816.84585985506
2007-04-27,total_vol_40_32,0,1.0,0.0021538402265297,0.0,0.0021538402265297,83997.37395412887
2007-04-30,total_vol_40_32,0,1.0,-0.0371898580075816,0.0,-0.0371898580075816,80873.52354376507
2007-05-01,total_vol_40_32,0,1.0,0.0089132195069871,0.0,0.0089132195069871,81594.36701141416
2007-05-02,total_vol_40_32,0,1.0,0.0258912320294925,0.0,0.0258912320294925,83706.94570000622
2007-05-03,total_vol_40_32,0,1.0,0.0091722036327927,0.0,0.0091722036327927,84474.72285144583
2007-05-04,total_vol_40_32,0,1.0,-0.0001152891530492,0.0,-0.0001152891530492,84464.98383219421
2007-05-07,total_vol_40_32,0,1.0,0.0002016919968323,0.0,0.0002016919968323,84482.01974344574
2007-05-08,total_vol_40_32,0,1.0,0.0059133958764191,0.0,0.0059133958764191,84981.59537062817
2007-05-09,total_vol_40_32,0,1.0,0.0089809856113351,0.0,0.0089809856113351,85744.8138558801
2007-05-10,total_vol_40_32,0,1.0,-0.0481455704061908,0.0,-0.0481455704061908,81616.58088341609
2007-05-11,total_vol_40_32,0,1.0,0.0375310599314644,0.0,0.0375310599314644,84679.7376719528
2007-05-14,total_vol_40_32,0,1.0,-0.0171297644647884,0.0,-0.0171297644647884,83229.19371069217
2007-05-15,total_vol_40_32,0,1.0,-0.0260909120899494,0.0,-0.0260909120899494,81057.66813426913
2007-05-16,total_vol_40_32,0,1.0,0.031497418355583,0.0,0.031497418355583,83610.77541842223
2007-05-17,total_vol_40_32,0,1.0,-0.0111341419178993,0.0,-0.0111341419178993,82679.8411790479
2007-05-18,total_vol_40_32,0,1.0,0.019291362201715,0.0,0.019291362201715,84274.84794201318
2007-05-21,total_vol_40_32,0,1.0,0.0222953339992468,0.0,0.0222953339992468,86153.78382461611
2007-05-22,total_vol_40_32,0,1.0,0.008092496091259,0.0,0.008092496091259,86850.982983464
2007-05-23,total_vol_40_32,0,1.0,-0.0190577243918304,0.0,-0.0190577243918304,85195.80088660558
2007-05-24,total_vol_40_32,0,1.0,-0.0471700231038237,0.0,-0.0471700231038237,81177.11299043563
2007-05-25,total_vol_40_32,0,1.0,0.0232356224559022,0.0,0.0232356224559022,83063.31373994151
2007-05-29,total_vol_40_32,0,1.0,0.0165267189122845,0.0,0.0165267189122845,84436.07777804442
2007-05-30,total_vol_40_32,0,1.0,0.0286736767808842,0.0,0.0286736767808842,86857.17058089765
2007-05-31,total_vol_40_32,0,1.0,0.0156086834677958,0.0,0.0156086834677958,88212.89666340323
2007-06-01,total_vol_40_32,0,1.0,-9.713962078986842e-05,0.0,-9.713962078986842e-05,88204.32769607256
2007-06-04,total_vol_40_32,0,1.0,0.0083033361912455,0.0,0.0083033361912455,88936.71788245584
2007-06-05,total_vol_40_32,0,1.0,-0.0023485538827918,0.0,-0.0023485538827918,88727.84520835025
2007-06-06,total_vol_40_32,0,1.0,-0.0273755103355903,0.0,-0.0273755103355903,86298.8751647944
2007-06-07,total_vol_40_32,0,1.0,-0.0514062453066082,0.0,-0.0514062453066082,81862.57401838861
2007-06-08,total_vol_40_32,0,1.0,0.0381916823515837,0.0,0.0381916823515837,84989.04344178193
2007-06-11,total_vol_40_32,0,1.0,-0.0069712360950798,0.0,-0.0069712360950798,84396.56475445427
2007-06-12,total_vol_40_32,0,1.0,-0.0180114341380945,0.0,-0.0180114341380945,82876.461586898
2007-06-13,total_vol_40_32,0,1.0,0.0366108241380254,0.0,0.0366108241380254,85910.63714723775
2007-06-14,total_vol_40_32,0,1.0,0.0165242608305763,0.0,0.0165242608305763,87330.24692357969
2007-06-15,total_vol_40_32,0,1.0,0.027658179064688,0.0,0.027658179064688,89745.64253075547
2007-06-18,total_vol_40_32,0,1.0,0.0028267497929061,0.0,0.0028267497929061,89999.33100719351
2007-06-19,total_vol_40_32,0,1.0,-0.0042435149763874,0.0,-0.0042435149763874,89617.41749819965
2007-06-20,total_vol_40_32,0,1.0,-0.0305326637612639,0.0,-0.0305326637612639,86881.1590225743
2007-06-21,total_vol_40_32,0,1.0,0.029763941100332,0.0,0.029763941100332,89467.08472245077
2007-06-22,total_vol_40_32,0,1.0,-0.0301526847478605,0.0,-0.0301526847478605,86769.4119215046
2007-06-25,total_vol_40_32,0,1.0,-0.0143178569130304,0.0,-0.0143178569130304,85527.05989718469
2007-06-26,total_vol_40_32,0,1.0,-0.0068882146280829,0.0,-0.0068882146280829,84937.93115210398
2007-06-27,total_vol_40_32,0,1.0,0.0381779887773778,0.0,0.0381779887773778,88180.6905344027
2007-06-28,total_vol_40_32,0,1.0,-0.0023630181578088,0.0,-0.0023630181578088,87972.31796150179
2007-06-29,total_vol_40_32,0,1.0,0.0035665865090687,0.0,0.0035665865090687,88286.07884391477
2007-07-02,total_vol_40_32,0,1.0,0.0308412780101941,0.0,0.0308412780101941,91008.93434596987
2007-07-03,total_vol_40_32,0,1.0,0.0167981911762302,0.0,0.0167981911762302,92537.71982385847
2007-07-05,total_vol_40_32,0,1.0,0.0239994850766616,0.0,0.0239994850766616,94758.57744979944
2007-07-06,total_vol_40_32,0,1.0,0.0107670148122012,0.0,0.0107670148122012,95778.84445678456
2007-07-09,total_vol_40_32,0,1.0,0.0011300062020537,0.0,0.0011300062020537,95887.07514504626
2007-07-10,total_vol_40_32,0,1.0,-0.0263178328762275,0.0,-0.0263178328762275,93363.53512638866
2007-07-11,total_vol_40_32,0,1.0,0.0183336142422598,0.0,0.0183336142422598,95075.22616368956
2007-07-12,total_vol_40_32,0,1.0,0.0556571543469772,0.0,0.0556571543469772,100366.84270085578
2007-07-13,total_vol_40_32,0,1.0,0.0163086051320839,0.0,0.0163086051320839,102003.68590681802
2007-07-16,total_vol_40_32,0,1.0,-0.0063247880954387,0.0,-0.0063247880954387,101358.53420850371
2007-07-17,total_vol_40_32,0,1.0,0.0201425249241619,0.0,0.0201425249241619,103400.151010075
2007-07-18,total_vol_40_32,0,1.0,-0.0057957533727866,0.0,-0.0057957533727866,102800.86923611173
2007-07-19,total_vol_40_32,0,1.0,0.0218823796985484,0.0,0.0218823796985484,105050.39689007714
2007-07-20,total_vol_40_32,0,1.0,-0.0252152165895201,0.0,-0.0252152165895201,102401.5283796788
2007-07-23,total_vol_40_32,0,1.0,0.0004485390492719,0.0,0.0004485390492719,102447.45946386221
2007-07-24,total_vol_40_32,0,1.0,-0.0529268352137002,0.0,-0.0529268352137002,97025.23965875614
2007-07-25,total_vol_40_32,0,1.0,0.0156671756393308,0.0,0.0156671756393308,98545.35112993803
2007-07-26,total_vol_40_32,0,1.0,-0.0368170303504355,0.0,-0.0368170303504355,94917.20394649278
2007-07-27,total_vol_40_32,0,1.0,-0.0461310652996168,0.0,-0.0461310652996168,90538.57221318007
2007-07-30,total_vol_40_32,0,1.0,0.0269938011235957,0.0,0.0269938011235957,92982.55242551697
2007-07-31,total_vol_40_32,0,1.0,-0.0638467844079074,0.0,-0.0638467844079074,87045.91544710804
2007-08-01,total_vol_40_32,0,1.0,0.0200068226469895,0.0,0.0200068226469895,88787.4276396032
2007-08-02,total_vol_40_32,0,1.0,0.032981686752798,0.0,0.032981686752798,91715.78676559932
2007-08-03,total_vol_40_32,0,1.0,-0.0734920455642719,0.0,-0.0734920455642719,84975.40598565886
2007-08-06,total_vol_40_32,0,1.0,0.0557856018537056,0.0,0.0557856018537056,89715.81015133181
2007-08-07,total_vol_40_32,0,1.0,0.0109480431688276,0.0,0.0109480431688276,90698.02271379493
2007-08-08,total_vol_40_32,0,1.0,0.0390918171158163,0.0,0.0390918171158163,94243.57323048875
2007-08-09,total_vol_40_32,0,1.0,-0.076560132792859,0.0,-0.076560132792859,87028.272749089
2007-08-10,total_vol_40_32,0,1.0,-0.0181973072827119,0.0,-0.0181973072827119,85444.59252759017
2007-08-13,total_vol_40_32,0,1.0,0.0142413888486588,0.0,0.0142413888486588,86661.4421947908
2007-08-14,total_vol_40_32,0,1.0,-0.0515188278826809,0.0,-0.0515188278826809,82196.74627029247
2007-08-15,total_vol_40_32,0,1.0,-0.0576187643070743,0.0,-0.0576187643070743,77460.6713201361
2007-08-16,total_vol_40_32,0,0.0,-0.01640064259945524,0.0005032491511596655,-0.016903891750614904,76151.28451721056
2007-08-17,total_vol_40_32,0,0.0,0.005174023033898472,8.698289791764652e-07,0.005173153204919296,76545.22677876949
2007-08-20,total_vol_40_32,0,0.0,0.004869976284178293,8.757391238725931e-07,0.00486910054505442,76917.93318419931
2007-08-21,total_vol_40_32,0,0.0,-0.0013394058405880912,7.79476395138215e-07,-0.0013401853169832294,76814.84889953316
2007-08-22,total_vol_40_32,0,0.0,0.004716480585955823,1.2389114473173452e-06,0.004715241674508506,77177.0494762853
2007-08-23,total_vol_40_32,0,0.0,0.0018612851900835139,1.0012555129284007e-06,0.0018602839345705855,77320.6207015436
2007-08-24,total_vol_40_32,0,1.0,0.0456240773645877,0.0005,0.0451240773645877,80809.64237195799
2007-08-27,total_vol_40_32,0,1.0,-0.0214456251514998,0.0,-0.0214456251514998,79076.62907302222
2007-08-28,total_vol_40_32,0,1.0,-0.0745184616754162,0.0,-0.0745184616754162,73183.9603200231
2007-08-29,total_vol_40_32,0,0.0,0.00551187282024124,0.0005012173724473908,0.005010655447793849,73550.65992949175
2007-08-30,total_vol_40_32,0,0.0,0.0005980630317773995,7.802978471658784e-07,0.0005972827339302336,73594.59046873682
2007-08-31,total_vol_40_32,0,0.0,0.005480437749027243,9.0532402587995e-07,0.005479532425001364,73997.85441351496
2007-09-04,total_vol_40_32,0,0.0,0.006424821561306516,1.2264027880548034e-06,0.006423595158518461,74473.18667286637
2007-09-05,total_vol_40_32,0,0.0,0.0036091223039560333,3.136941135847005e-07,0.0036088086098424485,74741.94615013382
2007-09-06,total_vol_40_32,0,0.0,0.007043536561737847,2.018890607866544e-06,0.00704151767112998,75268.24288472465
2007-09-07,total_vol_40_32,0,0.0,0.006368458330839201,5.263907575347588e-07,0.0063679319400816664,75747.5459326641
2007-09-10,total_vol_40_32,0,0.0,0.0030052535154292573,1.9842701342151494e-07,0.003005055088415836,75975.17148100406
2007-09-11,total_vol_40_32,0,0.0,0.006671700511594925,1.553606557920667e-06,0.006670146905037005,76481.93703591773
2007-09-12,total_vol_40_32,0,0.0,-0.0010680408050033022,1.2434843050590506e-07,-0.001068165153433808,76400.24169590884
2007-09-13,total_vol_40_32,0,0.0,-0.0020947774380921796,9.594727882980824e-07,-0.0020957369108804778,76240.12688938655
2007-09-14,total_vol_40_32,0,0.0,-0.001570920162569504,4.6223944750643787e-07,-0.0015713824020170105,76120.32449566502
2007-09-17,total_vol_40_32,0,0.0,0.0046471120548663,1.5519440456676637e-06,0.004645560110820632,76473.9460387648
2007-09-18,total_vol_40_32,0,0.0,0.007582506213468618,1.1034602637912671e-06,0.007581402753204827,77053.72582381152
2007-09-19,total_vol_40_32,0,1.0,0.008653862069954,0.0005,0.008153862069953999,77682.01127615492
2007-09-20,total_vol_40_32,0,1.0,-0.0130289851822247,0.0,-0.0130289851822247,76669.8935023125
2007-09-21,total_vol_40_32,0,1.0,0.0247309159637216,0.0,0.0247309159637216,78566.01019546567
2007-09-24,total_vol_40_32,0,1.0,0.0112019223897165,0.0,0.0112019223897165,79446.10054414494
2007-09-25,total_vol_40_32,0,1.0,0.028382882726943,0.0,0.028382882726943,81701.00989900233
2007-09-26,total_vol_40_32,0,1.0,0.016516062261491,0.0,0.016516062261491,83050.38886532096
2007-09-27,total_vol_40_32,0,1.0,0.0113395301699122,0.0,0.0113395301699122,83992.1412554822
2007-09-28,total_vol_40_32,0,1.0,-0.0077265370581932,0.0,-0.0077265370581932,83343.17286347473
2007-10-01,total_vol_40_32,0,1.0,0.0369250927108059,0.0,0.0369250927108059,86420.62724827125
2007-10-02,total_vol_40_32,0,1.0,-0.0017066725752697,0.0,-0.0017066725752697,86273.135533809
2007-10-03,total_vol_40_32,0,1.0,-0.0184377261874282,0.0,-0.0184377261874282,84682.45508350576
2007-10-04,total_vol_40_32,0,1.0,0.0034616403151984,0.0,0.0034616403151984,84975.5952840128
2007-10-05,total_vol_40_32,0,1.0,0.0626701695653453,0.0,0.0626701695653453,90301.03024937805
2007-10-08,total_vol_40_32,0,1.0,0.0187883027218358,0.0,0.0187883027218358,91997.63334179702
2007-10-09,total_vol_40_32,0,1.0,0.0108452622015966,0.0,0.0108452622015966,92995.37179731517
2007-10-10,total_vol_40_32,0,1.0,0.0077928430762966,0.0,0.0077928430762966,93720.07013655349
2007-10-11,total_vol_40_32,0,1.0,-0.0498746465555549,0.0,-0.0498746465555549,89045.81476333107
2007-10-12,total_vol_40_32,0,1.0,0.0517602844581072,0.0,0.0517602844581072,93654.851465285
2007-10-15,total_vol_40_32,0,1.0,-0.0264558285467651,0.0,-0.0264558285467651,91177.13477234666
2007-10-16,total_vol_40_32,0,1.0,-0.0109975858903352,0.0,-0.0109975858903352,90174.40640145312
2007-10-17,total_vol_40_32,0,1.0,0.0388711795142996,0.0,0.0388711795142996,93679.5919402794
2007-10-18,total_vol_40_32,0,1.0,0.0113680132180348,0.0,0.0113680132180348,94744.54277971658
2007-10-19,total_vol_40_32,0,1.0,-0.0775750877857153,0.0,-0.0775750877857153,87394.72655636261
2007-10-22,total_vol_40_32,0,1.0,0.0369443202222294,0.0,0.0369443202222294,90623.46531999507
2007-10-23,total_vol_40_32,0,1.0,0.0661931970825733,0.0,0.0661931970825733,96622.12222022723
2007-10-24,total_vol_40_32,0,1.0,-0.0227414597753566,0.0,-0.0227414597753566,94424.79411434635
2007-10-25,total_vol_40_32,0,1.0,-0.0372815218080635,0.0,-0.0372815218080635,90904.49409335044
2007-10-26,total_vol_40_32,0,1.0,0.0457222787341858,0.0,0.0457222787341858,95060.85471047675
2007-10-29,total_vol_40_32,0,1.0,0.0118924795536523,0.0,0.0118924795536523,96191.36398147381
2007-10-30,total_vol_40_32,0,1.0,0.0055289483602763,0.0,0.0055289483602763,96723.20106563193
2007-10-31,total_vol_40_32,0,1.0,0.0424542901386148,0.0,0.0424542901386148,100829.51590680785
2007-11-01,total_vol_40_32,0,1.0,-0.0563255532681531,0.0,-0.0563255532681531,95150.23763759686
2007-11-02,total_vol_40_32,0,1.0,0.0227626538896788,0.0,0.0227626538896788,97316.10956446217
2007-11-05,total_vol_40_32,0,1.0,-0.0182984100588255,0.0,-0.0182984100588255,95535.37948632204
2007-11-06,total_vol_40_32,0,1.0,0.0318559945389186,0.0,0.0318559945389186,98578.75401351183
2007-11-07,total_vol_40_32,0,1.0,-0.0737302270116949,0.0,-0.0737302270116949,91310.52010156558
2007-11-08,total_vol_40_32,0,1.0,-0.0876481079136528,0.0,-0.0876481079136528,83307.32578205179
2007-11-09,total_vol_40_32,0,1.0,-0.1025077684947486,0.0,-0.1025077684947486,74767.67771686862
2007-11-12,total_vol_40_32,0,1.0,-0.0770423967244072,0.0,-0.0770423967244072,69007.39662804302
2007-11-13,total_vol_40_32,0,0.0,0.0007980467757039813,0.000501611129314384,0.0002964356463895973,69027.85288026811
2007-11-14,total_vol_40_32,0,0.0,0.007844297442419601,1.4457637454379085e-06,0.007842851678674163,69569.22809210539
2007-11-15,total_vol_40_32,0,0.0,-0.009039307699738224,3.361070683240555e-06,-0.009042668770421465,68940.13660585458
2007-11-16,total_vol_40_32,0,0.0,0.0011290527216618392,6.54419006163004e-07,0.0011283983026556762,69017.92853898548
2007-11-19,total_vol_40_32,0,0.0,0.0006815451937239019,1.2060210754497454e-06,0.0006803391726484521,69064.8841393856
2007-11-20,total_vol_40_32,0,0.0,0.015393308348562493,2.3807652844072827e-06,0.015390927583278086,70127.85676972238
2007-11-21,total_vol_40_32,0,0.0,0.0010972472706277613,4.131175506841278e-07,0.0010968341530770771,70204.7753981095
2007-11-23,total_vol_40_32,0,0.0,0.009945172106487701,2.288959934997503e-06,0.009942883146552704,70902.81327622289
2007-11-26,total_vol_40_32,0,0.0,0.004547014792478304,7.165099203724074e-07,0.004546298282557932,71225.1586144491
2007-11-27,total_vol_40_32,0,0.0,-0.010050912026505722,8.044823311212368e-07,-0.010051716508836843,70509.22351175972
2007-11-28,total_vol_40_32,0,0.0,-0.005513509015367843,3.317785882726021e-07,-0.005513840793956116,70120.4468788104
2007-11-29,total_vol_40_32,0,0.0,-0.003699833746651287,2.093130581047917e-06,-0.003701926877232335,69860.86611186618
2007-11-30,total_vol_40_32,0,0.0,-0.007735335882772143,1.7456675936918937e-06,-0.007737081550365835,69320.3468935795
2007-12-03,total_vol_40_32,0,0.0,0.009245578072658309,6.514380527268826e-07,0.009244926634605582,69961.20841489604
2007-12-04,total_vol_40_32,0,0.0,0.006445147320049939,1.3020252031070017e-06,0.006443845294846832,70412.02761856218
2007-12-05,total_vol_40_32,0,0.0,-0.007571603243900775,1.1242759266940905e-06,-0.007572727519827469,69878.81651928823
2007-12-06,total_vol_40_32,0,0.0,0.0015094582111165502,1.3149781288135654e-06,0.0015081432329877367,69984.203783551
2007-12-07,total_vol_40_32,0,0.0,-0.007798528945078592,3.196466170900941e-07,-0.007798848591695682,69438.4075744327
2007-12-10,total_vol_40_32,0,0.0,0.005667848977043284,2.012572313498828e-06,0.005665836404729785,69831.83423195439
2007-12-11,total_vol_40_32,0,0.0,-7.136753289229437e-05,2.404951342689879e-06,-7.377248423498425e-05,69826.68256406441
2007-12-12,total_vol_40_32,0,0.0,0.0071175448192831005,2.285555492387334e-06,0.007115259263790713,70323.51751403815
2007-12-13,total_vol_40_32,0,0.0,-0.012010736502437669,2.144558689082407e-06,-0.01201288106112675,69478.72946234194
2007-12-14,total_vol_40_32,0,0.0,-0.005171421584309,1.1791945145799703e-06,-0.005172600778823581,69119.34373221337
2007-12-17,total_vol_40_32,0,0.0,-9.387619134434515e-05,8.122435278325735e-07,-9.468843487217772e-05,69112.79892973597
2007-12-18,total_vol_40_32,0,0.0,0.005383779353910204,1.4839008152183198e-06,0.005382295453094986,69484.78443316616
2007-12-19,total_vol_40_32,0,0.0,0.0018364115362121767,3.3664652240725235e-07,0.0018360748896897694,69612.36370107939
2007-12-20,total_vol_40_32,0,0.0,-0.0020754681237448273,8.547514957386038e-07,-0.002076322875240566,69467.82595792727
2007-12-21,total_vol_40_32,0,0.0,0.0030386738961591386,2.515444100281372e-06,0.003036158452058857,69678.74128485558
2007-12-24,total_vol_40_32,0,0.0,-0.00019711261030882997,4.1235001942369067e-07,-0.00019752496032825366,69664.97799424757
2007-12-26,total_vol_40_32,0,0.0,0.008356308597769818,1.971395394903014e-06,0.008354337202374915,70246.98271160755
2007-12-27,total_vol_40_32,0,1.0,-0.0434568261981508,0.0005,-0.0439568261981508,67159.1483016089
2007-12-28,total_vol_40_32,0,0.0,0.008592562250064757,0.000501497661549473,0.008091064588515284,67702.5373082269
2007-12-31,total_vol_40_32,0,0.0,7.916291117399978e-05,1.1889660361845134e-06,7.797394513781527e-05,67707.81634215666
2008-01-02,total_vol_40_32,0,0.0,0.020474356548012867,2.044200697341639e-06,0.020472312347315526,69093.95190666796
2008-01-03,total_vol_40_32,0,0.0,0.0033597432770797065,8.317002894218939e-07,0.003358911576790285,69326.03238161346
2008-01-04,total_vol_40_32,0,0.0,-0.0007075248272917188,8.500961157236059e-07,-0.0007083749234074424,69276.923558735
2008-01-07,total_vol_40_32,0,0.0,-0.005814859169321805,1.3872568416120195e-06,-0.005816246426163417,68873.9918996709
2008-01-08,total_vol_40_32,0,0.0,0.00992708157692397,2.2747786127827878e-06,0.009924806798311186,69557.55296270357
2008-01-09,total_vol_40_32,0,0.0,-0.0014465130469091877,6.788661524417261e-07,-0.0014471919130616294,69456.88983456358
2008-01-10,total_vol_40_32,0,0.0,0.005015546286359492,2.42554179873683e-06,0.005013120744560755,69805.0856098459
2008-01-11,total_vol_40_32,0,0.0,0.005140043005950155,3.598100598267984e-07,0.005139683195890328,70163.86163534252
2008-01-14,total_vol_40_32,0,0.0,0.007479216770634178,1.237282226460884e-06,0.007477979488407717,70688.54555347907
2008-01-15,total_vol_40_32,0,0.0,-0.003976053726922953,2.231318393076012e-06,-0.0039782850453160285,70407.32636982853
2008-01-16,total_vol_40_32,0,0.0,-0.00798025588834385,1.3407421132009267e-06,-0.007981596630457052,69845.36349091561
2008-01-17,total_vol_40_32,0,0.0,0.0016365974249812978,6.561540370087077e-07,0.001635941270944289,69959.62640363451
2008-01-18,total_vol_40_32,0,0.0,0.003884085500174598,1.1209347738070642e-06,0.003882964565400791,70231.2771539685
2008-01-22,total_vol_40_32,0,0.0,0.004677847980318545,1.5872165722164156e-06,0.004676260763746328,70559.6969197114
2008-01-23,total_vol_40_32,0,0.0,-0.0034182347505748363,1.842573765384048e-07,-0.0034184190079513746,70318.49431056577
2008-01-24,total_vol_40_32,0,0.0,0.006877996727645994,2.9860522338218675e-06,0.0068750106754121715,70801.9347096298
2008-01-25,total_vol_40_32,0,0.0,0.0035520359743976744,3.4510152457030433e-07,0.0035516908728731042,71053.40129491976
2008-01-28,total_vol_40_32,0,0.0,0.009885850495527685,1.6315128570681126e-06,0.009884218982670617,71755.70867278233
2008-01-29,total_vol_40_32,0,0.0,-0.005685270605371766,3.7696845018371505e-07,-0.005685647573821949,71347.73100185907
2008-01-30,total_vol_40_32,0,0.0,0.005094499972504117,8.447795991062824e-07,0.00509365519290501,71711.15174237867
2008-01-31,total_vol_40_32,0,0.0,-7.298857064344522e-05,1.1827873264157878e-06,-7.417135796986101e-05,71705.83282887236
2008-02-01,total_vol_40_32,0,0.0,-0.005625759799724507,2.816370430403295e-06,-0.005628576170154911,71302.23108695066
2008-02-04,total_vol_40_32,0,0.0,-0.0008743251496515142,6.045827935500375e-07,-0.0008749297324450642,71239.84664498302
2008-02-05,total_vol_40_32,0,0.0,-0.005811689225279924,1.6974382783488257e-06,-0.005813386663558273,70825.70187058314
2008-02-06,total_vol_40_32,0,0.0,0.004552845920464426,1.6477654434929184e-06,0.004551198155020933,71148.04367426461
2008-02-07,total_vol_40_32,0,0.0,-0.00026257699381953035,1.7305607954775648e-06,-0.0002643075546150079,71129.23870882543
2008-02-08,total_vol_40_32,0,0.0,0.00571640756253058,1.1737436138793828e-06,0.005715233818916701,71535.75893940791
2008-02-11,total_vol_40_32,0,0.0,0.007917462449838288,1.7350193081383665e-06,0.00791572743053015,72102.01650870837
2008-02-12,total_vol_40_32,0,0.0,-0.013265340628499198,1.6616976085087332e-06,-0.013267002326107707,71145.43888797029
2008-02-13,total_vol_40_32,0,0.0,0.0006271320127497628,1.044564941135584e-07,0.0006270275562556492,71190.04903865495
2008-02-14,total_vol_40_32,0,0.0,0.003116793596335722,1.2483103415984327e-06,0.0031155452859941237,71411.84486034702
2008-02-15,total_vol_40_32,0,0.0,0.00016026547675119466,1.0669247993507491e-06,0.00015919855195184392,71423.21352264099
2008-02-19,total_vol_40_32,0,0.0,0.009942655884984513,2.8573863849807173e-06,0.009939798498599531,72133.1458731785
2008-02-20,total_vol_40_32,0,0.0,0.004053734624741836,2.3359390773087657e-06,0.004051398685664527,72425.38600556193
2008-02-21,total_vol_40_32,0,0.0,0.004653741111717746,7.542346689324714e-07,0.004652986877048813,72762.38037621102
2008-02-22,total_vol_40_32,0,0.0,0.0009737779790828723,1.6213844300179413e-07,0.0009736158406398705,72833.22298234796
2008-02-25,total_vol_40_32,0,0.0,-0.0033897770161971496,1.185648587029131e-06,-0.0033909626647841786,72586.24824245893
2008-02-26,total_vol_40_32,0,0.0,0.010879469179391912,1.4328333373022916e-06,0.01087803634605461,73375.84408906414
2008-02-27,total_vol_40_32,0,0.0,0.00676204618358215,9.757535078220303e-07,0.006761070430074328,73871.94333881643
2008-02-28,total_vol_40_32,0,0.0,0.0116661449702313,7.799191796709071e-07,0.011665365051051629,74733.68652489434
2008-02-29,total_vol_40_32,0,0.0,0.0068610628884087825,1.1078535218923408e-06,0.00685995503488689,75246.35625404645
2008-03-03,total_vol_40_32,0,0.0,0.00788032562289599,1.3031186048842596e-06,0.007879022504291107,75839.22398833798
2008-03-04,total_vol_40_32,0,0.0,-0.01390422224792187,1.6303738330932517e-06,-0.013905852621754963,74784.6149166079
2008-03-05,total_vol_40_32,0,0.0,0.012525090928899548,2.3433339139024846e-06,0.012522747594985647,75721.12377319677
2008-03-06,total_vol_40_32,0,0.0,-0.002632638034088806,1.6463382664483467e-06,-0.0026342843723552545,75521.65280018386
2008-03-07,total_vol_40_32,0,0.0,-0.0013995654488603657,9.462596380970661e-07,-0.0014005117084984627,75415.88384119204
2008-03-10,total_vol_40_32,0,0.0,0.004004069694315292,1.0447373535463905e-06,0.004003024956961745,75717.77550635967
2008-03-11,total_vol_40_32,0,0.0,-0.0035228017669055238,1.1101186562977317e-06,-0.0035239118855618216,75450.95273730451
2008-03-12,total_vol_40_32,0,0.0,0.011238288287953471,4.024293351240771e-07,0.011237885858618346,76298.86193209037
2008-03-13,total_vol_40_32,0,0.0,0.006231149279390055,1.7337911850483363e-06,0.006229415488205007,76774.15924434255
2008-03-14,total_vol_40_32,0,0.0,0.00490721214040225,4.564168371974653e-07,0.004906755723565052,77150.87128963662
2008-03-17,total_vol_40_32,0,0.0,-0.0033106059273841776,2.451347791966124e-06,-0.003313057275176144,76895.26603422432
2008-03-18,total_vol_40_32,0,0.0,-0.00886124224728032,3.0372815111635448e-06,-0.008864279528791484,76213.64490165618
2008-03-19,total_vol_40_32,0,0.0,-0.020911686460802926,4.279753508645137e-06,-0.02091596621431157,74619.5628798236
2008-03-20,total_vol_40_32,0,0.0,-0.01776630566626319,3.157565499827278e-06,-0.017769463231763018,73293.61330086036
2008-03-24,total_vol_40_32,0,0.0,-0.004005074577112191,1.583561565765612e-06,-0.004006658138677957,72999.95084861535
