date,candidate_id,delay,asset,gross_return,trading_cost,net_return,nav_1000
1999-06-22,confirm_5_target_0.20,0,DEF,0.0003178874432188128,9.10062795261693e-07,0.00031697738042355114,5553.288698772446
1999-06-23,confirm_5_target_0.20,0,DEF,0.0004076212334497339,7.079584191947291e-07,0.00040691327503053915,5555.548405664054
1999-06-24,confirm_5_target_0.20,0,DEF,0.0012312096314284194,5.260881957530467e-07,0.0012306835432326663,5562.385527660538
1999-06-25,confirm_5_target_0.20,0,DEF,-0.0011417928207186545,8.92386784036886e-07,-0.0011426852075026913,5556.029471999654
1999-06-28,confirm_5_target_0.20,0,DEF,0.0002120140023858999,4.472730575896394e-07,0.00021156672932831026,5557.204942983096
1999-06-29,confirm_5_target_0.20,0,DEF,0.003169731700456308,5.557745891604238e-07,0.0031691759258671475,5574.816703103508
1999-06-30,confirm_5_target_0.20,0,DEF,-4.726682829592095e-06,1.9638681091339453e-06,-6.690550938726041e-06,5574.779404508382
1999-07-01,confirm_5_target_0.20,0,DEF,0.00685880234544271,1.574401103114173e-06,0.006857227944339596,5613.006937624506
1999-07-02,confirm_5_target_0.20,0,DEF,0.004634599866702019,1.065959725415025e-06,0.004633533906976604,5639.014995590082
1999-07-06,confirm_5_target_0.20,0,DEF,-0.0011485896762728164,3.5855499383550676e-06,-0.0011521752262111714,5632.517862211931
1999-07-07,confirm_5_target_0.20,0,DEF,0.002235290664709042,1.2280398631731166e-06,0.0022340626248458693,5645.101259851675
1999-07-08,confirm_5_target_0.20,0,DEF,0.001616495553985301,2.09647203428448e-07,0.0016162859067818725,5654.22535746033
1999-07-09,confirm_5_target_0.20,0,DEF,0.0031709744336650106,9.916929613626308e-07,0.003169982740703648,5672.149154255529
1999-07-12,confirm_5_target_0.20,0,DEF,-0.0014162553569390234,1.0340895415782148e-06,-0.0014172894464806016,5664.110077120338
1999-07-13,confirm_5_target_0.20,0,DEF,-0.000689141792841073,7.67209552445608e-07,-0.0006899090023935186,5660.202356587585
1999-07-14,confirm_5_target_0.20,0,DEF,-0.0007266997380502626,5.115324746693545e-07,-0.000727211270524932,5656.086193640423
1999-07-15,confirm_5_target_0.20,0,DEF,-6.13484866357755e-05,1.265739703913249e-06,-6.261422633968874e-05,5655.732042179297
1999-07-16,confirm_5_target_0.20,0,DEF,0.006024676487523115,6.829128815791786e-07,0.006023993574641536,5689.802135661281
1999-07-19,confirm_5_target_0.20,0,DEF,-0.006775004668508514,1.3147399243741004e-06,-0.006776319408432888,5651.2462190192555
1999-07-20,confirm_5_target_0.20,0,DEF,-0.005122059425382333,1.1136945052069997e-06,-0.00512317311988754,5622.29390629611
1999-07-21,confirm_5_target_0.20,0,DEF,-0.002149490520938732,1.680363505269858e-06,-0.0021511708844440015,5610.199391341099
1999-07-22,confirm_5_target_0.20,0,DEF,-0.0024394698792418,7.020460951904922e-07,-0.0024401719253369907,5596.509540290806
1999-07-23,confirm_5_target_0.20,0,DEF,0.002184806956958995,8.399042675054647e-07,0.00218396705269149,5608.7321327368745
1999-07-26,confirm_5_target_0.20,0,DEF,-0.0014239445807627418,1.0237819054900038e-06,-0.0014249683626682318,5600.739866893044
1999-07-27,confirm_5_target_0.20,0,DEF,0.004337608602835581,2.443387204581898e-07,0.004337364264115123,5625.032315844311
1999-07-28,confirm_5_target_0.20,0,DEF,-0.0004257488284061788,3.47772868625737e-07,-0.00042609660127480457,5622.635508692469
1999-07-29,confirm_5_target_0.20,0,DEF,0.0005154799986637233,9.43600259828703e-07,0.0005145363984038946,5625.528559316648
1999-07-30,confirm_5_target_0.20,0,DEF,0.003909193696013071,4.599314453034853e-07,0.003908733764567768,5647.517252739989
1999-08-02,confirm_5_target_0.20,0,DEF,-0.0036486841243698986,8.934793364754751e-07,-0.003649577603706374,5626.906200257845
1999-08-03,confirm_5_target_0.20,0,DEF,0.0005533038351254351,4.136052602361912e-07,0.0005528902298651988,5630.017261720335
1999-08-04,confirm_5_target_0.20,0,DEF,-0.0019416836433632139,7.09430215151019e-07,-0.001942393073578365,5619.081555187044
1999-08-05,confirm_5_target_0.20,0,TQQQ,0.0377662428827557,0.0005,0.0372662428827557,5828.483613200657
1999-08-06,confirm_5_target_0.20,0,TQQQ,-0.0271930905479045,0.0,-0.0271930905479045,5669.989130549913
1999-08-09,confirm_5_target_0.20,0,TQQQ,-0.0334918824055901,0.0,-0.0334918824055901,5480.090521348561
1999-08-10,confirm_5_target_0.20,0,TQQQ,-0.0329052877826016,0.0,-0.0329052877826016,5299.76656566888
1999-08-11,confirm_5_target_0.20,0,TECL,0.0955000332979045,0.0005,0.0950000332979045,5803.244565878544
1999-08-12,confirm_5_target_0.20,0,TECL,-0.038368603338466,0.0,-0.038368603338466,5580.582177054242
1999-08-13,confirm_5_target_0.20,0,TECL,0.0949156333450845,0.0,0.0949156333450845,6110.266668823635
1999-08-16,confirm_5_target_0.20,0,TECL,0.0086208121723795,0.0,0.0086208121723795,6162.942130098714
1999-08-17,confirm_5_target_0.20,0,TECL,0.0132096723069142,0.0,0.0132096723069142,6244.352576083794
1999-08-18,confirm_5_target_0.20,0,TECL,-0.0350856585738394,0.0,-0.0350856585738394,6025.265353584644
1999-08-19,confirm_5_target_0.20,0,TECL,-0.0308362217947554,0.0,-0.0308362217947554,5839.468934769252
1999-08-20,confirm_5_target_0.20,0,TECL,0.0087510273320019,0.0,0.0087510273320019,5890.570287021794
1999-08-23,confirm_5_target_0.20,0,TECL,0.0683727304195685,0.0,0.0683727304195685,6293.324661273856
1999-08-24,confirm_5_target_0.20,0,TECL,0.0462350703538334,0.0,0.0462350703538334,6584.296969747367
1999-08-25,confirm_5_target_0.20,0,TQQQ,0.069773032368835,0.0005,0.069273032368835,7040.411186858699
1999-08-26,confirm_5_target_0.20,0,TQQQ,-0.0533863130067587,0.0,-0.0533863130067587,6664.5495915407755
1999-08-27,confirm_5_target_0.20,0,TQQQ,-0.0184937449086852,0.0,-0.0184937449086852,6541.297111463539
1999-08-30,confirm_5_target_0.20,0,TQQQ,-0.0447791394240167,0.0,-0.0447791394240167,6248.383456095396
1999-08-31,confirm_5_target_0.20,0,TQQQ,0.0377993223813174,0.0,0.0377993223813174,6484.568116714436
1999-09-01,confirm_5_target_0.20,0,TQQQ,0.0098877718233271,0.0,0.0098877718233271,6548.686046625329
1999-09-02,confirm_5_target_0.20,0,TQQQ,-0.015603989236633,0.0,-0.015603989236633,6446.5004200397
1999-09-03,confirm_5_target_0.20,0,TQQQ,0.1428425117748642,0.0,0.1428425117748642,7367.334732195886
1999-09-07,confirm_5_target_0.20,0,DEF,0.0025507910970322366,0.0005010655239126603,0.002049725573119576,7382.4357466022
1999-09-08,confirm_5_target_0.20,0,DEF,0.0026140376688682716,1.9215808006230183e-07,0.002613845510788209,7401.732293137139
1999-09-09,confirm_5_target_0.20,0,DEF,0.007033191204619603,2.1659015991528224e-06,0.00703102530302045,7453.77406017637
1999-09-10,confirm_5_target_0.20,0,DEF,0.0014148269319751606,8.211636988490062e-07,0.0014140057682763116,7464.313739692888
1999-09-13,confirm_5_target_0.20,0,DEF,0.003445327794312218,9.524970364343383e-07,0.003444375297275784,7490.023637549002
1999-09-14,confirm_5_target_0.20,0,DEF,-0.0013278932430762543,5.119710650371978e-07,-0.0013284052141412915,7480.07385109484
1999-09-15,confirm_5_target_0.20,0,DEF,0.004118406529243372,7.903439540919017e-07,0.00411761618528928,7510.873924251268
1999-09-16,confirm_5_target_0.20,0,DEF,-0.003908582498229226,9.770868487331552e-07,-0.003909559585077959,7481.5097151084
1999-09-17,confirm_5_target_0.20,0,TQQQ,0.0849624888069964,0.0005,0.0844624888069964,8113.416645680179
1999-09-20,confirm_5_target_0.20,0,TQQQ,0.0098447172281838,0.0,0.0098447172281838,8193.290938311338
1999-09-21,confirm_5_target_0.20,0,TQQQ,-0.0846757597553804,0.0,-0.0846757597553804,7499.5178032129525
1999-09-22,confirm_5_target_0.20,0,TQQQ,0.0485444267133659,0.0,0.0485444267133659,7863.577595596606
1999-09-23,confirm_5_target_0.20,0,TECL,-0.1107692395880074,0.0005,-0.1112692395880074,6988.60329609328
1999-09-24,confirm_5_target_0.20,0,DEF,0.00660672293682595,0.0005024422388524502,0.006104280697973499,7031.263692299416
1999-09-27,confirm_5_target_0.20,0,DEF,0.010369654677048477,5.068265645588738e-06,0.010364586411402888,7104.1398324196125
1999-09-28,confirm_5_target_0.20,0,DEF,0.02072228547451738,8.463406865673013e-06,0.020713822067651707,7251.293720852069
1999-09-29,confirm_5_target_0.20,0,DEF,0.005737789090760718,2.0694875594574335e-06,0.00573571960320126,7292.885108395331
1999-09-30,confirm_5_target_0.20,0,DEF,-0.006087443306721704,3.3515101282136225e-06,-0.006090794816849918,7248.465641577234
1999-10-01,confirm_5_target_0.20,0,DEF,0.011204929855002793,2.83602908223804e-06,0.011202093825920556,7329.663633788144
1999-10-04,confirm_5_target_0.20,0,DEF,0.0010677331584539411,2.806625466002244e-06,0.0010649265329879388,7337.4691870696415
1999-10-05,confirm_5_target_0.20,0,DEF,0.00974652785100613,5.117511716672505e-06,0.009741410339289457,7408.946485272779
1999-10-06,confirm_5_target_0.20,0,DEF,-0.009449745128372402,2.1602807424714184e-06,-0.009451905409114874,7338.917823912786
1999-10-07,confirm_5_target_0.20,0,DEF,0.004470520991000626,1.992726339682463e-06,0.004468528264660944,7371.711985640965
1999-10-08,confirm_5_target_0.20,0,DEF,-0.003472082111110331,1.192125472341668e-06,-0.003473274236582673,7346.108008321731
1999-10-11,confirm_5_target_0.20,0,DEF,-0.004436765816750395,2.108275865207801e-06,-0.004438874092615603,7313.499559802036
1999-10-12,confirm_5_target_0.20,0,DEF,0.006177002541378182,1.3446636142738777e-06,0.006175657877763908,7358.66523097255
1999-10-13,confirm_5_target_0.20,0,DEF,0.001307699652996928,7.028299230317225e-07,0.0013069968230738963,7368.282983051495
1999-10-14,confirm_5_target_0.20,0,DEF,-0.003368854181755301,4.0823291353198066e-07,-0.003369262414668833,7343.457304136055
1999-10-15,confirm_5_target_0.20,0,DEF,-0.004228217073692665,2.0323493012981836e-06,-0.004230249422993963,7312.392648112454
1999-10-18,confirm_5_target_0.20,0,DEF,-0.0068606086442109014,9.772568243277825e-07,-0.006861585901035229,7262.218037815331
1999-10-19,confirm_5_target_0.20,0,DEF,-0.0022481438816224584,8.326947084077996e-07,-0.002248976576330866,7245.885479556077
1999-10-20,confirm_5_target_0.20,0,DEF,-0.00150776307579217,1.0992450930933373e-06,-0.0015088623208852632,7234.952435974525
1999-10-21,confirm_5_target_0.20,0,DEF,-0.004194524585078299,1.5630645075310202e-06,-0.00419608764958583,7204.593941412591
1999-10-22,confirm_5_target_0.20,0,DEF,0.0017101243267040303,9.816338962101573e-07,0.00170914269280782,7216.907620502203
1999-10-25,confirm_5_target_0.20,0,DEF,-0.0010222317835583044,5.2782549168239876e-08,-0.0010222845661074726,7209.529887226741
1999-10-26,confirm_5_target_0.20,0,DEF,-0.007709293922239408,1.8222702699804416e-06,-0.007711116192509388,7153.936364572966
1999-10-27,confirm_5_target_0.20,0,DEF,-0.007724239396113467,1.9919654448454365e-06,-0.007726231361558312,7098.66339707441
1999-10-28,confirm_5_target_0.20,0,DEF,0.0003950792464872596,3.756029278530734e-06,0.0003913232172087289,7101.441268872835
1999-10-29,confirm_5_target_0.20,0,DEF,0.003834777571689313,2.320232021564131e-06,0.003832457339667749,7128.657239585947
1999-11-01,confirm_5_target_0.20,0,DEF,-0.0073070058924256664,3.1260961311185555e-06,-0.007310131988556785,7076.5458142633925
1999-11-02,confirm_5_target_0.20,0,TQQQ,0.0119697123654553,0.0005,0.0114697123654553,7157.711759293959
1999-11-03,confirm_5_target_0.20,0,TQQQ,0.0520051273426305,0.0,0.0520051273426305,7529.949470817885
1999-11-04,confirm_5_target_0.20,0,TQQQ,0.0338940785772646,0.0,0.0338940785772646,7785.170169864618
1999-11-05,confirm_5_target_0.20,0,TQQQ,0.0581470861041237,0.0,0.0581470861041237,8237.855130066991
1999-11-08,confirm_5_target_0.20,0,TECL,0.0293712209938247,0.0005,0.0288712209938247,8475.692066042267
1999-11-09,confirm_5_target_0.20,0,TECL,-0.0336248294889554,0.0,-0.0336248294889554,8190.698365520705
1999-11-10,confirm_5_target_0.20,0,TECL,0.0519665824353509,0.0,0.0519665824353509,8616.34096733563
1999-11-11,confirm_5_target_0.20,0,TECL,0.040499904358405,0.0,0.040499904358405,8965.30195243213
1999-11-12,confirm_5_target_0.20,0,TECL,0.0159786805661584,0.0,0.0159786805661584,9108.555648509198
1999-11-15,confirm_5_target_0.20,0,TECL,-0.0141605719075705,0.0,-0.0141605719075705,8979.573291274377
1999-11-16,confirm_5_target_0.20,0,TECL,0.0627816054565885,0.0,0.0627816054565885,9543.325318815685
1999-11-17,confirm_5_target_0.20,0,TECL,-0.0292195917280333,0.0,-0.0292195917280333,9264.473249272087
1999-11-18,confirm_5_target_0.20,0,TECL,0.101163238229048,0.0,0.101163238229048,10201.697363654841
1999-11-19,confirm_5_target_0.20,0,TQQQ,0.0250985368896678,0.0005,0.0245985368896678,10452.644192591932
1999-11-22,confirm_5_target_0.20,0,TQQQ,0.0203486966926614,0.0,0.0203486966926614,10665.341878903293
1999-11-23,confirm_5_target_0.20,0,TQQQ,-0.0492430122631097,0.0,-0.0492430122631097,10140.1483179702
1999-11-24,confirm_5_target_0.20,0,TQQQ,0.108523684780413,0.0,0.108523684780413,11240.594577656233
1999-11-26,confirm_5_target_0.20,0,TQQQ,0.0075926774159273,0.0,0.0075926774159273,11325.9407862476
1999-11-29,confirm_5_target_0.20,0,TQQQ,-0.0516191594689688,0.0,-0.0516191594689688,10741.305242666187
1999-11-30,confirm_5_target_0.20,0,TQQQ,-0.0947523332014056,0.0,-0.0947523332014056,9723.541509295075
1999-12-01,confirm_5_target_0.20,0,TQQQ,0.0306895468114885,0.0,0.0306895468114885,10021.952591618037
1999-12-02,confirm_5_target_0.20,0,TQQQ,0.1110680146018784,0.0,0.1110680146018784,11135.070968403203
1999-12-03,confirm_5_target_0.20,0,TQQQ,0.0614475232846821,0.0,0.0614475232846821,11819.293501010745
1999-12-06,confirm_5_target_0.20,0,TQQQ,0.017481082666797,0.0,0.017481082666797,12025.90754776505
1999-12-07,confirm_5_target_0.20,0,TQQQ,0.0129304941950565,0.0,0.0129304941950565,12181.408475501712
1999-12-08,confirm_5_target_0.20,0,TQQQ,-0.038598318294495,0.0,-0.038598318294495,11711.226593889038
1999-12-09,confirm_5_target_0.20,0,TQQQ,0.0030387265381953,0.0,0.0030387265381953,11746.813808934705
1999-12-10,confirm_5_target_0.20,0,TQQQ,0.0336441353361647,0.0,0.0336441353361647,12142.025202491233
1999-12-13,confirm_5_target_0.20,0,TQQQ,0.0363815285850688,0.0,0.0363815285850688,12583.770639476294
1999-12-14,confirm_5_target_0.20,0,TQQQ,-0.0696956777627147,0.0,-0.0696956777627147,11706.736215947443
1999-12-15,confirm_5_target_0.20,0,TQQQ,0.0678663556669388,0.0,0.0678663556669388,12501.229739677965
1999-12-16,confirm_5_target_0.20,0,TQQQ,0.0860255266133733,0.0,0.0860255266133733,13576.654611348527
1999-12-17,confirm_5_target_0.20,0,TQQQ,0.0245729418331151,0.0,0.0245729418331151,13910.272955401488
1999-12-20,confirm_5_target_0.20,0,TQQQ,0.0266840737299727,0.0,0.0266840737299727,14281.455704547467
1999-12-21,confirm_5_target_0.20,0,TQQQ,0.1223485731819843,0.0,0.1223485731819843,16028.771432960557
1999-12-22,confirm_5_target_0.20,0,TQQQ,0.0284691135016066,0.0,0.0284691135016066,16485.096346176822
1999-12-23,confirm_5_target_0.20,0,TQQQ,0.0233411038734452,0.0,0.0233411038734452,16869.876692356687
1999-12-27,confirm_5_target_0.20,0,TQQQ,0.0066460811276172,0.0,0.0066460811276172,16981.99526146699
1999-12-28,confirm_5_target_0.20,0,TQQQ,-0.0157017483273887,0.0,-0.0157017483273887,16715.348245774523
1999-12-29,confirm_5_target_0.20,0,TQQQ,0.0917316786215433,0.0,0.0917316786215433,18248.67519910309
1999-12-30,confirm_5_target_0.20,0,TQQQ,-0.0051083527091798,0.0,-0.0051083527091798,18155.45452971081
1999-12-31,confirm_5_target_0.20,0,TQQQ,0.0194504282106796,0.0,0.0194504282106796,18508.585894673208
2000-01-03,confirm_5_target_0.20,0,TQQQ,0.0666974437749585,0.0,0.0666974437749585,19743.061261737163
2000-01-04,confirm_5_target_0.20,0,TQQQ,-0.1936182506362419,0.0,-0.1936182506362419,15920.44427803546
2000-01-05,confirm_5_target_0.20,0,TQQQ,-0.033129631308714,0.0,-0.033129631308714,15393.005828833218
2000-01-06,confirm_5_target_0.20,0,DEF,-0.002147636641148344,0.0005006905702923843,-0.0026483272114407284,15352.240112630854
2000-01-07,confirm_5_target_0.20,0,DEF,0.00031989620064768604,1.99601085048709e-06,0.00031790018979719893,15357.120592676474
2000-01-10,confirm_5_target_0.20,0,DEF,-0.0016772029119227658,2.3325837361057313e-07,-0.0016774361702963764,15331.360003122714
2000-01-11,confirm_5_target_0.20,0,DEF,0.002158779316101669,1.183240702708116e-06,0.002157596075398961,15364.438885295982
2000-01-12,confirm_5_target_0.20,0,DEF,0.0012726178982019143,5.921434446203855e-07,0.001272025754757294,15383.982847265475
2000-01-13,confirm_5_target_0.20,0,DEF,-0.001559736555639859,1.0950852852777e-06,-0.0015608316409251367,15359.971040074013
2000-01-14,confirm_5_target_0.20,0,DEF,0.006234051738177715,1.6921093464247888e-06,0.006232359628831291,15455.69990348419
2000-01-18,confirm_5_target_0.20,0,DEF,0.005844397510661015,1.4630757846083863e-06,0.005842934434876406,15546.006544665375
2000-01-19,confirm_5_target_0.20,0,DEF,0.0007283095704614372,9.98990687265236e-07,0.0007273105797741719,15557.31331969855
2000-01-20,confirm_5_target_0.20,0,DEF,-0.001278607589596228,4.7178838620302865e-07,-0.001279079377982431,15537.41428105451
2000-01-21,confirm_5_target_0.20,0,DEF,0.0012164301049201942,6.098531387956907e-07,0.0012158202517813985,15556.304983997734
2000-01-24,confirm_5_target_0.20,0,DEF,-0.003243734319379732,1.5978940906706819e-06,-0.003245332213470403,15505.819606310595
2000-01-25,confirm_5_target_0.20,0,DEF,-0.00017823136494209382,4.913924907000711e-07,-0.0001787227574327939,15503.0483634743
2000-01-26,confirm_5_target_0.20,0,DEF,-0.0026707140520463926,7.748543961495352e-07,-0.002671488906442542,15461.632141755235
2000-01-27,confirm_5_target_0.20,0,DEF,-0.0002681166786813657,2.8309534903162017e-07,-0.00026839977403039734,15457.482243182247
2000-01-28,confirm_5_target_0.20,0,DEF,-0.0013994138486037773,1.331961657488681e-06,-0.001400745810261266,15435.830239692921
2000-01-31,confirm_5_target_0.20,0,DEF,-0.002466397069172094,1.6007265601717253e-06,-0.002467997795732266,15397.734644686061
2000-02-01,confirm_5_target_0.20,0,DEF,-0.000666540499013072,4.439164417348041e-07,-0.0006669844154548069,15387.464595644748
2000-02-02,confirm_5_target_0.20,0,DEF,0.00012042010208094106,1.5082917387151812e-06,0.00011891181034222588,15389.294346916393
2000-02-03,confirm_5_target_0.20,0,DEF,-0.0002092019233722609,8.640489122725137e-07,-0.0002100659722845334,15386.061579836634
2000-02-04,confirm_5_target_0.20,0,DEF,0.01294463814282963,2.831539337651998e-06,0.012941806603491977,15585.185013192297
2000-02-07,confirm_5_target_0.20,0,DEF,0.020354527689602313,7.268995997659706e-06,0.020347258693604653,15902.30080444341
2000-02-08,confirm_5_target_0.20,0,DEF,-0.020591270980609755,5.45058428496005e-06,-0.020596721564894716,15574.765542533089
2000-02-09,confirm_5_target_0.20,0,DEF,0.016079711508341563,4.1977542359579595e-06,0.016075513754105604,15825.137900229049
2000-02-10,confirm_5_target_0.20,0,DEF,0.0032154954857753684,1.3530666393665736e-06,0.0032141424191360016,15876.002147242853
2000-02-11,confirm_5_target_0.20,0,DEF,0.0025452599311794884,9.192192675670647e-07,0.0025443407119119213,15916.396105848482
2000-02-14,confirm_5_target_0.20,0,DEF,0.00010641083533311495,1.7055656573544133e-06,0.00010470526967576054,15918.06263639501
2000-02-15,confirm_5_target_0.20,0,DEF,-0.004567816838697943,1.464091649773472e-06,-0.004569280930347717,15845.32853634245
2000-02-16,confirm_5_target_0.20,0,DEF,0.00013745649158959476,1.0069521726222414e-06,0.0001364495394169725,15847.490624123144
2000-02-17,confirm_5_target_0.20,0,DEF,-0.0001540416869635552,1.262872391037187e-06,-0.0001553045593545924,15845.029436574887
2000-02-18,confirm_5_target_0.20,0,DEF,2.128007691895844e-05,6.626566455942007e-07,2.061742027336424e-05,15845.356120206023
2000-02-22,confirm_5_target_0.20,0,DEF,-0.005638205659418735,2.336807793020451e-06,-0.0056405424672117555,15755.979716101907
2000-02-23,confirm_5_target_0.20,0,DEF,0.0017056414883103467,1.5297838225257626e-06,0.001704111704487821,15782.82966555179
2000-02-24,confirm_5_target_0.20,0,DEF,-0.0016408934019712482,1.5252357824979413e-06,-0.0016424186377537462,15756.907651952595
2000-02-25,confirm_5_target_0.20,0,DEF,-0.0003150674105067361,2.6008419106948456e-06,-0.000317668252417431,15751.902182635296
2000-02-28,confirm_5_target_0.20,0,DEF,-0.0004998125530380921,1.3456413272669583e-06,-0.000501158194365359,15744.007987779627
2000-02-29,confirm_5_target_0.20,0,DEF,0.0041768349759671326,1.3410344585573774e-07,0.004176700872521277,15809.765999679168
2000-03-01,confirm_5_target_0.20,0,DEF,0.0019679750102272755,7.548259284976128e-07,0.001967220184298778,15840.867290462778
2000-03-02,confirm_5_target_0.20,0,DEF,-0.002599371329579627,1.279783743029561e-06,-0.0026006511133226566,15799.67072130784
2000-03-03,confirm_5_target_0.20,0,DEF,-0.0030613834669577043,6.774540956338282e-07,-0.003062060921053338,15751.291167026613
2000-03-06,confirm_5_target_0.20,0,DEF,0.0019846851032354128,6.545866677192397e-07,0.0019840305165676935,15782.542209377338
2000-03-07,confirm_5_target_0.20,0,DEF,0.003704815293568949,5.222625647347684e-07,0.003704293031004214,15841.005370495064
2000-03-08,confirm_5_target_0.20,0,DEF,-0.004903879461860532,2.4781727501422824e-06,-0.004906357634610675,15763.283732855629
2000-03-09,confirm_5_target_0.20,0,DEF,-0.003297335476210835,8.632906461721046e-07,-0.003298198766857007,15711.293289886307
2000-03-10,confirm_5_target_0.20,0,DEF,-0.0016673614565978908,1.3203964162129822e-07,-0.001667493496239512,15685.09481050791
2000-03-13,confirm_5_target_0.20,0,DEF,-0.0012656250520793185,8.150940948263158e-07,-0.0012664401461741448,15665.230576743334
2000-03-14,confirm_5_target_0.20,0,DEF,-0.004152067117193515,1.0257099998049745e-06,-0.00415309282719332,15600.171419998731
2000-03-15,confirm_5_target_0.20,0,DEF,-0.0006343748570443406,6.046544347298871e-07,-0.0006349795114790705,15590.26563077147
2000-03-16,confirm_5_target_0.20,0,DEF,-0.004116097843990593,1.0189810884650847e-06,-0.004117116825079058,15526.078685835568
2000-03-17,confirm_5_target_0.20,0,DEF,-0.005472900582401547,1.4120857739311765e-06,-0.005474312668175479,15441.08407659861
2000-03-20,confirm_5_target_0.20,0,DEF,-0.00017986581458920032,1.1435613851685233e-06,-0.00018100937597436884,15438.289095605538
2000-03-21,confirm_5_target_0.20,0,DEF,0.001455320511415668,6.731336229290064e-07,0.001454647377792739,15460.746362356067
2000-03-22,confirm_5_target_0.20,0,DEF,0.0033657779484853084,9.819542761127926e-07,0.0033647959942091957,15512.768619783606
2000-03-23,confirm_5_target_0.20,0,DEF,-0.007304447349165954,1.2263658160618918e-06,-0.007305673714982016,15399.437393831455
2000-03-24,confirm_5_target_0.20,0,DEF,0.0007976896258116199,8.630299656477158e-07,0.0007968265958459722,15411.708075107927
2000-03-27,confirm_5_target_0.20,0,DEF,-0.00026261347680369513,4.888973038213867e-07,-0.00026310237410751653,15407.653218124313
2000-03-28,confirm_5_target_0.20,0,DEF,-0.003782524150259444,1.4305094906332806e-06,-0.0037839546597500774,15349.351356933777
2000-03-29,confirm_5_target_0.20,0,DEF,-0.0020242211249960774,3.3805448452832457e-07,-0.0020245591794806057,15318.275686745023
2000-03-30,confirm_5_target_0.20,0,DEF,-0.007404565711614908,2.069489574720071e-06,-0.007406635201189627,15204.81880682205
2000-03-31,confirm_5_target_0.20,0,DEF,0.004659121101421606,4.5250829688277264e-07,0.004658668593124723,15275.653018661544
2000-04-03,confirm_5_target_0.20,0,DEF,-0.0024102233060644403,1.5821093524900493e-06,-0.0024118054154169304,15238.811115987104
2000-04-04,confirm_5_target_0.20,0,DEF,-0.0037164773183842154,1.991321146811692e-06,-0.003718468639531027,15182.146074748569
2000-04-05,confirm_5_target_0.20,0,DEF,0.005686779519065425,1.7186892662144626e-06,0.00568506082979921,15268.457498710412
2000-04-06,confirm_5_target_0.20,0,DEF,-0.001453003394571035,9.171427027575424e-07,-0.0014539205372737926,15246.258374780546
2000-04-07,confirm_5_target_0.20,0,DEF,0.0008884686491541107,6.641546942349891e-07,0.0008878044944598757,15259.79407148937
2000-04-10,confirm_5_target_0.20,0,DEF,-0.0005065012438556215,1.901546261570783e-06,-0.0005084027901171923,15252.03594960681
2000-04-11,confirm_5_target_0.20,0,DEF,-0.001162818791214792,4.514399594943153e-07,-0.0011632702311742862,15234.293710221833
2000-04-12,confirm_5_target_0.20,0,DEF,0.0006454070014701522,2.2643041020340705e-06,0.0006431426973681181,15244.091534971123
2000-04-13,confirm_5_target_0.20,0,DEF,0.0009472470427430698,6.006388870476859e-07,0.0009466464038560222,15258.522299402755
2000-04-14,confirm_5_target_0.20,0,DEF,-5.089060266956028e-05,8.565618238358524e-07,-5.1747164493396136e-05,15257.732714139403
2000-04-17,confirm_5_target_0.20,0,DEF,0.0012044068593406489,1.3592950458328341e-06,0.001203047564294816,15276.08849231781
2000-04-18,confirm_5_target_0.20,0,DEF,-0.00025808324980042003,6.265088997529228e-07,-0.000258709758700173,15272.13641915008
2000-04-19,confirm_5_target_0.20,0,DEF,0.0046612824439085515,7.529432448865892e-07,0.004660529500663665,15343.312661469688
2000-04-20,confirm_5_target_0.20,0,DEF,-0.0015390753669712164,6.356701332339843e-07,-0.0015397110371044504,15319.688393619079
2000-04-24,confirm_5_target_0.20,0,DEF,0.00028470899470895843,9.752073585114763e-08,0.0002846114739731073,15324.048552713597
2000-04-25,confirm_5_target_0.20,0,DEF,-0.00235008797182936,5.836470849781422e-07,-0.002350671618914338,15288.026746693868
2000-04-26,confirm_5_target_0.20,0,DEF,-0.0055435458281755485,1.0523232071779215e-06,-0.005544598151382726,15203.260781855859
2000-04-27,confirm_5_target_0.20,0,DEF,8.257328395317332e-05,1.1311443837014045e-06,8.144213956947192e-05,15204.498967942363
2000-04-28,confirm_5_target_0.20,0,DEF,0.0014690920883029038,8.199519907346881e-07,0.001468272136312169,15226.823310123582
2000-05-01,confirm_5_target_0.20,0,DEF,-0.0015621507239997401,2.5811616771272137e-07,-0.001562408840167453,15203.032786776177
2000-05-02,confirm_5_target_0.20,0,DEF,0.0029415062151461314,1.0666115197278946e-06,0.0029404396036264036,15247.736386477642
2000-05-03,confirm_5_target_0.20,0,DEF,-0.003088693215879857,6.047637626950125e-07,-0.003089297979642552,15200.631585264775
2000-05-04,confirm_5_target_0.20,0,DEF,0.007465273074169575,1.7285119080946155e-06,0.00746354456226148,15314.082176475917
2000-05-05,confirm_5_target_0.20,0,DEF,-0.002085285959458675,7.929772268022716e-07,-0.0020860789366854773,15282.135792212901
2000-05-08,confirm_5_target_0.20,0,DEF,0.0015407091450023818,2.537638712661633e-06,0.00153817150628972,15305.642338043732
2000-05-09,confirm_5_target_0.20,0,DEF,-0.0001694855812344693,9.341187798182354e-07,-0.00017041970001428755,15303.033955067956
