ma_window,vol_window,vol_threshold,tolerance,delay,cagr,ending_value_1000,volatility,max_drawdown,dotcom_max_drawdown,dotcom_return,risk_on_share,switches,total_turnover
150,20,0.2,0.0,0,0.18011245841463164,150841.61653255727,0.32803229549786395,-0.49272270080716285,-0.16688307211880848,0.5713540739245548,0.49206349206349204,253,262.43812458171135
150,20,0.2,0.0,1,0.17361629414789181,127617.22929899389,0.3298476265466738,-0.5675183784222708,-0.11849829398276857,0.6860343224969705,0.49206349206349204,253,262.4212449296657
150,20,0.2,0.01,0,0.1631542648327413,97301.43444772385,0.3291590352203769,-0.6055482333884783,-0.16688307211880793,0.5713540739245515,0.493244129607766,191,200.411760550069
150,20,0.2,0.01,1,0.17163064488330804,121236.72474588404,0.3309427046837044,-0.6132763761219023,-0.11849829398276879,0.6860343224969636,0.493244129607766,191,200.4065664944988
150,20,0.2,0.02,0,0.18632592244752155,176847.97512691835,0.3337886029684737,-0.5147345808917568,-0.16688307211880793,0.5713540739245515,0.49770431588613406,177,186.31483891342248
150,20,0.2,0.02,1,0.18727534442184535,181185.53588802865,0.33637663747180363,-0.5202067985895549,-0.11849829398276879,0.6860343224969636,0.49770431588613406,177,186.29000302116359
150,20,0.2,0.03,0,0.18739477930745618,181738.4208998361,0.33366806612336875,-0.477857633559299,-0.16688307211880793,0.5713540739245515,0.4933753115571297,173,182.38726251688612
150,20,0.2,0.03,1,0.19765844411468647,235865.3246469293,0.3357961990834892,-0.5624043887215663,-0.11849829398276879,0.6860343224969636,0.4933753115571297,173,182.37614507905093
150,20,0.2,0.04,0,0.19018721839372166,195140.0689201425,0.3307156642390487,-0.4738757728443138,-0.16688307211880793,0.5713540739245515,0.4855043945953037,165,174.52581166044376
150,20,0.2,0.04,1,0.1916211492502542,202388.3172308311,0.333649095021006,-0.4682990767482077,-0.11849829398276879,0.6860343224969636,0.4855043945953037,165,174.5109302726953
150,20,0.21,0.0,0,0.1845856982976133,169156.81113511327,0.3417126185476734,-0.5412227424797353,-0.17973506955795704,0.8407254249266667,0.5167256985438804,249,258.0327087598414
150,20,0.21,0.0,1,0.18628960902634906,176684.08221449264,0.3461633852703584,-0.6056413453743337,-0.11849829398276923,0.9738248443652664,0.5167256985438804,249,258.0388555787534
150,20,0.21,0.01,0,0.1692845290597078,114095.00772429025,0.3426171823635598,-0.6268553499595082,-0.1797350695579567,0.8407254249266747,0.5171192443919717,187,196.01853749274406
150,20,0.21,0.01,1,0.1889805852225781,189235.83141795325,0.34716220760313066,-0.6383684268546481,-0.11849829398276845,0.9738248443652671,0.5171192443919717,187,196.0397775214169
150,20,0.21,0.02,0,0.2030886455472336,270503.0784342057,0.34764453344005486,-0.5034847007631089,-0.1797350695579567,0.8407254249266747,0.5223665223665224,159,167.9104915985442
150,20,0.21,0.02,1,0.19718195807309025,233039.5035396655,0.35308758648573346,-0.5610086004421944,-0.11849829398276845,0.9738248443652671,0.5223665223665224,159,167.9001540109163
150,20,0.21,0.03,0,0.2049028131974886,283134.86068205873,0.348071031934025,-0.5316048869501022,-0.1797350695579567,0.8407254249266747,0.519218155581792,157,165.98054358605367
150,20,0.21,0.03,1,0.2081477483291514,307165.44851073384,0.3528466220542796,-0.5986999094008929,-0.11849829398276845,0.9738248443652671,0.519218155581792,157,165.9822237564999
150,20,0.21,0.04,0,0.2152657238712099,366983.76362971286,0.347814959962487,-0.5326651942570896,-0.1797350695579567,0.8407254249266747,0.5131837859110586,165,174.07802594792116
150,20,0.21,0.04,1,0.19988952216169786,249543.6198956327,0.35220789246185696,-0.594021314244221,-0.11849829398276845,0.9738248443652671,0.5131837859110586,165,174.07463595066875
150,20,0.22,0.0,0,0.18448750661175684,168732.619382586,0.354776442662141,-0.6459862624299508,-0.2818933195046569,0.7273282318296446,0.5424373606191788,243,251.6216823550827
150,20,0.22,0.0,1,0.1894128890903295,191331.02231648116,0.35876923287403706,-0.6876567744055337,-0.19484198984709855,0.5776070430381388,0.5424373606191788,243,251.65051124066582
150,20,0.22,0.01,0,0.16923596728546397,113951.56832116799,0.35551112289798625,-0.6711204623230742,-0.28189331950465735,0.7273282318296457,0.5421749967204512,175,183.62354194524485
150,20,0.22,0.01,1,0.19281635215954207,208628.15354867905,0.3593148795786373,-0.6896525379801225,-0.19484198984709866,0.577607043038141,0.5421749967204512,175,183.665472492895
150,20,0.22,0.02,0,0.19568425218435337,224368.84971371628,0.36137313197942034,-0.5998518133295596,-0.28189331950465735,0.7273282318296457,0.5479470024924571,147,155.50182022177813
150,20,0.22,0.02,1,0.18636271013716255,177014.15844643686,0.3660962906996624,-0.5930168961445134,-0.19484198984709866,0.577607043038141,0.5479470024924571,147,155.5033491665584
150,20,0.22,0.03,0,0.1964844713004037,228961.98389573643,0.36212849835370026,-0.548273377983052,-0.28189331950465735,0.7273282318296457,0.5455857274039092,141,149.56213683471887
150,20,0.22,0.03,1,0.20215819830912074,264237.7021892666,0.36581486737430574,-0.5986999094008927,-0.19484198984709866,0.577607043038141,0.5455857274039092,141,149.57357020535693
150,20,0.22,0.04,0,0.20012329631408732,251020.45822997764,0.36349944147513474,-0.6242254525141804,-0.28189331950465735,0.7273282318296457,0.54178145087236,153,161.6151272076873
150,20,0.22,0.04,1,0.1986910661156629,242103.50257622145,0.3666000862269,-0.6436805245101291,-0.19484198984709866,0.577607043038141,0.54178145087236,153,161.63157466827076
150,20,0.23,0.0,0,0.22929029448097515,519499.85331592156,0.36733442058797466,-0.6504753924137427,-0.24680722588247483,0.8733712954371702,0.5638200183654729,257,265.2881136085708
150,20,0.23,0.0,1,0.19720821456159765,233194.36278156674,0.37299362887422277,-0.6472735344972629,-0.24041049425595862,0.24590273091658466,0.5638200183654729,257,265.2793655056447
150,20,0.23,0.01,0,0.21963570654549724,409133.02536536445,0.36781811090984146,-0.6582127046546915,-0.24680722588247483,0.8733712954371711,0.5627705627705628,181,189.30599267028114
150,20,0.23,0.01,1,0.19985370906789268,249318.11870621145,0.3728915244213595,-0.6227854734819984,-0.24041049425595895,0.24590273091658332,0.5627705627705628,181,189.311716603623
150,20,0.23,0.02,0,0.24410962868883823,746823.2308454617,0.37422039713666644,-0.5841469267882193,-0.24680722588247483,0.8733712954371711,0.5686737504919324,157,165.17923350082
150,20,0.23,0.02,1,0.1875754908102203,182578.06895495855,0.3808127903002371,-0.5610086004421941,-0.24041049425595895,0.24590273091658332,0.5686737504919324,157,165.14922035692723
150,20,0.23,0.03,0,0.24306928755991164,728137.1811582128,0.37479870371467233,-0.5551869187592056,-0.24680722588247483,0.8733712954371711,0.5661812934540207,147,155.24881991941888
150,20,0.23,0.03,1,0.20295788982411977,269614.0087235694,0.3796335747773542,-0.5986999094008931,-0.24041049425595895,0.24590273091658332,0.5661812934540207,147,155.22440859229133
150,20,0.23,0.04,0,0.24410417012618124,746723.9875520716,0.37708884637770135,-0.6136917175817924,-0.24680722588247483,0.8733712954371711,0.5644759281122917,149,157.24851816388912
150,20,0.23,0.04,1,0.20064508648163137,254347.3489832639,0.3820499460123671,-0.5952980298969882,-0.24041049425595895,0.24590273091658332,0.5644759281122917,149,157.24131413276004
150,20,0.24,0.0,0,0.1874038231190025,181780.35266718414,0.38339360008737816,-0.594472821992215,-0.23050621820703932,0.4744499247500171,0.5820543093270366,262,269.985143041505
150,20,0.24,0.0,1,0.2427886547146838,723174.5407148082,0.38773708337712376,-0.6192455405730432,-0.2531952493974048,0.497565051892795,0.5819231273776728,261,268.9834197797149
150,20,0.24,0.01,0,0.19087798639606346,198599.86761330342,0.38430035643169247,-0.6034498448693868,-0.23050621820703954,0.47444992475001513,0.5810048537321265,184,192.00689853488944
150,20,0.24,0.01,1,0.24857885251956358,832507.8138473118,0.38750408324179875,-0.5928116340018643,-0.25319524939740434,0.497565051892799,0.5808736717827627,183,191.01293161697367
150,20,0.24,0.02,0,0.21185194058148515,337009.87372059934,0.3907667462844047,-0.5280663774856497,-0.23050621820703954,0.47444992475001513,0.5863833136560409,156,163.8887383637474
150,20,0.24,0.02,1,0.22558040637923815,474052.1892830971,0.3946076289528037,-0.5610086004421948,-0.25319524939740434,0.497565051892799,0.5862521317066771,155,162.8601031054692
150,20,0.24,0.03,0,0.21279769901740253,345068.0477873355,0.3905774189533083,-0.5316048869501027,-0.23050621820703954,0.47444992475001513,0.5836284927194018,142,149.96698146841362
150,20,0.24,0.03,1,0.24330409238162432,732314.6992379306,0.39343863641017585,-0.5986999094008929,-0.25319524939740434,0.497565051892799,0.5834973107700381,141,148.94195836704876
150,20,0.24,0.04,0,0.21202690736393803,338486.8000261788,0.3933206254184398,-0.56600650854434,-0.23050621820703954,0.47444992475001513,0.5831037649219467,146,153.94979162951847
150,20,0.24,0.04,1,0.2467605814790821,796558.6359372014,0.3965546381263038,-0.5522028672356635,-0.25319524939740434,0.497565051892799,0.5829725829725829,145,152.9288890376686
150,20,0.25,0.0,0,0.20487113159713388,282909.45086841274,0.3950229307270175,-0.5872862182338876,-0.2517574521910667,0.4485304733422064,0.5992391446936901,256,263.732449654992
150,20,0.25,0.0,1,0.24381600704869522,741502.9013437186,0.3987895607574204,-0.6281503875742529,-0.25319524939740456,0.3944093980264818,0.5991079627443264,256,263.72409104709374
150,20,0.25,0.01,0,0.20973536931142212,319629.8569898852,0.3956677051912193,-0.5964223286145534,-0.25175745219106616,0.4485304733422051,0.5974025974025974,168,175.77123150410236
150,20,0.25,0.01,1,0.2570311873511837,1021265.8529046032,0.3979678179337877,-0.6023347006662524,-0.25319524939740434,0.3944093980264829,0.5972714154532336,168,175.77076511564513
150,20,0.25,0.02,0,0.23054740647711736,535834.6835600769,0.40206530834103044,-0.5089664911162537,-0.25175745219106616,0.4485304733422051,0.6019939656303293,134,141.65972281459327
150,20,0.25,0.02,1,0.2314681860649519,548113.2125576615,0.4047570923210132,-0.5610086004421944,-0.25319524939740434,0.3944093980264829,0.6018627836809655,134,141.62412113980963
150,20,0.25,0.03,0,0.22876758021783727,512850.41551459185,0.4017089337611578,-0.5316048869501022,-0.25175745219106616,0.4485304733422051,0.5991079627443264,124,131.73921149753355
150,20,0.25,0.03,1,0.2495230151975929,851788.740379935,0.40361399751334515,-0.5986999094008931,-0.25319524939740434,0.3944093980264829,0.5989767807949626,124,131.70685845005673
150,20,0.25,0.04,0,0.22825372792563137,506393.96976772835,0.4051889327996713,-0.5583154352305686,-0.25175745219106616,0.4485304733422051,0.5997638724911453,124,131.70918205996966
150,20,0.25,0.04,1,0.2513810896802715,891001.7007610973,0.4071005257469278,-0.5626756663221093,-0.25319524939740434,0.3944093980264829,0.5996326905417815,123,130.6821056627038
150,20,0.26,0.0,0,0.21483663011285348,363079.17395097145,0.40397335898777004,-0.5872862182338878,-0.2890176310938406,0.11799597723569533,0.6148497966679785,248,255.4784927486486
150,20,0.26,0.0,1,0.27017021374022954,1399336.4156459898,0.40889094879794435,-0.6384671424571753,-0.330185305209726,0.592792873372179,0.6147186147186147,248,255.4760263462489
150,20,0.26,0.01,0,0.21024169587339725,323706.8842362341,0.4052443313565208,-0.596422328614554,-0.28901763109384027,0.11799597723569466,0.6126197035287945,160,167.52867181037522
150,20,0.26,0.01,1,0.27775390183097937,1675827.2233140646,0.409120423015685,-0.6133676970217061,-0.3301853052097259,0.5927928733721748,0.6124885215794307,160,167.53790657470225
150,20,0.26,0.02,0,0.23450614040818563,590584.0969176003,0.41108503520456735,-0.5089664911162541,-0.28901763109384027,0.11799597723569466,0.6170798898071626,128,135.42361178394628
150,20,0.26,0.02,1,0.25824383805946227,1051532.7657900997,0.41587934068389654,-0.5610086004421948,-0.3301853052097259,0.5927928733721748,0.6169487078577988,128,135.38831524477294
150,20,0.26,0.03,0,0.2306322346481673,536954.6439984812,0.4106604618495006,-0.5316048869501022,-0.28901763109384027,0.11799597723569466,0.6134067952249771,116,123.51607063681526
150,20,0.26,0.03,1,0.2743507110430128,1545775.6494018643,0.4143483176372531,-0.5986999094008926,-0.3301853052097259,0.5927928733721748,0.6132756132756133,116,123.49141017107331
150,20,0.26,0.04,0,0.23574914890298926,608863.9078901822,0.41421589956956156,-0.5583154352305686,-0.28901763109384027,0.11799597723569466,0.6149809786173422,112,119.46454551470069
150,20,0.26,0.04,1,0.2766959207960702,1634303.6688650562,0.41808993662444605,-0.5748089799094491,-0.3301853052097259,0.5927928733721748,0.6148497966679785,111,118.44708284158307
150,20,0.27,0.0,0,0.2110009361347427,329914.8016578009,0.41242922905496454,-0.587286218233888,-0.3024730757361629,0.2624088599401786,0.6249508067689886,244,251.27514216797525
150,20,0.27,0.0,1,0.28083951400520624,1802841.2895002903,0.417326355082586,-0.6281503875742525,-0.25010275900400436,0.6078465894066218,0.6248196248196248,244,251.30167734101786
150,20,0.27,0.01,0,0.20277305530539658,268362.0506121539,0.4141417552406595,-0.5964223286145529,-0.3024730757361629,0.2624088599401866,0.6233766233766234,158,165.3049835632187
150,20,0.27,0.01,1,0.2847044068691871,1975109.42801801,0.4182451621819385,-0.6023347006662523,-0.250102759004004,0.6078465894066258,0.6232454414272596,158,165.3533660411577
150,20,0.27,0.02,0,0.22442086584929744,460653.6799607773,0.41992842428512583,-0.5855286601323232,-0.3024730757361629,0.2624088599401866,0.6279679916043552,124,131.20162351358817
150,20,0.27,0.02,1,0.2632875677373072,1186992.6462748395,0.42489806149710957,-0.6137250622166202,-0.250102759004004,0.6078465894066258,0.6278368096549914,124,131.200580315372
150,20,0.27,0.03,0,0.22607502504358568,479881.4764429142,0.418930168638981,-0.5528568295382703,-0.3024730757361629,0.2624088599401866,0.6233766233766234,106,113.32600531314309
150,20,0.27,0.03,1,0.29328134427092234,2416137.403140734,0.4236951054988497,-0.598699909400893,-0.250102759004004,0.6078465894066258,0.6232454414272596,106,113.33369087636459
150,20,0.27,0.04,0,0.23676472387286385,624204.0537389676,0.4228338745207371,-0.5583154352305689,-0.3024730757361629,0.2624088599401866,0.6253443526170799,100,107.26936092907249
