date,candidate_id,method_label,delay,tqqq_weight,gross_return,trading_cost,net_return,nav_1000
2025-07-10,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.004601837046551,0.0,-0.004601837046551,6038638.339752187
2025-07-11,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0075865496197597,0.0,-0.0075865496197597,5992825.910351874
2025-07-14,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0106307287533902,0.0,0.0106307287533902,6056534.017071113
2025-07-15,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0026000943513255,0.0,0.0026000943513255,6072281.576957511
2025-07-16,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0028292501859328,0.0,0.0028292501859328,6089461.580738154
2025-07-17,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0232750341502496,0.0,0.0232750341502496,6231194.006986468
2025-07-18,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0034463927465485,0.0,-0.0034463927465485,6209718.865158453
2025-07-21,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0152160758007748,0.0,0.0152160758007748,6304206.418112206
2025-07-22,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0155558068627152,0.0,-0.0155558068627152,6206139.400649363
2025-07-23,asym_entry_0.00,A: Faster re-entry,1,1.0,0.013148791923814,0.0,0.013148791923814,6287742.636278685
2025-07-24,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0066029801414322,0.0,0.0066029801414322,6329260.47604047
2025-07-25,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0056547297991056,0.0,0.0056547297991056,6365050.733860638
2025-07-28,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0097841733313102,0.0,0.0097841733313102,6427327.4935033135
2025-07-29,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0045663140714862,0.0,-0.0045663140714862,6397978.297527678
2025-07-30,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0034684962566555,0.0,0.0034684962566555,6420169.661302817
2025-07-31,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0165012884704615,0.0,-0.0165012884704615,6314228.589692354
2025-08-01,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0599706003052877,0.0,-0.0599706003052877,5935560.510703693
2025-08-04,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0547516270543755,0.0,0.0547516270543755,6260542.106144421
2025-08-05,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0208095250192057,0.0,-0.0208095250192057,6130263.198552818
2025-08-06,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0373657037509911,0.0,0.0373657037509911,6359324.7971455455
2025-08-07,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0101305144655601,0.0,0.0101305144655601,6423748.028994224
2025-08-08,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0269668258543249,0.0,0.0269668258543249,6596976.123424175
2025-08-11,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0087890379018634,0.0,-0.0087890379018634,6538995.050237712
2025-08-12,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0368911107799279,0.0,0.0368911107799279,6780225.841025432
2025-08-13,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0014779045106418,0.0,0.0014779045106418,6790246.3673790535
2025-08-14,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0027407332565911,0.0,-0.0027407332565911,6771636.113339531
2025-08-15,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0141649662271493,0.0,-0.0141649662271493,6675716.116491532
2025-08-18,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0012867125467904,0.0,-0.0012867125467904,6667126.388805632
2025-08-19,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0407988043976176,0.0,-0.0407988043976176,6395115.603374557
2025-08-20,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0182449193347624,0.0,-0.0182449193347624,6278437.235054507
2025-08-21,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0139094678315278,0.0,-0.0139094678315278,6191107.514301251
2025-08-22,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0449762733808247,0.0,0.0449762733808247,6469560.458394542
2025-08-25,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0087408067464126,0.0,-0.0087408067464126,6413011.280693483
2025-08-26,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0116084085559153,0.0,0.0116084085559153,6487456.135713467
2025-08-27,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0045239068986113,0.0,0.0045239068986113,6516804.78328026
2025-08-28,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0182336885769167,0.0,0.0182336885769167,6635630.172215153
2025-08-29,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0360301383817748,0.0,-0.0360301383817748,6396547.4988599615
2025-09-02,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0255147751639041,0.0,-0.0255147751639041,6233341.027601317
2025-09-03,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0233118633003204,0.0,0.0233118633003204,6378651.821541037
2025-09-04,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0270451934529873,0.0,0.0270451934529873,6551163.694023865
2025-09-05,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0032780652157424,0.0,0.0032780652157424,6572638.83585188
2025-09-08,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0142669228217948,0.0,0.0142669228217948,6666410.16685851
2025-09-09,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0081607198077182,0.0,0.0081607198077182,6720812.872353567
2025-09-10,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0010650247725154,0.0,0.0010650247725154,6727970.704554063
2025-09-11,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0168103366061398,0.0,0.0168103366061398,6841070.156773865
2025-09-12,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0124516629980862,0.0,0.0124516629980862,6926252.856912278
2025-09-15,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0255270007858445,0.0,0.0255270007858445,7103059.319033636
2025-09-16,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0027209436846034,0.0,-0.0027209436846034,7083732.2946381485
2025-09-17,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0063662422556775,0.0,-0.0063662422556775,7038635.5387761155
2025-09-18,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0269501700474885,0.0,0.0269501700474885,7228327.963448429
2025-09-19,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0198058562976071,0.0,0.0198058562976071,7371491.188364464
2025-09-22,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0168964285347619,0.0,0.0168964285347619,7496043.062423292
2025-09-23,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.020148934285181,0.0,-0.020148934285181,7345005.7833596375
2025-09-24,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0107499247945036,0.0,-0.0107499247945036,7266047.523573327
2025-09-25,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0134109463379495,0.0,-0.0134109463379495,7168602.950145694
2025-09-26,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0119939808623861,0.0,0.0119939808623861,7254583.036739787
2025-09-29,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0133333373650565,0.0,0.0133333373650565,7351310.8398114545
2025-09-30,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0077972815707805,0.0,0.0077972815707805,7408631.080343796
2025-10-01,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0141198806364879,0.0,0.0141198806364879,7513240.0668780245
2025-10-02,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0122067250600379,0.0,0.0122067250600379,7604952.122684466
2025-10-03,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0135669485575566,0.0,-0.0135669485575566,7501776.128453325
2025-10-06,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0223496065220929,0.0,0.0223496065220929,7669437.873141086
2025-10-07,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0161622282218717,0.0,-0.0161622282218717,7545482.667901914
2025-10-08,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0338999644156667,0.0,0.0338999644156667,7801274.261842818
2025-10-09,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0039493046503308,0.0,-0.0039493046503308,7770464.653122016
2025-10-10,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.1049331330572727,0.0,-0.1049331330572727,6955085.451759129
2025-10-13,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0634593882813054,0.0,0.0634593882813054,7396450.919971971
2025-10-14,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0203430519701365,0.0,-0.0203430519701365,7245984.534512416
2025-10-15,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0204688020094541,0.0,0.0204688020094541,7394301.1573129175
2025-10-16,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0111434303645182,0.0,-0.0111434303645182,7311903.277272126
2025-10-17,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0190102829518046,0.0,0.0190102829518046,7450904.627489296
2025-10-20,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0375035927458367,0.0,0.0375035927458367,7730340.320226724
2025-10-21,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0011122348386174,0.0,-0.0011122348386174,7721742.366408199
2025-10-22,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0294145011180896,0.0,-0.0294145011180896,7494611.166937885
2025-10-23,asym_entry_0.00,A: Faster re-entry,1,1.0,0.025047815390226,0.0,0.025047815390226,7682334.803868872
2025-10-24,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0311508631102122,0.0,0.0311508631102122,7921646.16371101
2025-10-27,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0530933592490354,0.0,0.0530933592490354,8342232.969324661
2025-10-28,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0228463556745517,0.0,0.0228463556745517,8532822.590861823
2025-10-29,asym_entry_0.00,A: Faster re-entry,1,1.0,0.012763480160594,0.0,0.012763480160594,8641731.102714157
2025-10-30,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.045767417408975,0.0,-0.045767417408975,8246221.388200116
2025-10-31,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0141628799695889,0.0,0.0141628799695889,8363011.631923852
2025-11-03,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0137080379784562,0.0,0.0137080379784562,8477652.112988535
2025-11-04,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0611899433552832,0.0,-0.0611899433552832,7958905.060408969
2025-11-05,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0194453528428368,0.0,0.0194453528428368,8113668.777551262
2025-11-06,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0560755723904552,0.0,-0.0560755723904552,7658690.15666351
2025-11-07,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.010384529705177,0.0,-0.010384529705177,7579158.261228891
2025-11-10,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0655133365701248,0.0,0.0655133365701248,8075694.207315021
2025-11-11,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0082512307409599,0.0,-0.0082512307409599,8009059.791017032
2025-11-12,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0020575620248919,0.0,-0.0020575620248919,7992580.653735946
2025-11-13,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0617660281287497,0.0,-0.0617660281287497,7498910.6922559915
2025-11-14,asym_entry_0.00,A: Faster re-entry,1,1.0,0.000764300448254,0.0,0.000764300448254,7504642.1130595
2025-11-17,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0256826152245116,0.0,-0.0256826152245116,7311903.277272127
2025-11-18,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0361587112581753,0.0,-0.0361587112581753,7047514.277921539
2025-11-19,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0171817562120453,0.0,0.0171817562120453,7168602.950145695
2025-11-20,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0714642539115214,0.0,-0.0714642539115214,6656304.088725601
2025-11-21,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0221742807509133,0.0,0.0221742807509133,6803902.844352455
2025-11-24,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0758215872568084,0.0,0.0758215872568084,7319785.557552372
2025-11-25,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0182065831217739,0.0,0.0182065831217739,7453053.841739509
2025-11-26,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0261488982896949,0.0,0.0261488982896949,7647942.988594776
2025-11-28,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0219223909656427,0.0,0.0219223909656427,7815604.184873696
2025-12-01,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.008984298335485,0.0,-0.008984298335485,7745386.465204727
2025-12-02,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0231268294133557,0.0,0.0231268294133557,7924512.696726032
2025-12-03,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0070523831507647,0.0,0.0070523831507647,7980399.396546443
2025-12-04,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0032321516974122,0.0,-0.0032321516974122,7954605.535090868
2025-12-05,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0115294974478248,0.0,0.0115294974478248,8046318.139306151
2025-12-08,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0062333885582692,0.0,-0.0062333885582692,7996162.311880406
2025-12-09,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0037634101449048,0.0,0.0037634101449048,8026255.150245244
2025-12-10,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0114266430492584,0.0,0.0114266430492584,8117968.302869368
2025-12-11,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0095322043507136,0.0,-0.0095322043507136,8040586.170093802
2025-12-12,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0586348179851891,0.0,-0.0586348179851891,7569127.863516123
2025-12-15,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0151457979217474,0.0,-0.0151457979217474,7454487.382451441
2025-12-16,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0059592709096443,0.0,0.0059592709096443,7498910.692255994
2025-12-17,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0559908766616094,0.0,-0.0559908766616094,7079040.108589465
2025-12-18,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0427125097398377,0.0,0.0427125097398377,7381403.678176294
2025-12-19,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0390216017877997,0.0,0.0390216017877997,7669437.87314109
2025-12-22,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0136397916866137,0.0,0.0136397916866137,7774047.408084162
2025-12-23,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0140091715070118,0.0,0.0140091715070118,7882955.371527653
2025-12-24,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0079383029255617,0.0,0.0079383029255617,7945532.659215524
2025-12-26,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0009032091879689,0.0,-0.0009032091879689,7938356.181114414
2025-12-29,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0148255104643428,0.0,-0.0148255104643428,7820665.998481622
2025-12-30,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0071573180154703,0.0,-0.0071573180154703,7764691.004837713
2025-12-31,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.025508276570936,0.0,-0.025508276570936,7566627.119198454
2026-01-02,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0070182686328313,0.0,-0.0070182686328313,7513522.497431452
2026-01-05,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0238777377843546,0.0,0.0238777377843546,7692928.41746197
2026-01-06,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0263059762007025,0.0,0.0263059762007025,7895298.409325433
2026-01-07,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0029085755398201,0.0,0.0029085755398201,7918262.481158378
2026-01-08,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0177632725361689,0.0,-0.0177632725361689,7777608.226692639
2026-01-09,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0289720835403131,0.0,0.0289720835403131,8002941.741980204
2026-01-12,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0023314569341057,0.0,0.0023314569341057,8021600.255997789
2026-01-13,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0051887449029346,0.0,-0.0051887449029346,7979978.2185561005
2026-01-14,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0318344641948525,0.0,-0.0318344641948525,7725939.887681774
2026-01-15,asym_entry_0.00,A: Faster re-entry,1,1.0,0.01021733513535,0.0,0.01021733513535,7804878.404749787
2026-01-16,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0044134776189845,0.0,-0.0044134776189845,7770431.748591529
2026-01-20,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0629848199409854,0.0,-0.0629848199409854,7281012.504042775
2026-01-21,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0394244345734537,0.0,0.0394244345734537,7568062.30513691
2026-01-22,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0221884912337553,0.0,0.0221884912337553,7735986.1892509535
2026-01-23,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0089054212111392,0.0,0.0089054212111392,7804878.404749789
2026-01-26,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0128723854174799,0.0,0.0128723854174799,7905345.807712294
2026-01-27,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0265068634127685,0.0,0.0265068634127685,8114891.729268027
2026-01-28,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0091970369713587,0.0,0.0091970369713587,8189524.688520678
2026-01-29,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0178759515596306,0.0,-0.0178759515596306,8043129.141892283
2026-01-30,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0364025666730827,0.0,-0.0364025666730827,7750338.597044334
2026-02-02,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0203703402321331,0.0,0.0203703402321331,7908215.631180361
2026-02-03,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0468239478091012,0.0,-0.0468239478091012,7537921.755202854
2026-02-04,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.052551397129314,0.0,-0.052551397129314,7141793.435515493
2026-02-05,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.042604505928623,0.0,-0.042604505928623,6837520.854751073
2026-02-06,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0619228089740024,0.0,0.0619228089740024,7260919.352495582
2026-02-09,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0227317649768976,0.0,0.0227317649768976,7425972.864732719
2026-02-10,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0139157959678288,0.0,-0.0139157959678288,7322634.541484466
2026-02-11,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0074481127518346,0.0,0.0074481127518346,7377174.34918992
2026-02-12,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0610895318533855,0.0,-0.0610895318533855,6926506.221797104
2026-02-13,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0043514795149113,0.0,0.0043514795149113,6956646.771731161
2026-02-17,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.002475808912581,0.0,-0.002475808912581,6939423.443652031
2026-02-18,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0215098444009562,0.0,0.0215098444009562,7088689.362157335
2026-02-19,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0113383023151696,0.0,-0.0113383023151696,7008315.659150868
2026-02-20,asym_entry_0.00,A: Faster re-entry,1,1.0,0.025189440193537,0.0,0.025189440193537,7184851.207304478
2026-02-23,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.036356404586182,0.0,-0.036356404586182,6923635.849920198
2026-02-24,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0319236832010385,0.0,0.0319236832010385,7144663.8073924035
2026-02-25,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0419847638791193,0.0,0.0419847638791193,7444630.830341463
2026-02-26,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0350877516074626,0.0,-0.0350877516074626,7183415.472957184
2026-02-27,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0105893355422124,0.0,-0.0105893355422124,7107347.876174919
2026-03-02,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0036348922495343,0.0,0.0036348922495343,7133182.319884772
2026-03-03,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0321932287193131,0.0,-0.0321932287193131,6903542.149964161
2026-03-04,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0449064143861055,0.0,0.0449064143861055,7213555.4744823985
2026-03-05,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0091523930808646,0.0,-0.0091523930808646,7147534.179269314
2026-03-06,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.045381487401964,0.0,-0.045381487401964,6823168.446957696
2026-03-09,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0389146065004495,0.0,0.0389146065004495,7088689.362157338
2026-03-10,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0002024613952074,0.0,0.0002024613952074,7090124.5480957925
2026-03-11,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.001012179412707,0.0,-0.001012179412707,7082948.069994681
2026-03-12,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0510637180951932,0.0,-0.0510637180951932,6721266.40646558
2026-03-13,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0192185161465774,0.0,-0.0192185161465774,6592093.639507473
2026-03-16,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0333115370536754,0.0,0.0333115370536754,6811686.411041224
2026-03-17,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0147492701366367,0.0,0.0147492701366367,6912153.814003729
2026-03-18,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0427741443679537,0.0,-0.0427741443679537,6616492.3488700325
2026-03-19,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0088936575468155,0.0,-0.0088936575468155,6557647.531758058
2026-03-20,asym_entry_0.00,A: Faster re-entry,1,1.0,-0.0571240573664139,0.0,-0.0571240573664139,6183048.097965188
2026-03-23,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0345867403880413,0.0,0.0345867403880413,6396899.577336283
2026-03-24,asym_entry_0.00,A: Faster re-entry,1,0.0,0.0010182459153507094,0.0005008044731958959,0.0005174414421548135,6400209.598278899
2026-03-25,asym_entry_0.00,A: Faster re-entry,1,0.0,0.010675491904935231,3.2014635492646495e-06,0.010672290441385967,6468514.493997478
2026-03-26,asym_entry_0.00,A: Faster re-entry,1,0.0,-0.011390056930671752,4.417635890689761e-06,-0.011394474566562443,6394809.170112184
2026-03-27,asym_entry_0.00,A: Faster re-entry,1,0.0,0.016002071246053236,3.1318458491428335e-06,0.015998939400204092,6497119.334500678
2026-03-30,asym_entry_0.00,A: Faster re-entry,1,0.0,0.004081980486378742,7.256061066438363e-07,0.004081254880272098,6523635.734492318
2026-03-31,asym_entry_0.00,A: Faster re-entry,1,0.0,0.013134720918056708,4.0730195777693295e-06,0.01313064789847894,6609295.298339872
2026-04-01,asym_entry_0.00,A: Faster re-entry,1,0.0,0.0030149376841597836,2.406890845809889e-06,0.0030125307933139738,6629206.003948226
2026-04-02,asym_entry_0.00,A: Faster re-entry,1,0.0,-0.0019009315977705904,2.890141247102143e-06,-0.0019038217390176925,6616585.177445482
2026-04-06,asym_entry_0.00,A: Faster re-entry,1,0.0,-0.0002728639362364948,9.273970425802414e-07,-0.00027379133327907503,6614773.613767995
2026-04-07,asym_entry_0.00,A: Faster re-entry,1,0.0,0.0043805199039385215,8.872914959367622e-07,0.004379632612442585,6643743.892010778
2026-04-08,asym_entry_0.00,A: Faster re-entry,1,0.0,-0.005056873695014345,3.0861272063200524e-06,-0.005059959822220665,6610126.814848079
2026-04-09,asym_entry_0.00,A: Faster re-entry,1,0.0,0.005226176859524676,8.665009891690723e-07,0.005225310358535507,6644666.7789649395
2026-04-10,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0042891970669838,0.0005,0.0037891970669838002,6669844.730834879
2026-04-13,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0303030655674876,0.0,0.0303030655674876,6871961.47303833
2026-04-14,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0542834585132845,0.0,0.0542834585132845,7244995.308564896
2026-04-15,asym_entry_0.00,A: Faster re-entry,1,1.0,0.041939743210378,0.0,0.041939743210378,7548848.5513665015
2026-04-16,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0140161501870605,0.0,0.0140161501870605,7654654.346401829
2026-04-17,asym_entry_0.00,A: Faster re-entry,1,1.0,0.0382775090506954,0.0,0.0382775090506954,7947655.447426171
1996-01-02,confirm_exit_3d,B: Confirmed exit,0,0.0,0.004993229045662498,0.0005008280700972822,0.004492400975565216,1004.4924009755651
1996-01-03,confirm_exit_3d,B: Confirmed exit,0,0.0,0.005457949709421872,9.029455218602934e-07,0.005457046763900012,1009.9739629816709
1996-01-04,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.002710026359406731,8.113270150391094e-07,-0.00271083768642177,1007.2360875005153
1996-01-05,confirm_exit_3d,B: Confirmed exit,0,0.0,0.000808875595453244,5.947640867637743e-07,0.0008082808313664803,1008.0502171227026
1996-01-08,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.0016992592726237023,8.599180115508864e-07,-0.0017001191906352532,1006.3364116034484
1996-01-09,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.0008982423082977857,7.150563966742407e-07,-0.0008989573646944599,1005.4317580748773
1996-01-10,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.0008473863065690616,2.4428198371576337e-06,-0.0008498291264062192,1004.5773128822515
1996-01-11,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.005306447916390216,1.6677753100875215e-06,-0.005308115691700303,999.2449002842151
1996-01-12,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.000736171346598332,8.028958444819545e-07,-0.000736974242442814,998.5084825308132
1996-01-15,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.004650282425282455,9.210439227945594e-07,-0.004651203469205249,993.864216412835
1996-01-16,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.0003712702766466326,1.6020497473451107e-06,-0.0003728723263939777,993.4936319503415
1996-01-17,confirm_exit_3d,B: Confirmed exit,0,0.0,0.0049642628293348826,9.960117310965772e-07,0.004963266817603786,998.4246059273014
1996-01-18,confirm_exit_3d,B: Confirmed exit,0,0.0,0.003032588197195056,7.888430643012423e-07,0.0030317993541307546,1001.4516290027
1996-01-19,confirm_exit_3d,B: Confirmed exit,0,0.0,0.0007320271652113351,5.765824535162584e-07,0.0007314505827578188,1002.1841413803378
1996-01-22,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.0027059925971917604,1.7476412895399002e-06,-0.0027077402384813004,999.4704870543545
1996-01-23,confirm_exit_3d,B: Confirmed exit,0,0.0,0.0011130862494686045,4.916309085098991e-07,0.0011125946185600946,1000.582492539661
1996-01-24,confirm_exit_3d,B: Confirmed exit,0,0.0,0.0012961812337548293,6.926042387771503e-07,0.0012954886295160522,1001.8787357816387
1996-01-25,confirm_exit_3d,B: Confirmed exit,0,0.0,-0.002626633306766577,2.1384392301659337e-06,-0.002628771745996743,999.2450252681011
1996-01-26,confirm_exit_3d,B: Confirmed exit,0,0.0,0.003901965623270942,7.251761171748056e-07,0.0039012404471537674,1003.1433203772941
