ma_window,vol_window,vol_threshold,tolerance,min_delay_cagr,mean_delay_cagr,worst_max_drawdown,worst_dotcom_drawdown
136,40,0.3,0.04,0.36556689281253396,0.36638403537501574,-0.5434282273265445,-0.23101357618880602
137,40,0.3,0.04,0.36556689281253396,0.36638403537501574,-0.5434282273265445,-0.23101357618880602
162,37,0.31,0.03,0.3655658628654552,0.3770700682435735,-0.6047313813609773,-0.23101357618880636
165,36,0.29,0.04,0.3655453241354045,0.36685275920335714,-0.562675666322109,-0.2310135761888058
148,45,0.32,0.04,0.3655451425855918,0.3689486565738965,-0.5626756663221095,-0.3392857563953484
142,44,0.31,0.04,0.3655409791166566,0.3681793765909446,-0.5434282273265438,-0.3392857563953483
134,53,0.33,0.04,0.36553880519628423,0.3699549423691071,-0.5434282273265445,-0.33154928761238533
164,38,0.3,0.02,0.36553851286880557,0.3676781621212175,-0.5686347421536155,-0.2310135761888068
162,36,0.31,0.02,0.3655369217253679,0.3711494396671373,-0.568634742153615,-0.2356711546732736
152,54,0.31,0.03,0.36552944598572523,0.36593860475637474,-0.5986999094008927,-0.3392857563953484
165,39,0.3,0.02,0.36552145592434093,0.36891626679166156,-0.5686347421536153,-0.23101357618880647
156,46,0.33,0.04,0.36552072869831287,0.37601590755905867,-0.5626756663221086,-0.33154928761238533
140,45,0.31,0.04,0.3655183160137403,0.37580067876561807,-0.5434282273265443,-0.3392857563953484
160,54,0.33,0.04,0.36550658989801565,0.36613593634114217,-0.5626756663221102,-0.33154928761238533
149,37,0.3,0.03,0.36549587460990285,0.3678183206875252,-0.5986999094008929,-0.2310135761888068
165,39,0.31,0.04,0.3654837777595521,0.36616597538627804,-0.6089668868857532,-0.23101357618880636
154,40,0.32,0.04,0.36548287895354825,0.37667196474263853,-0.5626756663221089,-0.3707790080622213
152,35,0.32,0.03,0.36546874872419743,0.377029724786367,-0.5986999094008929,-0.2310135761888069
153,39,0.3,0.02,0.3654680105909036,0.3659176538351815,-0.5610086004421948,-0.23101357618880658
151,53,0.33,0.02,0.36545492479844666,0.36671951710273176,-0.6041834052924179,-0.33154928761238545
157,40,0.32,0.02,0.3654471199736613,0.3762768922234673,-0.6047767139238815,-0.3707790080622214
162,42,0.32,0.03,0.36544539657583686,0.3725844969081781,-0.6047313813609767,-0.3392857563953483
165,48,0.34,0.04,0.36544491969980375,0.36795784546487875,-0.5752326156070285,-0.33154928761238545
134,39,0.31,0.03,0.36543975576616683,0.36990011511295495,-0.5986999094008929,-0.23101357618880658
131,46,0.33,0.04,0.36542127245990175,0.37537890874211155,-0.5434282273265447,-0.33154928761238533
158,36,0.32,0.03,0.3653895032301042,0.3729625205706105,-0.6047313813609774,-0.23101357618880636
130,52,0.34,0.04,0.3653848954305645,0.3668474525649814,-0.5582293377656635,-0.33154928761238545
149,35,0.31,0.04,0.36538114615377437,0.36924989019855914,-0.5626756663221089,-0.2310135761888067
157,40,0.32,0.04,0.3653788686121837,0.37662100311340063,-0.5626756663221095,-0.3707790080622213
152,51,0.33,0.02,0.36536285038665794,0.3694165757556762,-0.622445728938554,-0.33154928761238545
158,40,0.32,0.02,0.3653546250363209,0.3754104856365156,-0.6047767139238815,-0.3707790080622213
158,48,0.33,0.03,0.3653432919670794,0.36848297246825223,-0.6047313813609771,-0.3392857563953481
149,53,0.33,0.04,0.3653345178748968,0.36742049905061824,-0.5626756663221089,-0.33154928761238545
155,40,0.32,0.04,0.3653342993172535,0.3765645067372275,-0.56267566632211,-0.37077900806222075
164,37,0.3,0.02,0.36533337760618334,0.3704377860321607,-0.5686347421536149,-0.23101357618880658
133,50,0.32,0.04,0.3653250819724678,0.3783445210335552,-0.5434282273265445,-0.3392857563953484
163,50,0.34,0.04,0.365322391643196,0.36671544894311836,-0.5752326156070281,-0.33154928761238533
150,55,0.35,0.03,0.36532181231747596,0.3671660617272664,-0.5986999094008933,-0.33154928761238533
152,43,0.3,0.03,0.3653211199236237,0.3724699443469712,-0.5986999094008925,-0.23101357618880625
148,45,0.32,0.02,0.3653186213346242,0.38020013275468245,-0.5610086004421951,-0.3672547764296906
154,54,0.33,0.04,0.365314840795653,0.3656655059429602,-0.5626756663221093,-0.33154928761238545
134,44,0.31,0.04,0.365310869249611,0.36545550880047084,-0.5434282273265432,-0.3392857563953484
140,54,0.32,0.04,0.3653089148166926,0.3679723300645651,-0.5434282273265436,-0.33154928761238533
140,55,0.33,0.04,0.3653032522362769,0.3724512073003611,-0.543428227326544,-0.33154928761238533
158,55,0.33,0.03,0.36529734573646366,0.3657057656978465,-0.6047313813609776,-0.33154928761238545
157,53,0.33,0.04,0.3652865470052271,0.36620215547263313,-0.5626756663221092,-0.33154928761238545
158,40,0.32,0.04,0.3652863782981677,0.37575415155574976,-0.5626756663221094,-0.3707790080622205
145,41,0.32,0.02,0.3652858603777749,0.37213971672684387,-0.5442666447134785,-0.3672547764296902
154,53,0.33,0.04,0.36528449387324824,0.3662532003091614,-0.562675666322109,-0.33154928761238545
161,49,0.31,0.03,0.3652827555504401,0.3707495131674605,-0.6047313813609774,-0.3392857563953483
138,48,0.34,0.04,0.3652707378600839,0.37605301341509234,-0.5434282273265444,-0.33154928761238533
139,48,0.34,0.04,0.3652707378600839,0.37605301341509234,-0.5434282273265444,-0.33154928761238533
151,49,0.31,0.02,0.36526575765342284,0.36620449679685074,-0.5610086004421944,-0.3392857563953484
156,48,0.31,0.03,0.3652557027104262,0.3682153718046065,-0.6047313813609769,-0.23101357618880636
154,50,0.31,0.03,0.36525357535990843,0.3750904396580398,-0.6047313813609774,-0.3392857563953483
146,44,0.32,0.02,0.3652533046205213,0.3827764229171491,-0.5575041687391215,-0.35515174497383584
152,48,0.34,0.04,0.36524998679756715,0.36910032867297393,-0.6148861129763925,-0.33154928761238533
165,37,0.31,0.03,0.3652469780693668,0.37862750711492055,-0.6047313813609774,-0.23101357618880658
158,38,0.32,0.03,0.36523115958106955,0.37525660276025763,-0.6047313813609771,-0.26766767167397265
140,45,0.35,0.04,0.3652300801143993,0.378359673041923,-0.5801672442754054,-0.33154928761238545
155,49,0.31,0.03,0.36523005692967514,0.36901671072656594,-0.6047313813609775,-0.3392857563953485
154,47,0.34,0.02,0.36522619108215704,0.36592455794993983,-0.6459184249820222,-0.33154928761238545
158,45,0.35,0.03,0.36522417393113926,0.37155612132387905,-0.6047313813609771,-0.33154928761238533
162,50,0.31,0.03,0.36522376590429784,0.37409229110037145,-0.6047313813609774,-0.3392857563953484
157,42,0.33,0.03,0.3652207342364979,0.3700654561041933,-0.604731381360977,-0.33928575639534864
155,53,0.33,0.04,0.3652192366030862,0.36614618724320636,-0.5626756663221095,-0.33154928761238533
151,52,0.33,0.04,0.365216654337041,0.3658815910955755,-0.5626756663221091,-0.33154928761238545
157,54,0.33,0.04,0.36521084325394026,0.36561453428824586,-0.5626756663221092,-0.33154928761238533
141,47,0.33,0.04,0.3651897354765947,0.37215197198658634,-0.5434282273265445,-0.33154928761238545
157,35,0.33,0.03,0.36517979536356826,0.3697479132654198,-0.6451228845373416,-0.24552457589191312
155,54,0.33,0.04,0.365166279443768,0.36555857914574286,-0.562675666322109,-0.33154928761238533
162,51,0.33,0.02,0.36516469280739794,0.369361955600887,-0.5984745089014789,-0.33154928761238533
141,47,0.35,0.03,0.3651632594156786,0.36722046542007225,-0.6412957943721932,-0.33154928761238533
158,41,0.32,0.04,0.3651354866434229,0.36920033162411336,-0.5626756663221089,-0.3392857563953483
135,51,0.32,0.04,0.3651307781093711,0.3741126072120684,-0.5434282273265445,-0.3392857563953484
165,42,0.32,0.03,0.365126539910847,0.374131006562609,-0.6047313813609771,-0.3392857563953485
145,37,0.31,0.04,0.36510595503121257,0.3653970614031695,-0.5434282273265434,-0.23101357618880658
148,44,0.32,0.02,0.36510497518237317,0.38059860080378927,-0.5610086004421947,-0.35515174497383584
164,41,0.31,0.04,0.3650897380053415,0.36592759945950903,-0.6003037453082687,-0.2310135761888067
163,46,0.34,0.04,0.36508623864626344,0.36557176532871694,-0.5752326156070285,-0.33154928761238545
164,47,0.31,0.02,0.36508590045891887,0.36743114774906793,-0.5686347421536153,-0.3198080500496555
147,53,0.34,0.03,0.36508481099346635,0.3693502717788736,-0.5986999094008931,-0.33154928761238533
148,53,0.34,0.03,0.36508481099346635,0.3693502717788736,-0.5986999094008931,-0.33154928761238533
156,49,0.31,0.03,0.36508150480321144,0.3700194917655776,-0.6047313813609777,-0.3392857563953484
138,53,0.33,0.03,0.36508066002561224,0.36664409641754403,-0.5986999094008929,-0.33154928761238533
158,38,0.3,0.04,0.36507342917684493,0.3681534423867484,-0.5626756663221091,-0.23101357618880658
164,47,0.31,0.03,0.3650695451439048,0.37168080884059507,-0.6047313813609773,-0.3198080500496555
164,47,0.33,0.03,0.3650570883886777,0.37102872567619705,-0.6348030857902379,-0.33154928761238545
149,47,0.33,0.04,0.36505269988625555,0.3655286267197909,-0.5655480705537295,-0.33154928761238533
160,37,0.31,0.04,0.36504558714197244,0.36561777229267645,-0.5626756663221095,-0.23101357618880647
159,41,0.32,0.04,0.36504301281602136,0.3697561047580562,-0.5626756663221092,-0.3392857563953485
161,53,0.33,0.04,0.36504148875876163,0.36733367427998764,-0.5626756663221084,-0.33154928761238533
158,49,0.32,0.03,0.3650361773538955,0.37109386063242233,-0.6047313813609773,-0.3392857563953485
158,35,0.31,0.04,0.36502039209306325,0.3652536859975767,-0.5626756663221101,-0.23101357618880658
150,44,0.34,0.03,0.36501582907343133,0.39859341263647097,-0.5986999094008928,-0.33154928761238533
146,43,0.31,0.02,0.3650109627161211,0.36992529235899185,-0.5141406272273585,-0.33928575639534864
132,42,0.32,0.04,0.3649964112346462,0.3728347848888818,-0.5434282273265438,-0.3392857563953485
145,45,0.34,0.02,0.3649857601919799,0.36947144834023415,-0.6970566760598143,-0.33154928761238545
143,47,0.33,0.04,0.36498154244099057,0.3730864382402722,-0.543428227326544,-0.33154928761238556
144,47,0.33,0.04,0.3649814830899092,0.37310805529731184,-0.543428227326544,-0.33154928761238556
159,38,0.3,0.04,0.3649809595531961,0.3687083269595829,-0.5626756663221086,-0.23101357618880614
162,37,0.31,0.04,0.36496734840597966,0.3660550684074655,-0.5626756663221091,-0.23101357618880625
131,46,0.34,0.04,0.3649595000269732,0.3756769936410601,-0.5519460886372771,-0.33154928761238533
146,45,0.32,0.04,0.3649533277364987,0.37057878846563796,-0.5626756663221095,-0.3392857563953484
147,45,0.32,0.04,0.3649533277364987,0.37057878846563796,-0.5626756663221095,-0.3392857563953484
132,37,0.31,0.04,0.36495128070878424,0.37464894189119036,-0.5434282273265442,-0.2310135761888069
137,49,0.34,0.03,0.3649447468725453,0.3660782762420568,-0.6569562181747208,-0.33154928761238533
142,47,0.33,0.04,0.3649387584130812,0.3723005173754651,-0.543428227326544,-0.33154928761238556
152,48,0.32,0.02,0.3649367574049991,0.3699418002719327,-0.5610086004421947,-0.3392857563953485
159,35,0.31,0.04,0.3649279260621292,0.3658060532348738,-0.56267566632211,-0.23101357618880602
145,49,0.34,0.02,0.3649248729310246,0.37077674952166917,-0.6872125863824079,-0.33154928761238533
142,48,0.33,0.03,0.3649178918667926,0.36655250940857886,-0.6112138617837855,-0.33928575639534864
143,48,0.33,0.03,0.3649178918667926,0.36655250940857886,-0.6112138617837855,-0.33928575639534864
154,48,0.32,0.02,0.36491092732571095,0.37220840077074957,-0.5686347421536153,-0.3392857563953483
149,35,0.32,0.03,0.3649106113452887,0.37467761496640284,-0.5986999094008925,-0.23101357618880647
165,50,0.31,0.03,0.36490496099415415,0.37564282924185743,-0.6047313813609769,-0.33928575639534797
151,40,0.32,0.04,0.36488288434581095,0.37664169928416147,-0.5626756663221093,-0.37077900806222164
133,48,0.32,0.04,0.3648822174786748,0.37843508059368935,-0.5434282273265443,-0.33928575639534864
150,49,0.32,0.02,0.36487618351294726,0.37500533331661334,-0.5610086004421946,-0.3392857563953485
142,40,0.3,0.04,0.3648670542514012,0.3727384323656412,-0.5434282273265443,-0.23101357618880647
148,43,0.31,0.02,0.36486265960747377,0.36778573161780637,-0.5610086004421946,-0.33928575639534864
163,40,0.32,0.02,0.36484674324008837,0.37790743855410025,-0.5686347421536152,-0.3707790080622213
149,54,0.31,0.03,0.36484212046321773,0.3663426422960987,-0.5986999094008927,-0.3392857563953484
145,47,0.32,0.04,0.36483584152758164,0.3669633210647165,-0.543428227326545,-0.3392857563953483
152,36,0.31,0.02,0.3648293717429123,0.3678763839237841,-0.5610086004421948,-0.2356711546732735
165,42,0.31,0.04,0.3648256434041868,0.36819635310916654,-0.5752326156070285,-0.23101357618880602
134,47,0.33,0.04,0.3648220818355208,0.3708693077803258,-0.543428227326544,-0.33154928761238545
158,48,0.35,0.03,0.36481468576240417,0.37683537022887437,-0.6047313813609769,-0.33154928761238545
153,42,0.33,0.03,0.3648025059348776,0.3747525196818109,-0.6047313813609767,-0.3392857563953483
164,49,0.31,0.02,0.3648015818400394,0.3706059110351285,-0.568634742153615,-0.3392857563953485
152,49,0.34,0.02,0.3647998174910332,0.365299193909416,-0.6773955018421631,-0.33154928761238545
138,47,0.32,0.03,0.36478363393452273,0.3675882874650964,-0.6034582593162545,-0.3392857563953485
152,52,0.32,0.03,0.36477969495396634,0.36869121524159865,-0.5986999094008926,-0.33928575639534786
149,47,0.31,0.02,0.3647792583079501,0.36511772294771727,-0.5610086004421949,-0.3198080500496556
160,53,0.33,0.04,0.36477518562721567,0.36672478016604637,-0.5626756663221095,-0.33154928761238533
153,35,0.33,0.03,0.3647615796033594,0.37443286730399894,-0.6451228845373412,-0.24552457589191412
154,39,0.3,0.02,0.3647460542452041,0.3647836900403779,-0.5686347421536152,-0.23101357618880636
162,42,0.3,0.03,0.3647406098321473,0.36927136198880073,-0.6047313813609767,-0.23101357618880602
162,45,0.34,0.03,0.3647400553769,0.37011513372131555,-0.7146721985803739,-0.33154928761238533
135,45,0.31,0.04,0.3647388531063773,0.376814330265244,-0.5434282273265443,-0.33928575639534875
164,46,0.31,0.02,0.36473432344468804,0.368424005076574,-0.5686347421536154,-0.3198080500496555
153,43,0.31,0.02,0.36472564933979745,0.3674909515509528,-0.5610086004421951,-0.3392857563953483
151,37,0.31,0.02,0.36470759553186705,0.36616633789392916,-0.5610086004421946,-0.31450764094837846
154,53,0.32,0.03,0.36470464939037117,0.36758935385357017,-0.6047313813609771,-0.3392857563953483
133,42,0.3,0.04,0.3646957113863374,0.3649750215179671,-0.5434282273265443,-0.23101357618880614
165,47,0.33,0.02,0.3646908002520233,0.36658575869602894,-0.5948295926929106,-0.33154928761238545
149,53,0.33,0.02,0.36469061963585014,0.3720775967251978,-0.5931571781017364,-0.33154928761238533
149,50,0.32,0.02,0.3646837303537851,0.37663583743704565,-0.5610086004421944,-0.3392857563953484
147,40,0.33,0.03,0.3646783705651835,0.37685663922835266,-0.6337861897491153,-0.33928575639534786
148,40,0.33,0.03,0.3646783705651835,0.37685663922835266,-0.6337861897491153,-0.33928575639534786
157,50,0.31,0.03,0.36467096968020885,0.3699350299041946,-0.6047313813609775,-0.3392857563953484
160,51,0.33,0.02,0.36466995786628886,0.3720109992064915,-0.6182400358647261,-0.33154928761238545
146,52,0.33,0.02,0.3646579806833621,0.3704143904334407,-0.6342385875303977,-0.33154928761238556
154,38,0.3,0.03,0.3646530323418693,0.37299831527792626,-0.6047313813609768,-0.23101357618880614
165,40,0.32,0.02,0.36464699252066524,0.3805856365054915,-0.5686347421536155,-0.37077900806222075
133,44,0.33,0.04,0.36464687290014997,0.3865095583112965,-0.5434282273265442,-0.3392857563953481
141,51,0.34,0.03,0.36462662721005956,0.3668084974265262,-0.6569562181747202,-0.33154928761238545
156,36,0.29,0.04,0.36462481872357744,0.3646539364561828,-0.562675666322109,-0.2310135761888058
157,36,0.29,0.04,0.36462481872357744,0.3646539364561828,-0.562675666322109,-0.2310135761888058
158,36,0.29,0.04,0.36462481872357744,0.3646539364561828,-0.562675666322109,-0.2310135761888058
159,36,0.29,0.04,0.36462481872357744,0.3646539364561828,-0.562675666322109,-0.2310135761888058
160,36,0.29,0.04,0.36462481872357744,0.3646539364561828,-0.562675666322109,-0.2310135761888058
141,52,0.34,0.03,0.3646242175905128,0.36590074260975003,-0.6464101638499606,-0.33154928761238533
162,38,0.3,0.03,0.3646232359987387,0.37200271756640313,-0.6047313813609769,-0.23101357618880647
160,44,0.31,0.03,0.36461471906548826,0.36930473410667186,-0.6047313813609777,-0.3392857563953491
156,41,0.32,0.04,0.36461047577329064,0.36979733302805284,-0.56267566632211,-0.3392857563953484
151,46,0.33,0.02,0.3646041147484933,0.36900302201631197,-0.613855934783416,-0.33154928761238545
159,37,0.31,0.04,0.3645961122509438,0.3647946510613741,-0.5626756663221103,-0.23101357618880636
163,36,0.31,0.02,0.3645925493422808,0.3659319459250381,-0.5686347421536152,-0.23567115467327393
144,44,0.32,0.02,0.36458957594562835,0.38182208262371176,-0.5575041687391216,-0.35515174497383584
132,46,0.33,0.04,0.3645788046604259,0.3753755974401274,-0.5434282273265447,-0.33154928761238545
152,40,0.32,0.04,0.3645780624890682,0.3756155149738559,-0.562675666322109,-0.37077900806222075
156,37,0.31,0.04,0.36456066861631875,0.3648340375745447,-0.5626756663221092,-0.23101357618880614
156,38,0.3,0.04,0.3645484421730947,0.36874918409904545,-0.5626756663221097,-0.23101357618880647
150,44,0.3,0.03,0.36453777132153053,0.3694525065693348,-0.5986999094008927,-0.2310135761888067
138,46,0.34,0.03,0.3645367579642904,0.36456650789699097,-0.6440495723648961,-0.33154928761238545
138,52,0.33,0.03,0.36453111278414907,0.3656689136688587,-0.5986999094008922,-0.33154928761238533
155,43,0.33,0.03,0.36453036535436434,0.37947438534924127,-0.6047313813609769,-0.3392857563953481
135,54,0.32,0.04,0.36452957143937503,0.36897040123297165,-0.5434282273265449,-0.33154928761238533
135,55,0.33,0.04,0.364523912091264,0.3734583553757339,-0.5434282273265438,-0.33154928761238545
146,43,0.31,0.04,0.3645230035574749,0.36662857619343825,-0.5626756663221094,-0.33928575639534864
147,43,0.31,0.04,0.3645230035574749,0.36662857619343825,-0.5626756663221094,-0.33928575639534864
163,37,0.31,0.03,0.36452082568268507,0.37517921398751963,-0.6047313813609773,-0.23101357618880625
162,47,0.34,0.03,0.364512993566656,0.3649057947949461,-0.7035521045338788,-0.33154928761238545
146,39,0.32,0.04,0.36450587948168867,0.365483269939613,-0.5626756663221097,-0.23101357618880602
147,39,0.32,0.04,0.36450587948168867,0.365483269939613,-0.5626756663221097,-0.23101357618880602
156,35,0.31,0.04,0.36449542548658886,0.36584584127237474,-0.5626756663221092,-0.23101357618880713
134,52,0.33,0.04,0.36447057852667464,0.37037880520214983,-0.5434282273265439,-0.33154928761238533
154,37,0.32,0.03,0.3644682981272218,0.3889228397186343,-0.6047313813609769,-0.23101357618880647
135,45,0.35,0.04,0.3644507817373761,0.3793788805070747,-0.580167244275406,-0.33154928761238533
164,49,0.31,0.03,0.3644381373879795,0.3725428933613242,-0.6047313813609769,-0.3392857563953485
163,44,0.32,0.04,0.36442960001141866,0.36734675665669025,-0.5752326156070284,-0.3392857563953484
163,49,0.34,0.04,0.3644291978653882,0.369419716233806,-0.5752326156070289,-0.33154928761238533
165,45,0.34,0.03,0.3644213634220792,0.3716564914269479,-0.7146721985803741,-0.33154928761238545
155,46,0.35,0.03,0.3644172233165599,0.3799614416795468,-0.6047313813609776,-0.33154928761238545
158,54,0.33,0.04,0.36440284514749877,0.36476060473470295,-0.5626756663221093,-0.33154928761238545
163,42,0.32,0.03,0.3644004515832391,0.3707024104240979,-0.6047313813609768,-0.33928575639534875
156,43,0.33,0.03,0.3643818893620814,0.38049416291700855,-0.6047313813609771,-0.33928575639534875
162,48,0.32,0.03,0.3643804653840579,0.37661313639838034,-0.6047313813609769,-0.33928575639534897
153,49,0.32,0.02,0.3643778352735412,0.3706944235519236,-0.5610086004421946,-0.3392857563953482
157,44,0.31,0.03,0.36437253997675056,0.37110858848001715,-0.6047313813609775,-0.3392857563953484
145,35,0.31,0.04,0.36436789632698674,0.3645505140923758,-0.5434282273265443,-0.23101357618880713
141,41,0.31,0.02,0.36435722782350055,0.37503857430711895,-0.5225001582836365,-0.23101357618880636
144,43,0.31,0.02,0.36434735185765876,0.3689823286862193,-0.5200765156231957,-0.33928575639534864
150,55,0.31,0.03,0.3643460345850251,0.36827803146300975,-0.5986999094008926,-0.3392857563953483
146,40,0.3,0.02,0.3643438887069237,0.3671792501950095,-0.514140627227357,-0.23101357618880614
141,40,0.3,0.04,0.36432486377995366,0.3725942664129923,-0.5434282273265445,-0.23101357618880602
142,43,0.32,0.03,0.36431324445125157,0.38030597848708136,-0.5986999094008931,-0.33928575639534875
143,43,0.32,0.03,0.36431324445125157,0.38030597848708136,-0.5986999094008931,-0.33928575639534875
164,42,0.3,0.03,0.36431069422175644,0.36737945235885827,-0.6047313813609773,-0.23101357618880702
159,54,0.33,0.04,0.3643104209489909,0.3653128312950358,-0.5626756663221093,-0.33154928761238533
165,38,0.3,0.03,0.3643045713233959,0.37354890109922856,-0.6047313813609771,-0.23101357618880658
151,50,0.31,0.02,0.3642952497284191,0.36750907536416666,-0.5610086004421948,-0.3392857563953485
132,37,0.3,0.04,0.36429065286036333,0.3644891862592302,-0.5434282273265439,-0.23101357618880636
140,48,0.33,0.04,0.3642860432644264,0.37512942734213117,-0.5434282273265447,-0.3392857563953483
136,39,0.31,0.03,0.364281625227896,0.36932841026939645,-0.5986999094008927,-0.23101357618880658
156,46,0.35,0.03,0.3642687596353815,0.380982078427724,-0.6047313813609771,-0.33154928761238545
155,46,0.31,0.03,0.3642649831353979,0.36986139407160223,-0.6047313813609769,-0.3198080500496553
151,37,0.31,0.04,0.36426497644168476,0.3682741344685504,-0.5626756663221092,-0.23101357618880614
164,39,0.31,0.04,0.3642551788580146,0.3674316574561344,-0.608966886885753,-0.23101357618880625
130,44,0.31,0.04,0.3642533347411221,0.3679422492037945,-0.5434282273265434,-0.33928575639534897
153,50,0.31,0.03,0.36425290979611225,0.37462320653252146,-0.6047313813609771,-0.3392857563953484
138,47,0.34,0.03,0.3642344709464842,0.3660223347526048,-0.6207384702004651,-0.33154928761238545
144,41,0.3,0.04,0.36423075881897504,0.36682729268347014,-0.5434282273265452,-0.23101357618880625
149,47,0.34,0.02,0.3642295853921693,0.36935923857017816,-0.630873419372737,-0.33154928761238533
146,41,0.32,0.02,0.3642068273472925,0.37209803886941695,-0.544266644713478,-0.3672547764296902
149,47,0.35,0.04,0.36419960995004397,0.36877947647771236,-0.5948785376930614,-0.33154928761238533
164,51,0.31,0.02,0.3641961568147556,0.36989683005524576,-0.5686347421536155,-0.3392857563953485
165,47,0.34,0.03,0.3641943546349524,0.36643457774548505,-0.7035521045338795,-0.33154928761238545
162,45,0.32,0.02,0.36419184778879377,0.3787278649902658,-0.5686347421536151,-0.36725477642969206
158,51,0.32,0.03,0.36419111254344716,0.3645221610810444,-0.604731381360977,-0.33928575639534864
153,36,0.29,0.04,0.364190505851276,0.36478839756698556,-0.562675666322109,-0.2310135761888058
164,49,0.33,0.02,0.3641893678550838,0.3680605341769654,-0.5773080220037581,-0.3392857563953483
131,49,0.35,0.04,0.36418910481995215,0.3645582283728258,-0.5770737635382003,-0.33154928761238533
143,41,0.3,0.04,0.3641879983236531,0.36680594220792906,-0.5434282273265452,-0.23101357618880625
150,52,0.33,0.04,0.3641803626216278,0.36684941597423304,-0.562675666322109,-0.33154928761238545
163,50,0.31,0.03,0.3641789905207231,0.37220709938453855,-0.6047313813609771,-0.33928575639534897
164,49,0.34,0.04,0.36417686138853544,0.3674224727350114,-0.5752326156070285,-0.33154928761238533
159,44,0.31,0.03,0.3641653860483891,0.36847826535593164,-0.6047313813609778,-0.33928575639534864
150,47,0.3,0.03,0.3641629032990996,0.36486577223007366,-0.5986999094008927,-0.23101357618880636
138,45,0.34,0.03,0.36415981525219143,0.3665186700671281,-0.6751002056122886,-0.33154928761238533
140,50,0.33,0.04,0.36415334431888136,0.3756482952286634,-0.5434282273265442,-0.33928575639534897
161,36,0.29,0.04,0.36415166382840836,0.36429666616158607,-0.562675666322109,-0.2310135761888058
162,49,0.32,0.03,0.36411901155051973,0.37587322478669516,-0.6047313813609779,-0.3392857563953485
132,46,0.34,0.04,0.3641173171420613,0.37567414395199306,-0.5519460886372773,-0.33154928761238545
156,46,0.31,0.03,0.3641165360196348,0.3708663102040832,-0.6047313813609765,-0.3198080500496555
163,45,0.34,0.04,0.36410716554465106,0.37013788153653304,-0.5752326156070287,-0.33154928761238545
134,45,0.32,0.03,0.36410143934311034,0.36507711915051333,-0.5986999094008925,-0.3392857563953483
149,52,0.32,0.03,0.36409274681110504,0.36909886435115746,-0.5986999094008925,-0.3392857563953485
163,51,0.33,0.02,0.36409068115864063,0.364155629503744,-0.5984745089014794,-0.33154928761238545
132,49,0.35,0.04,0.36408518887623353,0.364548689773573,-0.5770737635382,-0.33154928761238533
150,54,0.33,0.04,0.3640823581868329,0.364574265875548,-0.562675666322109,-0.33154928761238545
157,38,0.3,0.03,0.3640706829367395,0.3678556202627191,-0.6047313813609776,-0.23101357618880647
165,48,0.32,0.03,0.36406185740012753,0.37817104940957924,-0.6047313813609779,-0.3392857563953485
138,51,0.33,0.03,0.364060803647424,0.3681277328166228,-0.5986999094008927,-0.33154928761238533
148,41,0.32,0.02,0.3640586116048117,0.3699507855709455,-0.5610086004421946,-0.3672547764296902
160,47,0.31,0.03,0.364034220314148,0.3676330033655474,-0.6047313813609775,-0.31980805004965496
155,51,0.33,0.02,0.3640310550842727,0.3668491964841395,-0.6929990661534893,-0.33154928761238545
145,44,0.32,0.04,0.3640248087437412,0.37419589244912954,-0.5434282273265438,-0.33928575639534875
145,41,0.32,0.04,0.36401985071080123,0.3669908617226775,-0.5434282273265447,-0.3392857563953483
155,50,0.33,0.03,0.3639983081721301,0.37026291860922667,-0.6047313813609775,-0.3392857563953485
144,52,0.33,0.02,0.3639945414299026,0.3694709208137711,-0.6342385875303975,-0.33154928761238556
164,42,0.32,0.02,0.3639905084034769,0.36991125681439685,-0.5686347421536162,-0.3673273687619838
163,41,0.3,0.03,0.3639826997121889,0.3739056567785145,-0.6047313813609774,-0.23101357618880636
135,38,0.31,0.03,0.3639808838889067,0.3654865545343794,-0.5986999094008926,-0.23101357618880702
162,47,0.33,0.02,0.36397943860146076,0.36917204269347925,-0.5948295926929108,-0.33154928761238533
152,51,0.35,0.03,0.3639778659650901,0.3673623440451852,-0.5986999094008928,-0.33154928761238545
159,36,0.32,0.03,0.363973643445334,0.37490823389163674,-0.6047313813609769,-0.23101357618880658
138,39,0.32,0.03,0.36396168040964927,0.3651803170584156,-0.5986999094008927,-0.23101357618880658
152,37,0.31,0.04,0.3639602925834744,0.3672581623396777,-0.5626756663221093,-0.23101357618880602
151,55,0.32,0.03,0.3639589175683653,0.3759986274935978,-0.5986999094008925,-0.3392857563953484
161,38,0.32,0.03,0.36395830909326965,0.36767706856155,-0.6047313813609769,-0.26766767167397354
162,46,0.31,0.03,0.36394271604245354,0.37210802789205133,-0.6047313813609774,-0.3198080500496554
131,52,0.34,0.04,0.3639392087059907,0.36824174301038326,-0.5460478369752587,-0.33154928761238545
147,51,0.33,0.02,0.3639286922765723,0.3685818453327494,-0.6119282336510934,-0.33154928761238545
159,48,0.33,0.03,0.3639274801017256,0.37041157754486165,-0.6047313813609776,-0.3392857563953483
149,48,0.32,0.02,0.36391455177608756,0.3756802721065774,-0.5610086004421941,-0.33928575639534864
141,45,0.33,0.04,0.36390867717955167,0.3792205628548404,-0.5434282273265445,-0.3392857563953481
146,45,0.34,0.02,0.36390696434114034,0.3694280708387512,-0.6970566760598143,-0.33154928761238545
