downside_window,downside_threshold,total_vol_threshold,total_vol_below_threshold_share,downside_below_threshold_share,same_daily_classification_share,full_period_measure_correlation,total_vol_2026_min,total_vol_2026_max,downside_2026_min,downside_2026_max
40,0.14,0.32,0.7991604355240719,0.5367965367965368,0.7376361012724649,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
40,0.16,0.32,0.7991604355240719,0.6256067165158075,0.826183917093008,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
40,0.18,0.32,0.7991604355240719,0.6855568673750492,0.8816738816738817,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
40,0.2,0.32,0.7991604355240719,0.7457693821330185,0.930604748786567,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
40,0.22,0.32,0.7991604355240719,0.7924701561065197,0.960514233241506,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
40,0.24,0.32,0.7991604355240719,0.82277318640955,0.9624819624819625,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
40,0.26,0.32,0.7991604355240719,0.856093401547947,0.9412304866850322,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
40,0.28,0.32,0.7991604355240719,0.8873147054965237,0.9110586383313656,0.974887250834229,0.13146516684950468,0.20766199279047762,0.09713411128735513,0.15715180445261903
