Report_Date,Price_Date,Price,EPS_4Q_Sum,PE_Ratio,Type
2017-01-20,2017-01-25,2298.3701171875,118.77000000000001,19.351436534373157,trailing
2017-01-20,2017-01-26,2296.679931640625,118.77000000000001,19.337205789682788,trailing
2017-01-27,2017-01-27,2294.68994140625,118.88,19.302573531344635,trailing
2017-01-27,2017-01-30,2280.89990234375,118.88,19.186573875704493,trailing
2017-01-27,2017-01-31,2278.8701171875,118.88,19.169499639867936,trailing
2017-01-27,2017-02-01,2279.550048828125,118.88,19.175219118675347,trailing
2017-01-27,2017-02-02,2280.85009765625,118.88,19.186154926448943,trailing
2017-02-03,2017-02-03,2297.419921875,119.13,19.28498213611181,trailing
2017-02-03,2017-02-06,2292.56005859375,119.13,19.244187514427516,trailing
2017-02-03,2017-02-07,2293.080078125,119.13,19.248552657810794,trailing
2017-02-03,2017-02-08,2294.669921875,119.13,19.261898110257704,trailing
2017-02-03,2017-02-09,2307.8701171875,119.13,19.372703073847898,trailing
2017-02-10,2017-02-10,2316.10009765625,119.22,19.427110364504696,trailing
2017-02-10,2017-02-13,2328.25,119.22,19.529021976178495,trailing
2017-02-10,2017-02-14,2337.580078125,119.22,19.60728131290891,trailing
2017-02-10,2017-02-15,2349.25,119.22,19.7051669183023,trailing
2017-02-10,2017-02-16,2347.219970703125,119.22,19.688139328159075,trailing
2017-02-17,2017-02-17,2351.159912109375,119.11,19.73939981621505,trailing
2017-02-17,2017-02-21,2365.3798828125,119.11,19.858785012278567,trailing
2017-02-17,2017-02-22,2362.820068359375,119.11,19.83729383225065,trailing
2017-02-17,2017-02-23,2363.81005859375,119.11,19.84560539496054,trailing
2017-02-17,2017-02-24,2367.340087890625,119.11,19.87524211141487,trailing
2017-02-17,2017-02-27,2369.75,119.11,19.89547477121988,trailing
2017-02-17,2017-02-28,2363.639892578125,119.11,19.844176749039754,trailing
2017-02-17,2017-03-01,2395.9599609375,119.11,20.11552313775082,trailing
2017-03-02,2017-03-02,2381.919921875,119.17,19.987580111395484,trailing
2017-03-02,2017-03-03,2383.1201171875,119.17,19.997651398737098,trailing
2017-03-02,2017-03-06,2375.31005859375,119.17,19.932114278708987,trailing
2017-03-02,2017-03-07,2368.389892578125,119.17,19.874044579828187,trailing
2017-03-02,2017-03-08,2362.97998046875,119.17,19.82864798580809,trailing
2017-03-09,2017-03-09,2364.8701171875,119.5,19.789708093619247,trailing
2017-03-09,2017-03-10,2372.60009765625,119.5,19.854394122646443,trailing
2017-03-09,2017-03-13,2373.469970703125,119.5,19.86167339500523,trailing
2017-03-09,2017-03-14,2365.449951171875,119.5,19.79456026085251,trailing
2017-03-09,2017-03-15,2385.260009765625,119.5,19.960334809754183,trailing
2017-03-09,2017-03-16,2381.3798828125,119.5,19.927865128138077,trailing
2017-03-17,2017-03-17,2378.25,119.46000000000001,19.908337518834756,trailing
2017-03-17,2017-03-20,2373.469970703125,119.46000000000001,19.868323879985976,trailing
2017-03-17,2017-03-21,2344.02001953125,119.46000000000001,19.6217982549075,trailing
2017-03-17,2017-03-22,2348.449951171875,119.46000000000001,19.65888122527938,trailing
2017-03-17,2017-03-23,2345.9599609375,119.46000000000001,19.638037509940563,trailing
2017-03-24,2017-03-24,2343.97998046875,119.45,19.62310573854123,trailing
2017-03-24,2017-03-27,2341.590087890625,119.45,19.60309826614169,trailing
2017-03-24,2017-03-28,2358.570068359375,119.45,19.745249630467768,trailing
2017-03-24,2017-03-29,2361.1298828125,119.45,19.766679638447048,trailing
2017-03-24,2017-03-30,2368.06005859375,119.45,19.8246970162725,trailing
2017-03-31,2017-03-31,2362.719970703125,119.48,19.775024863601647,trailing
2017-03-31,2017-04-03,2358.840087890625,121.9,19.350615979414478,trailing
2017-03-31,2017-04-04,2360.159912109375,121.9,19.36144308539274,trailing
2017-03-31,2017-04-05,2352.949951171875,121.9,19.302296564166323,trailing
2017-03-31,2017-04-06,2357.489990234375,121.9,19.33954052694319,trailing
2017-04-07,2017-04-07,2355.5400390625,121.81,19.337821517629916,trailing
2017-04-07,2017-04-10,2357.159912109375,121.81,19.351119876113415,trailing
2017-04-07,2017-04-11,2353.780029296875,121.81,19.323372705827722,trailing
2017-04-07,2017-04-12,2344.929931640625,121.81,19.250717770631518,trailing
2017-04-07,2017-04-13,2328.949951171875,121.81,19.119530015367168,trailing
2017-04-14,2017-04-17,2349.010009765625,121.87,19.274719042960736,trailing
2017-04-14,2017-04-18,2342.18994140625,121.87,19.21875721183433,trailing
2017-04-14,2017-04-19,2338.169921875,121.87,19.185771082916222,trailing
2017-04-14,2017-04-20,2355.840087890625,121.87,19.33076300886703,trailing
2017-04-14,2017-04-21,2348.68994140625,121.87,19.272092733291622,trailing
2017-04-14,2017-04-24,2374.14990234375,121.87,19.481003547581437,trailing
2017-04-14,2017-04-25,2388.610107421875,121.87,19.599656251923154,trailing
2017-04-14,2017-04-26,2387.449951171875,121.87,19.590136630605357,trailing
2017-04-14,2017-04-27,2388.77001953125,121.87,19.600968405114056,trailing
2017-04-28,2017-04-28,2384.199951171875,122.66,19.437469029609286,trailing
2017-04-28,2017-05-01,2388.330078125,122.66,19.47114037277841,trailing
2017-04-28,2017-05-02,2391.169921875,122.66,19.49429253118376,trailing
2017-04-28,2017-05-03,2388.1298828125,122.66,19.469508257072395,trailing
2017-04-28,2017-05-04,2389.52001953125,122.66,19.480841509304174,trailing
2017-05-05,2017-05-05,2399.2900390625,123.15,19.482663735789686,trailing
2017-05-05,2017-05-08,2399.3798828125,123.15,19.483393283089725,trailing
2017-05-05,2017-05-09,2396.919921875,123.15,19.463417960820138,trailing
2017-05-05,2017-05-10,2399.6298828125,123.15,19.48542332775071,trailing
2017-05-05,2017-05-11,2394.43994140625,123.15,19.44328007638043,trailing
2017-05-05,2017-05-12,2390.89990234375,123.15,19.414534326786438,trailing
2017-05-05,2017-05-15,2402.320068359375,123.15,19.507268114976654,trailing
2017-05-05,2017-05-16,2400.669921875,123.15,19.493868630734877,trailing
2017-05-05,2017-05-17,2357.030029296875,123.15,19.139504906998578,trailing
2017-05-05,2017-05-18,2365.719970703125,123.15,19.210068783622614,trailing
2017-05-19,2017-05-19,2381.72998046875,123.28,19.31967862158298,trailing
2017-05-19,2017-05-22,2394.02001953125,123.28,19.419370697041288,trailing
2017-05-19,2017-05-23,2398.419921875,123.28,19.45506101456035,trailing
2017-05-19,2017-05-24,2404.389892578125,123.28,19.503487123443584,trailing
2017-05-19,2017-05-25,2415.070068359375,123.28,19.59012060641933,trailing
2017-05-26,2017-05-26,2415.820068359375,123.33,19.58825969641916,trailing
2017-05-26,2017-05-30,2412.909912109375,123.33,19.56466319718945,trailing
2017-05-26,2017-05-31,2411.800048828125,123.33,19.5556640625,trailing
2017-05-26,2017-06-01,2430.06005859375,123.33,19.703722197306007,trailing
2017-06-02,2017-06-02,2439.070068359375,123.36,19.77196877723229,trailing
2017-06-02,2017-06-05,2436.10009765625,123.36,19.747893139236787,trailing
2017-06-02,2017-06-06,2429.330078125,123.36,19.693012954969195,trailing
2017-06-02,2017-06-07,2433.139892578125,123.36,19.723896664868068,trailing
2017-06-02,2017-06-08,2433.7900390625,123.36,19.729166983321175,trailing
2017-06-09,2017-06-09,2431.77001953125,123.39,19.707999185762624,trailing
2017-06-09,2017-06-12,2429.389892578125,123.39,19.68870972184233,trailing
2017-06-09,2017-06-13,2440.35009765625,123.39,19.777535437687416,trailing
2017-06-09,2017-06-14,2437.919921875,123.39,19.75784035882162,trailing
2017-06-09,2017-06-15,2432.4599609375,123.39,19.713590736182024,trailing
2017-06-16,2017-06-16,2433.14990234375,123.39,19.719182286601427,trailing
2017-06-16,2017-06-19,2453.4599609375,123.39,19.88378281009401,trailing
2017-06-16,2017-06-20,2437.030029296875,123.39,19.75062832722972,trailing
2017-06-16,2017-06-21,2435.610107421875,123.39,19.739120734434515,trailing
2017-06-16,2017-06-22,2434.5,123.39,19.730123997082423,trailing
2017-06-23,2017-06-23,2438.300048828125,123.39,19.76092105379792,trailing
2017-06-23,2017-06-26,2439.070068359375,123.39,19.767161588130115,trailing
2017-06-23,2017-06-27,2419.3798828125,123.39,19.607584754133235,trailing
2017-06-23,2017-06-28,2440.68994140625,123.39,19.780289662097818,trailing
2017-06-23,2017-06-29,2419.699951171875,123.39,19.61017871117493,trailing
2017-06-30,2017-06-30,2423.409912109375,123.38,19.64183751101779,trailing
2017-06-30,2017-07-03,2429.010009765625,125.25,19.393293491142714,trailing
2017-06-30,2017-07-05,2432.5400390625,125.25,19.421477357784433,trailing
2017-06-30,2017-07-06,2409.75,125.25,19.239520958083833,trailing
2017-07-07,2017-07-07,2425.179931640625,125.19,19.37199402221124,trailing
2017-07-07,2017-07-10,2427.429931640625,125.19,19.389966703735322,trailing
2017-07-07,2017-07-11,2425.530029296875,125.19,19.374790552734844,trailing
2017-07-07,2017-07-12,2443.25,125.19,19.516335170540778,trailing
2017-07-07,2017-07-13,2447.830078125,125.19,19.5529201863168,trailing
2017-07-14,2017-07-14,2459.27001953125,125.13,19.653720287151362,trailing
2017-07-14,2017-07-17,2459.139892578125,125.13,19.65268035305782,trailing
2017-07-14,2017-07-18,2460.610107421875,125.13,19.664429852328578,trailing
2017-07-14,2017-07-19,2473.830078125,125.13,19.77007974206825,trailing
2017-07-14,2017-07-20,2473.449951171875,125.13,19.767041885813754,trailing
2017-07-21,2017-07-21,2472.5400390625,125.14,19.758191138424962,trailing
2017-07-21,2017-07-24,2469.909912109375,125.14,19.73717366237314,trailing
2017-07-21,2017-07-25,2477.1298828125,125.14,19.794868809433435,trailing
2017-07-21,2017-07-26,2477.830078125,125.14,19.800464105202174,trailing
2017-07-21,2017-07-27,2475.419921875,125.14,19.781204426042834,trailing
2017-07-28,2017-07-28,2472.10009765625,126.06,19.610503709790972,trailing
2017-07-28,2017-07-31,2470.300048828125,126.06,19.596224407648144,trailing
2017-07-28,2017-08-01,2476.35009765625,126.06,19.644217814185705,trailing
2017-07-28,2017-08-02,2477.570068359375,126.06,19.65389551292539,trailing
2017-07-28,2017-08-03,2472.159912109375,126.06,19.610978201724375,trailing
2017-08-04,2017-08-04,2476.830078125,126.38,19.59827566169489,trailing
2017-08-04,2017-08-07,2480.909912109375,126.38,19.630557937247787,trailing
2017-08-04,2017-08-08,2474.919921875,126.38,19.5831612745292,trailing
2017-08-04,2017-08-09,2474.02001953125,126.38,19.576040667283195,trailing
2017-08-04,2017-08-10,2438.2099609375,126.38,19.292688407481407,trailing
2017-08-11,2017-08-11,2441.320068359375,126.44,19.308130879147225,trailing
2017-08-11,2017-08-14,2465.840087890625,126.44,19.502057006411142,trailing
2017-08-11,2017-08-15,2464.610107421875,126.44,19.492329226683605,trailing
2017-08-11,2017-08-16,2468.110107421875,126.44,19.52001034025526,trailing
2017-08-11,2017-08-17,2430.010009765625,126.44,19.218680874451323,trailing
2017-08-11,2017-08-18,2425.550048828125,126.44,19.183407535812442,trailing
2017-08-11,2017-08-21,2428.3701171875,126.44,19.205711145108353,trailing
2017-08-11,2017-08-22,2452.510009765625,126.44,19.3966308902691,trailing
2017-08-11,2017-08-23,2444.0400390625,126.44,19.329642827131448,trailing
2017-08-11,2017-08-24,2438.969970703125,126.44,19.289544216253756,trailing
2017-08-11,2017-08-25,2443.050048828125,126.44,19.321813103670713,trailing
2017-08-11,2017-08-28,2444.239990234375,126.44,19.331224218873576,trailing
2017-08-11,2017-08-29,2446.300048828125,126.44,19.347516994844394,trailing
2017-08-11,2017-08-30,2457.590087890625,126.44,19.43680866727796,trailing
2017-08-11,2017-08-31,2471.64990234375,126.44,19.548006187470342,trailing
2017-09-01,2017-09-01,2476.550048828125,126.57,19.566643350147153,trailing
2017-09-01,2017-09-05,2457.85009765625,126.57,19.418899404726634,trailing
2017-09-01,2017-09-06,2465.5400390625,126.57,19.479655835209766,trailing
2017-09-01,2017-09-07,2465.10009765625,126.57,19.476179960940588,trailing
2017-09-08,2017-09-08,2461.429931640625,126.58,19.445646481597606,trailing
2017-09-08,2017-09-11,2488.110107421875,126.58,19.65642366425877,trailing
2017-09-08,2017-09-12,2496.47998046875,126.58,19.722546851546454,trailing
2017-09-08,2017-09-13,2498.3701171875,126.58,19.737479200406856,trailing
2017-09-08,2017-09-14,2495.6201171875,126.58,19.715753809349817,trailing
2017-09-15,2017-09-15,2500.22998046875,126.69,19.735022341690346,trailing
2017-09-15,2017-09-18,2503.8701171875,126.69,19.763754970301523,trailing
2017-09-15,2017-09-19,2506.64990234375,126.69,19.785696600708423,trailing
2017-09-15,2017-09-20,2508.239990234375,126.69,19.798247614131938,trailing
2017-09-15,2017-09-21,2500.60009765625,126.69,19.737943781326468,trailing
2017-09-22,2017-09-22,2502.219970703125,126.66,19.75540794807457,trailing
2017-09-22,2017-09-25,2496.659912109375,126.66,19.711510438254976,trailing
2017-09-22,2017-09-26,2496.840087890625,126.66,19.712932953502488,trailing
2017-09-22,2017-09-27,2507.0400390625,126.66,19.793463122236698,trailing
2017-09-22,2017-09-28,2510.06005859375,126.66,19.817306636615744,trailing
2017-09-29,2017-09-29,2519.360107421875,126.66,19.890731939222132,trailing
2017-09-29,2017-10-02,2529.1201171875,128.0,19.758750915527344,trailing
2017-09-29,2017-10-03,2534.580078125,128.0,19.801406860351562,trailing
2017-09-29,2017-10-04,2537.739990234375,128.0,19.826093673706055,trailing
2017-09-29,2017-10-05,2552.070068359375,128.0,19.938047409057617,trailing
2017-10-06,2017-10-06,2549.330078125,127.63,19.974379676604247,trailing
2017-10-06,2017-10-09,2544.72998046875,127.63,19.938337228463137,trailing
2017-10-06,2017-10-10,2550.639892578125,127.63,19.984642267320577,trailing
2017-10-06,2017-10-11,2555.239990234375,127.63,20.020684715461687,trailing
2017-10-06,2017-10-12,2550.929931640625,127.63,19.98691476643912,trailing
2017-10-13,2017-10-13,2553.169921875,127.35000000000001,20.048448542402827,trailing
2017-10-13,2017-10-16,2557.639892578125,127.35000000000001,20.083548430138396,trailing
2017-10-13,2017-10-17,2559.360107421875,127.35000000000001,20.097056202763053,trailing
2017-10-13,2017-10-18,2561.260009765625,127.35000000000001,20.111974949082253,trailing
2017-10-13,2017-10-19,2562.10009765625,127.35000000000001,20.118571634521004,trailing
2017-10-20,2017-10-20,2575.2099609375,127.45,20.205648967732444,trailing
2017-10-20,2017-10-23,2564.97998046875,127.45,20.125382349695958,trailing
2017-10-20,2017-10-24,2569.1298828125,127.45,20.15794337240094,trailing
2017-10-20,2017-10-25,2557.14990234375,127.45,20.06394587951157,trailing
2017-10-20,2017-10-26,2560.39990234375,127.45,20.089446075666928,trailing
2017-10-27,2017-10-27,2581.070068359375,127.76,20.202489577014518,trailing
2017-10-27,2017-10-30,2572.830078125,127.76,20.137993723583282,trailing
2017-10-27,2017-10-31,2575.260009765625,127.76,20.157013226092868,trailing
2017-10-27,2017-11-01,2579.360107421875,127.76,20.189105411880675,trailing
2017-10-27,2017-11-02,2579.85009765625,127.76,20.192940651661317,trailing
2017-10-27,2017-11-03,2587.840087890625,127.76,20.255479711103828,trailing
2017-10-27,2017-11-06,2591.1298828125,127.76,20.281229514812928,trailing
2017-10-27,2017-11-07,2590.639892578125,127.76,20.277394275032286,trailing
2017-10-27,2017-11-08,2594.3798828125,127.76,20.306667836666406,trailing
2017-10-27,2017-11-09,2584.6201171875,127.76,20.230276433840796,trailing
2017-11-10,2017-11-10,2582.300048828125,128.56,20.086341387897672,trailing
2017-11-10,2017-11-13,2584.840087890625,128.56,20.10609900350517,trailing
2017-11-10,2017-11-14,2578.8701171875,128.56,20.059661770282357,trailing
2017-11-10,2017-11-15,2564.6201171875,128.56,19.948818584221375,trailing
2017-11-10,2017-11-16,2585.639892578125,128.56,20.112320259630717,trailing
2017-11-17,2017-11-17,2578.85009765625,128.63,20.04858973533585,trailing
2017-11-17,2017-11-20,2582.139892578125,128.63,20.07416537804653,trailing
2017-11-17,2017-11-21,2599.030029296875,128.63,20.205473290032458,trailing
2017-11-17,2017-11-22,2597.080078125,128.63,20.19031390908031,trailing
2017-11-24,2017-11-24,2602.419921875,128.67,20.22553759131888,trailing
2017-11-24,2017-11-27,2601.419921875,128.67,20.217765771935962,trailing
2017-11-24,2017-11-28,2627.0400390625,128.67,20.416880695286395,trailing
2017-11-24,2017-11-29,2626.070068359375,128.67,20.409342258174984,trailing
2017-11-24,2017-11-30,2647.580078125,128.67,20.576514168998216,trailing
2017-12-01,2017-12-01,2642.219970703125,128.67,20.534856382242367,trailing
2017-12-01,2017-12-04,2639.43994140625,128.67,20.513250496667833,trailing
2017-12-01,2017-12-05,2629.570068359375,128.67,20.436543626015197,trailing
2017-12-01,2017-12-06,2629.27001953125,128.67,20.43421170071695,trailing
2017-12-01,2017-12-07,2636.97998046875,128.67,20.494132124572552,trailing
2017-12-08,2017-12-08,2651.5,128.54,20.627820133810488,trailing
2017-12-08,2017-12-11,2659.989990234375,128.54,20.69386953659853,trailing
2017-12-08,2017-12-12,2664.110107421875,128.54,20.725922727725806,trailing
2017-12-08,2017-12-13,2662.85009765625,128.54,20.716120255611095,trailing
2017-12-14,2017-12-14,2652.010009765625,128.55,20.63018288421334,trailing
2017-12-14,2017-12-15,2675.81005859375,128.55,20.815325232156745,trailing
2017-12-14,2017-12-18,2690.159912109375,128.55,20.9269538087077,trailing
2017-12-14,2017-12-19,2681.469970703125,128.55,20.85935410893135,trailing
2017-12-14,2017-12-20,2679.25,128.55,20.842084791909762,trailing
2017-12-14,2017-12-21,2684.570068359375,128.55,20.883469998906065,trailing
2017-12-22,2017-12-22,2683.340087890625,128.55,20.873901889464214,trailing
2017-12-22,2017-12-26,2680.5,128.55,20.85180863477246,trailing
2017-12-22,2017-12-27,2682.6201171875,128.55,20.86830118387787,trailing
2017-12-22,2017-12-28,2687.5400390625,128.55,20.906573621645272,trailing
2017-12-22,2017-12-29,2673.610107421875,128.55,20.79821164855601,trailing
2017-12-22,2018-01-02,2695.81005859375,132.03,20.41816298260812,trailing
2017-12-22,2018-01-03,2713.06005859375,132.03,20.548815107125275,trailing
2017-12-22,2018-01-04,2723.989990234375,132.03,20.631598805077445,trailing
2017-12-22,2018-01-05,2743.14990234375,132.03,20.77671667305726,trailing
2017-12-22,2018-01-08,2747.7099609375,132.03,20.811254721938194,trailing
2017-12-22,2018-01-09,2751.2900390625,132.03,20.83837036326971,trailing
2017-12-22,2018-01-10,2748.22998046875,132.03,20.815193368694615,trailing
2017-12-22,2018-01-11,2767.56005859375,132.03,20.961600080237446,trailing
2018-01-12,2018-01-12,2786.239990234375,132.04,21.101484324707478,trailing
2018-01-12,2018-01-16,2776.419921875,132.04,21.027112404385036,trailing
2018-01-12,2018-01-17,2802.56005859375,132.04,21.225083751846032,trailing
2018-01-12,2018-01-18,2798.030029296875,132.04,21.190775744447706,trailing
2018-01-19,2018-01-19,2810.300048828125,128.73,21.83096441255438,trailing
2018-01-19,2018-01-22,2832.969970703125,128.73,22.007068831687448,trailing
2018-01-19,2018-01-23,2839.1298828125,128.73,22.05492024246485,trailing
2018-01-19,2018-01-24,2837.5400390625,128.73,22.042570023013287,trailing
2018-01-25,2018-01-25,2839.25,130.42000000000002,21.770050605735314,trailing
2018-01-25,2018-01-26,2872.8701171875,130.42000000000002,22.0278340529635,trailing
2018-01-25,2018-01-29,2853.530029296875,130.42000000000002,21.87954323950985,trailing
2018-01-25,2018-01-30,2822.429931640625,130.42000000000002,21.641082131886403,trailing
2018-01-25,2018-01-31,2823.81005859375,130.42000000000002,21.651664304506593,trailing
2018-01-25,2018-02-01,2821.97998046875,130.42000000000002,21.637632115233473,trailing
2018-02-02,2018-02-02,2762.1298828125,132.94,20.777267058917555,trailing
2018-02-02,2018-02-05,2648.93994140625,132.94,19.925830761292687,trailing
2018-02-02,2018-02-06,2695.139892578125,132.94,20.27335559333628,trailing
2018-02-02,2018-02-07,2681.659912109375,132.94,20.171956612828154,trailing
2018-02-02,2018-02-08,2581.0,132.94,19.4147735820671,trailing
2018-02-09,2018-02-09,2619.550048828125,132.71,19.738904745898008,trailing
2018-02-09,2018-02-12,2656.0,132.71,20.01356340893678,trailing
2018-02-09,2018-02-13,2662.93994140625,132.71,20.065857444098032,trailing
2018-02-09,2018-02-14,2698.6298828125,132.71,20.334789260888403,trailing
2018-02-09,2018-02-15,2731.199951171875,132.71,20.58021212547566,trailing
2018-02-16,2018-02-16,2732.219970703125,133.3,20.496773973766878,trailing
2018-02-16,2018-02-20,2716.260009765625,133.3,20.377044334325767,trailing
2018-02-16,2018-02-21,2701.330078125,133.3,20.265041846399097,trailing
2018-02-16,2018-02-22,2703.9599609375,133.3,20.284770899756186,trailing
2018-02-23,2018-02-23,2747.300048828125,133.23,20.62073143307157,trailing
2018-02-23,2018-02-26,2779.60009765625,133.23,20.8631696889308,trailing
2018-02-23,2018-02-27,2744.280029296875,133.23,20.598063719108872,trailing
2018-02-23,2018-02-28,2713.830078125,133.23,20.369511957704724,trailing
2018-02-23,2018-03-01,2677.669921875,133.23,20.09810044190498,trailing
2018-03-02,2018-03-02,2691.25,132.34,20.335877285779052,trailing
2018-03-02,2018-03-05,2720.93994140625,132.34,20.560223223562414,trailing
2018-03-02,2018-03-06,2728.1201171875,132.34,20.614478745560678,trailing
2018-03-02,2018-03-07,2726.800048828125,132.34,20.60450392041805,trailing
2018-03-02,2018-03-08,2738.969970703125,132.34,20.696463432848155,trailing
2018-03-09,2018-03-09,2786.570068359375,132.34,21.056143783885258,trailing
2018-03-09,2018-03-12,2783.02001953125,132.34,21.029318569829606,trailing
2018-03-09,2018-03-13,2765.31005859375,132.34,20.89549689129326,trailing
2018-03-09,2018-03-14,2749.47998046875,132.34,20.775880160712937,trailing
2018-03-09,2018-03-15,2747.330078125,132.34,20.759634865686866,trailing
2018-03-16,2018-03-16,2752.010009765625,132.34,20.79499780690362,trailing
2018-03-16,2018-03-19,2712.919921875,132.34,20.499621594944838,trailing
2018-03-16,2018-03-20,2716.93994140625,132.34,20.529998045989498,trailing
2018-03-16,2018-03-21,2711.929931640625,132.34,20.492140937287477,trailing
2018-03-16,2018-03-22,2643.68994140625,132.34,19.97649948168543,trailing
2018-03-23,2018-03-23,2588.260009765625,132.34,19.557654600012278,trailing
2018-03-23,2018-03-26,2658.550048828125,132.34,20.088786828080135,trailing
2018-03-23,2018-03-27,2612.6201171875,132.34,19.741726743142664,trailing
2018-03-23,2018-03-28,2605.0,132.34,19.684146894363003,trailing
2018-03-29,2018-03-29,2640.8701171875,132.34,19.955192059751397,trailing
2018-03-29,2018-04-02,2581.8798828125,137.75,18.743229639292196,trailing
2018-03-29,2018-04-03,2614.449951171875,137.75,18.979672966764973,trailing
2018-03-29,2018-04-04,2644.68994140625,137.75,19.19920102654265,trailing
2018-03-29,2018-04-05,2662.840087890625,137.75,19.33096252552178,trailing
2018-04-06,2018-04-06,2604.469970703125,137.61,18.92645862003579,trailing
2018-04-06,2018-04-09,2613.159912109375,137.61,18.98960767465573,trailing
2018-04-06,2018-04-10,2656.8701171875,137.61,19.30724596459196,trailing
2018-04-06,2018-04-11,2642.18994140625,137.61,19.200566393476127,trailing
2018-04-06,2018-04-12,2663.989990234375,137.61,19.358985467875698,trailing
2018-04-13,2018-04-13,2656.300048828125,137.68,19.29328914023914,trailing
2018-04-13,2018-04-16,2677.840087890625,137.68,19.44973916248275,trailing
2018-04-13,2018-04-17,2706.389892578125,137.68,19.657102648010785,trailing
2018-04-13,2018-04-18,2708.639892578125,137.68,19.67344489089283,trailing
2018-04-13,2018-04-19,2693.1298828125,137.68,19.560792292362724,trailing
2018-04-20,2018-04-20,2670.139892578125,138.08,19.33762958124366,trailing
2018-04-20,2018-04-23,2670.2900390625,138.08,19.338716968876735,trailing
2018-04-20,2018-04-24,2634.56005859375,138.08,19.07995407440433,trailing
2018-04-20,2018-04-25,2639.39990234375,138.08,19.115005086498766,trailing
2018-04-20,2018-04-26,2666.93994140625,138.08,19.31445496383437,trailing
2018-04-27,2018-04-27,2669.909912109375,139.24,19.174877277430156,trailing
2018-04-27,2018-04-30,2648.050048828125,139.24,19.017883142977052,trailing
2018-04-27,2018-05-01,2654.800048828125,139.24,19.06636059198596,trailing
2018-04-27,2018-05-02,2635.669921875,139.24,18.928970998814993,trailing
2018-04-27,2018-05-03,2629.72998046875,139.24,18.886311264498346,trailing
2018-05-04,2018-05-04,2663.419921875,139.97,19.028505550296494,trailing
2018-05-04,2018-05-07,2672.6298828125,139.97,19.094305085464743,trailing
2018-05-04,2018-05-08,2671.919921875,139.97,19.08923284900336,trailing
2018-05-04,2018-05-09,2697.7900390625,139.97,19.274059005947702,trailing
2018-05-04,2018-05-10,2723.070068359375,139.97,19.45466934599825,trailing
2018-05-11,2018-05-11,2727.719970703125,140.31,19.440666885490163,trailing
2018-05-11,2018-05-14,2730.1298828125,140.31,19.457842511670588,trailing
2018-05-11,2018-05-15,2711.449951171875,140.31,19.324709223661,trailing
2018-05-11,2018-05-16,2722.4599609375,140.31,19.403178397387926,trailing
2018-05-11,2018-05-17,2720.1298828125,140.31,19.386571754062434,trailing
2018-05-18,2018-05-18,2712.969970703125,140.11,19.36314303549443,trailing
2018-05-18,2018-05-21,2733.010009765625,140.11,19.50617379034776,trailing
2018-05-18,2018-05-22,2724.43994140625,140.11,19.445007075913566,trailing
2018-05-18,2018-05-23,2733.2900390625,140.11,19.508172429252014,trailing
