quantile,episode_return,episode_return_pct
0.01,-0.19653203196943875,-19.653203196943874
0.05,-0.1275923910310366,-12.75923910310366
0.1,-0.09183126243518973,-9.183126243518974
0.25,-0.009199853897238097,-0.9199853897238097
0.5,0.030941502907246177,3.0941502907246177
0.75,0.07393485528682175,7.3934855286821755
0.9,0.11662178235482135,11.662178235482134
0.95,0.1467697771952739,14.67697771952739
0.99,0.3476561282048181,34.76561282048181
