Date,signal_open,signal_sma_open,signal_below_sma_open,trigger_reference_tqqq_open,target_regime_at_open,overnight_regime,strategy_return
2010-09-17,0.2567688504486865,0.23703372749664622,False,,above,above,0.010646990277279889
2010-09-20,0.2571661339537001,0.23736441077112405,False,,above,above,0.05209662925877834
2010-09-21,0.267785428697182,0.237807018713101,False,,above,above,-0.003151303209568801
2010-09-22,0.2637410882009281,0.23813573284624767,False,,above,above,-0.004743574028772901
2010-09-23,0.260019649698078,0.2385727332303559,False,,above,above,-0.0029934452496922503
2010-09-24,0.2741116221859639,0.23908889575870398,False,,above,above,0.056626201443280344
2010-09-27,0.2809351093912327,0.23967701806383315,False,,above,above,-0.011447532710129105
2010-09-28,0.2790496979586971,0.24015132741104503,False,,above,above,0.0025126359488378824
2010-09-29,0.2749557357020514,0.24062488550310449,False,,above,above,-0.008054866519492832
2010-09-30,0.279074435229948,0.2410809453435087,False,,above,above,-0.013540511771112707
2010-10-01,0.2775357282369968,0.24147311150147113,False,,above,above,-0.0031093200806162624
2010-10-04,0.2676358544149507,0.2417576600263352,False,,above,above,-0.03469228289680526
2010-10-05,0.270216781460888,0.24203880225549895,False,,above,above,0.07444509894790419
2010-10-06,0.2792230574850319,0.24245562692346567,False,,above,above,-0.025484521697280327
2010-10-07,0.2778836073216764,0.2427631308953865,False,,above,above,0.009805167304300477
2010-10-08,0.276419130124203,0.24309636997730907,False,,above,above,0.020144123756592913
2010-10-11,0.2822747524877611,0.2435640594215313,False,,above,above,0.0020276476227736318
2010-10-12,0.2801910555735782,0.24394553132609728,False,,above,above,0.02076048336838876
2010-10-13,0.2932160324938183,0.2444588095916534,False,,above,above,0.02429951043236067
2010-10-14,0.2952510749540548,0.24493006565551764,False,,above,above,-0.005550406091288429
2010-10-15,0.3037609764148985,0.24537216780890797,False,,above,above,0.06378884005500174
2010-10-18,0.3124700223090571,0.24592375248244913,False,,above,above,0.0
2010-10-19,0.299617580080887,0.24633250943348228,False,,above,above,-0.039764920000733506
2010-10-20,0.3024957213876647,0.24674592210079585,False,,above,above,0.020789939506555832
2010-10-21,0.3119736292234447,0.24717422771252645,False,,above,above,0.006975862529371657
2010-10-22,0.3083017862422419,0.24752545624587463,False,,above,above,0.019498687041175744
2010-10-25,0.3177053339241471,0.24796848772618912,False,,above,above,0.015174215406020375
2010-10-26,0.313685640237202,0.2483187868123852,False,,above,above,0.005993716486689893
2010-10-27,0.3165143255760729,0.24870894044463981,False,,above,above,0.010293839052876619
2010-10-28,0.3283989506917097,0.2491725990715413,False,,above,above,0.005744933561870891
2010-10-29,0.3256941409137612,0.24956771400079406,False,,above,above,-0.004799207243417869
2010-11-01,0.3275052765713677,0.2499505740170604,False,,above,above,0.002298016493432087
2010-11-02,0.3327653086376221,0.2503481710493037,False,,above,above,0.03031051190758638
2010-11-03,0.3364867376398952,0.25078081134724195,False,,above,above,0.014450504815648024
2010-11-04,0.3514723771101954,0.2513438636750426,False,,above,above,0.03543208042512602
2010-11-05,0.3525147760577442,0.25185032372458727,False,,above,above,0.0011976981619279403
2010-11-08,0.3503062758119055,0.25230358530354313,False,,above,above,0.002538032826071124
2010-11-09,0.3579977871959806,0.2528489649859772,False,,above,above,-0.016167503345293266
2010-11-10,0.3491153420441163,0.25326578960774204,False,,above,above,0.015289166232792306
2010-11-11,0.3361895002691286,0.25368168535655505,False,,above,above,-0.01681804680987653
2010-11-12,0.3409284108948241,0.25414751092216337,False,,above,above,-0.05088579738442789
2010-11-15,0.334650858472607,0.2544160892005565,False,,above,above,-0.010708105616932029
2010-11-16,0.3185237672720083,0.2546246568376268,False,,above,above,-0.04962236182031754
2010-11-17,0.3098890339423903,0.2547825144632553,False,,above,above,0.009461300211765833
2010-11-18,0.3223195105045645,0.255040546843036,False,,above,above,0.04648231974018113
2010-11-19,0.3257188217615371,0.25531936102815206,False,,above,above,0.0023526429043381203
2010-11-22,0.3236599564853662,0.2555789475006691,False,,above,above,0.026361142733196452
2010-11-23,0.3262400618525835,0.25591513526993404,False,,above,above,-0.04723320342054893
2010-11-24,0.3294154742397082,0.25612370260964223,False,,above,above,0.05840279855717778
2010-11-26,0.3331121275912317,0.2564451579935041,False,,above,above,-0.006292192001302377
2010-11-29,0.331226631291423,0.25669094157259653,False,,above,above,-0.013920001415434258
2010-11-30,0.3216496535092712,0.2567942185667225,False,,above,above,-0.03801563149441356
2010-12-01,0.3342287053688215,0.2569314552826726,False,,above,above,0.06358642950841253
2010-12-02,0.3413990254544974,0.25723089566552293,False,,above,above,0.03036621275367435
2010-12-03,0.3459893856027384,0.25758165955689594,False,,above,above,0.008360225373178931
2010-12-06,0.3532093048845781,0.2579395574448125,False,,above,above,-0.0017562307793579368
2010-12-07,0.365540545420183,0.2582921850598804,False,,above,above,0.0009159288257190035
2010-12-08,0.3563351972444301,0.2584836921871406,False,,above,above,0.013852296899536931
2010-12-09,0.3637047161634125,0.25878344344595416,False,,above,above,0.0010388006929782367
2010-12-10,0.3605539468783051,0.2590344969136492,False,,above,above,0.020994472747149606
2010-12-13,0.370205197023673,0.25953397167905,False,,above,above,-0.011739486752443185
2010-12-14,0.3641763201685256,0.2599042793065055,False,,above,above,0.004187486978283861
2010-12-15,0.3625385119566739,0.2602170469782881,False,,above,above,-0.010188302064921495
2010-12-16,0.3595116484302714,0.26061262564514076,False,,above,above,0.020864584957546395
2010-12-17,0.3677986029581744,0.2610510063526553,False,,above,above,0.0030456489683909904
2010-12-20,0.3696841251965252,0.2616247599707834,False,,above,above,0.002697087298073164
2010-12-21,0.3730082256394952,0.2622422381993813,False,,above,above,0.01648442817194895
2010-12-22,0.3748699108776566,0.2630558865321974,False,,above,above,0.0010600429408034184
2010-12-23,0.3732568719434455,0.26396241496456235,False,,above,above,-0.007604974066695247
2010-12-27,0.3693611676392263,0.2646237792840183,False,,above,above,0.000401858971911917
2010-12-28,0.3752909668124938,0.26534857210798835,False,,above,above,-0.0043301891426617
2010-12-29,0.3741743067861221,0.26593085207949285,False,,above,above,0.005954201773211487
2010-12-30,0.3732569108922421,0.2666063353314704,False,,above,above,-0.007514798396189071
2010-12-31,0.3694859449620515,0.26734803388180184,False,,above,above,-0.00918002309794086
2011-01-03,0.3766563511332677,0.2681159327670531,False,,above,above,0.045172376401001246
2011-01-04,0.388292096394472,0.2690753384157404,False,,above,above,-0.0015530702942276875
2011-01-05,0.3790876575612725,0.26994062507107475,False,,above,above,0.02481865829830099
2011-01-06,0.3937751964147842,0.2711633392644127,False,,above,above,0.009042336689151664
2011-01-07,0.3979433778258792,0.27233224712486476,False,,above,above,-0.002319850126541678
2011-01-10,0.3920135192682345,0.27342129137091875,False,,above,above,0.0112443897444503
2011-01-11,0.4043200362379718,0.27466153551396294,False,,above,above,0.0045959431673376905
2011-01-12,0.4068506250691294,0.27589340210226354,False,,above,above,0.02028048381445391
2011-01-13,0.4108948524801287,0.2770457198993507,False,,above,above,0.0031503302969915215
2011-01-14,0.4105224370555426,0.2781985025364846,False,,above,above,0.021687009606050633
2011-01-18,0.4089103927583727,0.2794382825424836,False,,above,above,0.0079805960085515
2011-01-19,0.4251365361320946,0.2807138737021072,False,,above,above,-0.03349197746571286
2011-01-20,0.4039228661161645,0.2816287807053072,False,,above,above,-0.022456687944707898
2011-01-21,0.4054615101908008,0.2827773776057454,False,,above,above,-0.02284647015745711
2011-01-24,0.392683304782878,0.28385820454156113,False,,above,above,0.04129840877177737
2011-01-25,0.4011445608383778,0.285179705755349,False,,above,above,0.0034769462122139494
2011-01-26,0.4106719962295275,0.2865447772352429,False,,above,above,0.015506226191144723
2011-01-27,0.4192314090312199,0.28784006647996463,False,,above,above,0.019279264195043888
2011-01-28,0.4225070463642838,0.289117057551826,False,,above,above,-0.07542612845549435
2011-01-31,0.3920382730481555,0.2899832671460508,False,,above,above,0.014804522589939806
2011-02-01,0.4054119520221703,0.2910585204756174,False,,above,above,0.055532496899490136
2011-02-02,0.4160807722220488,0.29222448110830823,False,,above,above,-0.0045076660674922
2011-02-03,0.4140952872475953,0.2932843719128196,False,,above,above,0.0038737042443557357
2011-02-04,0.4190828521287468,0.2943937390864433,False,,above,above,0.018044342477121722
2011-02-07,0.4282129717578097,0.29561645868052083,False,,above,above,0.014516391648794258
2011-02-08,0.4318848210124172,0.29687902685258016,False,,above,above,0.021321753944663513
2011-02-09,0.4380138059145149,0.298234022993761,False,,above,above,-0.006078047433344724
2011-02-10,0.4309673400263712,0.2995597044147131,False,,above,above,0.004869637192274734
2011-02-11,0.4363264933982216,0.300977188634714,False,,above,above,0.020506557929960367
2011-02-14,0.4493276522300661,0.30251113385466705,False,,above,above,0.00629412475413238
2011-02-15,0.449748765203188,0.30413547657850704,False,,above,above,-0.0025785541395215716
2011-02-16,0.4546372914715187,0.3058399984602927,False,,above,above,0.01848085638774344
2011-02-17,0.4526517523053142,0.3075648256352256,False,,above,above,-0.0008648287908846752
2011-02-18,0.4593010110467035,0.30934734139723513,False,,above,above,-0.005674427084131239
2011-02-22,0.4382120441045712,0.3109343186396748,False,,above,above,-0.08806365195615595
2011-02-23,0.4161054687700815,0.3121565737216781,False,,above,above,-0.024677692892725256
2011-02-24,0.4088113087312404,0.31338627250788315,False,,above,above,0.014238697852342774
2011-02-25,0.4194048593802186,0.314728537547781,False,,above,above,0.04284522261588264
2011-02-28,0.4342914817640397,0.31619315885250465,False,,above,above,0.007280200616759158
2011-03-01,0.4383110681397523,0.317564583778167,False,,above,above,-0.04807289735854581
2011-03-02,0.4109197306965205,0.3185880373680353,False,,above,above,0.014102118278333853
2011-03-03,0.4296773023049647,0.3199313978347565,False,,above,above,0.059662851717198206
2011-03-04,0.4426279563003446,0.3215054949573763,False,,above,above,-0.014804779584029482
2011-03-07,0.4413379072987137,0.3229209604122327,False,,above,above,-0.039844883920706065
2011-03-08,0.4161302919256615,0.32403730069699477,False,,above,above,0.010433290538379492
2011-03-09,0.4194048581071553,0.32540593310271626,False,,above,above,-0.020182322820614274
2011-03-10,0.3996554159308697,0.3264900227715385,False,,above,above,-0.04574902911737988
2011-03-11,0.3887884971605005,0.3274751763385137,False,,above,above,0.01669176775883119
2011-03-14,0.395437688204644,0.3285798873471516,False,,above,above,-0.009750476499593819
2011-03-15,0.3626375717014962,0.3294138523341248,False,,above,above,-0.0408892748718831
2011-03-16,0.3722641539628978,0.33044087307649883,False,,above,above,-0.07343346556037034
2011-03-17,0.3699317363455071,0.3312517277746711,False,,above,above,0.02609171163768198
2011-03-18,0.375688252408086,0.33216136443689354,False,,above,above,-0.005469810865778024
2011-03-21,0.3768296721041859,0.33295469566607516,False,,above,above,0.05580814622663555
2011-03-22,0.3829328961625043,0.3339201512683182,False,,above,above,-0.0027348173303722856
2011-03-23,0.3754405851002914,0.3347520982376261,False,,above,above,0.015144605947948975
2011-03-24,0.3948917589800485,0.33579725677417305,False,,above,above,0.05439752659524122
2011-03-25,0.4109197181487764,0.33695918567798533,False,,above,above,0.007317803182299576
2011-03-28,0.4153862192213299,0.33804156693664644,False,,above,above,-0.016949522300705566
2011-03-29,0.4004500273395476,0.3389912127762742,False,,above,above,0.028696990247998988
2011-03-30,0.4207949110104661,0.3403550398699796,False,,above,above,0.01472653408737501
2011-03-31,0.4188093244467839,0.3416555986530806,False,,above,above,0.004247551659009918
2011-04-01,0.4283863630353354,0.3430657941942518,False,,above,above,0.0015274721288909276
2011-04-04,0.4265999366647342,0.344401711802472,False,,above,above,-0.009032484986019718
2011-04-05,0.4160311878258386,0.3456095450030725,False,,above,above,-0.011364935565778889
2011-04-06,0.4243181482884839,0.3468933595164409,False,,above,above,0.007543402667278931
2011-04-07,0.4178176168187839,0.34815422487968345,False,,above,above,-0.00023719412272504847
2011-04-08,0.4231767608425211,0.3494930899389502,False,,above,above,-0.014977546888010784
2011-04-11,0.4159321240775458,0.35075007875958913,False,,above,above,-0.009053080708256944
2011-04-12,0.4016904991794516,0.35201280203043006,False,,above,above,-0.019728608567032624
2011-04-13,0.4080414285098969,0.3533181656930691,False,,above,above,0.023853789045967577
2011-04-14,0.4003995461723056,0.35463578458635325,False,,above,above,-0.005460959239248053
2011-04-15,0.4019381975428296,0.35595744067580876,False,,above,above,-0.006465616577373656
2011-04-18,0.3923612540854586,0.35723303784532756,False,,above,above,-0.01928012972017734
2011-04-19,0.3987626899458731,0.3585657037413492,False,,above,above,0.01803150137470788
2011-04-20,0.4247143913844545,0.3599659725723099,False,,above,above,0.0665432645242161
2011-04-21,0.4437197915459306,0.36144657020124316,False,,above,above,0.025371335433366005
2011-04-25,0.4427775711986481,0.3628031147179077,False,,above,above,0.007422256894877188
2011-04-26,0.4480872370926995,0.3642531594678552,False,,above,above,0.017193685470121345
2011-04-27,0.4540417454488684,0.3657069250046323,False,,above,above,0.02074441833249807
2011-04-28,0.4569686827098829,0.3671825564343915,False,,above,above,-0.0015047612023855184
2011-04-29,0.4572173298759287,0.36862175153999205,False,,above,above,-0.00484660397522918
2011-05-02,0.4605414612031109,0.3700026329133418,False,,above,above,-0.005410287852842366
2011-05-03,0.4546372492505262,0.37129125852347944,False,,above,above,-0.015015846840492397
2011-05-04,0.4491779858952414,0.3725139660377297,False,,above,above,-0.005853622097428235
2011-05-05,0.4400479750930894,0.37367543110377566,False,,above,above,-0.014999194546029049
2011-05-06,0.4532968049514014,0.3749181529876457,False,,above,above,0.008684894960018452
2011-05-09,0.4458043492712872,0.37597231462338176,False,,above,above,0.010847307405772666
2011-05-10,0.4529499609607774,0.37715331626145737,False,,above,above,0.025668116054020862
2011-05-11,0.4586559098779945,0.37840518372927356,False,,above,above,-0.021573432818242755
2011-05-12,0.4454070637023987,0.37948152027738147,False,,above,above,0.017637895809855086
2011-05-13,0.4549840505666009,0.38065647193005947,False,,above,above,-0.035423528268204385
