start,signal_window,entry_rule,alpha_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2010-02-12,160,tqqq_open_drawdown_from_running_peak,23.5,0.38884374821240075,0.6088260368541952,-0.8165985180200188,201.09411059722896,0.19046448758908824,0.003194888178913738
2010-02-12,160,tqqq_open_drawdown_from_running_peak,24.0,0.3860437274659345,0.6088104524084987,-0.8165985180200187,194.6468423993491,0.19021872695994102,0.0034406488080609486
2010-02-12,160,tqqq_open_drawdown_from_running_peak,24.5,0.3860027382959115,0.6084721543165018,-0.8165985180200187,194.5539180690631,0.1899729663307938,0.0036864094372081593
2010-02-12,160,tqqq_open_drawdown_from_running_peak,25.0,0.3860027382959115,0.6084721543165018,-0.8165985180200187,194.5539180690631,0.1899729663307938,0.0036864094372081593
2010-02-12,160,tqqq_open_drawdown_from_running_peak,25.5,0.38749315907053017,0.6068757572568928,-0.8165985180200193,197.9596648078702,0.18825264192676333,0.005406733841238634
2010-02-12,160,tqqq_open_drawdown_from_running_peak,26.0,0.3894390713855991,0.606705928690012,-0.8165985180200188,202.4904671245064,0.18776112066846892,0.005898255099533055
2010-02-12,160,tqqq_open_drawdown_from_running_peak,26.5,0.38684911978354597,0.6065528339935854,-0.8165985180200187,196.48117166608742,0.1875153600393217,0.0061440157286802655
2010-02-12,160,tqqq_open_drawdown_from_running_peak,27.0,0.38684911978354597,0.6065528339935854,-0.8165985180200187,196.48117166608742,0.1875153600393217,0.0061440157286802655
2010-02-12,160,tqqq_open_drawdown_from_running_peak,27.5,0.39474371739117253,0.6071073458915871,-0.816598518020019,215.34067529275714,0.18677807815188008,0.006881297616121897
2010-02-12,160,tqqq_open_drawdown_from_running_peak,28.0,0.39474371739117253,0.6071073458915871,-0.816598518020019,215.34067529275714,0.18677807815188008,0.006881297616121897
2010-02-12,160,tqqq_open_drawdown_from_running_peak,28.5,0.39869833280652256,0.6068827182928475,-0.816598518020019,225.4140115991011,0.18653231752273286,0.0071270582452691075
2010-02-12,160,tqqq_open_drawdown_from_running_peak,29.0,0.40287244300424985,0.6052084934436046,-0.8165985180200188,236.52494641471117,0.18604079626443842,0.007618579503563529
2010-02-12,160,tqqq_open_drawdown_from_running_peak,29.5,0.39798795415267474,0.6051078522071844,-0.8165985180200188,223.57254345893136,0.18579503563529123,0.00786434013271074
2010-02-12,160,tqqq_open_drawdown_from_running_peak,30.0,0.4399122515039937,0.6061504219399666,-0.8165985180200188,360.2667491651498,0.1850577537478496,0.00860162202015237
2010-02-12,160,tqqq_open_drawdown_from_running_peak,30.5,0.4465632318052104,0.6059953001626897,-0.8165985180200188,388.0970667519949,0.1848119931187024,0.008847382649299582
2010-02-12,160,tqqq_open_drawdown_from_running_peak,31.0,0.4305697874664398,0.6060440519406702,-0.8165985180200187,324.32278390814236,0.18456623248955517,0.009093143278446793
2010-02-12,160,tqqq_open_drawdown_from_running_peak,31.5,0.4164599627070724,0.6053153355572624,-0.816598518020019,276.3563740264177,0.18432047186040795,0.009338903907594004
2010-02-12,160,tqqq_open_drawdown_from_running_peak,32.0,0.4214578817632857,0.6053541945673552,-0.8165985180200188,292.52916032278415,0.18382895060211354,0.009830425165888425
2010-02-12,160,tqqq_open_drawdown_from_running_peak,32.5,0.4326174941594534,0.6052640439430396,-0.7919146215329637,331.9004861970266,0.18358318997296633,0.010076185795035636
2010-02-12,160,tqqq_open_drawdown_from_running_peak,33.0,0.43386040351460164,0.6051627074409399,-0.7919146215329634,336.58063961191147,0.18309166871467192,0.010567707053330056
2010-02-12,160,tqqq_open_drawdown_from_running_peak,33.5,0.4367489722582485,0.6049875950351655,-0.7919146215329638,347.69771347572976,0.18260014745637748,0.011059228311624477
2010-02-12,160,tqqq_open_drawdown_from_running_peak,34.0,0.43878098831769496,0.6047556638683889,-0.7919146215329638,355.7236022704848,0.1823543868272303,0.011304988940771688
2010-02-12,160,tqqq_open_drawdown_from_running_peak,34.5,0.4405367599578196,0.6041607007441933,-0.7661928882545819,362.7980322687115,0.18161710493978864,0.01204227082821332
2010-02-12,160,tqqq_open_drawdown_from_running_peak,35.0,0.4368249408555851,0.6025925261233922,-0.7661928882545821,347.9946858948898,0.17965101990661095,0.014008355861391006
2010-02-12,160,tqqq_open_drawdown_from_running_peak,35.5,0.4470589613828746,0.6015097333605742,-0.7661928882545821,390.2501579818786,0.17621037109855,0.017449004669451953
2010-02-12,160,tqqq_open_drawdown_from_running_peak,36.0,0.4470589613828746,0.6015097333605742,-0.7661928882545821,390.2501579818786,0.17621037109855,0.017449004669451953
2010-02-12,160,tqqq_open_drawdown_from_running_peak,36.5,0.4315364398948247,0.6007904696808117,-0.766192888254582,327.87950472205466,0.17473580732366675,0.018923568444335216
2010-02-12,160,tqqq_open_drawdown_from_running_peak,37.0,0.42409331680972984,0.6005171538678287,-0.7850675627699716,301.41059671623424,0.17399852543622513,0.01966085033177685
2010-02-12,160,tqqq_open_drawdown_from_running_peak,37.5,0.42409331680972984,0.6005171538678287,-0.7850675627699716,301.41059671623424,0.17399852543622513,0.01966085033177685
2010-02-12,160,tqqq_open_drawdown_from_running_peak,38.0,0.4495844483350546,0.5980844980530348,-0.7850675627699717,401.3940970459647,0.1735070041779307,0.020152371590071272
2010-02-12,160,tqqq_open_drawdown_from_running_peak,38.5,0.4495844483350546,0.5980844980530348,-0.7850675627699717,401.3940970459647,0.1735070041779307,0.020152371590071272
2010-02-12,160,tqqq_open_drawdown_from_running_peak,39.0,0.4547337925380823,0.597263280309503,-0.7792516023653655,425.047233050804,0.17227820103219466,0.021381174735807324
2010-02-12,160,tqqq_open_drawdown_from_running_peak,39.5,0.4586508775539886,0.5971896911153847,-0.7792516023653653,443.9089948713029,0.17203244040304744,0.021626935364954535
2010-02-12,160,tqqq_open_drawdown_from_running_peak,40.0,0.45425739519618635,0.5963298853344615,-0.7816568961544462,422.8052446656449,0.17055787662816416,0.0231014991398378
2010-02-12,160,tqqq_open_drawdown_from_running_peak,40.5,0.465114553743748,0.5941588594195246,-0.781656896154446,476.75963659518135,0.16760874907839765,0.026050626689604325
2010-02-12,160,tqqq_open_drawdown_from_running_peak,41.0,0.47985675940371375,0.5929193809201266,-0.7662590170257852,560.4120442854695,0.16564266404521996,0.02801671172278201
2010-02-12,160,tqqq_open_drawdown_from_running_peak,41.5,0.4837925802141647,0.592448761916763,-0.7482856744747256,584.9692779861846,0.16465962152863112,0.028999754239370852
2010-02-12,160,tqqq_open_drawdown_from_running_peak,42.0,0.4345655816614993,0.5897820889016774,-0.7864474017081031,339.26342900443535,0.16269353649545343,0.030965839272548538
2010-02-12,160,tqqq_open_drawdown_from_running_peak,42.5,0.41154255021665254,0.5880866052020585,-0.7864474017081036,261.2657407863411,0.1597444089456869,0.03391496682231507
2010-02-12,160,tqqq_open_drawdown_from_running_peak,43.0,0.4247434450552663,0.586621093811558,-0.7864474017081036,303.64010159707607,0.1594986483165397,0.03416072745146228
2010-02-12,160,tqqq_open_drawdown_from_running_peak,43.5,0.4167529642063432,0.5876392477865797,-0.7864474017081029,277.2808649869332,0.15900712705824527,0.034652248709756694
2010-02-12,160,tqqq_open_drawdown_from_running_peak,44.0,0.41794520098857646,0.5870642329165976,-0.7864474017081031,281.0726653022406,0.15802408454165642,0.03563529122634554
2010-02-12,160,tqqq_open_drawdown_from_running_peak,44.5,0.41958761637303454,0.5868984285248088,-0.7783246138634901,286.37592858386716,0.15556647825018433,0.038092897517817643
2010-02-12,160,tqqq_open_drawdown_from_running_peak,45.0,0.41958761637303454,0.5868984285248088,-0.7783246138634901,286.37592858386716,0.15556647825018433,0.038092897517817643
2010-02-12,160,tqqq_open_drawdown_from_running_peak,45.5,0.4383323197070277,0.5896597806840553,-0.72602777481216,353.93668084574824,0.1550749569918899,0.038584418776112066
2010-02-12,160,tqqq_open_drawdown_from_running_peak,46.0,0.4383323197070277,0.5896597806840553,-0.72602777481216,353.93668084574824,0.1550749569918899,0.038584418776112066
2010-02-12,160,tqqq_open_drawdown_from_running_peak,46.5,0.4383323197070277,0.5896597806840553,-0.72602777481216,353.93668084574824,0.1550749569918899,0.038584418776112066
