series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,0.39469041471539934,0.6003511329246316,-0.8832937228427779,2547.544904871359,0.6574326141314186,227,0.11915180074049142,0.12655671491080445,166,30.0
strategy,0.39387127316988124,0.6027190412839842,-0.9096628720620303,2512.503184275208,0.6534906750760844,227,0.12537866038370918,0.12032985526758667,166,29.5
strategy,0.39103120853897333,0.6204081405466648,-0.9096628720620302,2335.697160319716,0.630280589475214,202,0.14958635826439304,0.08711801451966909,185,23.0
strategy,0.38716250031495303,0.6202431726647921,-0.9096628720620301,2190.5667116009517,0.6242108214614616,204,0.14956110735989198,0.08777852802160702,184,23.0
strategy,0.38585797715754744,0.603427841426436,-0.9096628720620303,2196.0265145724547,0.6394434440502816,227,0.12552582870604073,0.1204778731280498,165,29.0
strategy,0.3848569884105608,0.6208924182174862,-0.9096628720620302,2103.8548962121354,0.6198448831368288,202,0.1499240249873375,0.08678034779672464,185,22.5
strategy,0.38392972523241387,0.6141811485616063,-0.9251453308992554,2073.671025141415,0.6251082862630442,202,0.1426401080351114,0.09469952734638758,184,24.5
strategy,0.3835040554830176,0.6041238615920999,-0.9096628720620302,2107.025229388066,0.6348103093831391,227,0.12655671491080445,0.11915180074049142,166,29.0
strategy,0.38208859398672246,0.6195052598652196,-0.9158800223026569,2009.7911499842985,0.6167640837623398,203,0.14669142471303173,0.09064821066846725,184,23.5
strategy,0.38208859398672246,0.6195052598652196,-0.9158800223026569,2009.7911499842985,0.6167640837623398,203,0.14669142471303173,0.09064821066846725,184,24.0
