signal,start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
QQQ,2010-02-12,160,21.5,0.40138999739258296,0.5648575394105776,-0.6832431058992074,232.52133011810076,0.10592283116244777,0.06905873679036618
QQQ,2010-02-12,160,22.0,0.4173822666313818,0.5626307513688752,-0.6832431058992076,279.2762830386577,0.10272794298353403,0.07225362496927992
QQQ,2010-02-12,160,22.5,0.42205937901049984,0.5592547622095019,-0.6830650796648312,294.5343169620677,0.09830425165888425,0.07667731629392971
QQQ,2010-02-12,160,23.0,0.42205937901049984,0.5592547622095019,-0.6830650796648312,294.5343169620677,0.09830425165888425,0.07667731629392971
QQQ,2010-02-12,160,23.5,0.42205937901049984,0.5592547622095019,-0.6830650796648312,294.5343169620677,0.09830425165888425,0.07667731629392971
QQQ,2010-02-12,160,24.0,0.43535862834145367,0.557714100480468,-0.6830650796648312,342.3044661616149,0.09805849102973703,0.07692307692307693
QQQ,2010-02-12,160,24.5,0.4419491662289772,0.5546769677080414,-0.6830650796648314,368.58452164769255,0.09338903907594004,0.08159252887687392
QQQ,2010-02-12,160,25.0,0.43036968696638755,0.5535644471840896,-0.6830650796648314,323.5910659183696,0.08945686900958466,0.0855246989432293
QQQ,2010-02-12,160,25.5,0.4006458049009418,0.548909180078402,-0.6830650796648312,230.53555325951612,0.07987220447284345,0.09510936347997051
QQQ,2010-02-12,160,26.0,0.4268458368791803,0.5456911541648081,-0.6830650796648312,310.9562648217416,0.07716883755222413,0.09781273040058983
QQQ,2010-02-12,160,26.5,0.4268458368791803,0.5456911541648081,-0.6830650796648312,310.9562648217416,0.07716883755222413,0.09781273040058983
QQQ,2010-02-12,160,27.0,0.4277106817283247,0.5457110836721818,-0.6830650796648312,314.01359489402404,0.07692307692307693,0.09805849102973703
QQQ,2010-02-12,160,27.5,0.44656264469778684,0.5486817292898333,-0.6830650796648312,388.09452340085323,0.0764315556647825,0.09855001228803145
QQQ,2010-02-12,160,28.0,0.44656264469778684,0.5486817292898333,-0.6830650796648312,388.09452340085323,0.0764315556647825,0.09855001228803145
QQQ,2010-02-12,160,28.5,0.4465855259562843,0.5465754779886114,-0.6830650796648312,388.1936566524659,0.07495699188989924,0.10002457606291472
QQQ,2010-02-12,160,29.0,0.4465855259562843,0.5465754779886114,-0.6830650796648312,388.1936566524659,0.07495699188989924,0.10002457606291472
QQQ,2010-02-12,160,29.5,0.450994375264437,0.5464728811501036,-0.6830650796648312,407.74467440716523,0.07471123126075203,0.10027033669206194
QQQ,2010-02-12,160,30.0,0.45650922302601615,0.5465816560482004,-0.6830650796648314,433.50125178040724,0.07446547063160482,0.10051609732120914
QQQ,2010-02-12,160,30.5,0.45650922302601615,0.5465816560482004,-0.6830650796648314,433.50125178040724,0.07446547063160482,0.10051609732120914
QQQ,2010-02-12,160,31.0,0.45650922302601615,0.5465816560482004,-0.6830650796648314,433.50125178040724,0.07446547063160482,0.10051609732120914
QQQ,2010-02-12,160,31.5,0.45650922302601615,0.5465816560482004,-0.6830650796648314,433.50125178040724,0.07446547063160482,0.10051609732120914
QQQ,2010-02-12,160,32.0,0.4287673328392929,0.5447252929558164,-0.6830650796648313,317.78725637815234,0.06905873679036618,0.10592283116244777
QQQ,2010-02-12,160,32.5,0.39778144019255723,0.5432070727080404,-0.6830650796648312,223.03986418785368,0.06266896043253871,0.11231260752027525
QQQ,2010-02-12,160,33.0,0.4140773267574882,0.5433417146034929,-0.6830650796648312,268.9452158426521,0.0624231998033915,0.11255836814942247
QQQ,2010-02-12,160,33.5,0.42619623679657237,0.5425297414902213,-0.6830650796648314,308.67823876121713,0.06217743917424429,0.11280412877856967
QQQ,2010-02-12,160,34.0,0.4271589118470698,0.5426271135117177,-0.6830650796648314,312.0597832335333,0.061931678545097076,0.11304988940771689
QQQ,2010-02-12,160,34.5,0.4346937832500384,0.5416507790693253,-0.6665708316770114,339.7533106338735,0.06094863602850823,0.11403293192430572
QQQ,2010-02-12,160,35.0,0.4346937832500384,0.5416507790693253,-0.6665708316770114,339.7533106338735,0.06094863602850823,0.11403293192430572
QQQ,2010-02-12,160,35.5,0.4346937832500384,0.5416507790693253,-0.6665708316770114,339.7533106338735,0.06094863602850823,0.11403293192430572
QQQ,2010-02-12,160,36.0,0.4329217677398325,0.5412557029089773,-0.6731586451447066,333.0405462805164,0.06070287539936102,0.11427869255345294
QQQ,2010-02-12,160,36.5,0.4329217677398325,0.5412557029089773,-0.6731586451447066,333.0405462805164,0.06070287539936102,0.11427869255345294
QQQ,2010-02-12,160,37.0,0.4329217677398325,0.5412557029089773,-0.6731586451447066,333.0405462805164,0.06070287539936102,0.11427869255345294
QQQ,2010-02-12,160,37.5,0.4356777229564246,0.5411136119264385,-0.6731586451447066,343.53527360605835,0.06045711477021381,0.11452445318260014
QQQ,2010-02-12,160,38.0,0.4356777229564246,0.5411136119264385,-0.6731586451447066,343.53527360605835,0.06045711477021381,0.11452445318260014
QQQ,2010-02-12,160,38.5,0.4356777229564246,0.5411136119264385,-0.6731586451447066,343.53527360605835,0.06045711477021381,0.11452445318260014
QQQ,2010-02-12,160,39.0,0.4356777229564246,0.5411136119264385,-0.6731586451447066,343.53527360605835,0.06045711477021381,0.11452445318260014
QQQ,2010-02-12,160,39.5,0.42272410274800465,0.530068515190828,-0.6731586451447066,296.7652401640922,0.04988940771688376,0.1250921602359302
QQQ,2010-02-12,160,40.0,0.42272410274800465,0.530068515190828,-0.6731586451447066,296.7652401640922,0.04988940771688376,0.1250921602359302
QQQ,2010-02-12,160,40.5,0.42516111748892493,0.5300116863541059,-0.6731586451447066,305.0805904521617,0.049643647087736546,0.12533792086507742
QQQ,2010-02-12,160,41.0,0.42516111748892493,0.5300116863541059,-0.6731586451447066,305.0805904521617,0.049643647087736546,0.12533792086507742
QQQ,2010-02-12,160,41.5,0.42995052640815734,0.5303278262025964,-0.6934534646975608,322.0633162450502,0.04890636520029491,0.12607520275251904
QQQ,2010-02-12,160,42.0,0.4009613182468148,0.5219083880900615,-0.6934534646975608,231.3755073223223,0.045465716392233964,0.12951585156058
QQQ,2010-02-12,160,42.5,0.4065251317535463,0.5210306162363292,-0.6934534646975608,246.6674018949099,0.04497419513393954,0.13000737281887442
QQQ,2010-02-12,160,43.0,0.36778588939701806,0.5168255885681574,-0.6934534646975606,157.13061830964295,0.036864094372081595,0.13811747358073237
QQQ,2010-02-12,160,43.5,0.3671055591008785,0.5150837359503101,-0.6934534646975606,155.87338917020224,0.03612681248463996,0.138854755468174
QQQ,2010-02-12,160,44.0,0.3671055591008785,0.5150837359503101,-0.6934534646975606,155.87338917020224,0.03612681248463996,0.138854755468174
QQQ,2010-02-12,160,44.5,0.3671055591008785,0.5150837359503101,-0.6934534646975606,155.87338917020224,0.03612681248463996,0.138854755468174
QQQ,2010-02-12,160,45.0,0.3690585626100933,0.5151038526570622,-0.6934534646975606,159.50805943240076,0.03588105185549275,0.13910051609732121
QQQ,2010-02-12,160,45.5,0.3690585626100933,0.5151038526570622,-0.6934534646975606,159.50805943240076,0.03588105185549275,0.13910051609732121
QQQ,2010-02-12,160,46.0,0.3656966266906787,0.5136036374430649,-0.6934534646975606,153.2996723255369,0.034652248709756694,0.14032931924305725
QQQ,2010-02-12,160,46.5,0.31492715811040295,0.49963601488039994,-0.6934534646975606,83.15433842277382,0.02752519046448759,0.14745637748832638
QQQ,2010-02-12,160,47.0,0.31492715811040295,0.49963601488039994,-0.6934534646975606,83.15433842277382,0.02752519046448759,0.14745637748832638
QQQ,2010-02-12,160,47.5,0.31492715811040295,0.49963601488039994,-0.6934534646975606,83.15433842277382,0.02752519046448759,0.14745637748832638
QQQ,2010-02-12,160,48.0,0.3193187890402738,0.499097180118253,-0.6934534646975606,87.75388632739804,0.027279429835340378,0.14770213811747357
QQQ,2010-02-12,160,48.5,0.3193187890402738,0.499097180118253,-0.6934534646975606,87.75388632739804,0.027279429835340378,0.14770213811747357
QQQ,2010-02-12,160,49.0,0.3193187890402738,0.499097180118253,-0.6934534646975606,87.75388632739804,0.027279429835340378,0.14770213811747357
QQQ,2010-02-12,160,49.5,0.3199973738493962,0.49909542419298125,-0.6934534646975606,88.4855313607361,0.027033669206193166,0.1479478987466208
QQQ,2010-02-12,160,50.0,0.3199973738493962,0.49909542419298125,-0.6934534646975606,88.4855313607361,0.027033669206193166,0.1479478987466208
QQQ,2010-02-12,160,50.5,0.3264399128142861,0.4997998802469366,-0.6934534646975606,95.72270335407947,0.02678790857704596,0.148193659375768
QQQ,2010-02-12,160,51.0,0.3264399128142861,0.4997998802469366,-0.6934534646975606,95.72270335407947,0.02678790857704596,0.148193659375768
QQQ,2010-02-12,160,51.5,0.3264399128142861,0.4997998802469366,-0.6934534646975606,95.72270335407947,0.02678790857704596,0.148193659375768
QQQ,2010-02-12,160,52.0,0.3325370164629604,0.4992392286849797,-0.6934534646975606,103.08004483118975,0.026296387318751537,0.1486851806340624
QQQ,2010-02-12,160,52.5,0.3325370164629604,0.4992392286849797,-0.6934534646975606,103.08004483118975,0.026296387318751537,0.1486851806340624
QQQ,2010-02-12,160,53.0,0.3325370164629604,0.4992392286849797,-0.6934534646975606,103.08004483118975,0.026296387318751537,0.1486851806340624
QQQ,2010-02-12,160,53.5,0.3325370164629604,0.4992392286849797,-0.6934534646975606,103.08004483118975,0.026296387318751537,0.1486851806340624
QQQ,2010-02-12,160,54.0,0.3325370164629604,0.4992392286849797,-0.6934534646975606,103.08004483118975,0.026296387318751537,0.1486851806340624
QQQ,2010-02-12,160,54.5,0.34573835496682426,0.4990007376905561,-0.6934534646975606,120.86617621097113,0.026050626689604325,0.14893094126320963
QQQ,2010-02-12,160,55.0,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,55.5,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,56.0,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,56.5,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,57.0,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,57.5,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
