series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,cash_wait_share,below_entry_drawdown_pct
strategy,0.9530334941931893,0.5778240306385355,-0.759697086329179,5966095202.435574,1.6493490122590115,314,0.048495575221238936,0.20943952802359883,23.0
strategy,0.9377120434955386,0.57925491599163,-0.759697086329179,4577945989.264082,1.618824489197927,314,0.04861356932153392,0.20932153392330383,22.5
strategy,0.9254939099955841,0.563954830557757,-0.759697086329179,3700789132.2026434,1.6410780790373962,313,0.04436578171091445,0.2135693215339233,24.0
strategy,0.9254939099955841,0.563954830557757,-0.759697086329179,3700789132.2026434,1.6410780790373962,313,0.04436578171091445,0.2135693215339233,24.5
strategy,0.9254939099955841,0.563954830557757,-0.759697086329179,3700789132.2026434,1.6410780790373962,313,0.04436578171091445,0.2135693215339233,25.0
strategy,0.923046491034685,0.5823236283327469,-0.7695093185411719,3545846657.372282,1.5851091148017866,314,0.04967551622418879,0.20825958702064898,22.0
strategy,0.9175823302994386,0.48515275660265667,-0.4954590375957604,3222292167.752724,1.8913266343675434,310,0.004601769911504424,0.25333333333333335,52.0
strategy,0.9153305689785265,0.48567895940263306,-0.4954590375957604,3097460446.2473373,1.884641183765401,310,0.005073746312684366,0.2528613569321534,50.5
strategy,0.9121017991886575,0.5646403796821347,-0.7596970863291791,2926619551.4334965,1.6153676428563732,313,0.04460176991150443,0.21333333333333335,23.5
strategy,0.9102083731218575,0.4854856178339061,-0.4954590375957604,2830725325.1208963,1.874841065700235,310,0.0048377581120943956,0.25309734513274335,51.0
strategy,0.9102083731218575,0.4854856178339061,-0.4954590375957604,2830725325.1208963,1.874841065700235,310,0.0048377581120943956,0.25309734513274335,51.5
strategy,0.9088106893138574,0.48605830057131105,-0.4954590375957604,2761901475.5361834,1.8697565461707883,310,0.005191740412979351,0.2527433628318584,48.0
strategy,0.9088106893138574,0.48605830057131105,-0.4954590375957604,2761901475.5361834,1.8697565461707883,310,0.005191740412979351,0.2527433628318584,48.5
strategy,0.9088106893138574,0.48605830057131105,-0.4954590375957604,2761901475.5361834,1.8697565461707883,310,0.005191740412979351,0.2527433628318584,49.0
strategy,0.9088106893138574,0.48605830057131105,-0.4954590375957604,2761901475.5361834,1.8697565461707883,310,0.005191740412979351,0.2527433628318584,49.5
strategy,0.9088106893138574,0.48605830057131105,-0.4954590375957604,2761901475.5361834,1.8697565461707883,310,0.005191740412979351,0.2527433628318584,50.0
strategy,0.9072604316968038,0.486085526265364,-0.4954590375957604,2687463553.2680116,1.8664625516981797,310,0.005309734513274336,0.25262536873156344,47.5
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,43.0
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,43.5
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,44.0
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,44.5
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,45.0
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,45.5
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,46.0
strategy,0.9041129209783998,0.5002888151556173,-0.4954590375957604,2542271836.693393,1.8071819588794344,310,0.013097345132743363,0.2448377581120944,46.5
strategy,0.899863391095993,0.48713354563147354,-0.4954590375957604,2358266363.9172044,1.8472622121096092,310,0.005781710914454277,0.2521533923303835,47.0
strategy,0.8987778668673492,0.5864941185628716,-0.8469122273159664,2313375768.0637994,1.532458448295592,314,0.050265486725663715,0.20766961651917404,21.5
strategy,0.8931189633245382,0.5012503393478057,-0.4954590375957604,2092459397.0002432,1.7817822617070074,310,0.013215339233038349,0.2447197640117994,40.0
strategy,0.8931189633245382,0.5012503393478057,-0.4954590375957604,2092459397.0002432,1.7817822617070074,310,0.013215339233038349,0.2447197640117994,40.5
strategy,0.8931189633245382,0.5012503393478057,-0.4954590375957604,2092459397.0002432,1.7817822617070074,310,0.013215339233038349,0.2447197640117994,41.0
strategy,0.8931189633245382,0.5012503393478057,-0.4954590375957604,2092459397.0002432,1.7817822617070074,310,0.013215339233038349,0.2447197640117994,41.5
strategy,0.8931189633245382,0.5012503393478057,-0.4954590375957604,2092459397.0002432,1.7817822617070074,310,0.013215339233038349,0.2447197640117994,42.0
strategy,0.8931189633245382,0.5012503393478057,-0.4954590375957604,2092459397.0002432,1.7817822617070074,310,0.013215339233038349,0.2447197640117994,42.5
strategy,0.8922804053527758,0.5503576139354324,-0.7264517909846675,2061516197.2980988,1.6212738458769784,312,0.03575221238938053,0.22218289085545723,26.0
strategy,0.88748837992655,0.5505518693908388,-0.7264517909846671,1893025775.9836037,1.6119977594636388,312,0.03587020648967552,0.22206489675516225,25.5
strategy,0.8816152477991981,0.5093238066379719,-0.6578237638030133,1704683087.5388227,1.7309523652913625,310,0.015221238938053097,0.24271386430678465,38.0
strategy,0.8816152477991981,0.5093238066379719,-0.6578237638030133,1704683087.5388227,1.7309523652913625,310,0.015221238938053097,0.24271386430678465,38.5
strategy,0.8816152477991981,0.5093238066379719,-0.6578237638030133,1704683087.5388227,1.7309523652913625,310,0.015221238938053097,0.24271386430678465,39.0
strategy,0.8816152477991981,0.5093238066379719,-0.6578237638030133,1704683087.5388227,1.7309523652913625,310,0.015221238938053097,0.24271386430678465,39.5
strategy,0.881398684524864,0.5300920035679851,-0.7264517909846674,1698097866.5552032,1.6627277502627396,311,0.023952802359882005,0.23398230088495575,29.5
strategy,0.8805416320932891,0.5301568242055208,-0.7264517909846671,1672278043.4559336,1.660907851960306,311,0.024188790560471976,0.23374631268436577,28.0
strategy,0.8805416320932891,0.5301568242055208,-0.7264517909846671,1672278043.4559336,1.660907851960306,311,0.024188790560471976,0.23374631268436577,28.5
strategy,0.8805416320932891,0.5301568242055208,-0.7264517909846671,1672278043.4559336,1.660907851960306,311,0.024188790560471976,0.23374631268436577,29.0
strategy,0.8770495753676824,0.5904846912297301,-0.8469122273159663,1570957627.3448973,1.4853045106743727,314,0.05085545722713864,0.20707964601769913,20.5
strategy,0.8770495753676824,0.5904846912297301,-0.8469122273159663,1570957627.3448973,1.4853045106743727,314,0.05085545722713864,0.20707964601769913,21.0
strategy,0.8763837286560197,0.5095727055341261,-0.6578237638030131,1552326470.6605291,1.7198404057717493,310,0.015339233038348082,0.24259587020648968,37.0
strategy,0.8763837286560197,0.5095727055341261,-0.6578237638030131,1552326470.6605291,1.7198404057717493,310,0.015339233038348082,0.24259587020648968,37.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,52.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,53.0
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,53.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,54.0
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,54.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,55.0
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,55.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,56.0
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,56.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,57.0
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,57.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,58.0
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,58.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,59.0
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,59.5
strategy,0.8752216258324454,0.47919928892515723,-0.4954590375957604,1520321864.0392532,1.826425134719138,309,0.0,0.25793510324483776,60.0
strategy,0.8702676304624113,0.5099342679163461,-0.6578237638030131,1390923786.6066015,1.7066270796399532,310,0.015575221238938054,0.2423598820058997,36.5
strategy,0.8661892910763556,0.5183414697576583,-0.7224175715648831,1292476888.191127,1.6710785102363652,310,0.016519174041297935,0.24141592920353983,36.0
strategy,0.8588556586783764,0.518812353924092,-0.7224175715648827,1132191261.7598703,1.6554263833201561,310,0.016755162241887906,0.24117994100294984,30.0
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,30.5
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,31.0
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,31.5
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,32.0
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,32.5
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,33.0
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,33.5
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,34.0
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,34.5
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,35.0
strategy,0.8587803170612245,0.5188125348508263,-0.7224175715648831,1130649171.2747138,1.6552805866730818,310,0.01663716814159292,0.24129793510324485,35.5
strategy,0.8587363531092453,0.5918014625956789,-0.8469122273159664,1129750259.880289,1.4510548002750332,314,0.051091445427728616,0.20684365781710914,20.0
strategy,0.8574821745427541,0.5926875136735202,-0.8469122273159664,1104396687.779156,1.4467694269920035,314,0.05144542772861357,0.20648967551622419,19.5
strategy,0.8516004991923289,0.6116650465306692,-0.8741302874847104,992678114.2953902,1.3922660842278964,317,0.06584070796460177,0.19209439528023597,14.5
strategy,0.8516004991923289,0.6116650465306692,-0.8741302874847104,992678114.2953902,1.3922660842278964,317,0.06584070796460177,0.19209439528023597,15.0
strategy,0.8503066787093037,0.6356992296843935,-0.9096628720620302,969616975.164132,1.3375927467010722,320,0.09274336283185841,0.16519174041297935,12.5
strategy,0.8495085693612932,0.6077361741885899,-0.8741302874847104,955651555.840991,1.3978245913952745,316,0.06147492625368731,0.19646017699115045,15.5
strategy,0.8481819858458737,0.6057583945558148,-0.866520823723903,932869509.2947003,1.4001984841957016,315,0.05876106194690266,0.1991740412979351,16.5
strategy,0.8478902525995786,0.5435300401470644,-0.7264517909846675,927930588.1297685,1.559969440456617,311,0.030442477876106194,0.22749262536873158,26.5
strategy,0.8478902525995786,0.5435300401470644,-0.7264517909846675,927930588.1297685,1.559969440456617,311,0.030442477876106194,0.22749262536873158,27.0
strategy,0.8478902525995786,0.5435300401470644,-0.7264517909846675,927930588.1297685,1.559969440456617,311,0.030442477876106194,0.22749262536873158,27.5
strategy,0.84778053624247,0.5992022398316584,-0.8665208237239029,926079709.1688176,1.414848743690691,315,0.057581120943952804,0.20035398230088497,18.0
strategy,0.847614785891897,0.6314896353278265,-0.9096628720620302,923290346.6416183,1.3422465523949145,319,0.0863716814159292,0.17156342182890855,13.0
strategy,0.8427051962572596,0.6050622653559266,-0.866520823723903,844267376.522267,1.3927578110684857,315,0.05817109144542773,0.19976401179941003,17.0
strategy,0.8418248178208587,0.5942640603262968,-0.8469122273159665,830808759.6236285,1.4165837613646568,314,0.05156342182890856,0.2063716814159292,19.0
strategy,0.8400074679353373,0.6062504392876334,-0.866520823723903,803681559.419405,1.3855783245656317,315,0.05887905604719764,0.1990560471976401,16.0
strategy,0.8394914157398137,0.6049818145896069,-0.8665208237239032,796136541.7237213,1.387630827067567,315,0.05805309734513275,0.199882005899705,17.5
strategy,0.8357237266315118,0.626207172342509,-0.9096628720620303,743095449.9648654,1.3345802532175504,318,0.0831858407079646,0.17474926253687315,13.5
strategy,0.8354211371975797,0.6374484947632677,-0.9096628720620302,738987628.1851462,1.310570413234459,320,0.09451327433628319,0.16342182890855458,12.0
strategy,0.8340942251574635,0.5946779945848593,-0.8469122273159664,721232723.0755451,1.40259809973251,314,0.05203539823008849,0.20589970501474927,18.5
strategy,0.815203036905122,0.6223517185566457,-0.9096628720620302,509183015.6842081,1.3098751278388623,317,0.07693215339233038,0.18100294985250737,14.0
strategy,0.7866348901896958,0.6667459138914562,-0.9096628720620302,298678670.96139985,1.1798120900336813,323,0.11433628318584071,0.14359882005899705,10.0
strategy,0.7856957019951831,0.6618131747802718,-0.9096628720620303,293444001.2195624,1.1871865534499846,321,0.10501474926253687,0.1529203539823009,11.0
strategy,0.7849774079492637,0.6632314285714908,-0.9096628720620302,289500692.06377536,1.1835648525281697,322,0.10820058997050147,0.1497345132743363,10.5
strategy,0.7795213790995665,0.6672512908553369,-0.9123021532890183,261181293.58213428,1.1682575811885096,323,0.11504424778761062,0.14289085545722713,9.5
strategy,0.775081116591906,0.6592212365410484,-0.9096628720620302,240135622.31818086,1.1757526512021634,320,0.1000589970501475,0.15787610619469025,11.5
strategy,0.7325902065492955,0.6740206114689596,-0.9396187315802043,106321656.61548972,1.0868958516753506,323,0.12224188790560472,0.13569321533923304,9.0
strategy,0.7125857058047635,0.6750037061040133,-0.9505305096332919,71948655.42404704,1.055676730899251,323,0.12318584070796461,0.13474926253687317,8.5
strategy,0.7080081921364623,0.6927419954863758,-0.9660558020208476,65756068.1826026,1.022037348319511,325,0.13392330383480827,0.1240117994100295,8.0
strategy,0.6726418536224423,0.6974379744200181,-0.9706264466469129,32536271.23527151,0.9644468444406171,325,0.13710914454277287,0.1208259587020649,7.5
strategy,0.6521510483159139,0.708687435207905,-0.9862230039264885,21495892.994602047,0.9202238051879595,327,0.14383480825958703,0.11410029498525073,7.0
strategy,0.6374926506582581,0.7103841167907505,-0.9862230039264885,15929638.550908951,0.8973914753868811,328,0.14607669616519173,0.11185840707964602,6.5
strategy,0.6196951188951698,0.714095360122235,-0.9888881444972377,11030859.68908031,0.8678044327148321,329,0.15221238938053097,0.10572271386430679,6.0
strategy,0.6051390699886332,0.7159170697744596,-0.9894441970567984,8142750.957076989,0.8452642010327739,329,0.15657817109144542,0.10135693215339234,5.5
strategy,0.5807623362724594,0.7225448404335404,-0.9912166090641038,4867246.260085036,0.8037734183029959,330,0.16507374631268437,0.09286135693215339,5.0
strategy,0.5701430557615428,0.7249637174100655,-0.9924640700517321,3880119.798369163,0.7864435723740495,334,0.17002949852507374,0.08790560471976401,4.5
strategy,0.544854950468677,0.7279523024753101,-0.9924640700517321,2247625.6973251165,0.7484761688588201,335,0.17474926253687315,0.0831858407079646,4.0
strategy,0.5294663919325606,0.734131628420088,-0.9948529540195175,1605172.009457978,0.7212145226218031,341,0.18843657817109144,0.0694985250737463,3.0
strategy,0.5279549855960246,0.730548907210195,-0.9942017222505197,1552683.273012454,0.7226826026092737,337,0.18253687315634218,0.07539823008849557,3.5
strategy,0.511489993017429,0.7368013320816923,-0.9954632341314764,1078594.933848696,0.6942034042912371,346,0.1951622418879056,0.06277286135693215,2.5
strategy,0.4579672295397028,0.7431732624748544,-0.9966732484539548,320880.56345885014,0.6162321125690369,351,0.20578171091445427,0.052153392330383484,2.0
strategy,0.41497759338178697,0.7460936461430614,-0.9975110379006817,117287.88444825062,0.5562004120086236,360,0.21380530973451328,0.044129793510324485,1.5
strategy,0.38899162547090804,0.7479889894818285,-0.9977235884161962,62886.59809555611,0.5200499351472849,368,0.2191150442477876,0.03882005899705015,1.0
strategy,0.37853211135753506,0.7498650180175275,-0.9982660555995779,48771.87419665258,0.5048003337431153,374,0.22584070796460176,0.032094395280235985,0.5
strategy,0.05341764394782511,0.7698728163398699,-0.9998895509426645,5.754261842642612,0.06938502414175801,309,0.25793510324483776,0.0,0.0
