series,start_date,end_date,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share
strategy,2002-08-20,2026-04-17,1.102902921881284,0.4738953179624552,-0.46919184803023284,8983045.762466686,2.327313396180594,215,0.007183643396573955,0.2569533984159145
tecl_buy_hold,2002-08-20,2026-04-17,0.21892730811461836,0.6879487516474767,-0.9520910146735431,71.110652638872,0.31823200142501684,0,,
