cagr,annualized_vol,max_drawdown,final_multiple,filter_name,uvix_entries,uvix_exits,skipped_uvix_entry_days,uvix_day_share,low_rsi_entries,low_rsi_exits,episode_count,episode_win_rate,episode_avg_return_pct,episode_median_return_pct,window,min_z,cagr_delta_vs_baseline,mdd_delta_vs_baseline,episode_win_rate_delta_vs_baseline
1.024613522574982,0.6221303030599837,-0.6568036304375773,88400.13672018592,skip_gspc_bb20_z_lte_1p75,83,82,110,0.05971983288277218,11,11,73,0.6986301369863014,4.557864251973263,3.440716688657597,20.0,1.75,-0.039944390297809385,0.0,0.02852704420279628
1.0222749206018387,0.6380882459497357,-0.6568036304375773,86765.73367001888,skip_gspc_bb80_z_lte_1p50,123,122,17,0.08454165642664045,11,11,93,0.6881720430107527,3.61536083132403,2.979870810323071,80.0,1.5,-0.04228299227095267,0.0,0.018068950227247638
1.02121192784811,0.6371227476175614,-0.6297358453228314,86032.23815870579,skip_gspc_bb80_z_lte_1p65,112,112,37,0.07962644384369624,11,11,87,0.6896551724137931,3.879823385382411,2.979870810323071,80.0,1.65,-0.043345985024681344,0.027067785114745835,0.019552079630288044
1.020654598329851,0.6396776232130698,-0.6568036304375773,85649.99311677286,skip_gspc_bb80_z_lte_1p45,125,124,8,0.08675350208896535,11,11,94,0.6702127659574468,3.594964274252002,3.0370105505238443,80.0,1.45,-0.043903314542940386,0.0,0.00010967317394172671
1.019959131317735,0.622788943138456,-0.649380548756468,85175.24061858871,skip_gspc_bb5_z_lte_1p65,72,71,134,0.053330056524944706,11,11,66,0.7272727272727273,5.201270736299898,3.1969582310490408,5.0,1.65,-0.044598781555056366,0.007423081681109278,0.05716963448922219
1.0190142416907046,0.6173839661604804,-0.6493805487564683,84534.1770072551,skip_gspc_bb5_z_lte_1p75,66,66,168,0.04472843450479233,11,11,61,0.8032786885245902,5.562984610814064,4.263961786431536,5.0,1.75,-0.04554367118208669,0.007423081681108945,0.13317559574108506
1.0158311587156472,0.638179313380388,-0.6297358453228312,82407.75119018737,skip_gspc_bb80_z_lte_1p55,119,118,26,0.08232981076431556,11,11,91,0.6923076923076923,3.764024807666026,2.979870810323071,80.0,1.55,-0.048726754157144114,0.027067785114746057,0.022204599524187185
1.0144285264312116,0.6203651846823008,-0.6568036304375771,81486.75508840698,skip_gspc_bb50_z_lte_1p85,85,84,105,0.06144015728680265,11,11,70,0.7571428571428571,4.168711478652684,3.7047067801533218,50.0,1.85,-0.050129386441579715,2.220446049250313e-16,0.08703976435935201
1.00699501186247,0.6215092348181668,-0.6493805487564679,76764.80820824018,skip_gspc_bb80_z_lte_1p90,80,80,116,0.058491029737036127,11,11,65,0.7076923076923077,4.6753023433195615,3.4140456517750106,80.0,1.9,-0.057562901010321355,0.007423081681109389,0.037589214908802626
1.006940626666608,0.6205424691820334,-0.6493805487564679,76731.22713305155,skip_gspc_bb15_z_lte_1p85,69,68,130,0.054313099041533544,11,11,60,0.8,5.881807339683358,4.374658171475154,15.0,1.85,-0.05761728620618323,0.007423081681109389,0.12989690721649494
1.006255423839717,0.6360915454096809,-0.6493805487564683,76309.31567461396,skip_gspc_bb80_z_lte_1p70,107,107,44,0.07741459818137135,11,11,83,0.6867469879518072,4.0752263916776,3.0941502907246177,80.0,1.7,-0.058302489033074334,0.007423081681108945,0.016643895168302114
1.001401048291084,0.6379181561971661,-0.6297358453228314,73381.98729738155,skip_gspc_bb80_z_lte_1p60,115,114,31,0.08110100761857951,11,11,89,0.6853932584269663,3.7035122681532022,2.979870810323071,80.0,1.6,-0.06315686458170733,0.027067785114745835,0.015290165643461195
0.999782704211772,0.6396797378936351,-0.6568036304375773,72429.7267749606,skip_gspc_bb80_z_lte_1p40,124,123,6,0.08724502334725977,11,11,94,0.6595744680851063,3.4189995590831366,2.970274973487108,80.0,1.4,-0.06477520866101938,0.0,-0.01052862469839877
0.9919053022611823,0.6127953546484625,-0.6493805487564677,67957.78989069762,skip_gspc_bb5_z_lte_1p80,58,58,185,0.040304743180142544,11,11,54,0.7962962962962963,6.182092323143175,4.21428494720264,5.0,1.8,-0.07265261061160899,0.007423081681109611,0.12619320351279117
