Date,gspc_open_implied_rsi14,GSPC_BB20_Z,GSPC_OPEN,GSPC_SMA160_PREV_CLOSE,TQQQ_OPEN,TQQQ_PEAK_OPEN,TQQQ_RUNNING_DRAWDOWN_PCT,DRAWDOWN_ALPHA_PCT,signal_below_sma,drawdown_trigger,base_target_regime_at_open,selected_leg,action,skip_reason,strategy_return,strategy_equity
2010-02-12,43.0378122589776,-0.7184003773019797,1075.949951171875,1050.830561065674,0.20044845858180238,0.20044845858180238,0.0,40.5,False,False,TQQQ,TQQQ,,,0.004092164272333054,1.004092164272333
2010-02-16,44.481383828963125,-0.5187066410840898,1079.1300048828125,1051.8008735656738,0.21176226352125146,0.21176226352125146,0.0,40.5,False,False,TQQQ,TQQQ,,,0.038736173471820345,1.0429868525292816
2010-02-17,50.90888959775738,0.2531110407179124,1096.1400146484375,1052.9006858825683,0.21779119244131762,0.21779119244131762,0.0,40.5,False,False,TQQQ,TQQQ,,,0.016970007341968074,1.0606863470742796
2010-02-18,51.89485362392352,0.5953524944678747,1099.030029296875,1053.9774360656738,0.2183371301338427,0.2183371301338427,0.0,40.5,False,False,TQQQ,TQQQ,,,0.01895814052934286,1.080794987899669
2010-02-19,54.0708642844092,1.2211222392921286,1105.489990234375,1055.1488735198975,0.22118964191880253,0.22118964191880253,0.0,40.5,False,False,TQQQ,TQQQ,,,0.0,1.080794987899669
2010-02-22,55.74950793335421,1.592217314833167,1110.0,1056.3103736877442,0.22533312300556807,0.22533312300556807,0.0,40.5,False,False,TQQQ,TQQQ,,,-0.007020297042985568,1.0732074860420433
2010-02-23,54.669295747765645,1.3122349673920752,1107.489990234375,1057.6328113555908,0.2199244149037374,0.22533312300556807,2.4003164868473537,40.5,False,False,TQQQ,TQQQ,,,-0.0390419217520106,1.0313074033483178
2010-02-24,49.666887327811864,0.5934079968810227,1095.8900146484375,1058.8570613861084,0.21625254032140215,0.22533312300556807,4.029848147953619,40.5,False,False,TQQQ,TQQQ,,,0.030240182740999932,1.062494327687717
2010-02-25,51.59995625662232,0.8630626140233686,1101.239990234375,1060.2583736419679,0.21193566143350326,0.22533312300556807,5.945624590546217,40.5,False,False,TQQQ,TQQQ,,,-0.0005700939572831354,1.0618886060918546
2010-02-26,52.38885222080758,0.9477548040197321,1103.0999755859375,1061.6544982910157,0.21816279478482598,0.22533312300556807,3.1821012930109305,40.5,False,False,TQQQ,TQQQ,,,0.012474990532172603,1.0751356563990726
2010-03-01,53.34894264012372,1.0001599634978071,1105.3599853515625,1063.0408107757569,0.22434132514498178,0.22533312300556807,0.4401473903868913,40.5,False,False,TQQQ,TQQQ,,,0.042894115141727696,1.1212526490376313
2010-03-02,57.959095711861146,1.5061833741071426,1117.010009765625,1064.5194355010985,0.23307414846748362,0.23307414846748362,0.0,40.5,False,False,TQQQ,TQQQ,,,0.006012254372556036,1.1279939051795478
2010-03-03,58.864728952398536,1.4726842788912868,1119.3599853515625,1065.8773109436036,0.2350348661967643,0.2350348661967643,0.0,40.5,False,False,TQQQ,TQQQ,,,0.005554155095777391,1.1342589582760065
2010-03-04,58.78030234093102,1.3624495343238034,1119.1199951171875,1067.2082485198976,0.2345385162617609,0.2350348661967643,0.2111814059910122,40.5,False,False,TQQQ,TQQQ,,,0.011039111653239342,1.1467801695601023
2010-03-05,61.24140687428908,1.5209294019001072,1125.1199951171875,1068.3975608825683,0.24133633962354864,0.24133633962354864,0.0,40.5,False,False,TQQQ,TQQQ,,,0.044201820539013115,1.197469940812697
2010-03-08,65.85538710725994,1.9010809894467287,1138.4000244140625,1069.6348106384278,0.2469689561331623,0.2469689561331623,0.0,40.5,False,False,TQQQ,TQQQ,,,0.005332519746628517,1.2038554729180748
2010-03-09,65.27130290266854,1.6567742368059704,1137.56005859375,1070.8730606079102,0.2466954786563391,0.2469689561331623,0.11073354364252719,40.5,False,False,TQQQ,TQQQ,,,0.017701847459578035,1.2251659388630487
2010-03-10,66.4380487853106,1.659851561640495,1140.219970703125,1072.0563102722167,0.25279974289495316,0.25279974289495316,0.0,40.5,False,False,TQQQ,TQQQ,,,0.024470539070320818,1.2551464098376233
2010-03-11,67.16713398531226,1.6505585558636582,1143.9599609375,1073.2502475738524,0.25706707477949237,0.25706707477949237,0.0,40.5,False,False,TQQQ,TQQQ,,,0.009209433282397095,1.2667055969586631
