Date,gspc_open_implied_rsi14,GSPC_BB_Z,GSPC_BB_WINDOW,GSPC_OPEN,GSPC_SMA160_PREV_CLOSE,TQQQ_OPEN,TQQQ_DIRECT_PEAK_DRAWDOWN_PCT,DRAWDOWN_ALPHA_PCT,drawdown_trigger,base_target_regime_at_open,selected_leg,action,strategy_return,strategy_equity
2010-03-30,70.45936743279054,1.3953571546023962,14,1173.75,1087.4753719329833,0.2791488268082483,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,-0.023283971171399687,1.4204632518531775
2010-03-31,68.652732122946,1.0260614649984643,14,1171.75,1088.5139347076415,0.2766430813121662,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,0.010643505653165075,1.43558196050439
2010-04-01,67.26191640651035,0.8754301600054537,14,1171.22998046875,1089.608185195923,0.27907446525161456,0.0,40.5,False,TQQQ,TQQQ,,-0.00197798153883888,1.4327424058890221
2010-04-05,70.62389406640733,1.7493317443058323,14,1178.7099609375,1090.6849975585938,0.27746154738956963,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,-0.08267684121182761,1.3142877894998837
2010-04-06,72.5094803564123,2.3321093206118726,14,1186.010009765625,1091.7769348144532,0.2812571955398377,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,0.04404440338900106,1.372174811069855
2010-04-07,73.36974311953591,2.0303701898649935,14,1188.22998046875,1092.9353717803956,0.28460706971670646,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,-0.01019498878805547,1.3581855042557458
2010-04-08,67.04644151525675,1.0575725746875921,14,1181.75,1094.20237159729,0.2810837925093422,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,0.058291834783241736,1.4373566292748157
2010-04-09,69.92047395538147,1.481873560451858,14,1187.469970703125,1095.4321838378905,0.285921805492033,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,-0.01328009280756981,1.4182683998404704
2010-04-12,72.85692305670548,1.9472912505076594,14,1194.93994140625,1096.669121170044,0.2911075866955647,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,-0.01426241812304252,1.398040462911247
2010-04-13,72.84916716617059,1.6851579220644872,14,1195.93994140625,1097.8510585784911,0.29033876840315476,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,-0.009539149983919581,1.3847043452519483
2010-04-14,74.30749867199131,1.641644862548264,14,1198.68994140625,1098.9208713531493,0.2998909400037151,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,-0.008714818811472513,1.372636897775619
2010-04-15,78.33122397063187,2.110671797150305,14,1210.77001953125,1100.0776218414308,0.3057712315459674,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,-0.010317255083726273,1.358475052763933
2010-04-16,76.88863635945248,1.6970772566479737,14,1210.1700439453125,1101.225559616089,0.30691174230636703,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,-0.05618254451517102,1.2821524676392742
2010-04-19,60.88063884940638,0.2649487770219629,14,1192.06005859375,1102.2506221771241,0.29634296733458576,0.0,40.5,False,TQQQ,TQQQ,,-0.0015733731035190157,1.28013516343208
2010-04-20,64.0617246754986,0.7182602301009402,14,1199.0400390625,1103.2914974212647,0.3033141251635642,0.0,40.5,False,TQQQ,TQQQ,,0.014785054735754644,1.2990620318925874
2010-04-21,67.31401712624066,1.227406925457067,14,1207.1600341796875,1104.4054973602294,0.309243981226011,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,0.0433022952465949,1.3553143995412418
2010-04-22,63.56887818459689,0.6978260966797919,14,1202.52001953125,1105.563747024536,0.2994193308256137,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,0.13246049018764672,1.5348400092628507
2010-04-23,66.76496778816049,1.0915898918615303,14,1207.8699951171875,1106.8801849365234,0.31328835452271964,0.0,40.5,False,TQQQ,TQQQ,,0.013238130767937228,1.5551584220133343
2010-04-26,70.61925629391891,1.705108291166029,14,1217.0699462890625,1108.2709976196288,0.3173575755928351,0.0,40.5,False,TQQQ,UVIX,enter_uvix_high_rsi_bb,-0.02106538152633508,1.5223984165197302
2010-04-27,64.57722704961839,0.837091464959752,14,1209.9200439453125,1109.57606048584,0.31172592132335664,0.0,40.5,False,TQQQ,TQQQ,exit_uvix_gspc_profit,-0.07786914009938639,1.4038505609366714
2010-04-28,49.00483312648726,-1.6989861420358143,14,1184.5899658203125,1110.6217475891112,0.2998908962089435,0.0,40.5,False,TQQQ,TQQQ,,0.002351390562511435,1.4071515618968342
2010-04-29,53.196361980434475,-0.9023430773574546,14,1193.300048828125,1111.659059906006,0.3001634026634915,0.0,40.5,False,TQQQ,TQQQ,,0.0510412680829293,1.4789743620009232
2010-04-30,58.746266156740695,0.42867909509139707,14,1206.77001953125,1112.742872619629,0.31068361604100736,0.0,40.5,False,TQQQ,TQQQ,,-0.058927174243170954,1.3918225820701122
2010-05-03,50.15818684061216,-1.3324679890414586,14,1188.5799560546875,1113.6338096618651,0.29624378636371623,0.0,40.5,False,TQQQ,TQQQ,,0.04084008420627527,1.448664733522051
2010-05-04,53.25216937660668,-0.49031843414787823,14,1197.5,1114.6308723449706,0.2932407766183118,0.0,40.5,False,TQQQ,TQQQ,,-0.08840672023511864,1.3205930357110844
2010-05-05,43.49478287559041,-2.5083718278434746,14,1169.239990234375,1115.4074974060059,0.2691250195905832,0.0,40.5,False,TQQQ,TQQQ,,-0.016432503518346797,1.2988923860054578
2010-05-06,42.0512653975629,-2.21945955411182,14,1164.3800048828125,1116.1152473449706,0.2676358334018413,0.0,40.5,False,TQQQ,TQQQ,,-0.09796646813242404,1.1716444864644058
2010-05-07,33.140155446498,-2.8431622075330516,14,1127.0400390625,1116.4864349365234,0.23997204241992862,0.0,40.5,False,TQQQ,TQQQ,,-0.07277244987396736,1.0863810468030646
2010-05-10,34.619043171777065,-2.0597345855389464,14,1122.27001953125,1116.7701225280762,0.25741390247737167,0.0,40.5,False,TQQQ,TQQQ,,0.1491521246758123,1.2484170881412748
2010-05-11,45.19846528246089,-0.8407750112985819,14,1156.3900146484375,1117.3415596008301,0.25523112920965857,0.0,40.5,False,TQQQ,TQQQ,,-0.0006602713727822396,1.2475927940766829
2010-05-12,44.98073436900369,-0.7567222451924588,14,1155.4300537109375,1117.9111221313476,0.2660733896663055,0.0,40.5,False,TQQQ,TQQQ,,0.05388133650285276,1.314814761232863
2010-05-13,48.885940455651365,-0.204789895328736,14,1170.0400390625,1118.536184692383,0.2739629409800893,0.0,40.5,False,TQQQ,TQQQ,,-0.045206145509546714,1.25537705381847
2010-05-14,45.8273547622884,-0.528498313734365,14,1157.18994140625,1119.1397468566895,0.25763772088083264,0.0,40.5,False,TQQQ,TQQQ,,-0.0615335894931448,1.1781291975296908
2010-05-17,41.43807588036556,-1.114844439745018,14,1136.52001953125,1119.6703720092773,0.25026833031648116,0.0,40.5,False,TQQQ,TQQQ,,0.013515265897702022,1.194051926896151
2010-05-18,42.13926676659598,-0.8878751189165062,14,1138.780029296875,1120.2488716125488,0.25733953325191167,0.0,40.5,False,TQQQ,TQQQ,,-0.038221865053618465,1.1484130352793132
2010-05-19,37.966220332888525,-1.3656007453898975,14,1119.5699462890625,1120.610247039795,0.23744151188689677,25.18170979742719,40.5,False,wait_mix,wait_mix,,-0.016793456304014964,1.129127211152389
2010-05-20,35.535337474800386,-1.6538781197410244,14,1107.3399658203125,1120.9504974365234,0.2209914723196527,30.365149813476854,40.5,False,wait_mix,wait_mix,,0.02848319369427177,1.1612883602131152
2010-05-21,29.191676139734398,-2.389269984233859,14,1067.260009765625,1121.0411849975585,0.1985619883109076,37.432724604104116,40.5,False,wait_mix,low_rsi_tqqq_priority,enter_low_rsi_tqqq_priority,0.09051829084165375,1.2664061977539132
2010-05-24,34.410912065700686,-1.6612271863688253,14,1084.780029296875,1121.4026847839355,0.21424319224218277,32.4915462181834,40.5,False,wait_mix,low_rsi_tqqq_priority,,0.008267576283516043,1.2768763075997611
2010-05-25,31.70517868385626,-1.886568917491104,14,1067.4200439453125,1121.7054351806642,0.19888499092588263,37.33094584102539,40.5,False,wait_mix,low_rsi_tqqq_priority,,-0.007046677405874391,1.2678785721729016
2010-05-26,33.315174207879224,-1.3887960518971305,14,1075.510009765625,1121.9152481079102,0.2166250654993175,31.74101324203329,40.5,False,wait_mix,low_rsi_tqqq_priority,,-0.030937038954863105,1.2286541633955523
2010-05-27,34.06671994201433,-1.1998176152295297,14,1074.27001953125,1121.99793548584,0.2204950649400647,30.521568760987616,40.5,False,wait_mix,low_rsi_tqqq_priority,,0.10825904980759482,1.3616670956669001
2010-05-28,42.70031530114786,-0.388470308953932,14,1102.5899658203125,1122.282186126709,0.23061797363338463,27.33182020231213,40.5,False,wait_mix,wait_mix,exit_low_rsi_tqqq_priority,0.01442503646633142,1.3813091931768988
2010-06-01,39.67026807052848,-0.7049155096652754,14,1087.300048828125,1122.4317489624023,0.22352196272389455,29.56778728021613,40.5,False,wait_mix,wait_mix,,0.009540208781539272,1.394487171271666
2010-06-02,37.37127862582776,-0.968672526635457,14,1073.010009765625,1122.4268737792968,0.22329902689299297,29.63803480163896,40.5,False,wait_mix,wait_mix,,-0.01524656475246422,1.3732260323183918
2010-06-03,44.36868359700069,-0.04831229017746282,14,1098.8199462890625,1122.5655616760255,0.23684610336929557,25.369324199411746,40.5,False,wait_mix,wait_mix,,-0.019541916338342236,1.3463905640811922
2010-06-04,44.42615768508843,0.09368991261678411,14,1098.4300537109375,1122.7508117675782,0.22607814920652353,28.762327861812786,40.5,False,wait_mix,wait_mix,,0.047706203374559664,1.4106217461528376
2010-06-07,38.50820015836087,-1.1756466910452958,14,1065.8399658203125,1122.5811866760255,0.21950328446641287,30.83408075059402,40.5,False,wait_mix,wait_mix,,0.020371849819412757,1.439358720517461
2010-06-08,36.030269143112605,-1.7181305144977137,14,1050.81005859375,1122.293123626709,0.206253504703487,35.0091125701984,40.5,False,wait_mix,wait_mix,,-0.01005272714288552,1.424889240039366
2010-06-09,39.315432298027545,-1.0021089854106684,14,1062.75,1122.1326232910155,0.20776741171571064,34.53207747519693,40.5,False,wait_mix,wait_mix,,-0.0016533312455814242,1.4225334261373161
2010-06-10,38.90666233696283,-1.0862674426408312,14,1058.77001953125,1121.8687477111816,0.20610481847801684,35.05596389403789,40.5,False,wait_mix,wait_mix,,-0.03647043123685023,1.370653018637254
2010-06-11,45.260592057932534,0.300053443663627,14,1082.6500244140625,1121.8423721313477,0.20898310315258578,34.14901069804368,40.5,False,wait_mix,wait_mix,,0.025029899854416282,1.404960326428898
2010-06-14,48.09940452619888,1.0173320478930192,14,1095.0,1121.9061218261718,0.22788932343657567,28.191623278294088,40.5,False,wait_mix,wait_mix,,-0.009843099353329832,1.3911311623483715
2010-06-15,47.24104600133312,0.7138704504983178,14,1091.2099609375,1121.8856216430663,0.22511017475318437,29.067338527315556,40.5,False,wait_mix,wait_mix,,-0.0024363286064298384,1.387741909702246
2010-06-16,52.64313331857233,1.661643793595007,14,1114.02001953125,1122.108309173584,0.237416767673048,25.189506748170377,40.5,False,wait_mix,wait_mix,,0.005938665423996126,1.3959832445988252
2010-06-17,53.128039535062946,1.4919262755828357,14,1115.97998046875,1122.406184387207,0.2461991028140706,22.422175568312174,40.5,False,wait_mix,wait_mix,,0.01976023814206096,1.4235682059544248
2010-06-18,53.1738998714591,1.3849356043987444,14,1116.1600341796875,1122.7351219177247,0.24610010403214208,22.453370280379026,40.5,False,wait_mix,wait_mix,,0.0008321505396553519,1.424752829005246
2010-06-21,54.938851001004124,1.4982967752599567,14,1122.7900390625,1123.2031219482421,0.25446136085267645,19.818721712461507,40.5,False,wait_mix,wait_mix,,-0.013399591926818388,1.4056617224999957
2010-06-22,52.393083094638286,0.9683138460820302,14,1113.9000244140625,1123.497434234619,0.24180795722446874,23.805834232013222,40.5,False,wait_mix,wait_mix,,0.023235372842266733,1.438322796712386
2010-06-23,47.02188719156855,0.19103282613890332,14,1095.5699462890625,1123.866934967041,0.23426507194110374,26.182612309320696,40.5,False,wait_mix,wait_mix,,0.008132547899276421,1.4500200257512705
2010-06-24,45.70348730729851,0.024741820565923448,14,1090.9300537109375,1124.1741851806642,0.2275168320534345,28.308996050141534,40.5,False,wait_mix,wait_mix,,-0.007916647267860233,1.438540728676064
2010-06-25,41.70282974019807,-0.7087792569842573,14,1075.0999755859375,1124.35093460083,0.2219594584084784,30.06013548160925,40.5,False,wait_mix,wait_mix,,0.01234973396499961,1.45630632397303
2010-06-28,42.56462488655342,-0.7720047056667215,14,1077.5,1124.5400596618651,0.21913075758345843,30.951464708502876,40.5,False,wait_mix,wait_mix,,0.008320256910901547,1.4684231667294563
2010-06-29,40.71668652370936,-1.2092631886043794,14,1071.0999755859375,1124.5896842956543,0.20679941704599528,34.83709451091984,40.5,False,wait_mix,wait_mix,,0.01815223606524108,1.4950783306955981
2010-06-30,33.74691063210656,-2.476703772941129,14,1040.56005859375,1124.4143089294435,0.18990348981607016,40.16103461172346,40.5,False,wait_mix,wait_mix,,0.012699664392067378,1.5140653237352846
2010-07-01,32.018496889340526,-2.178011105934251,14,1031.0999755859375,1124.024496459961,0.18427086467508827,41.935885938483175,40.5,True,TQQQ,TQQQ,,-0.015724713278573943,1.490257080634516
2010-07-02,31.341665567081165,-1.8353366476866448,14,1027.6500244140625,1123.6142463684082,0.18193956060528832,42.67048446364679,40.5,True,TQQQ,TQQQ,,-0.005470392676954039,1.482104789213834
2010-07-06,32.78083928609034,-1.4841290195020984,14,1028.0899658203125,1123.1396839141846,0.18737304975306784,40.95838128236,40.5,True,TQQQ,TQQQ,,0.005226279886616725,1.4898506836635605
2010-07-07,32.99329515203421,-1.2609619955784221,14,1028.5400390625,1122.7698093414306,0.18298086388419613,42.342367740117304,40.5,True,TQQQ,TQQQ,,0.09449755194775156,1.630637926037451
2010-07-08,46.03710844594182,-0.1885110428570927,14,1062.9200439453125,1122.5622470855712,0.20332572702356744,35.93166111010654,40.5,False,TQQQ,TQQQ,,0.016870504968455435,1.6581476112704177
2010-07-09,48.4134100565066,0.14650776920189038,14,1070.5,1122.3181842803956,0.20139073564640536,36.54138072166692,40.5,False,TQQQ,TQQQ,,0.028019260709463367,1.7046076814853774
2010-07-12,50.47156604511924,0.5079096223013371,14,1077.22998046875,1122.1159343719482,0.20679945566025473,34.83708234349028,40.5,False,TQQQ,TQQQ,,0.011355635983024692,1.723964585810193
2010-07-13,51.58986479443731,0.8141069351420518,14,1080.6500244140625,1121.9218715667726,0.21483870364765634,32.30389939602668,40.5,False,TQQQ,TQQQ,,0.03415650689569705,1.7828491940733564
2010-07-14,56.06060889918657,1.4237964050316778,14,1095.6099853515625,1121.9246212005614,0.21895738248980978,31.006095543555347,40.5,False,TQQQ,TQQQ,,0.01599617272434606,1.811367957723215
2010-07-15,55.635866642426045,1.3514232616200708,14,1094.4599609375,1121.9483089447021,0.21965194884264366,30.787236311493082,40.5,False,TQQQ,TQQQ,,0.003490233857761371,1.8176900554981246
2010-07-16,55.219254710350725,1.1899952679339536,14,1093.8499755859375,1121.887308883667,0.21940327494782458,30.865593947782234,40.5,False,TQQQ,TQQQ,,-0.08048453250048815,1.6713941211505716
2010-07-19,46.08490111607667,0.1983014896965031,14,1066.8499755859375,1121.6324962615968,0.20469100809801596,35.50145834217256,40.5,False,TQQQ,TQQQ,,0.022553945141130294,1.7090906524682092
2010-07-20,45.49994568648782,0.11876329479249026,14,1064.530029296875,1121.386371231079,0.1977931674688255,37.674981572650054,40.5,False,TQQQ,TQQQ,,0.0315925348957915,1.7630851585463823
2010-07-21,52.6668728312836,0.858608369221382,14,1086.6700439453125,1121.336308670044,0.22280264010339773,29.794447261202272,40.5,False,TQQQ,TQQQ,,-0.03501838820922454,1.7013447580184828
2010-07-22,48.06911444720264,0.2030068584449243,14,1072.1400146484375,1121.1735584259034,0.21526074220170868,32.17091421259,40.5,False,TQQQ,TQQQ,,0.06742301754770574,1.8160545554930603
2010-07-23,54.00989946405952,0.9071739929327747,14,1092.1700439453125,1121.0786212921143,0.21803892834791958,31.29550226093857,40.5,False,TQQQ,TQQQ,,0.02603086778049568,1.863328031509267
2010-07-26,56.979224982524855,1.3359899738659808,14,1102.8900146484375,1121.0374965667725,0.22788932733688064,28.191622049300268,40.5,False,TQQQ,TQQQ,,0.021977612057923368,1.9042795321224317
2010-07-27,60.625814047967516,2.1576162064024555,14,1117.3599853515625,1121.1318088531493,0.23530740248628934,25.85417189215451,40.5,False,TQQQ,TQQQ,,-0.00021354097853309995,1.9038728904077418
2010-07-28,59.19962005877457,1.5884079094211376,14,1112.8399658203125,1121.1809337615966,0.23136303555495694,27.09704971662874,40.5,False,TQQQ,TQQQ,,-0.0204411298994035,1.8649555773429642
2010-07-29,57.22170778158971,1.1340916808075143,14,1108.0699462890625,1121.1989337921143,0.2302464437503028,27.44889000358843,40.5,False,TQQQ,TQQQ,,-0.023816954097580112,1.8205380159633608
2010-07-30,53.701849268603574,0.41602777462993373,14,1098.43994140625,1121.2588718414306,0.21605437594819457,31.920838648771056,40.5,False,TQQQ,TQQQ,,0.006829020932579866,1.832970508182932
2010-08-02,56.90919569442809,0.9130426153779633,14,1107.530029296875,1121.2941844940185,0.23146208229102339,27.06583989411815,40.5,False,TQQQ,TQQQ,,0.05380069234349705,1.9315855905683854
2010-08-03,61.8481239876001,1.7014076469109283,14,1125.3399658203125,1121.4411220550537,0.23476146690072824,0.0,40.5,False,TQQQ,TQQQ,,-0.010337066180385435,1.911618662485601
2010-08-04,59.97584322975587,1.2690280614307554,14,1121.06005859375,1121.52893409729,0.2358285196302947,25.689966848984547,40.5,False,wait_mix,wait_mix,,-0.005185078726324122,1.9017067692259029
2010-08-05,61.02980035290975,1.2998223278911027,14,1125.780029296875,1121.6109966278077,0.23590285080658902,0.0,40.5,False,TQQQ,TQQQ,,0.022586375717120077,1.9446594328194298
2010-08-06,59.27248095616237,0.9692004979859156,14,1122.0699462890625,1121.7227466583251,0.22952616985813643,0.0,40.5,False,TQQQ,TQQQ,,-0.004689907454846209,1.935539160048313
2010-08-09,59.46693951136718,0.9102150554632412,14,1122.800048828125,1121.8006214141847,0.24021968675289515,0.0,40.5,False,TQQQ,TQQQ,,0.017484993189869735,1.9693820490804839
2010-08-10,58.63336044184984,0.7592856667574208,14,1122.9200439453125,1121.9988094329833,0.23570470311043057,0.0,40.5,False,TQQQ,TQQQ,,-0.021199208446533113,1.9276327085111662
2010-08-11,55.734742633030756,0.20817075641029587,14,1116.8900146484375,1122.1149974822997,0.22347240708530852,29.583402359986454,40.5,False,wait_mix,wait_mix,,-0.04068149319850045,1.8492137315906623
2010-08-12,42.80713401337481,-2.8189391646761135,14,1081.47998046875,1121.9613719940185,0.2035991458227721,35.845506305484676,40.5,False,wait_mix,wait_mix,,0.0015240574135861884,1.8520320394875984
2010-08-13,42.99586919639089,-2.2209684694687506,14,1082.219970703125,1121.7463092803955,0.20873543597450414,34.22705111589694,40.5,False,wait_mix,wait_mix,,0.02002114855206205,1.8891118480733582
2010-08-16,41.482137129486425,-2.018673913303815,14,1077.489990234375,1121.4879344940186,0.20320186370555482,35.970690686691,40.5,False,wait_mix,wait_mix,,0.042029820144310115,1.9685108792803667
2010-08-17,42.98117258764257,-1.4793112575916416,14,1081.1600341796875,1121.1935596466064,0.21208430695002364,33.17181524536079,40.5,False,wait_mix,wait_mix,,-0.009747131265638975,1.9493235453421827
2010-08-18,47.76089802992447,-0.8028399988963272,14,1092.0799560546875,1120.9733097076416,0.21424319895927804,32.49154410161339,40.5,False,wait_mix,wait_mix,,0.007743126060277161,1.9644174032860335
2010-08-19,47.90600215473538,-0.7449280463435144,14,1092.43994140625,1120.7730602264405,0.21419367389797678,32.5071495464208,40.5,False,wait_mix,wait_mix,,0.024802075377970523,2.013139031796131
2010-08-20,41.842930241019154,-1.4207097579046863,14,1075.6300048828125,1120.4556224822998,0.20717196077967615,34.71970524331375,40.5,False,wait_mix,wait_mix,,-0.004128310914917166,2.004828167957921
2010-08-23,41.37599637783185,-1.2963767441552705,14,1073.3599853515625,1120.1843097686767,0.2132256990192136,32.812160345975514,40.5,False,wait_mix,wait_mix,,-0.0016364518179757814,2.001547363257737
2010-08-24,37.73460862190469,-1.5355860276998576,14,1063.199951171875,1119.7741222381592,0.19618012318492514,38.18325501811205,40.5,False,wait_mix,wait_mix,,0.02728348859580665,2.0561565579171464
2010-08-25,33.61735337650241,-1.844601722599727,14,1048.97998046875,1119.2450595855712,0.1874473312567378,40.93497503357858,40.5,True,TQQQ,TQQQ,,0.07000817998640341,2.2001043363040336
2010-08-26,36.788033206168656,-1.3296394647932983,14,1056.280029296875,1118.7337467193604,0.19943093478931878,37.15891784944009,40.5,False,TQQQ,TQQQ,,-0.032637107234328444,2.1282992951533677
2010-08-27,35.03690134983043,-1.4130379645903457,14,1049.27001953125,1118.1433094024658,0.19379828115949504,38.93377815309024,40.5,False,TQQQ,TQQQ,,0.03308271994282186,2.1987092246894315
2010-08-30,42.0304378323768,-0.731438998590908,14,1062.9000244140625,1117.640871810913,0.19374873213873492,38.94939114757053,40.5,False,TQQQ,TQQQ,,-0.03240110245942107,2.127468621821795
