Date,gspc_open_implied_rsi14,GSPC_BB20_Z,TQQQ_OPEN,base_target_regime_at_open,selected_leg,action,skip_reason,strategy_return,strategy_equity
2010-03-10,66.43804878531058,1.6598515616395342,0.2527997428949531,above,TQQQ,,,0.024470539070320818,1.2551464098376233
2010-03-11,67.16713398531223,1.6505585558627147,0.2570670747794923,above,TQQQ,,,0.009209433282397095,1.2667055969586631
2010-03-12,70.50812620706434,1.863014770611395,0.2638895979872641,above,UVIX,enter_uvix_high_rsi_bb20z,,-0.010230582567048896,1.2537464607608346
2010-03-15,68.5521245885098,1.5472830394263966,0.2598700116770095,above,TQQQ,exit_uvix_tqqq_drop,,0.03950380002512888,1.3032742102289436
2010-03-16,70.12376771009264,1.5614688701174475,0.2624014310995993,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.018908568995122055,1.3279172605526208
2010-03-17,73.36380738221656,1.7936688377634888,0.2655026951282031,above,UVIX,enter_uvix_high_rsi_bb20z,,-0.010481398833933175,1.3139988301263048
2010-03-18,75.26156717782348,1.829883322937506,0.2675119985546472,above,UVIX,,,-0.023957745470795988,1.2825183806052152
2010-03-19,75.26238926893018,1.6378763778594663,0.2645347096236503,above,TQQQ,exit_uvix_tqqq_drop,,-0.03712597599479828,1.2349036339939783
2010-03-22,66.9512374911291,1.082871989871518,0.2614335451970694,above,TQQQ,,,0.027011900215292206,1.2682607277309255
2010-03-23,71.89290650080268,1.343474733933888,0.2735408927162865,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.020914481186861567,1.2947857428610892
2010-03-24,73.1182584187542,1.4795574449232176,0.2754026165336184,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,-0.014224216572645165,1.2763684300394598
2010-03-25,69.63035080799919,1.258130775720645,0.280091067697814,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,-0.006261694966391729,1.2683762002658203
2010-03-26,67.79620546881337,1.0748299404709647,0.2755760561890299,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.005207249038215345,1.2749809510147498
2010-03-29,67.88870883319825,1.0259118371963765,0.2772385178890121,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.013716039710269579,1.2924686403687053
2010-03-30,70.45936744234211,1.2684168957707482,0.2791488268082483,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.01048548672191063,1.3060208031357774
2010-03-31,68.65273213254297,1.0698970429175432,0.2766430813121662,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,-0.013479002374436666,1.2884169456292465
2010-04-01,67.2619164156747,1.0048958617373323,0.2790744652516145,above,TQQQ,,,-0.00197798153883888,1.2858684806964646
2010-04-05,70.6238940743174,1.5295980342591173,0.2774615473895696,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.028912632951761275,1.3230463241030805
2010-04-06,72.50948036313265,1.870334561655971,0.2812571955398377,above,UVIX,enter_uvix_high_rsi_bb20z,,-0.09675606145901772,1.1950335726550354
2010-04-07,73.36974312601969,1.8359948726917048,0.2846070697167064,above,UVIX,,,0.03501441607363298,1.236876975389939
2010-04-08,67.04644152163763,1.2350161936375563,0.2810837925093422,above,TQQQ,exit_uvix_tqqq_drop,,0.058291834783241736,1.308976803686565
2010-04-09,69.92047396119202,1.5920137628931053,0.285921805492033,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.018019780754157777,1.332564278701275
2010-04-12,72.85692306176897,1.980231371627466,0.2911075866955647,above,UVIX,enter_uvix_high_rsi_bb20z,,0.019287572168318556,1.3582662083956492
2010-04-13,72.84916717108857,1.846250177731794,0.2903387684031547,above,TQQQ,exit_uvix_tqqq_drop,,0.028557786807676733,1.3970552852030835
2010-04-14,74.30749867670012,1.9077135414190953,0.2998909400037151,above,UVIX,enter_uvix_high_rsi_bb20z,,-0.0006258659138494993,1.3961809159203116
2010-04-15,78.33122397440651,2.3911116964828674,0.3057712315459674,above,UVIX,,,0.004175917570484522,1.4020112523386783
2010-04-16,76.8886363631673,1.9623536931919254,0.306911742306367,above,UVIX,,,0.0763567195346424,1.5090642323179155
2010-04-19,60.88063885294641,0.6743375041462181,0.2963429673345857,above,TQQQ,exit_uvix_rsi_and_tqqq_drop,,0.09377706804013153,1.6505798515089216
2010-04-20,64.06172467864843,1.0607490315356727,0.3033141251635642,above,TQQQ,,,0.014785054735754644,1.6749837649592147
2010-04-21,67.3140171290026,1.4656542989543422,0.309243981226011,above,TQQQ,,,0.017599911740855623,1.704463331389863
2010-04-22,63.568878187315875,1.0084956970384376,0.2994193308256137,above,TQQQ,,,0.014802817999693296,1.729694191871578
2010-04-23,66.76496779077948,1.2381492524603313,0.3132883545227196,above,TQQQ,,,0.013238130767937228,1.7525921097721155
2010-04-26,70.61925629618503,1.6790983627702971,0.3173575755928351,above,UVIX,enter_uvix_high_rsi_bb20z,,-0.02106538152633508,1.7156730883197213
2010-04-27,64.57722705183807,1.0884091154675224,0.3117259213233566,above,TQQQ,exit_uvix_rsi_and_tqqq_drop,,-0.07786914009938639,1.582075100240606
2010-04-28,49.00483312842423,-0.7767203568239598,0.2998908962089435,above,TQQQ,,,0.002351390562511435,1.585795176700496
2010-04-29,53.196361982142285,-0.21297528219731104,0.3001634026634915,above,TQQQ,,,0.0510412680829293,1.6667361734390824
2010-04-30,58.74626615816405,0.7966503251484874,0.3106836160410073,above,TQQQ,,,-0.058927174243170954,1.5685201205294417
2010-05-03,50.15818684189317,-0.9163539645817884,0.2962437863637162,above,TQQQ,,,0.04084008420627527,1.6325786143311012
2010-05-04,53.25216937767974,-0.14719486260568287,0.2932407766183118,above,TQQQ,,,-0.08840672023511864,1.4882476935120938
2010-05-05,43.49478287655045,-2.509215858418182,0.2691250195905832,above,TQQQ,,,-0.016432503518346797,1.463792058052285
2010-05-06,42.05126539850304,-2.5127158216683694,0.2676358334018413,above,TQQQ,,,-0.09796646813242404,1.3203895200446103
2010-05-07,33.140155447297076,-3.3809306249856865,0.2399720424199286,above,TQQQ,,,-0.07277244987396736,1.2243015398830521
2010-05-10,34.61904317244988,-2.518266913798168,0.2574139024773716,above,TQQQ,,,0.1491521246758123,1.406908715800478
2010-05-11,45.19846528296013,-1.1550284694676936,0.2552311292096585,above,TQQQ,,,-0.0006602713727822396,1.4059797742513171
2010-05-12,44.98073436950152,-1.083575163038221,0.2660733896663055,above,TQQQ,,,0.05388133650285276,1.4817358435839574
2010-05-13,48.885940456091646,-0.5111674303181847,0.2739629409800893,above,TQQQ,,,-0.045206145509546714,1.4147522774321901
2010-05-14,45.82735476271297,-0.8753033401145639,0.2576377208808326,above,TQQQ,,,-0.0615335894931448,1.327697491558186
2010-05-17,41.43807588076074,-1.42985428254448,0.2502683303164811,above,TQQQ,,,0.013515265897702022,1.345641676188307
2010-05-18,42.13926676698403,-1.2097891324134267,0.2573395332519116,above,TQQQ,,,-0.038221865053618465,1.2942087416305126
2010-05-19,37.96622033325971,-1.624276217668335,0.2374415118868967,below,TQQQ,,,-0.026392619682778395,1.2600511825225313
2010-05-20,35.535337475155,-1.7956244546168394,0.2209914723196527,below,TQQQ,,,-0.10114980026884202,1.1325972570818592
2010-05-21,29.19167614004111,-2.4600289150978925,0.1985619883109076,below,TQQQ,,,0.007745685931241697,1.1413699997218012
2010-05-24,34.41091206597525,-1.7888181852358398,0.2142431922421827,below,TQQQ,,,0.008267576283516043,1.1508063632622179
2010-05-25,31.705178684114912,-1.9924399250161622,0.1988849909258826,below,TQQQ,,,-0.007046677405874391,1.1426970020636815
2010-05-26,33.315174208139766,-1.5712998915719136,0.2166250654993175,below,TQQQ,,,-0.030937038954863105,1.1073453403972322
2010-05-27,34.066719942258715,-1.411663254465474,0.2204950649400647,below,TQQQ,,,0.10825904980759482,1.2272254947575043
2010-05-28,42.700315301344354,-0.6780769828898362,0.2306179736333846,below,TQQQ,,,-0.01397251325075588,1.2100780702703395
2010-06-01,39.67026807071593,-0.967767153557073,0.2235219627238945,below,TQQQ,,,-0.027674999150733792,1.1765891607032863
2010-06-02,37.37127862600245,-1.2473980723695286,0.2232990268929929,below,TQQQ,,,0.07037175179171973,1.259387801081126
2010-06-03,44.36868359714668,-0.4623477966581359,0.2368461033692955,below,TQQQ,,,0.025959396774312804,1.2920807487021202
2010-06-04,44.42615768522862,-0.40564662999852935,0.2260781492065235,below,TQQQ,,,-0.09874536478592677,1.1644937638386559
2010-06-07,38.50820015848743,-1.2636557325680828,0.2195032844664128,below,TQQQ,,,-0.05797682289749562,1.096980115127344
2010-06-08,36.030269143234385,-1.5176882612025124,0.206253504703487,below,TQQQ,,,-0.005573363519353891,1.0908662461722365
2010-06-09,39.3154322981399,-1.0826833810831809,0.2077674117157106,below,TQQQ,,,-0.022053862433250804,1.0668084320460773
2010-06-10,38.90666233707114,-1.0885487461943202,0.2061048184780168,below,TQQQ,,,0.08297111856444817,1.1553227209469255
2010-06-11,45.26059205802117,-0.29796326396454975,0.2089831031525857,below,TQQQ,,,0.02611557964999256,1.185494643487261
2010-06-14,48.09940452628364,0.2863379464117069,0.2278893234365756,below,TQQQ,,,0.000559581981285362,1.186158024928667
2010-06-15,47.24104600141844,0.2519984574794064,0.2251101747531843,below,TQQQ,,,0.0730525395934678,1.272809881008878
2010-06-16,52.6431333186442,1.479491565579493,0.237416767673048,below,TQQQ,,,0.020152308431723442,1.298459938305914
2010-06-17,53.12803953513416,1.6366550752315914,0.2461991028140706,below,TQQQ,,,0.010030235905964968,1.3114837978015672
2010-06-18,53.17389987153023,1.6366629249480553,0.246100104032142,below,TQQQ,,,0.0027359350674167615,1.3150719323143214
2010-06-21,54.9388510010714,1.7646915539059869,0.2544613608526764,below,TQQQ,,,-0.02627653988493117,1.2805163922333107
2010-06-22,52.393083094707336,1.2209082771648094,0.2418079572244687,below,TQQQ,,,-0.023661918416906347,1.2502169178287748
2010-06-23,47.021887191634086,0.3127595325159252,0.2342650719411037,below,TQQQ,,,-0.013393335407859475,1.2334723433157138
2010-06-24,45.7034873073632,0.05091169410337132,0.2275168320534345,below,TQQQ,,,-0.04848700278530693,1.1736649663697656
2010-06-25,41.702829740257975,-0.7321351588742855,0.2219594584084784,below,TQQQ,,,-0.0006784570108459009,1.1728686851449477
2010-06-28,42.564624886612,-0.5521952115736484,0.2191307575834584,below,TQQQ,,,-0.008954961614544565,1.1623656910905733
2010-06-29,40.71668652376697,-0.8183970326263269,0.2067994170459952,below,TQQQ,,,-0.11159113752801486,1.032655981398239
2010-06-30,33.74691063215721,-2.0124688667964854,0.1899034898160701,below,TQQQ,,,-0.04942075117495004,0.9816213470922328
2010-07-01,32.0184968893889,-2.0266710611197616,0.1842708646750882,below,TQQQ,,,-0.009748182324177623,0.9720523232274729
2010-07-02,31.34166556712884,-1.8499804718333839,0.1819395606052883,below,TQQQ,,,-0.005470392676954039,0.9667348153168732
2010-07-06,32.780839286134494,-1.6143102931473166,0.1873730497530678,below,TQQQ,,,0.005226279886616725,0.9717872420378559
2010-07-07,32.99329515207813,-1.4967246791857056,0.1829808638841961,below,TQQQ,,,0.09449755194775156,1.0636187574244904
2010-07-08,46.03710844597343,-0.4145705501111941,0.2033257270235674,below,TQQQ,,,0.016870504968455435,1.0815625429561626
2010-07-09,48.41341005653616,-0.20178238561841969,0.2013907356464053,below,TQQQ,,,0.028019260709463367,1.1118671258208415
2010-07-12,50.4715660451468,0.02533656915486345,0.2067994556602547,below,TQQQ,,,0.011355635983024692,1.1244930841631549
2010-07-13,51.58986479446425,0.1551571045490447,0.2148387036476563,below,TQQQ,,,0.03415650689569705,1.1629018399465374
2010-07-14,56.06060889920995,0.6205645915950466,0.2189573824898097,below,TQQQ,,,0.01599617272434606,1.181503818639782
2010-07-15,55.63586664244942,0.6352365460722551,0.2196519488426436,below,TQQQ,,,0.003490233857761371,1.1856275432706729
2010-07-16,55.219254710373626,0.6652834731587208,0.2194032749478245,below,TQQQ,,,-0.08048453250048815,1.0902028647308304
2010-07-19,46.084901116096965,-0.16972146045340417,0.2046910080980159,below,TQQQ,,,0.022553945141130294,1.1147912403346727
2010-07-20,45.49994568650678,-0.18337965671076484,0.1977931674688255,below,TQQQ,,,0.0315925348957915,1.1500103214964685
2010-07-21,52.66687283130034,0.7789440656957463,0.2228026401033977,below,TQQQ,,,-0.03501838820922454,1.10973881361369
2010-07-22,48.06911444721869,0.24019873892900534,0.2152607422017086,below,TQQQ,,,0.06742301754770574,1.184560753117336
2010-07-23,54.00989946407268,1.0888422867626268,0.2180389283479195,below,TQQQ,,,0.02603086778049568,1.215395897459698
2010-07-26,56.97922498253704,1.4085563337371994,0.2278893273368806,below,TQQQ,,,0.021977612057923368,1.2421073969908587
2010-07-27,60.62581404797826,1.773071515210322,0.2353074024862893,below,TQQQ,,,-0.00021354097853309995,1.241842156161862
2010-07-28,59.19962005878549,1.4411799944694343,0.2313630355549569,below,TQQQ,,,-0.0204411298994035,1.216457499333202
2010-07-29,57.22170778160023,1.1582293742304817,0.2302464437503028,below,TQQQ,,,-0.023816954097580112,1.187485186909926
2010-07-30,53.70184926861405,0.7300610053258807,0.2160543759481945,below,TQQQ,,,0.006829020932579866,1.1955945481084624
2010-08-02,56.909195694438,1.0158893320934328,0.2314620822910233,below,TQQQ,,,0.05380069234349705,1.2599183625588082
2010-08-03,61.84812398760834,1.6894696875370059,0.2347614669007282,above,TQQQ,,,-0.010337066180385435,1.2468945030631549
2010-08-04,59.97584322976396,1.5317113389175088,0.2358285196302947,below,TQQQ,,,0.028883793311606842,1.2829095461710098
2010-08-05,61.02980035291733,1.606468748713105,0.235902850806589,above,TQQQ,,,-0.005903278219852037,1.2753361741890583
2010-08-06,59.27248095616987,1.2510021982664583,0.2295261698581364,above,TQQQ,,,-0.004689907454846209,1.269354965558294
2010-08-09,59.46693951137456,1.1717244017191484,0.2402196867528951,above,TQQQ,,,0.017484993189869735,1.2915496284866081
2010-08-10,58.633360441856695,1.0384046734462808,0.2357047031104305,above,TQQQ,,,-0.021199208446533113,1.264169798693278
2010-08-11,55.73474263303748,0.6473127675039415,0.2234724070853085,below,TQQQ,,,-0.08231474295797925,1.1601099866586004
2010-08-12,42.80713401338064,-1.1425174830869134,0.2035991458227721,below,TQQQ,,,-0.028185238156276604,1.127412010397153
2010-08-13,42.99586919639674,-1.0488113398864112,0.2087354359745041,below,TQQQ,,,-0.019921788298830068,1.1049519470004625
2010-08-16,41.482137129492145,-1.4004072270654033,0.2032018637055548,below,TQQQ,,,0.0056530690380043325,1.1111983166405335
2010-08-17,42.98117258764819,-1.2705753059883191,0.2120843069500236,below,TQQQ,,,0.03803738658791578,1.1534653965864308
2010-08-18,47.76089802992937,-0.7159248788300429,0.214243198959278,below,TQQQ,,,0.00898602217386224,1.1638304622169393
2010-08-19,47.90600215474016,-0.8446477248498557,0.2141936738979767,below,TQQQ,,,-0.03677308921958988,1.1210328207933593
2010-08-20,41.84293024102357,-1.7067219291885758,0.2071719607796761,below,TQQQ,,,-0.003437059104358098,1.1171797647303672
2010-08-23,41.37599637783609,-1.610876419022371,0.2132256990192136,below,TQQQ,,,-0.027596307107889295,1.0863497288481485
2010-08-24,37.73460862190882,-1.885726187187355,0.1961801231849251,below,TQQQ,,,-0.05737930221695786,1.0240157394432603
2010-08-25,33.617353376506216,-2.173311258851236,0.1874473312567378,below,TQQQ,,,0.029982667545501274,1.0547184629203483
2010-08-26,36.788033206172315,-1.6141673952874822,0.1994309347893187,below,TQQQ,,,-0.032637107234328444,1.0202955033439909
2010-08-27,35.036901349833855,-1.6467151795908634,0.193798281159495,below,TQQQ,,,0.03308271994282186,1.0540496537400406
2010-08-30,42.0304378323796,-1.0389687254475761,0.1937487321387349,below,TQQQ,,,-0.03240110245942107,1.0198972829118922
2010-08-31,37.16873193895708,-1.4738177645074844,0.187571196627622,below,TQQQ,,,-0.004953701873956051,1.0148450158302889
2010-09-01,38.16342859348903,-1.2369200409905605,0.1967508699890462,below,TQQQ,,,0.08381521507534195,1.0999044691002433
2010-09-02,50.89331706457619,-0.026848321114601816,0.2066012351484036,below,TQQQ,,,0.03431673926535117,1.137649603983151
2010-09-03,55.13895206338914,0.5955256268031525,0.2188335322396077,below,TQQQ,,,0.050933911392781805,1.195594548108462
2010-09-07,57.562874636723514,1.0703847755091767,0.2201978226766807,below,TQQQ,,,-0.02434378115258662,1.1664892560820839
2010-09-08,53.72504698333703,0.7892999435769086,0.2201978208656519,below,TQQQ,,,0.03531990507219951,1.2076895458746437
2010-09-09,56.43531739152122,1.4429479780444645,0.232478715401298,below,TQQQ,,,0.012652293710713192,1.2229695887204075
2010-09-10,57.46762295664493,1.5225487699555946,0.2299729923472974,below,TQQQ,,,0.01076208944296031,1.236131296820237
2010-09-13,60.151290285262114,1.801506150792459,0.2367964978373901,below,TQQQ,,,0.04408077824454848,1.2906209263965158
2010-09-14,62.18592760145375,1.8767507943426465,0.2399224728669975,above,TQQQ,,,0.0126656196145698,1.3069674401168578
2010-09-15,61.32941131473408,1.5766819537784165,0.2420566246672656,above,TQQQ,,,0.016982046779289828,1.329162422323931
2010-09-16,62.71078015505798,1.581615468275834,0.2479854969804219,above,TQQQ,,,0.014098914596883061,1.3479021698016622
2010-09-17,63.68601977944299,1.5322172343331961,0.2567688504486865,above,TQQQ,,,0.010646990277279889,1.3622532710982649
2010-09-20,63.76852066902656,1.3800145698465647,0.2571661339537001,above,TQQQ,,,0.05209662925877834,1.4332220747192292
2010-09-21,68.65252006357113,1.7008806923812334,0.267785428697182,above,UVIX,enter_uvix_high_rsi_bb20z,,0.028787123381178725,1.4744804154168007
2010-09-22,66.68916961569087,1.4142438196719331,0.2637410882009281,above,TQQQ,exit_uvix_tqqq_drop,,0.02994079276235251,1.5186275279669426
2010-09-23,61.70530287030574,1.0343580379550212,0.260019649698078,above,TQQQ,,,-0.0029934452496922503,1.514081599607298
2010-09-24,60.84553472551181,0.9797955047209901,0.2741116221859639,above,TQQQ,,,0.056626201443280344,1.5998182892682251
2010-09-27,65.97147793618198,1.437055422610323,0.2809351093912327,above,TQQQ,,,-0.011447532710129105,1.5815043170715644
2010-09-28,62.641410483583954,1.1128101181901888,0.2790496979586971,above,TQQQ,,,0.0025126359488378824,1.5854780616718807
2010-09-29,63.74771598500084,1.2237897974477234,0.2749557357020514,above,TQQQ,,,-0.008054866519493054,1.572707247515529
2010-09-30,63.069999261402494,1.2274025795457284,0.279074435229948,above,TQQQ,,,-0.013540511771112818,1.5514119865180305
2010-10-01,61.525940634188395,1.0520392254329034,0.2775357282369968,above,TQQQ,,,-0.0031093200806162624,1.5465881500750411
2010-10-04,61.7154085762131,1.0458150353837752,0.2676358544149507,above,TQQQ,,,-0.03469228289680526,1.492933476447791
2010-10-05,58.7615408597338,0.7311263608518934,0.270216781460888,above,TQQQ,,,0.07444509894790419,1.6040750568245854
2010-10-06,64.78070121693952,1.7735098695961848,0.2792230574850319,above,TQQQ,,,-0.025484521697280327,1.563195971234873
2010-10-07,65.37239527467361,1.7858833978552113,0.2778836073216764,above,TQQQ,,,0.009805167304300477,1.5785233692622396
2010-10-08,63.86448938419573,1.488234531294484,0.276419130124203,above,TQQQ,,,0.020144123756592913,1.6103213393653322
2010-10-11,66.13270204474875,1.8407676685901266,0.2822747524877611,above,TQQQ,,,0.0020276476227734097,1.6135865036009975
2010-10-12,65.42243337158803,1.5656822325499762,0.2801910555735782,above,TQQQ,,,0.02076048336838876,1.6470853393724627
2010-10-13,68.16636930741994,1.8657380956006073,0.2932160324938183,above,UVIX,enter_uvix_high_rsi_bb20z,,0.0737795337142757,1.7686065276989826
2010-10-14,70.08633610583959,2.0072275931036034,0.2952510749540548,above,UVIX,,,0.08576535326369106,1.920291691331556
2010-10-15,68.49313210603925,1.8158695799626692,0.3037609764148985,above,UVIX,,,-0.042487720257395,1.8387028751376608
2010-10-18,68.29614035540315,1.6162969600894832,0.3124700223090571,above,UVIX,,,-0.07913132764051922,1.693203875491578
2010-10-19,66.37150178882871,1.465440968621896,0.299617580080887,above,UVIX,,,0.08585353993132805,1.8385714220279734
2010-10-20,58.85892183419458,0.6585200626949036,0.3024957213876647,above,TQQQ,exit_uvix_rsi,,0.022352326426685165,1.8796677706119174
2010-10-21,63.62671414933497,1.3533595232780007,0.3119736292234447,above,TQQQ,,,0.006975862529371435,1.8927800745805963
2010-10-22,63.87254752907623,1.3345384968881022,0.3083017862422419,above,TQQQ,,,0.019498687041175744,1.9296868008926167
2010-10-25,65.3933793907614,1.4620137366991013,0.3177053339241471,above,TQQQ,,,0.015174215406020375,1.9589682840755156
2010-10-26,65.17141736756241,1.3272717571917931,0.313685640237202,above,TQQQ,,,0.005993716486689893,1.9707097845766817
2010-10-27,64.32839943299477,1.1242512590411344,0.3165143255760729,above,TQQQ,,,0.010293839052876397,1.9909959539190427
2010-10-28,64.19537335995963,1.0805501323533744,0.3283989506917097,above,TQQQ,,,0.005744933561870669,2.002434093396261
2010-10-29,63.93609029294581,0.9681912440411701,0.3256941409137612,above,TQQQ,,,-0.004799207243418091,1.9928239971907664
2010-11-01,64.67753419735885,1.0494560170980498,0.3275052765713677,above,TQQQ,,,0.002298016493432087,1.997403539604818
2010-11-02,65.80297642371835,1.355160148381844,0.3327653086376221,above,TQQQ,,,0.03031051190758638,2.057945863376265
2010-11-03,68.4646011596882,1.7777533135462087,0.3364867376398952,above,UVIX,enter_uvix_high_rsi_bb20z,,-0.11349301031256509,1.8243833922814017
2010-11-04,70.3765145305916,2.008026912385947,0.3514723771101954,above,UVIX,,,-0.1438556518736137,1.5619355301173659
2010-11-05,77.66117872321493,3.1742768534571297,0.3525147760577442,above,UVIX,,,-0.01201292352093608,1.543172118049433
2010-11-08,76.44174708575143,2.5446035963076827,0.3503062758119055,above,UVIX,,,0.012285408627899619,1.5621306181028518
2010-11-09,76.54909212866175,2.166747076115156,0.3579977871959806,above,UVIX,,,0.03665979626458893,1.6193980083011787
2010-11-10,67.94193098046179,1.3722849355423528,0.3491153420441163,above,UVIX,,,-0.04600109683898446,1.5449039237004576
2010-11-11,65.56963006756814,1.1849231627607477,0.3361895002691286,above,TQQQ,exit_uvix_rsi_and_tqqq_drop,,0.11121182142804287,1.7167155029865155
2010-11-12,62.53309876699669,0.8452619910144361,0.3409284108948241,above,TQQQ,,,-0.050885797384428,1.6293590657348374
2010-11-15,56.72923212385833,0.3029525862364183,0.334650858472607,above,TQQQ,,,-0.01070810561693214,1.6119117167710428
2010-11-16,53.36265388397814,-0.061277106139593474,0.3185237672720083,above,TQQQ,,,-0.04962236182031765,1.5319248503390208
2010-11-17,44.90534468828059,-1.1143490379745886,0.3098890339423903,above,TQQQ,,,0.009461300211765833,1.5464188512499428
2010-11-18,48.03895778623501,-0.783698999995511,0.3223195105045645,above,TQQQ,,,0.04648231974018113,1.6182999867459862
2010-11-19,53.96466120136468,-0.07500704869457735,0.3257188217615371,above,TQQQ,,,0.0023526429043378982,1.6221072687268943
2010-11-22,54.67163445344968,-0.004459462061321455,0.3236599564853662,above,TQQQ,,,0.026361142733196452,1.6648678699663593
2010-11-23,51.51722210155954,-0.410118427445385,0.3262400618525835,above,TQQQ,,,-0.04723320342054904,1.586230827195902
2010-11-24,47.44900637614668,-0.9574648070772366,0.3294154742397082,above,TQQQ,,,0.05840279855717778,1.6788711466618098
2010-11-26,51.993820368138174,-0.34220301015520566,0.3331121275912317,above,TQQQ,,,-0.006292192001302377,1.6683073670615671
2010-11-29,49.75701244806667,-0.7106310222718156,0.331226631291423,above,TQQQ,,,-0.013920001415434369,1.6450845261506906
2010-11-30,46.9895246083465,-1.1570698081754773,0.3216496535092712,above,TQQQ,,,-0.03801563149441367,1.5825455990273838
2010-12-01,48.96917944533469,-0.8802847495360653,0.3342287053688215,above,TQQQ,,,0.06358642950841253,1.683174023203787
2010-12-02,56.97703898947433,0.4446111252739684,0.3413990254544974,above,TQQQ,,,0.03036621275367435,1.7342856436938512
2010-12-03,60.90105256033144,1.1963612032564532,0.3459893856027384,above,TQQQ,,,0.008360225373178931,1.7487846625366006
2010-12-06,62.192013994604864,1.4162941959461126,0.3532093048845781,above,TQQQ,,,-0.0017562307793579368,1.7457133930857847
2010-12-07,63.163429389486616,1.6611159768580164,0.365540545420183,above,TQQQ,,,0.0009159288257190035,1.7473123423039556
2010-12-08,62.474566237666245,1.5124029783057555,0.3563351972444301,above,TQQQ,,,0.013852296899536931,1.7715166316457753
2010-12-09,64.25157274409437,1.6973762549158937,0.3637047161634125,above,TQQQ,,,0.0010388006929782367,1.7733568843503513
2010-12-10,65.51316381060187,1.773658918135738,0.3605539468783051,above,TQQQ,,,0.020994472747149606,1.810587577129815
2010-12-13,68.3293477577289,1.9975150119105407,0.370205197023673,above,UVIX,enter_uvix_high_rsi_bb20z,,0.08822108471714762,1.9703195771595994
2010-12-14,68.14735271280578,1.719045866293583,0.3641763201685256,above,TQQQ,exit_uvix_tqqq_drop,,0.005806123956409559,1.9817594968583285
2010-12-15,68.05331951179163,1.5082620226488892,0.3625385119566739,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,-0.010188302064921717,1.9615687324843085
2010-12-16,63.837043382546064,1.1612764311863781,0.3595116484302714,above,TQQQ,,,0.020864584957546395,2.0024960499532938
2010-12-17,66.66080348820046,1.3728161815408144,0.3677986029581744,above,TQQQ,,,0.0030456489683909904,2.008594949982041
2010-12-20,67.50574011257962,1.3305256510606485,0.3696841251965252,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.002697087298072942,2.014012305908611
2010-12-21,68.94225203390158,1.3551663502828653,0.3730082256394952,above,TQQQ,,skip_gspc_bb20_z_lt_1p60,0.01648442817194895,2.047212147102783
