Date,gspc_open_implied_rsi14,TQQQ_OPEN,selected_leg,base_target_regime_at_open,effective_state,action,strategy_return,strategy_equity
2012-07-10,54.108191509763834,0.5000907802328693,above,above,base,,-0.030662961854354354,3.821910394948077
2012-07-11,50.02174646516622,0.4759740275596619,above,above,base,,-0.013735624353947151,3.7694140694486244
2012-07-12,49.97848202333179,0.4588055258682582,above,above,base,,-0.02890952267617064,3.6604421079320226
2012-07-13,47.630884084861194,0.4601945866478375,above,above,base,,0.043458639630074014,3.8195199423873887
2012-07-16,55.190611826128354,0.4739894012320598,above,above,base,,-0.007496836347818281,3.790885626452082
2012-07-17,54.096199899387074,0.481631445129306,above,above,base,,0.01531875802164051,3.8489572860514167
2012-07-18,57.28029723837462,0.4772649527975846,above,above,base,,0.040708984640680734,4.00564442909192
2012-07-19,60.14247932140892,0.510510941474506,above,above,base,,0.03256689479483632,4.136095829799679
2012-07-20,61.176847692116674,0.5164656226627096,above,above,base,,-0.03846265789794956,3.977010590864958
2012-07-23,54.94863243592648,0.4670420021040415,above,above,base,,-0.036998574986707444,3.829866866295911
2012-07-24,50.35172339543022,0.4805394371773668,above,above,base,,-0.022846728061183152,3.7423669394911125
2012-07-25,46.08081884672053,0.456224491306528,above,above,base,,-0.022315676685963348,3.6588534888291906
2012-07-26,46.04162202184846,0.4770658442007503,above,above,base,,0.0391305673317317,3.802026501630763
2012-07-27,54.117571933745694,0.4855014199176654,above,above,base,,0.07573151093434993,4.089959713211702
2012-07-30,61.46094953142803,0.5129927661415287,above,above,base,,-0.0060285284627625835,4.065303274669053
2012-07-31,61.187032839035886,0.5103126831355368,above,above,base,,0.000586015693751607,4.067685606187869
2012-08-01,58.69359870615564,0.5180537111204803,above,above,base,,-0.009776514333884712,4.027917819553236
2012-08-02,56.92817916602299,0.490761437354077,above,above,base,,-0.010466390670217818,3.98576005806626
2012-08-03,52.96984375132997,0.5216265725944117,above,above,base,,0.056876004449450956,4.2124541648632805
2012-08-06,60.68678566086031,0.5342303696175482,above,above,base,,0.02247005742542041,4.3071082518497095
2012-08-07,61.59821855177018,0.5454451626697672,above,above,base,,0.024745602021608137,4.413690238513967
2012-08-08,63.371691556016096,0.5466360179794388,above,above,base,,-0.0016229586248911465,4.406527001873773
2012-08-09,63.675403874459086,0.5500105073149258,above,above,base,,0.008483783708776338,4.443911023864553
2012-08-10,63.71122924140356,0.5499116316299044,above,above,base,,0.0041174682971711896,4.462208686620765
2012-08-13,64.75546657929038,0.5563616087851155,above,above,base,,0.006060895437509872,4.489253666890722
2012-08-14,63.83543815780963,0.5664843533190727,above,above,base,,0.0014167630932468978,4.495613875802196
2012-08-15,63.61461983313281,0.5595379388848973,above,above,base,,0.007077725232902843,4.527432595568349
2012-08-16,64.24103878849714,0.5717446759088136,above,above,base,,0.03584010760758316,4.689696266979599
2012-08-17,67.82628112710785,0.5890129160122197,above,above,base,,0.013736990772195812,4.754118581323499
2012-08-20,68.3568402933439,0.5920893225555394,above,above,base,,0.003848299932264432,4.772413855537983
2012-08-21,68.56782973156412,0.601220458875577,above,above,base,,-0.011499140409750419,4.717535198519713
2012-08-22,64.69275601396595,0.5841500883549099,above,above,base,,0.010789495375655767,4.768435022728635
2012-08-23,64.89090902625057,0.5883185448630135,above,above,base,,-0.022184462751364986,4.6626498535846075
2012-08-24,56.47459064275627,0.5768064420995586,above,above,base,,0.017740570032968694,4.745367919851336
2012-08-27,60.842617983297245,0.5998302956324137,above,above,base,,0.004860972482408021,4.768435022728635
2012-08-28,60.35161034152538,0.5930822932778037,above,above,base,,-0.00016610070872302707,4.767642982291861
2012-08-29,59.50822513138701,0.5955629399463754,above,above,base,,0.0003326573975490632,4.769228973998793
2012-08-30,59.78433124389305,0.587127606463791,above,above,base,,-0.030519079470465393,4.6236764959284775
2012-08-31,52.385409565765805,0.5895093559320712,above,above,base,,0.02133183122945459,4.72230798259922
2012-09-04,56.09833925802078,0.5856394142225322,above,above,base,,-0.004212097169777995,4.702417162510893
2012-09-05,54.95570917208458,0.5854402279075952,above,above,base,,-0.004566271276681522,4.680944650090746
2012-09-06,54.04787846489251,0.5953649425593616,above,above,base,,0.06610047199897973,4.9903573008628435
2012-09-07,67.38119767694332,0.6194807490692562,above,above,base,,-0.004304236500584202,4.968877622817513
2012-09-10,69.33922905718808,0.6162061766794362,above,above,base,,-0.03681723230368572,4.785937301089655
2012-09-11,63.140265232199006,0.59685321537588,above,above,base,,-0.004320292769381284,4.765260650773045
2012-09-12,64.84118515659696,0.6003268743101834,above,above,base,,0.008678478366108466,4.806615862239647
2012-09-13,65.98587521146973,0.6013196836101403,above,above,base,,0.03988065381008066,4.998306845439668
2012-09-14,73.31892443540397,0.6311920385881686,UVIX,above,base,,0.142839042444443,5.712260209085775
2012-09-17,74.47806834738736,0.6417120480365633,UVIX,above,base,,-0.007011199020750758,5.672210415901559
2012-09-18,71.44656581187269,0.6359556365525234,UVIX,above,base,,-0.05861630406996865,5.33972640541423
2012-09-19,70.1472523604896,0.6427039211815527,UVIX,above,base,,-0.009875623237275977,5.286993279244225
2012-09-20,70.64440967629858,0.6368492335057986,UVIX,above,base,,0.0001801561768843829,5.287945763740627
2012-09-21,70.03407742921918,0.6542167818693139,UVIX,above,base,,-0.031065741257655932,5.123671808859743
2012-09-24,69.54934639512014,0.6286117721365598,UVIX,above,base,,-0.020103245449090812,5.020669376885648
2012-09-25,67.03125387549588,0.6386356267276302,above,above,base,,-0.10537423161838211,4.491620199086381
2012-09-26,55.39714656454733,0.6039987819314082,above,above,base,,-0.026302990092028744,4.373477157492656
2012-09-27,50.33791669556611,0.5959603758477857,above,above,base,,0.042450835234437045,4.5591349157069505
2012-09-28,57.34170040856592,0.6099534324952924,above,above,base,,-0.023981992263424456,4.449797777430558
2012-10-01,53.645562644817296,0.6103506076823637,above,above,base,,-0.004288885305793966,4.430713105129182
2012-10-02,55.669899270657645,0.6065796282842919,above,above,base,,0.006459844997141362,4.4593348250151195
2012-10-03,56.21021617962184,0.6085641703415196,above,above,base,,0.018923477897176744,4.543720949012403
2012-10-04,58.72933569916045,0.6187863025295792,above,above,base,,0.01162822728263846,4.5965563689164055
2012-10-05,63.378000094311595,0.6307946310696294,above,above,base,,-0.01724146527094761,4.51730500191578
2012-10-08,63.02981859831659,0.60092234068119,above,above,base,,-0.026478020966494098,4.397695705363005
2012-10-09,59.27269513775943,0.5894102295023054,above,above,base,,-0.05139291445851879,4.171685306162689
2012-10-10,50.07152487668583,0.5660881984321743,above,above,base,,-0.012137764947421914,4.121050370481872
2012-10-11,45.53721406008405,0.5708518369306145,above,above,base,,-0.008902610275233647,4.084362265108865
2012-10-12,45.54951688121333,0.5529879362171752,above,above,base,,-0.00017933433941841326,4.083629798700106
2012-10-15,43.42531827483217,0.5580489849837615,above,above,base,,0.01994529645333487,4.165079005640852
2012-10-16,50.535218253258826,0.5663854606859349,above,above,base,,0.04351620124358324,4.346327421845743
2012-10-17,57.32121871180873,0.5785927134280526,above,above,base,,-0.0030393376932933425,4.333117465085133
2012-10-18,60.322799635352034,0.5808757441479053,above,above,base,,-0.03420682761456595,4.184895262923301
2012-10-19,58.05453512860288,0.5641025903968653,above,above,base,,-0.07224338965344379,3.882564243785082
2012-10-22,45.63540244572283,0.5240083051978672,above,above,base,,0.015687223550995055,3.9434708970284382
2012-10-23,45.91259804040893,0.5208329007013273,above,above,base,,-0.029587556522931324,3.8267932289660744
2012-10-24,37.97387152675813,0.5270846655775194,above,above,base,,-0.009970206733255216,3.7886393093478614
2012-10-25,37.06472754221839,0.52361100844781,above,above,base,,0.0,3.7886393093478614
2012-10-26,38.904511112144455,0.5130918447458009,above,above,base,,0.010459254981942223,3.8282656539189404
2012-10-31,38.14128534086675,0.5155727577603239,above,above,base,,-0.019360132048413803,3.7541499253426625
2012-11-01,38.68544755764216,0.5169619404119032,above,above,base,,0.042415663429220096,3.9133846850388285
2012-11-02,47.6734622827486,0.5364141096802651,above,above,base,,-0.03656563040209915,3.7702893070244636
2012-11-05,41.843158412445504,0.5127935924328456,above,above,base,,0.02452296679353272,3.862747986502636
2012-11-06,43.59277441467262,0.5247029425613746,above,above,base,,0.006080376708847313,3.8862349493919135
2012-11-07,49.26414529396606,0.5087244912982881,above,above,base,,-0.07175348144021909,3.60738406207839
2012-11-08,37.0070719852481,0.4912578671255785,above,above,base,,-0.046785339682178684,3.4386113733699752
2012-11-09,32.62101263493322,0.4657519842392855,below,below,base,,0.0108845167828866,3.4760389965732457
2012-11-12,33.77358271971872,0.4790513072185586,below,below,base,,0.001477376425433663,3.481174414640671
2012-11-13,33.8632402653966,0.4597972872787725,below,below,base,,-0.021711443743436587,3.405593092176109
2012-11-14,32.40383490766858,0.4671420669355678,below,below,base,,-0.0357686027630727,3.2837797856893975
2012-11-15,27.6715454098877,0.4451098530880261,below,below,base,,-0.008939347118643415,3.2544249383239356
2012-11-16,27.23042415914297,0.4406433996828967,below,below,base,,0.011275397999035652,3.291119874761525
2012-11-19,31.095375983254456,0.4599963965143566,below,below,base,,0.07201579066654018,3.528132474720841
2012-11-20,44.27099795491753,0.4770658267685138,above,above,base,,0.00020985585525967743,3.528872873978793
2012-11-21,44.67609596412912,0.4785548583094239,above,above,base,,0.007068597851302094,3.553817057193318
2012-11-23,46.100954820744974,0.489372338129563,above,above,base,,0.045839389481935555,3.716721861425549
2012-11-26,53.34632701122423,0.499197121753067,above,above,base,,0.01283371275662648,3.7644212021913583
2012-11-27,52.15463788036568,0.5081289757901671,above,above,base,,-0.011306838436858424,3.721857499849896
2012-11-28,49.04676747181339,0.4964188837862973,above,above,base,,0.02681471050670292,3.821658031255572
2012-11-29,53.49125749439163,0.5250012478185514,above,above,base,,0.017281172685105428,3.88770076363712
2012-11-30,55.71872213842117,0.5259931653076125,above,above,base,,-0.0035857233999428972,3.8737605440369705
2012-12-03,55.87159130890381,0.5358185920003431,above,above,base,,-0.004924946025144594,3.8546824824432537
2012-12-04,52.538787618256606,0.5215274501495782,above,above,base,,-0.006473139051126009,3.829730586736459
2012-12-05,51.3770401007126,0.5172601314163544,above,above,base,,-0.030849032231336726,3.7115871044288897
2012-12-06,52.499553351994976,0.4974106730490598,above,above,base,,0.018387601074454585,3.7798342874582183
2012-12-07,54.63167263331629,0.5196419903709931,above,above,base,,-0.017084589753210366,3.7152573693218764
2012-12-10,56.54602609657964,0.4987017503897095,above,above,base,,0.008887212354790952,3.7482756505157417
2012-12-11,56.77491629101425,0.5183518350800376,above,above,base,,0.03856691526523792,3.8928350799199367
2012-12-12,61.050204390977754,0.5347266642735315,above,above,base,,-0.006786012759845916,3.8664182513956242
2012-12-13,61.33394543762152,0.520435529313634,above,above,base,,-0.022585224050706842,3.7790943289141117
2012-12-14,55.22157456179676,0.5013807755580988,above,above,base,,-0.02834877309331285,3.6719616412855003
2012-12-17,51.59560906484257,0.4974106302942119,above,above,base,,0.038969616591753464,3.815056578586022
2012-12-18,59.756801448703605,0.5239093208378088,above,above,base,,0.04635490003568399,3.9919031449168556
2012-12-19,65.74809493242078,0.5442542694451594,above,above,base,,-0.014338120508573082,3.934666756566486
2012-12-20,59.346509299199845,0.5355203313493647,above,above,base,,0.0007445166522177527,3.9375961814876774
2012-12-21,62.17976321188617,0.5080299063697978,above,above,base,,-0.03112040881128575,3.8150565785860233
2012-12-24,55.06104493021947,0.5132899728395135,above,above,base,,-0.008464352785795715,3.7827645938071006
2012-12-26,53.36271434498718,0.5131908414976922,above,above,base,,-0.02366581396104772,3.6932423906716236
2012-12-27,50.10547896952883,0.5002888828142998,above,above,base,,-0.005563751523393834,3.672694107694262
2012-12-28,49.284890818887845,0.4864941571363552,above,above,base,,-0.028970678868644906,3.566293666117487
2012-12-31,42.49600583526116,0.4800430692741859,above,above,base,,0.06522651858121353,3.798910586196563
2013-01-02,53.05527155924519,0.5508043448103029,above,above,base,,0.09329652549454459,4.1533357445531465
2013-01-03,63.93141016913055,0.5616216479271844,above,above,base,,-0.014486779122908966,4.093167286998522
2013-01-04,62.61619595235888,0.5539796906843026,above,above,base,,-0.009859829008294407,4.052809357446372
2013-01-07,64.44961310036845,0.5433613533743328,above,above,base,,0.0010863405883270172,4.057212088748117
2013-01-08,62.3261853760249,0.5480252151222517,above,above,base,,-0.005788506866336474,4.033726888714216
2013-01-09,60.11855421320818,0.5473305520592295,above,above,base,,0.010188346361166056,4.074823895382785
2013-01-10,61.32310529099185,0.562019047634616,above,above,base,,0.017647593874212886,4.146734732597439
2013-01-11,64.62349720329266,0.5602324944730052,above,above,base,,0.0037151142103226675,4.16214032572895
2013-01-14,64.58609645503466,0.5539797653210418,above,above,base,,-0.012869744542829298,4.108574642985411
2013-01-15,63.80111217231992,0.5480252177863069,above,above,base,,-0.01482427813435061,4.047667989742054
2013-01-16,64.3614181695063,0.5506059935785479,above,above,base,,0.011240866931718996,4.093167286998523
2013-01-17,64.47147048718435,0.5610263119071095,above,above,base,,0.015417355534296684,4.1562731023235315
2013-01-18,67.39924319374877,0.5566597994133176,above,above,base,,-0.00564927060607423,4.132793190855758
2013-01-22,69.05916140612521,0.560430781208702,above,above,base,,0.004084138434367057,4.149672090367822
2013-01-23,71.13002117957546,0.5702565038174121,UVIX,above,base,,-0.047475571726792176,3.952664035398897
2013-01-24,71.82444910872692,0.5480250825144038,UVIX,above,base,,0.01474555886779938,4.010948275617505
2013-01-25,71.82765612331492,0.55328515840564,UVIX,above,base,,0.01199857699371698,4.059073947320318
2013-01-28,74.40999743611215,0.5564616350355949,UVIX,above,base,,0.06156875934072703,4.308986094329097
2013-01-29,71.9833184697185,0.5574534353268603,UVIX,above,base,,-0.07365093462731431,3.9916252411856585
2013-01-30,74.45537675070803,0.5634080327794095,UVIX,above,base,,0.1191899903710174,4.467387015247287
2013-01-31,69.39363229280139,0.555766135284817,UVIX,above,base,,0.01586706163756557,4.538271320377076
2013-02-01,66.21929078672403,0.5643019510056919,above,above,base,,-0.08033353216098205,4.173695955306302
2013-02-04,71.67717128680772,0.5616217963410394,UVIX,above,base,,0.05902427095294338,4.420045316247505
2013-02-05,59.645239246515494,0.5489188717848629,above,above,base,,-0.015106001326336882,4.353276105837801
2013-02-06,65.25066962648572,0.560232586779057,above,above,base,,-0.009293766033539264,4.312817776230747
2013-02-07,65.52538550003953,0.5624163657541629,above,above,base,,0.002477393228720759,4.323502321786288
2013-02-08,63.74037388361656,0.5711490032457006,above,above,base,,0.03036749365773228,4.454796251122324
2013-02-11,66.78832014425517,0.5804784821855565,above,above,base,,-0.0003434129546436848,4.453266416379391
2013-02-12,66.1432559275907,0.5779973069518668,above,above,base,,-0.011655653327982796,4.401360686852924
2013-02-13,67.04487837120462,0.5774020870428195,above,above,base,,0.01161999565444094,4.452504478907782
2013-02-14,67.39261648066689,0.5709509759012238,above,above,base,,-0.0020574197411186157,4.443343808295459
2013-02-15,67.8193172431175,0.5784936945898941,above,above,base,,-0.00858929304161904,4.405178626241345
2013-02-19,66.40236890061655,0.5768064271189836,above,above,base,,0.02183332719321407,4.501358332532626
2013-02-20,70.98113979253807,0.585142974957243,UVIX,above,base,,0.1922613637824564,5.366795624418873
2013-02-21,56.7865171799065,0.552491635943029,above,above,base,,-0.03489714587138937,5.179509774651593
2013-02-22,51.24785140821062,0.5497123540876993,above,above,base,,0.029383284464691073,5.331700783747829
2013-02-25,57.43165713877431,0.5675763342111856,above,above,base,,-0.03728837205414948,5.13289034124204
2013-02-26,44.60347115234305,0.538795919118919,above,above,base,,0.012046249674023457,5.194722419842025
2013-02-27,48.64961700115744,0.5426658993387429,above,above,base,,0.0303978908955016,5.352631025192799
2013-02-28,55.916577673443605,0.5584461266983449,above,above,base,,-0.003732881354484796,5.332650288641419
2013-03-01,55.33666718571275,0.5495143286641655,above,above,base,,0.010346793660643172,5.3878261208423615
2013-03-04,56.63801672303881,0.556560729016103,above,above,base,,0.012888018216954844,5.457264522037563
2013-03-05,59.18494067696409,0.5803792332160156,above,above,base,,0.0439253546704208,5.6969768016983675
2013-03-06,63.93923754876184,0.6004260356481836,above,above,base,,-0.006344222188973125,5.660833915062968
2013-03-07,64.44966322522903,0.5922886050801461,above,above,base,,0.008738430808493902,5.710300720548121
2013-03-08,65.33566504715051,0.601220483862635,above,above,base,,0.0011657560656432864,5.716957538249747
2013-03-11,67.47235240129585,0.5953650477723311,above,above,base,,0.01031580066598159,5.775932532630212
2013-03-12,69.00423295638889,0.5972505608559463,above,above,base,,-0.012186513085761352,5.705544055238839
2013-03-13,66.53084432703965,0.5974485679163773,above,above,base,,-0.0031677484834136127,5.687470326710806
2013-03-14,67.22102795904055,0.5997313759307781,above,above,base,,0.010202236644960339,5.7454952448951
2013-03-15,70.04482322308792,0.6004260113586362,UVIX,above,base,,-0.01027191557160445,5.686478002822483
2013-03-18,68.21186801278601,0.5782945586807421,above,above,base,,0.18009379184617647,6.710577388600656
2013-03-19,62.20551075979134,0.5953649931115205,above,above,base,,-0.004038753353540869,6.68347502166825
2013-03-20,59.72914958524048,0.5993350118663909,above,above,base,,0.019094473146047175,6.811092455991771
2013-03-21,63.98724803371792,0.583554886120551,above,above,base,,-0.032000908200090605,6.593131311565249
2013-03-22,56.08810235969245,0.5859366176001142,above,above,base,,0.027578027943441663,6.774956871110375
2013-03-25,60.57142261938487,0.6012205203237716,above,above,base,,-0.010168028157000464,6.706068918882461
2013-03-26,57.57601455464943,0.5962576244038036,above,above,base,,0.015324668756953708,6.808837203725638
2013-03-27,62.234543058796,0.5870286081388851,above,above,base,,0.005307358707936416,6.844974145149752
2013-03-28,61.69371547240876,0.6011215887954248,above,above,base,,0.005774989637619354,6.8845037999077645
2013-04-01,64.06887399524973,0.606877057464898,above,above,base,,-0.019357496246578565,6.751237043441494
2013-04-02,59.64618818757196,0.6011214211451881,above,above,base,,0.022583402797361707,6.9037029489740025
2013-04-03,62.831075361476536,0.6079688865284686,above,above,base,,-0.02650078170600645,6.72074942416013
2013-04-04,53.50970803410959,0.5900057605775283,above,above,base,,0.0005031970065734193,6.724131285152297
2013-04-05,56.16955798112772,0.5630118332538313,above,above,base,,-0.024520584286482405,6.559251657221347
2013-04-08,52.69977841134849,0.5769055219508452,above,above,base,,0.015323546498221097,6.659762654984313
2013-04-09,56.905090714702574,0.5901048460040305,above,above,base,,0.01967057039663689,6.790763985114075
2013-04-10,59.09098820426938,0.6030069151243633,above,above,base,,0.05854051825887874,7.188298828176381
2013-04-11,65.61964638060215,0.6274208364085005,above,above,base,,-0.0017286330994175092,7.175872896893492
2013-04-12,67.23519806935491,0.6265273429201159,above,above,base,,-0.0011011707477251997,7.167971035570039
2013-04-15,64.58265131070047,0.6220617010892809,above,above,base,,-0.06081586495229585,6.732044677088843
2013-04-16,47.92966506618031,0.6033042345177679,above,above,base,,0.04177094146401861,7.013248521228679
2013-04-17,55.45985248081514,0.5997312828557749,above,above,base,,-0.05845354581278728,6.603299277496576
2013-04-18,47.89156845135545,0.5851428939393205,above,above,base,,-0.043271402148203575,6.31756525895508
2013-04-19,44.84392625072618,0.5596372454535607,above,above,base,,0.04147391916549048,6.579579449827694
2013-04-22,49.38386895185203,0.5845475027662866,above,above,base,,0.03072435764215342,6.781732801979163
2013-04-23,51.66137317173498,0.6068769997385935,above,above,base,,0.029474762050592407,6.981622762608196
2013-04-24,56.40498294587941,0.6087623267634658,above,above,base,,-0.002425859487262483,6.964686326793035
2013-04-25,56.450439848874446,0.6179927627038524,above,above,base,,0.016216333607283362,7.077628003738395
2013-04-26,58.266167493404566,0.6180917191236168,above,above,base,,-0.008457466806033764,7.0177691998313225
2013-04-29,57.09781967034925,0.62196270725904,above,above,base,,0.02655213316978755,7.204105942180077
2013-04-30,60.46717555867768,0.6359557533106797,above,above,base,,0.021948214498562102,7.362223204669411
2013-05-01,61.61622698231572,0.6469720789670735,above,above,base,,-0.012732633942094562,7.268482711604362
2013-05-02,55.18638236889959,0.6412157456684493,above,above,base,,0.03620308230903402,7.531624189474365
2013-05-03,59.72135729610231,0.6814090430506805,above,above,base,,0.034936500294574735,7.7947527801885625
2013-05-06,64.1430750098854,0.6889518048672271,above,above,base,,0.012894873915840988,7.895265134494245
2013-05-07,64.92626249004594,0.6970901838709834,above,above,base,,-0.0024318153995503966,7.876065307156649
2013-05-08,66.98158809906042,0.690440995930001,above,above,base,,0.01563059767302133,7.999172915219256
2013-05-09,68.57741810828642,0.6977849012762607,above,above,base,,-0.003530513072064312,7.970931730676371
2013-05-10,65.54086649721819,0.7035412973802788,above,above,base,,0.017001943441504075,8.10645306113742
2013-05-13,66.49530111919839,0.7089003498692436,above,above,base,,0.0039010555625140775,8.13807678494383
2013-05-14,67.36321975070075,0.7150533628688692,above,above,base,,0.014710715161138754,8.257793714486615
2013-05-15,70.78831556569122,0.7223970443725939,UVIX,above,base,,-0.011766708174949958,8.160626665679315
2013-05-16,72.90812018176455,0.7325197391297574,UVIX,above,base,,0.02089005949148426,8.331102642213148
2013-05-17,69.134835246206,0.7387726759571484,UVIX,above,base,,-0.048645804804494985,7.925829449273834
2013-05-20,71.5263322392136,0.7430400432068198,UVIX,above,base,,0.01938586339790538,8.079478496292552
2013-05-21,71.7949179174069,0.7450247127819531,UVIX,above,base,,0.02219910858354024,8.258835716730129
2013-05-22,72.56566294587955,0.7506818721458821,UVIX,above,base,,0.03400998090196583,8.539718561728593
2013-05-23,62.66740702645867,0.7090986278419624,above,above,base,,0.14177028501265765,9.750396896152738
2013-05-24,60.08308193276939,0.7086022675291253,above,above,base,,-0.0005501525775740701,9.74503269016795
2013-05-28,62.66909121428299,0.7469101386567727,above,above,base,,0.020627005466397952,9.94604353273827
2013-05-29,63.014254897635574,0.7274588541246712,above,above,base,,-0.01509081915220134,9.795949588505795
2013-05-30,59.01414810378735,0.725672609851461,above,above,base,,0.016279530243800577,9.955423046098621
2013-05-31,59.603595551830054,0.7281534640722472,above,above,base,,-0.028536573436495183,9.671329385252251
2013-06-03,50.43341808495699,0.7178324858526365,above,above,base,,0.005819792320277628,9.727614513735418
2013-06-04,53.782003875438214,0.7244815408943691,above,above,base,,-0.0150158267305196,9.58154633969588
2013-06-05,49.09383822123505,0.7021512091490312,above,above,base,,-0.03832205308262693,9.214361812252404
2013-06-06,42.48433716978651,0.6842873046647764,above,above,base,,0.012216476836000467,9.326928849890313
2013-06-07,48.60333677253636,0.700762248600968,above,above,base,,0.041811118175486106,9.716898174247428
2013-06-10,54.83613662161733,0.7241834078848192,above,above,base,,0.00041298085122254413,9.720911067126671
2013-06-11,52.64266218016966,0.6985783352389947,above,above,base,,-0.0289497138849919,9.439493473031902
2013-06-12,49.718387221100954,0.7118777227263449,above,above,base,,-0.03463973517556562,9.112511918934597
2013-06-13,44.08417410947994,0.6718815615996152,above,above,base,,0.035882702487102236,9.4394934730319
2013-06-14,51.75383585431424,0.7000675268761326,above,above,base,,-0.01760400391353567,9.273320592990853
2013-06-17,50.286160986050625,0.7026475737284665,above,above,base,,0.027745655810039516,9.530614954380129
2013-06-18,52.99687230506053,0.7089994662208311,above,above,base,,0.023622113737817196,9.755748224823838
2013-06-19,56.36142599980883,0.7235879515287764,above,above,base,,-0.03145575577879578,9.44887379122436
2013-06-20,47.92493899246461,0.6751570386697217,above,above,base,,-0.07374776195935673,8.752040496085142
2013-06-21,39.63588658442886,0.6486585972426718,above,above,base,,-0.014087347421017915,8.628747460973972
2013-06-24,40.00353751796217,0.623550060434605,above,above,base,,-0.030905188861260258,8.362074391056453
2013-06-25,38.35410722671195,0.6375438519788734,above,above,base,,0.021313808869186435,8.540302046377349
2013-06-26,42.84255277658865,0.6494530295409989,above,above,base,,0.027302539447629393,8.773473979893236
2013-06-27,46.828789221530165,0.6598733184116604,above,above,base,,0.011150078997347102,8.871298907850214
2013-06-28,48.095664886461975,0.6518349079460559,above,above,base,,0.0027187911032533485,8.895418116395179
2013-07-01,47.905368917957055,0.6747597694846449,above,above,base,,0.02139250852792407,9.085713424309613
2013-07-02,49.16263730914952,0.6724771387806853,above,above,base,,0.0004433537028007972,9.089741608998867
2013-07-03,48.325551901987545,0.6667216827018974,above,above,base,,0.013562913273997834,9.213024986124768
2013-07-05,50.57757458228829,0.6935173334583058,above,above,base,,0.02210831894327492,9.416709480950376
2013-07-08,55.14403950446496,0.7084041536102297,above,above,base,,0.0032736147777101543,9.447536160264619
2013-07-09,57.529285831943234,0.7092967595680082,above,above,base,,0.018298391670907632,9.620410877250203
2013-07-10,59.66782358455429,0.7098921859396916,above,above,base,,0.016854405397532357,9.782557182266208
2013-07-11,61.34652655559837,0.7476055885836252,above,above,base,,0.062329059020401756,10.392294766250133
2013-07-12,65.53938239104838,0.7698359608784202,above,above,base,,0.010444321014196012,10.500835228862998
2013-07-15,66.34387416205632,0.7801569735367193,above,above,base,,0.007784330122921679,10.582577196850874
2013-07-16,67.18067836173975,0.7851198881017647,above,above,base,,-0.00392530086963816,10.541037397377062
2013-07-17,64.6690972515492,0.7873026277011334,above,above,base,,0.007118856352982039,10.616077528420401
2013-07-18,65.46994286575807,0.7858144677625593,above,above,base,,-0.007320537435298813,10.538362135457565
2013-07-19,65.89774225933034,0.7602094419496391,above,above,base,,-0.030391945418097865,10.21808080864059
2013-07-22,68.83565441231119,0.7647740676970887,above,above,base,,0.0072129494240509295,10.29178330872418
2013-07-23,69.407395102656,0.7666604291146127,above,above,base,,-0.022265040108337186,10.06263634056912
2013-07-24,68.34182838531369,0.7673548295864437,above,above,base,,0.009454059686100136,10.157769105132381
2013-07-25,63.1417084126922,0.7633850197358453,above,above,base,,0.018074429883767396,10.341364990598596
2013-07-26,63.185241902471034,0.7576282492466814,above,above,base,,0.016587236954257456,10.512899662128117
2013-07-29,64.55177936489123,0.774599637659237,above,above,base,,-0.00458872748115613,10.464658830541872
2013-07-30,62.475714462213965,0.7835315186699905,above,above,base,,0.014854154899506922,10.620102493781234
2013-07-31,62.46760681039488,0.7914708781716326,above,above,base,,0.006308928563579563,10.687103961752392
2013-08-01,63.174486482501365,0.807548348208468,above,above,base,,0.03047081128199891,11.012748689722052
2013-08-02,68.71194383877658,0.8161830451405174,above,above,base,,0.016670848166818297,11.196340551027735
2013-08-05,68.88393710197582,0.8263058549485938,above,above,base,,0.002154276503750774,11.220460564404807
2013-08-06,67.24672773344773,0.8272977225785185,above,above,base,,-0.017795384211936383,11.020788157626342
2013-08-07,60.18697363604425,0.8085410962883005,above,above,base,,-0.005715140774201766,10.95780280186285
2013-08-08,58.609973359828565,0.8250158858058798,above,above,base,,0.013329840131672377,11.103868561406074
2013-08-09,59.451741223375905,0.8198550362739354,above,above,base,,-0.010741055178982606,10.984601296487842
2013-08-12,54.7377296638738,0.8037773254473862,above,above,base,,0.006222160480774619,11.052949248571915
2013-08-13,55.99764592079108,0.821938475354564,above,above,base,,0.01661028762631034,11.236541914709704
2013-08-14,57.516314404452814,0.8316650944235059,above,above,base,,-0.01109176484306773,11.11190883414247
2013-08-15,48.95236564147395,0.7958381482125306,above,above,base,,-0.050168496807987295,10.554441071266147
2013-08-16,40.77715876281756,0.7818443281601296,above,above,base,,-0.0035554035194262923,10.516915774335791
2013-08-19,38.512743582884696,0.7816460700896953,above,above,base,,-0.003949961189134599,10.475374365197768
2013-08-20,35.76095623801825,0.7811498150402961,above,above,base,,0.013688494777267968,10.618766472485705
2013-08-21,38.40377432089304,0.7795613692695559,above,above,base,,-0.009969784214757027,10.512899662128126
2013-08-22,37.03472437317405,0.7876999111368116,above,above,base,,0.02855301779704189,10.813074673279386
2013-08-23,44.99891672570008,0.8184659304105302,above,above,base,,0.02106795190809696,11.040884010474697
2013-08-26,47.11040370771913,0.8187630394004738,above,above,base,,0.0008493068902033496,11.050261109338729
2013-08-27,42.23666602582272,0.7894862660901257,above,above,base,,-0.06293900551031117,10.35476866448768
