start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2010-02-12,160,13.0,0.5496893350040006,0.5840894820752603,-0.731233944713747,1179.9050311323892,0.13565986728926027,0.057999508478741704
2010-02-12,160,13.5,0.5493216369352354,0.5838119950458739,-0.7322617906738691,1175.392703047337,0.13467682477267143,0.05898255099533055
2010-02-12,160,14.5,0.5449330132840435,0.5823105825681307,-0.7602909253193944,1122.7710149662014,0.13099041533546327,0.06266896043253871
2010-02-12,160,14.0,0.543569114493534,0.5824997501596203,-0.7602909253193941,1106.8727570553076,0.1322192184811993,0.06144015728680265
2010-02-12,160,15.5,0.5398708287903007,0.5800801406777962,-0.758716430485507,1064.8198157742136,0.1250921602359302,0.06856721553207176
2010-02-12,160,15.0,0.5392466004909875,0.580447531145685,-0.7602909253193941,1057.8713389163354,0.12607520275251904,0.06758417301548292
2010-02-12,160,29.0,0.5237710649167868,0.5525814081856253,-0.6164812936606642,898.6132540449581,0.09166871467190955,0.10199066109609241
2010-02-12,160,28.5,0.5227432211534266,0.5524861639142659,-0.620637181830596,888.8756946245178,0.09191447530105677,0.10174490046694519
2010-02-12,160,16.0,0.5183909234695911,0.5789672236121103,-0.7587164304855074,848.7295102814056,0.1226345539444581,0.07102482182354387
2010-02-12,160,12.5,0.515122897049187,0.587348252153561,-0.731233944713747,819.7097712127245,0.13664290980584912,0.05701646596215286
