Date,gspc_open_implied_rsi14,GSPC_BB20_Z,GSPC_OPEN,TQQQ_OPEN,base_target_regime_at_open,selected_leg,action,skip_reason,strategy_return,strategy_equity
2013-11-06,63.82270528775135,0.8818562457084773,1765.0,1.0463295020591796,above,TQQQ,,,-0.001727076502631486,40.03247757552218
2013-11-07,65.57138753930201,1.087078060601498,1770.739990234375,1.033130331957426,above,TQQQ,,,-0.05545915864489015,37.812310050713286
2013-11-08,54.509563005430785,0.08095779758210533,1748.3699951171875,0.9854927022949468,above,TQQQ,,,0.0394828805576124,39.30524897205301
2013-11-11,61.072697697218295,1.0051875834971873,1769.9599609375,1.0074262678399248,above,TQQQ,,,-0.004797169204516116,39.11669504210844
2013-11-12,60.59724322479253,0.9048747739745207,1769.510009765625,1.0000826900847812,above,TQQQ,,,0.004919189553684644,39.30911747973425
2013-11-13,58.19785583432655,0.5870967287779514,1764.3699951171875,0.9946230607894964,above,TQQQ,,,0.035825669525253234,40.71739293189256
2013-11-14,64.16319593626804,1.9634589280476191,1782.75,1.0417648253415837,above,TQQQ,,,0.007748489537178216,41.03289122500651
2013-11-15,66.24284789970838,2.348186937260734,1790.6600341796875,1.0619106720827145,above,TQQQ,,,0.006939867733411154,41.3176540628275
2013-11-18,68.29817205025242,2.477614362948575,1798.8199462890625,1.0650867282451713,above,UVIX,enter_uvix_high_rsi_bb20z,,0.040355555553473144,42.98505094669912
2013-11-19,64.29152934265463,1.6770369747639065,1790.7900390625,1.033428504771975,above,TQQQ,exit_uvix_rsi_and_gspc_profit,,-0.019312786486126554,42.15488983567025
2013-11-20,63.33673201013414,1.4352194033696128,1789.5899658203125,1.034916305558224,above,TQQQ,,,-0.006964901978508964,41.86128516004996
2013-11-21,60.22652081618467,0.9374872992755392,1783.52001953125,1.0308475006711135,above,TQQQ,,,0.030586296038278338,43.14166682049804
2013-11-22,64.44083935620498,1.749519697861594,1797.2099609375,1.05555956350958,above,TQQQ,,,0.015784541591962187,43.82263825477276
2013-11-25,66.9659492111009,2.059713569271942,1806.3299560546875,1.077194138132226,above,TQQQ,,,0.006606401932966133,44.11214821684677
2013-11-26,65.40262871647529,1.6123246238936044,1802.8699951171875,1.0756063436958208,above,TQQQ,,,0.016547069253614266,44.84207498831663
2013-11-27,65.60493426019528,1.472278165946032,1803.47998046875,1.0977387303764476,above,TQQQ,,,0.020005869879816007,45.73917970567385
2013-11-29,67.25256248308354,1.5879048656139374,1808.68994140625,1.1266180737928182,above,TQQQ,,,0.01640286084157494,46.48943310539381
2013-12-02,66.12477174934278,1.3355767260933948,1806.550048828125,1.1379318076799267,above,TQQQ,,,-0.006227751914413937,46.19990844937167
2013-12-03,62.11907713758137,0.8660692599844485,1800.0999755859375,1.1213578728834015,above,TQQQ,,,-0.0029120791278096636,46.06537066026954
2013-12-04,57.76656757357221,0.38151661253852154,1793.1500244140625,1.1070667024648229,above,TQQQ,,,0.0025671538701674823,46.18362755484075
2013-12-05,57.56349768096291,0.28666480982885195,1792.8199462890625,1.1277098516142658,above,TQQQ,,,-0.0030903228214915757,46.04090523662875
2013-12-06,54.57580181206274,-0.04811435879045316,1788.3599853515625,1.147558071911449,above,TQQQ,,,0.020635803953904963,46.99099633095214
2013-12-09,61.98527694130539,1.190153871447797,1806.2099609375,1.1571848331439072,above,TQQQ,,,0.011975152254822374,47.553720666621096
2013-12-10,62.27750895412328,1.2044488695716438,1807.5999755859375,1.1515287326302872,above,TQQQ,,,-0.0018008334262040737,47.468084336904276
2013-12-11,59.31353097562539,0.7100612139264727,1802.760009765625,1.1546049463599306,above,TQQQ,,,-0.03736763717433089,45.6943141840423
2013-12-12,48.57015702390728,-1.6431540087796999,1781.7099609375,1.1125251479810432,above,TQQQ,,,-0.008120622419194978,45.32324791184963
2013-12-13,47.16345379170892,-1.8978963810815381,1777.97998046875,1.1176863089159643,above,TQQQ,,,-0.004768274585527532,45.10713422069799
2013-12-16,47.01023445636053,-1.6955299842560696,1777.47998046875,1.1137161115766785,above,TQQQ,,,0.01717530126244804,45.88186284002416
2013-12-17,51.348541709709295,-0.7615848236997884,1786.469970703125,1.1166929517862791,above,TQQQ,,,-0.006309793155101495,45.592357775932875
2013-12-18,48.97020786474018,-1.1462443463989422,1781.4599609375,1.1125252550723916,above,TQQQ,,,0.03452303001752721,47.16634411200125
2013-12-19,59.65872145773976,1.2250304049966,1809.0,1.1416035365111712,above,TQQQ,,,-0.008991096237295548,46.742266972928846
2013-12-20,60.2329870245128,1.2270767466293355,1810.3900146484375,1.1432910978360935,above,TQQQ,,,0.030096612581546722,48.14905087319631
