series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,43.0
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,43.5
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,44.0
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,44.5
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,45.0
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,45.5
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,46.0
strategy,1.0597827329223874,0.49557647451430453,-0.49021465311537127,5749282.030300126,2.1384847494244754,215,0.02044575428255664,0.24369128752993185,46.5
strategy,1.0746863659418056,0.4767855083918832,-0.4691918480302327,6715142.240981173,2.2540248120513158,215,0.009025603241849327,0.25511143857063917,47.0
strategy,1.0828372616529953,0.47519216408117393,-0.46919184803023384,7306928.062287941,2.278735516918207,215,0.008288819303739179,0.25584822250874933,47.5
strategy,1.0844118386312638,0.475157321883446,-0.46919184803023384,7426838.767902385,2.2822164127300666,215,0.008104623319211642,0.25603241849327685,48.0
strategy,1.0844118386312638,0.475157321883446,-0.46919184803023384,7426838.767902385,2.2822164127300666,215,0.008104623319211642,0.25603241849327685,48.5
strategy,1.0844118386312638,0.475157321883446,-0.46919184803023384,7426838.767902385,2.2822164127300666,215,0.008104623319211642,0.25603241849327685,49.0
strategy,1.0844118386312638,0.475157321883446,-0.46919184803023384,7426838.767902385,2.2822164127300666,215,0.008104623319211642,0.25603241849327685,49.5
strategy,1.0844118386312638,0.475157321883446,-0.46919184803023384,7426838.767902385,2.2822164127300666,215,0.008104623319211642,0.25603241849327685,50.0
strategy,1.097046009183626,0.4745545998439437,-0.46919184803023295,8459278.804770794,2.3117382268434175,215,0.007920427334684104,0.25621661447780436,50.5
strategy,1.0855955213221113,0.4742767403207531,-0.4691918480302323,7518214.282243098,2.2889495288930335,215,0.007552035365629029,0.25658500644685944,51.0
strategy,1.0855955213221113,0.4742767403207531,-0.4691918480302323,7518214.282243098,2.2889495288930335,215,0.007552035365629029,0.25658500644685944,51.5
strategy,1.102902921881284,0.4738953179624552,-0.46919184803023284,8983045.762466686,2.327313396180594,215,0.007183643396573955,0.2569533984159145,52.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,52.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,53.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,53.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,54.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,54.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,55.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,55.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,56.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,56.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,57.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,57.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,58.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,58.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,59.0
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,59.5
strategy,1.018150784858229,0.4654202059148699,-0.46919184803023306,3703428.577758697,2.187594719607982,214,0.0,0.2641370418124885,60.0
