start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2010-02-12,160,13.0,0.5475203468684793,0.5834951418408875,-0.731526062625004,1153.5205094253683,0.13565986728926027,0.058245269107888915
2010-02-12,160,13.5,0.5471531634401199,0.583217367253218,-0.7325527914343217,1149.1090840529641,0.13467682477267143,0.05922831162447776
2010-02-12,160,14.5,0.5427706822282001,0.5817143757037203,-0.7605514616216092,1097.6640992104822,0.13099041533546327,0.06291472106168591
2010-02-12,160,14.0,0.541408692388232,0.58190372782899,-0.7605514616216088,1082.12135120919,0.1322192184811993,0.061685917915949864
2010-02-12,160,16.0,0.5409743941329941,0.5792620871487749,-0.7589786780832262,1077.2088018880324,0.12460063897763578,0.06930449741951339
2010-02-12,160,15.5,0.5377155829081492,0.5794815837942398,-0.7589786780832263,1041.0087794602175,0.1250921602359302,0.06881297616121897
2010-02-12,160,15.0,0.5370922282960615,0.5798493511455289,-0.7605514616216092,1034.2156814113555,0.12607520275251904,0.06782993364463014
2010-02-12,160,20.5,0.5283280401253088,0.5710710372704964,-0.6684578695424572,943.002775762156,0.10936347997050873,0.08454165642664045
2010-02-12,160,16.5,0.5269059052078853,0.5749233771323394,-0.7589786780832259,928.9336720116208,0.11427869255345294,0.07962644384369624
2010-02-12,160,19.0,0.524594216914301,0.571070816902321,-0.6689984521165648,906.4836750552,0.11010076185795035,0.08380437453919883
