series,start_date,end_date,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share
strategy,2002-08-21,2026-04-17,1.018187632089652,0.6181938666916754,-0.8667354346333925,15734404.842089674,1.6470361272566194,234,0.08893745796906523,0.16156691324815065
tecl_buy_hold,2002-08-21,2026-04-17,0.2192345176775674,0.6841478171452171,-0.9459731629136217,107.54513372906435,0.32044904943551505,0,,
