series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,n_pct
strategy,1.1111429986406414,0.5688149308141477,-0.8440948787996314,45536433.97621988,1.9534350074992877,232,0.0675857431069267,0.18291862811028917,49.5
strategy,1.1107519910252157,0.5657918292140528,-0.8404314803969808,45337817.46781998,1.963181392294358,232,0.06422326832548755,0.1862811028917283,50.0
strategy,1.1138045662036924,0.5632158083107032,-0.8404314803969808,46910713.732670635,1.9775804403367383,232,0.061701412239408206,0.18880295897780766,50.5
strategy,1.0787854726367216,0.5591608165550748,-0.8431856939490631,31626858.55303537,1.9292937571752513,231,0.05379959650302623,0.19670477471418965,51.0
strategy,1.0740199221377371,0.554606339181288,-0.8431856939490634,29959431.005579203,1.9365446196002907,230,0.05094149293880296,0.1995628782784129,51.5
strategy,1.0740199221377371,0.554606339181288,-0.8431856939490634,29959431.005579203,1.9365446196002907,230,0.05094149293880296,0.1995628782784129,52.0
strategy,1.0740199221377371,0.554606339181288,-0.8431856939490634,29959431.005579203,1.9365446196002907,230,0.05094149293880296,0.1995628782784129,52.5
strategy,1.0740199221377371,0.554606339181288,-0.8431856939490634,29959431.005579203,1.9365446196002907,230,0.05094149293880296,0.1995628782784129,53.0
strategy,1.0740199221377371,0.554606339181288,-0.8431856939490634,29959431.005579203,1.9365446196002907,230,0.05094149293880296,0.1995628782784129,53.5
strategy,1.0740199221377371,0.554606339181288,-0.8431856939490634,29959431.005579203,1.9365446196002907,230,0.05094149293880296,0.1995628782784129,54.0
strategy,1.1095139859062444,0.5498146331160367,-0.8431856939490634,44714416.34456043,2.0179782768205894,230,0.050268997982515135,0.20023537323470075,54.5
strategy,1.1160200717657274,0.5496369378990887,-0.8431856939490632,48084879.07961429,2.0304677411812238,230,0.05010087424344317,0.2004034969737727,55.0
strategy,1.1160200717657274,0.5496369378990887,-0.8431856939490632,48084879.07961429,2.0304677411812238,230,0.05010087424344317,0.2004034969737727,55.5
strategy,1.1160200717657274,0.5496369378990887,-0.8431856939490632,48084879.07961429,2.0304677411812238,230,0.05010087424344317,0.2004034969737727,56.0
strategy,1.0147600079303212,0.5205505980005606,-0.8431856939490632,15115723.725471664,1.9493974492163169,228,0.03211163416274378,0.2183927370544721,56.5
strategy,1.0147600079303212,0.5205505980005606,-0.8431856939490632,15115723.725471664,1.9493974492163169,228,0.03211163416274378,0.2183927370544721,57.0
strategy,1.0158253960820978,0.5198868909184743,-0.8431856939490632,15305485.170153396,1.9539353921532014,228,0.03160726294552791,0.21889710827168796,57.5
strategy,1.0158253960820978,0.5198868909184743,-0.8431856939490632,15305485.170153396,1.9539353921532014,228,0.03160726294552791,0.21889710827168796,58.0
strategy,1.0158253960820978,0.5198868909184743,-0.8431856939490632,15305485.170153396,1.9539353921532014,228,0.03160726294552791,0.21889710827168796,58.5
strategy,1.0158253960820978,0.5198868909184743,-0.8431856939490632,15305485.170153396,1.9539353921532014,228,0.03160726294552791,0.21889710827168796,59.0
strategy,0.9869934825715492,0.5161773372377814,-0.8431856939490632,10894301.285808641,1.9121209153684375,227,0.025050437121721586,0.22545393409549427,59.5
strategy,0.9869934825715492,0.5161773372377814,-0.8431856939490632,10894301.285808641,1.9121209153684375,227,0.025050437121721586,0.22545393409549427,60.0
