series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,1.0623062210518999,0.6105490004706243,-0.8752965600524608,26211078.856140886,1.739919679228123,237,0.10911230665770007,0.1413920645595158,31.5
strategy,1.0580784476073566,0.609652753393679,-0.8752965600524608,24971960.76015006,1.735542801566107,237,0.10843981170141224,0.14206455951580363,32.0
strategy,1.0365370445467144,0.6088304515005896,-0.8752965600524608,19481099.511895042,1.702505257402866,236,0.10709482178883659,0.14340954942837927,32.5
strategy,1.0446867585311845,0.6086977350426831,-0.8752965600524608,21406496.035135273,1.7162652304890358,236,0.10675857431069267,0.1437457969065232,33.0
strategy,1.054193257764672,0.6080345122941667,-0.8752965600524608,23882871.340777915,1.733772074527661,236,0.10659045057162071,0.14391392064559516,33.5
strategy,1.054193257764672,0.6080345122941667,-0.8752965600524608,23882871.340777915,1.733772074527661,236,0.10659045057162071,0.14391392064559516,34.0
strategy,1.0800135582042003,0.6072600424022226,-0.859011633746729,32070747.348707072,1.778502589980795,236,0.10608607935440484,0.14441829186281102,34.5
strategy,1.0800135582042003,0.6072600424022226,-0.859011633746729,32070747.348707072,1.778502589980795,236,0.10608607935440484,0.14441829186281102,35.0
strategy,1.0947346408382712,0.605128051584777,-0.8585738163664077,37878248.03347294,1.809095840080885,236,0.10457296570275723,0.14593140551445863,35.5
strategy,1.0862857356387918,0.5995376626275251,-0.8627497552594241,34432451.3277518,1.8118723865954505,235,0.09801613987895091,0.15248823133826497,36.0
strategy,1.0862857356387918,0.5995376626275251,-0.8627497552594241,34432451.3277518,1.8118723865954505,235,0.09801613987895091,0.15248823133826497,36.5
strategy,1.0857516247009271,0.5995531178193875,-0.8627497552594241,34225023.41965345,1.8109348320126735,235,0.09784801613987895,0.1526563550773369,37.0
strategy,1.0930048341961318,0.5995144926631197,-0.8627497552594241,37146926.12571938,1.8231499781445901,235,0.09767989240080699,0.15282447881640887,37.5
strategy,1.1138310832280762,0.5980606155673187,-0.8627497552594241,46924603.3716314,1.8624050041675106,235,0.09717552118359113,0.15332885003362476,38.0
strategy,1.0852479182185082,0.5974606028582107,-0.862749755259424,34030500.21103528,1.8164342770498279,234,0.09314055144586415,0.15736381977135172,38.5
strategy,1.0859779658600002,0.5970948804356536,-0.862749755259424,34312778.99574919,1.8187695145998348,234,0.09196368527236046,0.1585406859448554,39.0
strategy,1.059334219379795,0.5937481348482839,-0.862749755259424,25334033.618173372,1.784147447722895,233,0.08389374579690652,0.16661062542030936,39.5
strategy,1.0770571861982545,0.592194252636692,-0.8627497552594241,31012127.95956169,1.8187565674654111,233,0.082044384667115,0.1684599865501009,40.0
strategy,1.07450259388116,0.5920272625169969,-0.8666785522771553,30124403.81691049,1.8149545838698797,233,0.08137188971082716,0.1691324815063887,40.5
strategy,1.0419175536549004,0.5841463872958915,-0.8666785522771552,20732683.60071199,1.7836583026355874,232,0.07683254875588433,0.17367182246133153,41.0
strategy,1.0419175536549004,0.5841463872958915,-0.8666785522771552,20732683.60071199,1.7836583026355874,232,0.07683254875588433,0.17367182246133153,41.5
strategy,1.0419175536549004,0.5841463872958915,-0.8666785522771552,20732683.60071199,1.7836583026355874,232,0.07683254875588433,0.17367182246133153,42.0
strategy,1.0618284928381647,0.5831360915224365,-0.8440949088447424,26068165.221382488,1.8208931127311474,232,0.07632817753866845,0.17417619367854742,42.5
strategy,1.0618284928381647,0.5831360915224365,-0.8440949088447424,26068165.221382488,1.8208931127311474,232,0.07632817753866845,0.17417619367854742,43.0
strategy,1.0701087705878365,0.5825649946944844,-0.8440949088447424,28654175.371335927,1.836891643565085,232,0.07599193006052454,0.17451244115669132,43.5
strategy,1.071387013012019,0.5821203581441817,-0.8440949088447425,29074648.693613105,1.840490541213221,232,0.07330195023537324,0.17720242098184263,44.0
strategy,1.09082692079692,0.5812852623615844,-0.8440949088447425,36245370.6311228,1.876577631377103,232,0.07279757901815737,0.1777067921990585,44.5
strategy,1.0898273951074984,0.5735884587199288,-0.8440949088447425,35838663.690117545,1.9000162547545927,232,0.07246133154001345,0.17804303967720242,45.0
strategy,1.0850295992568393,0.5723026936950781,-0.8440949088447424,33946518.292842634,1.8959016115254232,232,0.07094821788836583,0.17955615332885003,45.5
strategy,1.0850295992568393,0.5723026936950781,-0.8440949088447424,33946518.292842634,1.8959016115254232,232,0.07094821788836583,0.17955615332885003,46.0
strategy,1.0966568079971708,0.5719670376025265,-0.8440949088447424,38707065.504391775,1.9173426716930209,232,0.07078009414929388,0.179724277067922,46.5
strategy,1.0830379466756024,0.571284029747767,-0.8440949088447424,33189487.8230426,1.89579594436376,232,0.0699394754539341,0.18056489576328177,47.0
