series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,3.5475233908062895,0.48212945891170544,-0.49364431407359555,7733874157424903.0,7.3580307637994045,685,0.005749014454664914,0.3526609724047306,20,59.1
strategy,3.5475233908062895,0.48212945891170544,-0.49364431407359555,7733874157424903.0,7.3580307637994045,685,0.005749014454664914,0.3526609724047306,20,59.2
strategy,3.5475233908062895,0.48212945891170544,-0.49364431407359555,7733874157424903.0,7.3580307637994045,685,0.005749014454664914,0.3526609724047306,20,59.3
strategy,3.5475233908062895,0.48212945891170544,-0.49364431407359555,7733874157424903.0,7.3580307637994045,685,0.005749014454664914,0.3526609724047306,20,59.4
strategy,3.5475233908062895,0.48212945891170544,-0.49364431407359555,7733874157424903.0,7.3580307637994045,685,0.005749014454664914,0.3526609724047306,20,59.5
strategy,3.5242896615107844,0.48286174288397826,-0.49364431407359566,6833825470555375.0,7.29875520984813,685,0.005913272010512484,0.35249671484888306,20,58.0
strategy,3.5242896615107844,0.48286174288397826,-0.49364431407359566,6833825470555375.0,7.29875520984813,685,0.005913272010512484,0.35249671484888306,20,58.1
strategy,3.5242896615107844,0.48286174288397826,-0.49364431407359566,6833825470555375.0,7.29875520984813,685,0.005913272010512484,0.35249671484888306,20,58.2
strategy,3.5242896615107844,0.48286174288397826,-0.49364431407359566,6833825470555375.0,7.29875520984813,685,0.005913272010512484,0.35249671484888306,20,58.3
strategy,3.5242896615107844,0.48286174288397826,-0.49364431407359566,6833825470555375.0,7.29875520984813,685,0.005913272010512484,0.35249671484888306,20,58.4
