Date,gspc_open_implied_rsi14,GSPC_OPEN,GSPC_SMA160_PREV_CLOSE,GSPC_SMA160_RATIO,TQQQ_OPEN,base_target_regime_at_open,selected_leg,action,strategy_return,strategy_equity
2010-04-14,74.30749867670012,1198.68994140625,1098.9208713531493,0.09078822020210664,0.2998909400037151,above,UVIX,,-0.04305982024819033,1.2291693888467394
2010-04-15,78.33122397440651,1210.77001953125,1100.0776218414308,0.10062235199778913,0.3057712315459674,above,UVIX,,0.004175917570484522,1.2343022988947263
2010-04-16,76.8886363631673,1210.1700439453125,1101.225559616089,0.09893021768147481,0.306911742306367,above,UVIX,,0.07635671953464263,1.3285495733523955
2010-04-19,60.88063885294641,1192.06005859375,1102.2506221771241,0.0814782360832218,0.2963429673345857,above,TQQQ,exit_uvix,0.09377706804013153,1.4531370570873507
2010-04-20,64.06172467864843,1199.0400390625,1103.2914974212647,0.08678444623658343,0.3033141251635642,above,TQQQ,,0.014785054735754644,1.4746217680149407
2010-04-21,67.3140171290026,1207.1600341796875,1104.4054973602294,0.0930405879589189,0.309243981226011,above,TQQQ,,0.017599911740855623,1.5005749809831481
2010-04-22,63.568878187315875,1202.52001953125,1105.563747024536,0.08769849117037132,0.2994193308256137,above,TQQQ,,0.014802817999693518,1.5227877193215351
2010-04-23,66.76496779077948,1207.8699951171875,1106.8801849365234,0.09123824922970836,0.3132883545227196,above,TQQQ,,0.013238130767937228,1.5429465822817225
2010-04-26,70.61925629618503,1217.0699462890625,1108.2709976196288,0.09816998631482243,0.3173575755928351,above,UVIX,enter_uvix_high_rsi_sma160_filter,-0.02106538152633497,1.5104438238512035
2010-04-27,64.57722705183807,1209.9200439453125,1109.57606048584,0.0904345245296081,0.3117259213233566,above,TQQQ,exit_uvix,-0.07786914009938639,1.3928268621194813
2010-04-28,49.00483312842423,1184.5899658203125,1110.6217475891112,0.06660072917874005,0.2998908962089435,above,TQQQ,,0.002351390562511435,1.3961019420582814
2010-04-29,53.196361982142285,1193.300048828125,1111.659059906006,0.0734406724747263,0.3001634026634915,above,TQQQ,,0.0510412680829293,1.4673607555539765
2010-04-30,58.74626615816405,1206.77001953125,1112.742872619629,0.08450033626390385,0.3106836160410073,above,TQQQ,,-0.058927174243170954,1.3808933326338564
2010-05-03,50.15818684189317,1188.5799560546875,1113.6338096618651,0.06729873477492432,0.2962437863637162,above,TQQQ,,0.04084008420627527,1.437289132618507
2010-05-04,53.25216937767974,1197.5,1114.6308723449706,0.0743467005186107,0.2932407766183118,above,TQQQ,,-0.08840672023511842,1.3102231143741268
2010-05-05,43.49478287655045,1169.239990234375,1115.4074974060059,0.04826262415624982,0.2691250195905832,above,TQQQ,,-0.016432503518346797,1.2886928684373546
2010-05-06,42.05126539850304,1164.3800048828125,1116.1152473449706,0.0432435249430152,0.2676358334018413,above,TQQQ,,-0.09796646813242393,1.1624441796091045
2010-05-07,33.140155447297076,1127.0400390625,1116.4864349365234,0.009452514420004166,0.2399720424199286,above,TQQQ,,-0.07277244987396725,1.077850268817216
2010-05-10,34.61904317244988,1122.27001953125,1116.7701225280762,0.004924824627940083,0.2574139024773716,above,TQQQ,,0.1491521246758123,1.2386139264936993
2010-05-11,45.19846528296013,1156.3900146484375,1117.3415596008301,0.03494764399666428,0.2552311292096585,above,TQQQ,,-0.0006602713727821286,1.2377961051761062
2010-05-12,44.98073436950152,1155.4300537109375,1117.9111221313476,0.03356164084677715,0.2660733896663055,above,TQQQ,,0.05388133650285276,1.3044902136410206
2010-05-13,48.885940456091646,1170.0400390625,1118.536184692383,0.046045765058804644,0.2739629409800893,above,TQQQ,,-0.0452061455095466,1.245519239227385
2010-05-14,45.82735476271297,1157.18994140625,1119.1397468566895,0.0339995024360733,0.2576377208808326,above,TQQQ,,-0.06153358949314469,1.1688779696549532
2010-05-17,41.43807588076074,1136.52001953125,1119.6703720092773,0.015048757154961123,0.2502683303164811,above,TQQQ,,0.013515265897702022,1.1846756662168059
2010-05-18,42.13926676698403,1138.780029296875,1120.2488716125488,0.016542000758859476,0.2573395332519116,above,TQQQ,,-0.038221865053618465,1.1393951527703616
2010-05-19,37.96622033325971,1119.5699462890625,1120.610247039795,-0.0009283341406886025,0.2374415118868967,below,TQQQ,,-0.026392619682778395,1.1093235298348922
2010-05-20,35.535337475155,1107.3399658203125,1120.9504974365234,-0.012141955998357212,0.2209914723196527,below,TQQQ,,-0.10114980026884202,0.9971156763585661
2010-05-21,29.19167614004111,1067.260009765625,1121.0411849975585,-0.04797430812682468,0.1985619883109076,below,TQQQ,,0.007745685931241697,1.0048390212247573
2010-05-24,34.41091206597525,1084.780029296875,1121.4026847839355,-0.03265789888323356,0.2142431922421827,below,TQQQ,,0.008267576283516043,1.0131466044853865
2010-05-25,31.705178684114912,1067.4200439453125,1121.7054351806642,-0.04839540714769586,0.1988849909258826,below,TQQQ,,-0.00704667740587428,1.0060072871987211
2010-05-26,33.315174208139766,1075.510009765625,1121.9152481079102,-0.04136251683943759,0.2166250654993175,below,TQQQ,,-0.030937038954862994,0.9748844005657783
2010-05-27,34.066719942258715,1074.27001953125,1121.99793548584,-0.04253832778571298,0.2204950649400647,below,TQQQ,,0.10825904980759482,1.0804244594432761
2010-05-28,42.700315301344354,1102.5899658203125,1122.282186126709,-0.017546585475404775,0.2306179736333846,below,TQQQ,,-0.01397251325075588,1.0653282143672642
2010-06-01,39.67026807071593,1087.300048828125,1122.4317489624023,-0.03129963150699688,0.2235219627238945,below,TQQQ,,-0.02767499915073368,1.0358452569393974
2010-06-02,37.37127862600245,1073.010009765625,1122.4268737792968,-0.04402680046966578,0.2232990268929929,below,TQQQ,,0.07037175179171973,1.1087395022553668
2010-06-03,44.36868359714668,1098.8199462890625,1122.5655616760255,-0.02115298758275641,0.2368461033692955,below,TQQQ,,0.025959396774312804,1.1375217109137679
2010-06-04,44.42615768522862,1098.4300537109375,1122.7508117675782,-0.021661759494390198,0.2260781492065235,below,TQQQ,,-0.09874536478592666,1.0251967146176764
2010-06-07,38.50820015848743,1065.8399658203125,1122.5811866760255,-0.05054531603520307,0.2195032844664128,below,TQQQ,,-0.05797682289749562,0.9657590662591929
2010-06-08,36.030269143234385,1050.81005859375,1122.293123626709,-0.06369375658469723,0.206253504703487,below,TQQQ,,-0.005573363519353891,0.9603765399108187
2010-06-09,39.3154322981399,1062.75,1122.1326232910155,-0.05291943399422505,0.2077674117157106,below,TQQQ,,-0.022053862433250693,0.9391965278155042
2010-06-10,38.90666233707114,1058.77001953125,1121.8687477111816,-0.05624430514591361,0.2061048184780168,below,TQQQ,,0.08297111856444817,1.0171227142802024
2010-06-11,45.26059205802117,1082.6500244140625,1121.8423721313477,-0.034935699248750174,0.2089831031525857,below,TQQQ,,0.02611557964999278,1.043685463538804
2010-06-14,48.09940452628364,1095.0,1121.9061218261718,-0.02398250736200247,0.2278893234365756,below,TQQQ,,0.000559581981285362,1.0442694911183297
2010-06-15,47.24104600141844,1091.2099609375,1121.8856216430663,-0.02734294843768481,0.2251101747531843,below,TQQQ,,0.0730525395934678,1.1205560294645018
2010-06-16,52.6431333186442,1114.02001953125,1122.108309173584,-0.00720811848215519,0.237416767673048,below,TQQQ,,0.020152308431723442,1.1431378201852977
2010-06-17,53.12803953513416,1115.97998046875,1122.406184387207,-0.00572538178054105,0.2461991028140706,below,TQQQ,,0.01003023590596519,1.154603762194787
2010-06-18,53.17389987153023,1116.1600341796875,1122.7351219177247,-0.0058563125083379575,0.246100104032142,below,TQQQ,,0.0027359350674167615,1.1577626831167471
2010-06-21,54.9388510010714,1122.7900390625,1123.2031219482421,-0.0003677722022581431,0.2544613608526764,below,TQQQ,,-0.02627653988493106,1.1273406857965451
2010-06-22,52.393083094707336,1113.9000244140625,1123.497434234619,-0.008542440354654457,0.2418079572244687,below,TQQQ,,-0.023661918416906236,1.100665642461168
2010-06-23,47.021887191634086,1095.5699462890625,1123.866934967041,-0.02517823756315818,0.2342650719411037,below,TQQQ,,-0.013393335407859364,1.0859240583397787
2010-06-24,45.7034873073632,1090.9300537109375,1124.1741851806642,-0.029572046670315655,0.2275168320534345,below,TQQQ,,-0.04848700278530682,1.0332708554984262
2010-06-25,41.702829740257975,1075.0999755859375,1124.35093460083,-0.04380390276669066,0.2219594584084784,below,TQQQ,,-0.0006784570108457899,1.0325698256424107
2010-06-28,42.564624886612,1077.5,1124.5400596618651,-0.041830488169545044,0.2191307575834584,below,TQQQ,,-0.008954961614544454,1.023323202489446
2010-06-29,40.71668652376697,1071.0999755859375,1124.5896842956543,-0.047563755436026534,0.2067994170459952,below,TQQQ,,-0.11159113752801486,0.9091294022648377
2010-06-30,33.74691063215721,1040.56005859375,1124.4143089294435,-0.07457593670746787,0.1899034898160701,below,TQQQ,,-0.04942075117494993,0.8641995442896763
2010-07-01,32.0184968893889,1031.0999755859375,1124.024496459961,-0.08267125953809995,0.1842708646750882,below,TQQQ,,-0.009748182324177512,0.8557751695674694
2010-07-02,31.34166556712884,1027.6500244140625,1123.6142463684082,-0.08540673301758861,0.1819395606052883,below,TQQQ,,-0.005470392676954039,0.8510937433467484
2010-07-06,32.780839286134494,1028.0899658203125,1123.1396839141846,-0.08462858133782636,0.1873730497530678,below,TQQQ,,0.005226279886616725,0.8555417974592268
2010-07-07,32.99329515207813,1028.5400390625,1122.7698093414306,-0.08392617034670868,0.1829808638841961,below,TQQQ,,0.09449755194775156,0.9363884029081028
2010-07-08,46.03710844597343,1062.9200439453125,1122.5622470855712,-0.05313041953361919,0.2033257270235674,below,TQQQ,,0.016870504968455435,0.9521857481117679
2010-07-09,48.41341005653616,1070.5,1122.3181842803956,-0.0461706715672795,0.2013907356464053,below,TQQQ,,0.028019260709463367,0.978865288831947
2010-07-12,50.4715660451468,1077.22998046875,1122.1159343719482,-0.040001173255169054,0.2067994556602547,below,TQQQ,,0.011355635983024692,0.9899809267283409
2010-07-13,51.58986479446425,1080.6500244140625,1121.9218715667726,-0.03678673907575547,0.2148387036476563,below,TQQQ,,0.03415650689569705,1.023795217078746
2010-07-14,56.06060889920995,1095.6099853515625,1121.9246212005614,-0.02345490539359041,0.2189573824898097,below,TQQQ,,0.01599617272434606,1.040172022205497
2010-07-15,55.63586664244942,1094.4599609375,1121.9483089447021,-0.024500547652732352,0.2196519488426436,below,TQQQ,,0.0034902338577615932,1.0438024658152951
2010-07-16,55.219254710373626,1093.8499755859375,1121.887308883667,-0.024991220665137925,0.2194032749478245,below,TQQQ,,-0.08048453250048815,0.9597925123312944
2010-07-19,46.084901116096965,1066.8499755859375,1121.6324962615968,-0.04884177380581389,0.2046910080980159,below,TQQQ,,0.022553945141130294,0.981439620001282
2010-07-20,45.49994568650678,1064.530029296875,1121.386371231079,-0.05070183069175882,0.1977931674688255,below,TQQQ,,0.0315925348957915,1.012445785444285
2010-07-21,52.66687283130034,1086.6700439453125,1121.336308670044,-0.030915136214439753,0.2228026401033977,below,TQQQ,,-0.03501838820922443,0.9769915658888039
2010-07-22,48.06911444721869,1072.1400146484375,1121.1735584259034,-0.04373412431016266,0.2152607422017086,below,TQQQ,,0.06742301754770574,1.0428632853796853
2010-07-23,54.00989946407268,1092.1700439453125,1121.0786212921143,-0.025786396063358086,0.2180389283479195,below,TQQQ,,0.026030867780495903,1.0700099216745376
2010-07-26,56.97922498253704,1102.8900146484375,1121.0374965667725,-0.016188113220041656,0.2278893273368806,below,TQQQ,,0.021977612057923368,1.0935261846312294
2010-07-27,60.62581404797826,1117.3599853515625,1121.1318088531493,-0.0033642997833102095,0.2353074024862893,below,TQQQ,,-0.00021354097853309995,1.0932926719797116
2010-07-28,59.19962005878549,1112.8399658203125,1121.1809337615966,-0.00743944861183099,0.2313630355549569,below,TQQQ,,-0.020441129899403387,1.0709445344537085
2010-07-29,57.22170778160023,1108.0699462890625,1121.1989337921143,-0.011709775230205555,0.2302464437503028,below,TQQQ,,-0.023816954097580112,1.0454378976355703
2010-07-30,53.70184926861405,1098.43994140625,1121.2588718414306,-0.020351170464056434,0.2160543759481945,below,TQQQ,,0.006829020932580088,1.052577214922236
2010-08-02,56.909195694438,1107.530029296875,1121.2941844940185,-0.012275239974917529,0.2314620822910233,below,TQQQ,,0.05380069234349705,1.1092065978300423
2010-08-03,61.84812398760834,1125.3399658203125,1121.4411220550537,0.0034766370597452134,0.2347614669007282,above,TQQQ,,-0.010337066180385324,1.0977406558205531
2010-08-04,59.97584322976396,1121.06005859375,1121.52893409729,-0.0004180681293945998,0.2358285196302947,below,TQQQ,,0.028883793311606842,1.1294475700330218
2010-08-05,61.02980035291733,1125.780029296875,1121.6109966278077,0.0037170040964307205,0.235902850806589,above,TQQQ,,-0.005903278219852037,1.122780126792381
2010-08-06,59.27248095616987,1122.0699462890625,1121.7227466583251,0.00030952357146341036,0.2295261698581364,above,TQQQ,,-0.004689907454846209,1.117514391905584
2010-08-09,59.46693951137456,1122.800048828125,1121.8006214141847,0.0008909135855892369,0.2402196867528951,above,TQQQ,,0.017484993189869735,1.1370541234376346
2010-08-10,58.633360441856695,1122.9200439453125,1121.9988094329833,0.0008210654989864175,0.2357047031104305,above,TQQQ,,-0.021199208446533002,1.1129494760598904
2010-08-11,55.73474263303748,1116.8900146484375,1122.1149974822997,-0.004656370198763526,0.2234724070853085,below,TQQQ,,-0.08231474295797914,1.021337326012803
2010-08-12,42.80713401338064,1081.47998046875,1121.9613719940185,-0.03608091377809419,0.2035991458227721,below,TQQQ,,-0.028185238156276604,0.9925506902412373
2010-08-13,42.99586919639674,1082.219970703125,1121.7463092803955,-0.035236432917373994,0.2087354359745041,below,TQQQ,,-0.019921788298829846,0.9727773055143939
2010-08-16,41.482137129492145,1077.489990234375,1121.4879344940186,-0.03923175890384789,0.2032018637055548,below,TQQQ,,0.0056530690380045545,0.9782764827810708
2010-08-17,42.98117258764819,1081.1600341796875,1121.1935596466064,-0.03570616788018055,0.2120843069500236,below,TQQQ,,0.03803738658791578,1.0154875635464808
2010-08-18,47.76089802992937,1092.0799560546875,1120.9733097076416,-0.025775237824787967,0.214243198959278,below,TQQQ,,0.00898602217386224,1.024612757309791
2010-08-19,47.90600215474016,1092.43994140625,1120.7730602264405,-0.025279978459212926,0.2141936738979767,below,TQQQ,,-0.03677308921958977,0.9869345809697081
2010-08-20,41.84293024102357,1075.6300048828125,1120.4556224822998,-0.040006597941093736,0.2071719607796761,below,TQQQ,,-0.003437059104358098,0.9835424284827803
2010-08-23,41.37599637783609,1073.3599853515625,1120.1843097686767,-0.041800553720292344,0.2132256990192136,below,TQQQ,,-0.027596307107889184,0.9564002895727304
2010-08-24,37.73460862190882,1063.199951171875,1119.7741222381592,-0.050522842011392455,0.1961801231849251,below,TQQQ,,-0.05737930221695775,0.9015227083169508
2010-08-25,33.617353376506216,1048.97998046875,1119.2450595855712,-0.06277899421136479,0.1874473312567378,below,TQQQ,,0.029982667545501274,0.9285527639651379
2010-08-26,36.788033206172315,1056.280029296875,1118.7337467193604,-0.05582536292091689,0.1994309347893187,below,TQQQ,,-0.03263710723432833,0.8982474878348757
2010-08-27,35.036901349833855,1049.27001953125,1118.1433094024658,-0.061596120364948215,0.193798281159495,below,TQQQ,,0.03308271994282186,0.9279639579142602
2010-08-30,42.0304378323796,1062.9000244140625,1117.640871810913,-0.0489789240690115,0.1937487321387349,below,TQQQ,,-0.03240110245942107,0.8978969026352304
2010-08-31,37.16873193895708,1046.8800048828125,1117.0279972076416,-0.06279877720181215,0.187571196627622,below,TQQQ,,-0.004953701873956051,0.8934489890660269
2010-09-01,38.16342859348903,1049.719970703125,1116.4849346160888,-0.05979925195848834,0.1967508699890462,below,TQQQ,,0.08381521507534195,0.9683336082434427
2010-09-02,50.89331706457619,1080.6600341796875,1116.076247024536,-0.03173278970793292,0.2066012351484036,below,TQQQ,,0.03431673926535117,1.0015636601994096
2010-09-03,55.13895206338914,1093.6099853515625,1115.7114971160888,-0.019809343026091164,0.2188335322396077,below,TQQQ,,0.050933911392781805,1.0525772149222365
2010-09-07,57.562874636723514,1102.5999755859375,1115.5144969940186,-0.011577188322412613,0.2201978226766807,below,TQQQ,,-0.024343781152586397,1.0269535055559706
2010-09-08,53.72504698333703,1092.3599853515625,1115.149559402466,-0.02043633865856953,0.2201978208656519,below,TQQQ,,0.03531990507219951,1.06322540588577
2010-09-09,56.43531739152122,1101.1500244140625,1114.9047466278075,-0.012337127683192839,0.232478715401298,below,TQQQ,,0.012652293710713192,1.0766776460017289
2010-09-10,57.46762295664493,1104.5699462890625,1114.8278720855712,-0.009201353907055343,0.2299729923472974,below,TQQQ,,0.01076208944296031,1.0882649471292354
2010-09-13,60.151290285262114,1113.3800048828125,1114.9390598297118,-0.0013983319833977825,0.2367964978373901,below,TQQQ,,0.04408077824454848,1.1362365129349545
2010-09-14,62.18592760145375,1121.1600341796875,1115.0960597991943,0.005438073542816779,0.2399224728669975,above,TQQQ,,0.0126656196145698,1.1506276523999739
2010-09-15,61.32941131473408,1119.4300537109375,1115.2768718719483,0.0037239020585249083,0.2420566246672656,above,TQQQ,,0.01698204677929005,1.1701676650185748
2010-09-16,62.71078015505798,1123.8900146484375,1115.4491840362548,0.00756720317965498,0.2479854969804219,above,TQQQ,,0.014098914596883061,1.1866657589917058
2010-09-17,63.68601977944299,1126.3900146484375,1115.6999965667724,0.009581444935520711,0.2567688504486865,above,TQQQ,,0.010646990277279889,1.1993001777900714
2010-09-20,63.76852066902656,1126.5699462890625,1116.023246383667,0.009450251094294648,0.2571661339537001,above,TQQQ,,0.05209662925877834,1.2617796745223877
2010-09-21,68.65252006357113,1142.8199462890625,1116.3577465057374,0.023704049948283457,0.267785428697182,above,TQQQ,,-0.003151303209568801,1.2578034241842966
2010-09-22,66.68916961569087,1139.489990234375,1116.5856220245362,0.020512863284330773,0.2637410882009281,above,TQQQ,,-0.004743574028772901,1.2518369405280343
2010-09-23,61.70530287030574,1131.0999755859375,1116.8168720245362,0.01278911871693822,0.260019649698078,above,TQQQ,,-0.0029934452496922503,1.2480896351850215
2010-09-24,60.84553472551181,1131.68994140625,1117.2026218414308,0.012967495136146923,0.2741116221859639,above,TQQQ,,0.056626201443280344,1.3187642102862789
2010-09-27,65.97147793618198,1148.6400146484375,1117.7181224822998,0.027665197104851824,0.2809351093912327,above,TQQQ,,-0.011447532710129105,1.303667613852079
2010-09-28,62.641410483583954,1142.31005859375,1118.251997756958,0.021513988694005226,0.2790496979586971,above,TQQQ,,0.0025126359488378824,1.3069432559639795
2010-09-29,63.74771598500084,1146.75,1118.734372329712,0.025042251640080337,0.2749557357020514,above,TQQQ,,-0.008054866519492832,1.2964160024886384
2010-09-30,63.069999261402494,1145.969970703125,1119.213122177124,0.023906839542725322,0.279074435229948,above,TQQQ,,-0.013540511771112707,1.2788618663466822
2010-10-01,61.525940634188395,1143.489990234375,1119.6051845550537,0.02133323961769018,0.2775357282369968,above,TQQQ,,-0.0031093200806162624,1.274885475465316
2010-10-04,61.7154085762131,1144.9599609375,1120.0472469329834,0.02224255634995309,0.2676358544149507,above,TQQQ,,-0.03469228289680526,1.2306567878894452
2010-10-05,58.7615408597338,1140.6800537109375,1120.3107471466064,0.01818183625945835,0.270216781460888,above,TQQQ,,0.07444509894790419,1.322273154234785
2010-10-06,64.78070121693952,1159.81005859375,1120.6934970855714,0.03490388907395592,0.2792230574850319,above,TQQQ,,-0.025484521697280327,1.2885756553459573
2010-10-07,65.37239527467361,1161.5699462890625,1121.0261219024658,0.03616670797803612,0.2778836073216764,above,TQQQ,,0.009805167304300477,1.3012103552308731
2010-10-08,63.86448938419573,1158.3599853515625,1121.3316844940186,0.03302171995099945,0.276419130124203,above,TQQQ,,0.020144123756592913,1.327422097660004
2010-10-11,66.13270204474875,1165.3199462890625,1121.6888095855713,0.03889771951956211,0.2822747524877611,above,TQQQ,,0.0020276476227736318,1.3301136419207416
2010-10-12,65.42243337158803,1164.280029296875,1122.1308094024657,0.03756177046493692,0.2801910555735782,above,TQQQ,,0.02076048336838876,1.357727444061904
2010-10-13,68.16636930741994,1171.3199462890625,1122.5341220855712,0.04346043763271212,0.2932160324938183,above,TQQQ,,0.02429951043236067,1.3907195562531887
2010-10-14,70.08633610583959,1177.8199462890625,1123.0038722991944,0.04881200799213614,0.2952510749540548,above,UVIX,enter_uvix_high_rsi_sma160_filter,0.03440716688657597,1.438570276117617
2010-10-15,68.49313210603925,1177.469970703125,1123.4371227264405,0.04809601435063282,0.3037609764148985,above,TQQQ,exit_uvix,0.057564591042293944,1.5213809857479275
2010-10-18,68.29614035540315,1176.8299560546875,1123.8151226043701,0.047173981186032554,0.3124700223090571,above,TQQQ,,0.0,1.5213809857479275
2010-10-19,66.37150178882871,1178.6400146484375,1124.2301219940186,0.04839746915686027,0.299617580080887,above,TQQQ,,-0.039764920000733506,1.460883392559024
2010-10-20,58.85892183419458,1166.739990234375,1124.524559402466,0.03754069262332593,0.3024957213876647,above,TQQQ,,0.020789939506555832,1.4912550699164582
2010-10-21,63.62671414933497,1179.8199462890625,1124.8695598602294,0.04885045198988314,0.3119736292234447,above,TQQQ,,0.006975862529371657,1.5016578602804238
