signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share
160,16.5,0.5059355922317434,0.5715597835513272,-0.7426635295846435,743.034295915856,0.8851840293733848,178,0.12066846891128041,0.07446547063160482
160,18.5,0.49907467760562674,0.571552787445769,-0.7426635295846437,690.2201137525258,0.8731908732979117,175,0.11526173507004178,0.07987220447284345
160,16.0,0.4961351458446883,0.5718562650228196,-0.7561895538237499,668.6877428137751,0.8675871476635659,178,0.12091422954042762,0.07421971000245761
160,17.5,0.4937118534749123,0.5717061305704421,-0.7426635295846435,651.4124194394809,0.8635762799714812,175,0.1157532563283362,0.07938068321454902
160,18.0,0.4937118534749123,0.5717061305704421,-0.7426635295846435,651.4124194394809,0.8635762799714812,175,0.1157532563283362,0.07938068321454902
160,17.0,0.4922804490093817,0.5723705860631432,-0.7426635295846435,641.4057480191155,0.8600729335086307,176,0.1182108626198083,0.07692307692307693
160,29.5,0.48994637488711223,0.5406103254569085,-0.7132622041132706,625.3973742686749,0.9062837904048975,171,0.08896534775129024,0.10616859179159499
160,30.0,0.48994637488711223,0.5406103254569085,-0.7132622041132706,625.3973742686749,0.9062837904048975,171,0.08896534775129024,0.10616859179159499
160,15.5,0.48905269362583303,0.5721083718127227,-0.75618955382375,619.3678437983621,0.8548252703876223,178,0.12140575079872204,0.07372818874416319
160,29.0,0.4833779250164185,0.5437355936753052,-0.7132622041132706,582.3352814044115,0.8889944499478002,171,0.08994839026787908,0.10518554927500615
