series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,n_pct
strategy,1.0701232436863073,0.5667132362769803,-0.8674849027259842,28658903.485711645,1.8882975995346012,232,0.07094821788836583,0.17955615332885003,45.5
strategy,1.0701232436863073,0.5667132362769803,-0.8674849027259842,28658903.485711645,1.8882975995346012,232,0.07094821788836583,0.17955615332885003,46.0
strategy,1.0810299313579805,0.5664216637786897,-0.8674849027259842,32442619.136515193,1.9085250450102076,232,0.07078009414929388,0.179724277067922,46.5
strategy,1.0644039036627406,0.5658240344195709,-0.8674849027259842,26847534.755546972,1.8811571070052178,232,0.0699394754539341,0.18056489576328177,47.0
strategy,1.070941704717534,0.5656197973848663,-0.8674849027259843,28927499.87696411,1.8933950149358545,232,0.06977135171486214,0.18073301950235374,47.5
strategy,1.0883105708192127,0.564805700430288,-0.8674849027259842,35229805.36488993,1.9268760389459616,232,0.06943510423671823,0.18106926698049763,48.0
strategy,1.0883105708192127,0.564805700430288,-0.8674849027259842,35229805.36488993,1.9268760389459616,232,0.06943510423671823,0.18106926698049763,48.5
strategy,1.0939155205241549,0.5635066224299391,-0.8674849027259842,37530240.884594955,1.9412647109753562,232,0.06792199058507062,0.18258238063214527,49.0
strategy,1.090005822124438,0.5634553294803558,-0.8674849027259842,35910943.739734046,1.9345026395077158,232,0.0675857431069267,0.18291862811028917,49.5
strategy,1.094573564941017,0.5595933046512276,-0.8551072004638584,37809571.00170054,1.9560161921937604,232,0.06422326832548755,0.1862811028917283,50.0
strategy,1.1048165150822316,0.5572228619003011,-0.8551072004638584,42422827.26680267,1.9827192863452656,232,0.061701412239408206,0.18880295897780766,50.5
strategy,1.0616172209901946,0.5525430546790814,-0.8576081054861922,26005200.949033733,1.9213294095367555,231,0.05379959650302623,0.19670477471418965,51.0
strategy,1.06455146131995,0.5488820720433253,-0.8576081054861924,26892857.864536874,1.9394903122941154,230,0.05094149293880296,0.1995628782784129,51.5
strategy,1.06455146131995,0.5488820720433253,-0.8576081054861924,26892857.864536874,1.9394903122941154,230,0.05094149293880296,0.1995628782784129,52.0
strategy,1.06455146131995,0.5488820720433253,-0.8576081054861924,26892857.864536874,1.9394903122941154,230,0.05094149293880296,0.1995628782784129,52.5
strategy,1.06455146131995,0.5488820720433253,-0.8576081054861924,26892857.864536874,1.9394903122941154,230,0.05094149293880296,0.1995628782784129,53.0
strategy,1.06455146131995,0.5488820720433253,-0.8576081054861924,26892857.864536874,1.9394903122941154,230,0.05094149293880296,0.1995628782784129,53.5
strategy,1.06455146131995,0.5488820720433253,-0.8576081054861924,26892857.864536874,1.9394903122941154,230,0.05094149293880296,0.1995628782784129,54.0
strategy,1.0880223336735226,0.5437974091376758,-0.8576081054861924,35115231.56552738,2.0007861666697693,230,0.050268997982515135,0.20023537323470075,54.5
strategy,1.0944465614141694,0.5436188909461775,-0.8576081054861922,37755505.30753642,2.013260722984198,230,0.05010087424344317,0.2004034969737727,55.0
strategy,1.0944465614141694,0.5436188909461775,-0.8576081054861922,37755505.30753642,2.013260722984198,230,0.05010087424344317,0.2004034969737727,55.5
strategy,1.0944465614141694,0.5436188909461775,-0.8576081054861922,37755505.30753642,2.013260722984198,230,0.05010087424344317,0.2004034969737727,56.0
strategy,1.0010623741419762,0.5202833562737139,-0.8576081054861922,12868018.557830725,1.9240714931025604,228,0.03211163416274378,0.2183927370544721,56.5
strategy,1.0010623741419762,0.5202833562737139,-0.8576081054861922,12868018.557830725,1.9240714931025604,228,0.03211163416274378,0.2183927370544721,57.0
strategy,1.0029134541413374,0.5195049961932591,-0.8576081054861922,13151888.678787477,1.9305174377346073,228,0.03160726294552791,0.21889710827168796,57.5
strategy,1.0029134541413374,0.5195049961932591,-0.8576081054861922,13151888.678787477,1.9305174377346073,228,0.03160726294552791,0.21889710827168796,58.0
strategy,1.0029134541413374,0.5195049961932591,-0.8576081054861922,13151888.678787477,1.9305174377346073,228,0.03160726294552791,0.21889710827168796,58.5
strategy,1.0029134541413374,0.5195049961932591,-0.8576081054861922,13151888.678787477,1.9305174377346073,228,0.03160726294552791,0.21889710827168796,59.0
strategy,0.9747280217301424,0.515642024603337,-0.8576081054861922,9413204.398651661,1.890319204451891,227,0.025050437121721586,0.22545393409549427,59.5
strategy,0.9747280217301424,0.515642024603337,-0.8576081054861922,9413204.398651661,1.890319204451891,227,0.025050437121721586,0.22545393409549427,60.0
