start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2010-02-12,160,0.0,0.4189608407801573,0.6099696840522162,-0.816598473666044,284.34112763413015,0.19513393954288524,0.0
2010-02-12,160,0.5,0.39639953596771105,0.5960472949657307,-0.7557461045612947,219.50592090805185,0.16785450970754484,0.027279429835340378
2010-02-12,160,1.0,0.39410871666774394,0.5957889768378487,-0.7557461045612944,213.76307783468835,0.16711722782010321,0.02801671172278201
2010-02-12,160,1.5,0.39116051567076804,0.5957291816582365,-0.7648250368158802,206.57954041846716,0.1666257065618088,0.02850823298107643
2010-02-12,160,2.0,0.4073837504976521,0.5951882144440057,-0.7648250368158805,249.11004914361524,0.16515114278692553,0.029982796755959697
2010-02-12,160,2.5,0.3921738607040861,0.593990829016439,-0.7893490179490132,209.02270096312577,0.16416810027033668,0.030965839272548538
2010-02-12,160,3.0,0.3877188833419003,0.5930621689877547,-0.7863631539524046,198.48031548153918,0.16220201523715902,0.03293192430572622
2010-02-12,160,3.5,0.39358072997936766,0.5925418646702607,-0.7744011594625315,212.45960812268262,0.16146473334971737,0.03366920619316786
2010-02-12,160,4.0,0.39358072997936766,0.5925418646702607,-0.7744011594625315,212.45960812268262,0.16146473334971737,0.03366920619316786
2010-02-12,160,4.5,0.37903848841138665,0.5920850679242163,-0.7744011594625315,179.35585381173217,0.16048169083312852,0.034652248709756694
2010-02-12,160,5.0,0.3868593756193883,0.5918130982948252,-0.774401159462532,196.5046341645477,0.15900712705824527,0.03612681248463996
2010-02-12,160,5.5,0.3972025536471835,0.5893944472580857,-0.7744011594625314,221.5530312099461,0.1572868026542148,0.03784713688867043
2010-02-12,160,6.0,0.37855050393370915,0.589074710929754,-0.7744011594625317,178.33381159550447,0.15581223887933154,0.0393217006635537
2010-02-12,160,6.5,0.3711532683557619,0.5888448243642074,-0.774401159462532,163.494729896948,0.1553207176210371,0.03981322192184812
2010-02-12,160,7.0,0.37513067421176327,0.588845540175917,-0.7778030402648728,171.32309989078087,0.15458343573359548,0.040550503809289755
2010-02-12,160,7.5,0.3775018712121856,0.5884769598918858,-0.7715350326398049,176.15599453409993,0.15409191447530105,0.04104202506758417
2010-02-12,160,8.0,0.33681972409952254,0.5876343331943034,-0.7719272030245874,108.56159392577301,0.15089702629638732,0.04423691324649791
2010-02-12,160,8.5,0.3778070417773234,0.5845098585439739,-0.7383323746007031,176.78718994483356,0.14647333497173753,0.0486606045711477
2010-02-12,160,9.0,0.3850013232409717,0.5844656451727434,-0.7383323746007029,192.2965503019964,0.1457360530842959,0.049397886458589335
2010-02-12,160,9.5,0.41111630142370337,0.5824012978941645,-0.7347943430994864,259.9947398754451,0.14376996805111822,0.05136397149176702
2010-02-12,160,10.0,0.4180390483178298,0.5821708711795749,-0.7347943430994868,281.3731939900115,0.143524207421971,0.05160973212091423
2010-02-12,160,10.5,0.4147366813860407,0.5814067902736424,-0.7326927895173505,270.97725078118185,0.14057507987220447,0.054558859670680755
2010-02-12,160,11.0,0.4231513714590682,0.5812076783236351,-0.7326927895173505,298.2075834200621,0.14008355861391006,0.05505038092897518
2010-02-12,160,11.5,0.42614862514764873,0.5807764054300003,-0.7234562179697039,308.51189086967065,0.13934627672646843,0.05578766281641681
2010-02-12,160,12.0,0.43235871219437705,0.5805770973420719,-0.7234562179697039,330.933757154133,0.13910051609732121,0.05603342344556402
2010-02-12,160,12.5,0.43885304541009296,0.5775288694653609,-0.713558229589071,356.0113729921959,0.13369378225608258,0.06144015728680265
2010-02-12,160,13.0,0.4602463325292203,0.576012823521074,-0.7135582295890708,451.81424304841306,0.13099041533546327,0.06414352420742198
2010-02-12,160,13.5,0.44297935632720664,0.5750855587003678,-0.7135582295890707,372.8595902589144,0.12877856967313836,0.06635536986974687
2010-02-12,160,14.0,0.43608097583683003,0.5737699616856665,-0.7118471557226753,345.0966337252395,0.12632096338166626,0.06881297616121897
2010-02-12,160,14.5,0.4532608520833583,0.5734681994349574,-0.6796377941698857,418.1512071249853,0.12533792086507742,0.06979601867780781
2010-02-12,160,15.0,0.4532608520833583,0.5734681994349574,-0.6796377941698857,418.1512071249853,0.12533792086507742,0.06979601867780781
2010-02-12,160,15.5,0.4683020784588836,0.5717575467984943,-0.6796377941698855,493.7866636870733,0.12140575079872204,0.07372818874416319
2010-02-12,160,16.0,0.47696239703689547,0.5715278929982428,-0.6796377941698857,542.9736452585157,0.12091422954042762,0.07421971000245761
2010-02-12,160,16.5,0.4832884529792416,0.5711805319269555,-0.6567483387682806,581.7683932381894,0.12066846891128041,0.07446547063160482
2010-02-12,160,17.0,0.45115742317646523,0.5689914696455909,-0.6973710544371177,408.4851224546125,0.1182108626198083,0.07692307692307693
2010-02-12,160,17.5,0.4534186621012628,0.568312072473551,-0.6867262313769211,418.88499190205727,0.1157532563283362,0.07938068321454902
2010-02-12,160,18.0,0.4534186621012628,0.568312072473551,-0.6867262313769211,418.88499190205727,0.1157532563283362,0.07938068321454902
2010-02-12,160,18.5,0.4616685766350488,0.5681373540915811,-0.6867262313769213,458.9724042474131,0.11526173507004178,0.07987220447284345
2010-02-12,160,19.0,0.44468457992270793,0.5670570126673027,-0.6867262313769207,380.0382734505712,0.11329565003686409,0.08183828950602114
2010-02-12,160,19.5,0.4456519133798591,0.5671226392568812,-0.6867262313769211,384.16800041299155,0.11255836814942247,0.08257557139346276
2010-02-12,160,20.0,0.43334519225511325,0.5652915436498758,-0.6869983991394963,334.6331582026743,0.10911771934136151,0.08601622020152372
2010-02-12,160,20.5,0.4371223266138464,0.5651938475065231,-0.6869983991394961,349.1595009026696,0.1088719587122143,0.08626198083067092
2010-02-12,160,21.0,0.4369729830339142,0.5651984384197085,-0.6869983991394968,348.57408829698363,0.10862619808306709,0.08650774145981814
2010-02-12,160,21.5,0.4617598669971139,0.5636328762615961,-0.6801819494845356,459.43548334546676,0.10788891619562546,0.08724502334725977
2010-02-12,160,22.0,0.4617598669971139,0.5636328762615961,-0.6801819494845356,459.43548334546676,0.10788891619562546,0.08724502334725977
2010-02-12,160,22.5,0.461107098990013,0.5636449558983577,-0.6801819494845351,456.13386907796985,0.10764315556647824,0.08749078397640699
2010-02-12,160,23.0,0.44858684956475336,0.5616244041353043,-0.6557570731644546,396.95690299606827,0.10543130990415335,0.08970262963873188
2010-02-12,160,23.5,0.43962828627898465,0.5582643353946619,-0.6557570731644545,359.121257487078,0.09830425165888425,0.09682968788400098
2010-02-12,160,24.0,0.4581782360305098,0.556358997734325,-0.6557570731644545,441.59215414753777,0.09805849102973703,0.0970754485131482
2010-02-12,160,24.5,0.4717492956490823,0.5505038638935166,-0.618351973990943,512.8420834852035,0.0973212091422954,0.09781273040058983
2010-02-12,160,25.0,0.47018016796285655,0.5505664535353957,-0.618351973990943,504.0843441119152,0.0970754485131482,0.09805849102973703
2010-02-12,160,25.5,0.47381245869026545,0.5499205844114812,-0.6183519739909425,524.5744954753477,0.09658392725485378,0.09855001228803145
2010-02-12,160,26.0,0.47381245869026545,0.5499205844114812,-0.6183519739909425,524.5744954753477,0.09658392725485378,0.09855001228803145
2010-02-12,160,26.5,0.4747636845437264,0.5479540117815662,-0.6183519739909425,530.0681311538343,0.09535512410911771,0.09977881543376751
2010-02-12,160,27.0,0.4768279101005679,0.5477831687348291,-0.6183519739909425,542.1758763735934,0.09486360285082329,0.10027033669206194
2010-02-12,160,27.5,0.47784845723996794,0.5477701271002905,-0.6183519739909425,548.2572945666242,0.09461784222167609,0.10051609732120914
2010-02-12,160,28.0,0.4798473994983361,0.5477891049384591,-0.6183519739909427,560.3548140431946,0.09412632096338167,0.10100761857950356
2010-02-12,160,28.5,0.47764424182210186,0.5459709415696485,-0.6183519739909431,547.0352817799709,0.09191447530105677,0.10321946424182846
2010-02-12,160,29.0,0.48867714714676214,0.544871729753944,-0.6183519739909427,616.850398164737,0.08994839026787908,0.10518554927500615
2010-02-12,160,29.5,0.4903032927548643,0.5433018473463086,-0.618351973990943,627.8207956448492,0.08896534775129024,0.10616859179159499
2010-02-12,160,30.0,0.4903032927548643,0.5433018473463086,-0.618351973990943,627.8207956448492,0.08896534775129024,0.10616859179159499
2010-02-12,160,30.5,0.4611247621395418,0.5384438212466945,-0.6183519739909424,456.22291321442435,0.07790611943966577,0.11722782010321947
2010-02-12,160,31.0,0.4692112246808342,0.538116318076673,-0.6062911892867886,498.7466736255746,0.07766035881051855,0.11747358073236668
2010-02-12,160,31.5,0.4692112246808342,0.538116318076673,-0.6062911892867886,498.7466736255746,0.07766035881051855,0.11747358073236668
2010-02-12,160,32.0,0.465794872618168,0.536348570595866,-0.6062911892867886,480.34683583400437,0.07667731629392971,0.11845662324895552
2010-02-12,160,32.5,0.4323172421056054,0.5346101864578668,-0.7175149111174258,330.77908356406743,0.07471123126075203,0.12042270828213321
2010-02-12,160,33.0,0.4323172421056054,0.5346101864578668,-0.7175149111174258,330.77908356406743,0.07471123126075203,0.12042270828213321
2010-02-12,160,33.5,0.4335995857450876,0.5345616385762003,-0.7134034609922771,335.59343220772615,0.07446547063160482,0.12066846891128041
2010-02-12,160,34.0,0.4335995857450876,0.5345616385762003,-0.7134034609922771,335.59343220772615,0.07446547063160482,0.12066846891128041
2010-02-12,160,34.5,0.44108291272730193,0.5345028723134783,-0.7133251728928635,365.0253865645239,0.0739739493733104,0.12115999016957484
2010-02-12,160,35.0,0.44108291272730193,0.5345028723134783,-0.7133251728928635,365.0253865645239,0.0739739493733104,0.12115999016957484
2010-02-12,160,35.5,0.4500849694867535,0.5311075729286676,-0.7133251728928631,403.6378399154096,0.0720078643401327,0.12312607520275252
2010-02-12,160,36.0,0.42635649845318024,0.5252440443652121,-0.6733224326003509,309.23878718787364,0.06316048169083313,0.1319734578520521
2010-02-12,160,36.5,0.42635649845318024,0.5252440443652121,-0.6733224326003509,309.23878718787364,0.06316048169083313,0.1319734578520521
2010-02-12,160,37.0,0.4303485085821286,0.5250999500062123,-0.6707591610856376,323.5137125020071,0.06291472106168591,0.1322192184811993
2010-02-12,160,37.5,0.4315152135567457,0.5250890834143364,-0.6707591610856386,327.80101273560587,0.06266896043253871,0.13246497911034652
2010-02-12,160,38.0,0.42889215267251624,0.5251318313742028,-0.6707591610856386,318.235829324123,0.06217743917424429,0.13295650036864096
2010-02-12,160,38.5,0.4014759887350998,0.5236637443849048,-0.6707591610856375,232.75181768248774,0.056770705333005655,0.1383632342098796
2010-02-12,160,39.0,0.4014759887350998,0.5236637443849048,-0.6707591610856375,232.75181768248774,0.056770705333005655,0.1383632342098796
2010-02-12,160,39.5,0.3599950891457093,0.5181830151259917,-0.6707591610856383,143.2861176473539,0.04497419513393954,0.1501597444089457
2010-02-12,160,40.0,0.35826189331657576,0.5182440727315212,-0.6707591610856383,140.36590237768337,0.04472843450479233,0.15040550503809288
2010-02-12,160,40.5,0.35826189331657576,0.5182440727315212,-0.6707591610856383,140.36590237768337,0.04472843450479233,0.15040550503809288
2010-02-12,160,41.0,0.3181500595212883,0.5066298199783742,-0.6707591610856383,86.50705844674854,0.038338658146964855,0.15679528139592036
2010-02-12,160,41.5,0.3181500595212883,0.5066298199783742,-0.6707591610856383,86.50705844674854,0.038338658146964855,0.15679528139592036
2010-02-12,160,42.0,0.3181500595212883,0.5066298199783742,-0.6707591610856383,86.50705844674854,0.038338658146964855,0.15679528139592036
2010-02-12,160,42.5,0.3209386270290304,0.5064784336555129,-0.6707591610856383,89.5098609368601,0.038092897517817643,0.15704104202506758
2010-02-12,160,43.0,0.3209386270290304,0.5064784336555129,-0.6707591610856383,89.5098609368601,0.038092897517817643,0.15704104202506758
2010-02-12,160,43.5,0.3292178842881184,0.5059689993198525,-0.6707591610856383,99.01155313088259,0.03760137625952322,0.15753256328336201
2010-02-12,160,44.0,0.3292178842881184,0.5059689993198525,-0.6707591610856383,99.01155313088259,0.03760137625952322,0.15753256328336201
2010-02-12,160,44.5,0.3292178842881184,0.5059689993198525,-0.6707591610856383,99.01155313088259,0.03760137625952322,0.15753256328336201
