Date,GSPC_OPEN,GSPC_SMA200_PREV_CLOSE,TQQQ_OPEN,base_target_regime_at_open,tqqq_running_drawdown_pct,selected_leg,action,strategy_return,strategy_equity
2010-04-12,1194.93994140625,1068.2513967895509,0.2911075866955647,above,0.0,TQQQ,,0.004019667504773672,1.4136058116296981
2010-04-13,1195.93994140625,1069.7290966796875,0.2903387684031547,above,0.26410108411705213,TQQQ,,0.015078834504529848,1.434921339717904
2010-04-14,1198.68994140625,1071.114296875,0.2998909400037151,above,0.0,TQQQ,,0.035242108696548424,1.4854909935432392
2010-04-15,1210.77001953125,1072.573046875,0.3057712315459674,above,0.0,TQQQ,,0.013374634947572295,1.5053588932997866
2010-04-16,1210.1700439453125,1073.9952471923827,0.306911742306367,above,0.0,TQQQ,,-0.03559546059709151,1.4517749501288528
2010-04-19,1192.06005859375,1075.3592971801759,0.2963429673345857,above,3.44358768822578,TQQQ,,-0.0015733731035190157,1.4494907664699574
2010-04-20,1199.0400390625,1076.7302471923829,0.3033141251635642,above,1.1721992504319156,TQQQ,,0.014785054735754644,1.4709215667911868
2010-04-21,1207.1600341796875,1078.2839974975586,0.309243981226011,above,0.0,TQQQ,,0.017599911740855623,1.4968096565444327
2010-04-22,1202.52001953125,1079.8200973510743,0.2994193308256137,above,3.1769900133373663,TQQQ,,0.014802817999693518,1.5189666574704437
2010-04-23,1207.8699951171875,1081.4582974243165,0.3132883545227196,above,0.0,TQQQ,,0.013238130767937228,1.5390749367141738
2010-04-26,1217.0699462890625,1083.1468975830078,0.3173575755928351,above,0.0,TQQQ,,-0.007432290963821253,1.5276360839693892
2010-04-27,1209.9200439453125,1084.7937478637696,0.3117259213233566,above,1.7745454032280228,TQQQ,,-0.06171766261488265,1.4333539555406458
2010-04-28,1184.5899658203125,1086.3166476440429,0.2998908962089435,above,5.503785233821268,TQQQ,,0.002351390562511435,1.4367243305044426
2010-04-29,1193.300048828125,1087.7681976318358,0.3001634026634915,above,5.417917910805903,TQQQ,,0.0510412680829293,1.510056562218987
2010-04-30,1206.77001953125,1089.272897644043,0.3106836160410073,above,2.102977860024491,TQQQ,,-0.058927174243170954,1.421073196060065
2010-05-03,1188.5799560546875,1090.5429473876952,0.2962437863637162,above,6.6529967623043635,TQQQ,,0.04084008420627527,1.4791099450504388
2010-05-04,1197.5,1091.8505474853516,0.2932407766183118,above,7.59925107490258,TQQQ,,-0.08840672023511842,1.3483466859413833
2010-05-05,1169.239990234375,1093.0166473388672,0.2691250195905832,above,15.198173830308537,TQQQ,,-0.016432503518346797,1.3261899742807002
2010-05-06,1164.3800048828125,1094.090347290039,0.2676358334018413,above,15.667419344917743,TQQQ,,-0.09796646813242393,1.19626782642779
2010-05-07,1127.0400390625,1094.9581973266602,0.2399720424199286,above,24.384334619505342,TQQQ,,-0.07277244987396725,1.1092124859932337
2010-05-10,1122.27001953125,1095.7422473144532,0.2574139024773716,above,18.888370004556098,TQQQ,,0.1491521246758123,1.2746538849960642
2010-05-11,1156.3900146484375,1096.6594473266603,0.2552311292096585,above,19.57616618009581,TQQQ,,-0.0006602713727821286,1.2738122675255958
2010-05-12,1155.4300537109375,1097.5420974731446,0.2660733896663055,above,16.159748457470712,TQQQ,,0.05388133650285276,1.3424469749536043
2010-05-13,1170.0400390625,1098.4895477294922,0.2739629409800893,above,13.673735228057227,TQQQ,,-0.0452061455095466,1.281760121665001
2010-05-14,1157.18994140625,1099.3786474609376,0.2576377208808326,above,18.81784438277352,TQQQ,,-0.06153358949314469,1.2028888205097836
2010-05-17,1136.52001953125,1100.1812976074218,0.2502683303164811,above,21.13995393083935,TQQQ,,0.013515265897702022,1.2191461827643466
2010-05-18,1138.780029296875,1100.9322473144532,0.2573395332519116,above,18.91180389464713,TQQQ,,-0.038221865053618465,1.1725481418860937
2010-05-19,1119.5699462890625,1101.59884765625,0.2374415118868967,below,25.18170979742721,TQQQ,,-0.026392619682778395,1.1416015247175455
2010-05-20,1107.3399658203125,1102.1609478759765,0.2209914723196527,below,30.365149813476854,TQQQ,,-0.10114980026884202,1.0261287585057604
2010-05-21,1067.260009765625,1102.4906475830078,0.1985619883109076,below,37.432724604104116,TQQQ,,0.007745685931241697,1.034076829594161
2010-05-24,1084.780029296875,1102.9154974365235,0.2142431922421827,below,32.49154621818343,TQQQ,,0.008267576283516043,1.042626138665847
2010-05-25,1067.4200439453125,1103.2983474731445,0.1988849909258826,below,37.3309458410254,TQQQ,,-0.00704667740587428,1.0352790886117365
2010-05-26,1075.510009765625,1103.6160977172851,0.2166250654993175,below,31.74101324203329,TQQQ,,-0.030937038954862994,1.0032506191182
2010-05-27,1074.27001953125,1103.920347595215,0.2204950649400647,below,30.521568760987616,TQQQ,,0.10825904980759482,1.1118615778628176
2010-05-28,1102.5899658203125,1104.4638980102538,0.2306179736333846,below,27.33182020231214,TQQQ,,-0.01397251325075588,1.096326077233123
2010-06-01,1087.300048828125,1104.8818981933593,0.2235219627238945,below,29.56778728021614,TQQQ,,-0.02767499915073368,1.0659852539767691
2010-06-02,1073.010009765625,1105.171798095703,0.2232990268929929,below,29.63803480163898,TQQQ,,0.07037175179171973,1.1410005036832556
2010-06-03,1098.8199462890625,1105.64324798584,0.2368461033692955,below,25.369324199411768,TQQQ,,0.025959396774312804,1.17062018847806
2010-06-04,1098.4300537109375,1106.2587478637695,0.2260781492065235,below,28.762327861812796,TQQQ,,-0.09874536478592666,1.0550268709410238
2010-06-07,1065.8399658203125,1106.6347979736329,0.2195032844664128,below,30.83408075059405,TQQQ,,-0.05797682289749562,0.993859764892377
2010-06-08,1050.81005859375,1106.904847717285,0.206253504703487,below,35.0091125701984,TQQQ,,-0.005573363519353891,0.9883206231353723
2010-06-09,1062.75,1107.1779977416993,0.2077674117157106,below,34.53207747519694,TQQQ,,-0.022053862433250693,0.9665243360728002
2010-06-10,1058.77001953125,1107.3257974243163,0.2061048184780168,below,35.0559638940379,TQQQ,,0.08297111856444817,1.046717941356521
2010-06-11,1082.6500244140625,1107.6321475219727,0.2089831031525857,below,34.14901069804371,TQQQ,,0.02611557964999278,1.0740535871250938
2010-06-14,1095.0,1107.9501473999023,0.2278893234365756,below,28.1916232782941,TQQQ,,0.000559581981285362,1.074654608159384
2010-06-15,1091.2099609375,1108.2576974487304,0.2251101747531843,below,29.067338527315577,TQQQ,,0.0730525395934678,1.1531608564712499
2010-06-16,1114.02001953125,1108.6789474487305,0.237416767673048,below,25.189506748170377,TQQQ,,0.020152308431723442,1.176399709722249
2010-06-17,1115.97998046875,1109.1073471069335,0.2461991028140706,below,22.422175568312174,TQQQ,,0.01003023590596519,1.188199276330472
2010-06-18,1116.1600341796875,1109.5844473266602,0.246100104032142,below,22.453370280379048,TQQQ,,0.0027359350674167615,1.1914501123976637
2010-06-21,1122.7900390625,1110.1817974853516,0.2544613608526764,below,19.818721712461528,TQQQ,,-0.02627653988493106,1.160142925998341
2010-06-22,1113.9000244140625,1110.7740472412108,0.2418079572244687,below,23.805834232013233,TQQQ,,-0.023661918416906236,1.1326917187314172
2010-06-23,1095.5699462890625,1111.2343975830079,0.2342650719411037,below,26.182612309320707,TQQQ,,-0.013393335407859364,1.1175211986287426
2010-06-24,1090.9300537109375,1111.61259765625,0.2275168320534345,below,28.308996050141534,TQQQ,,-0.04848700278530682,1.0633359451581912
2010-06-25,1075.0999755859375,1111.8540972900391,0.2219594584084784,below,30.06013548160925,TQQQ,,-0.0006784570108457899,1.0626145174313142
2010-06-28,1077.5,1112.0710473632812,0.2191307575834584,below,30.951464708502886,TQQQ,,-0.008954961614544454,1.0530988452166592
2010-06-29,1071.0999755859375,1112.2231970214843,0.2067994170459952,below,34.83709451091986,TQQQ,,-0.11159113752801486,0.9355823471494934
2010-06-30,1040.56005859375,1112.2157470703125,0.1899034898160701,below,40.16103461172348,TQQQ,,-0.04942075117494993,0.8893451647673427
2010-07-01,1031.0999755859375,1112.1225970458984,0.1842708646750882,below,41.935885938483196,TQQQ,,-0.009748182324177512,0.8806756659520649
2010-07-02,1027.6500244140625,1111.9962969970702,0.1819395606052883,below,42.67048446364679,TQQQ,,-0.005470392676954039,0.8758580242382691
2010-07-06,1028.0899658203125,1111.7653970336914,0.1873730497530678,below,40.95838128236002,TQQQ,,0.005226279886616725,0.8804355034138774
2010-07-07,1028.5400390625,1111.5782473754882,0.1829808638841961,below,42.342367740117304,TQQQ,,0.09449755194775156,0.9636345031343752
2010-07-08,1062.9200439453125,1111.5380972290038,0.2033257270235674,below,35.93166111010654,TQQQ,,0.016870504968455435,0.9798915038072787
2010-07-09,1070.5,1111.5660470581054,0.2013907356464053,below,36.541380721666926,TQQQ,,0.028019260709463367,1.007347339319443
2010-07-12,1077.22998046875,1111.5975466918944,0.2067994556602547,below,34.83708234349029,TQQQ,,0.011355635983024692,1.018786409013223
2010-07-13,1080.6500244140625,1111.6869467163085,0.2148387036476563,below,32.303899396026694,TQQQ,,0.03415650689569705,1.0535845940179256
2010-07-14,1095.6099853515625,1111.9097463989258,0.2189573824898097,below,31.006095543555368,TQQQ,,0.01599617272434606,1.0704379151635464
2010-07-15,1094.4599609375,1112.1636965942382,0.2196519488426436,below,30.787236311493103,TQQQ,,0.0034902338577615932,1.074173993817682
2010-07-16,1093.8499755859375,1112.3311965942382,0.2194032749478245,below,30.865593947782255,TQQQ,,-0.08048453250048815,0.9877196021010836
2010-07-19,1066.8499755859375,1112.3525466918945,0.2046910080980159,below,35.501458342172576,TQQQ,,0.022553945141130294,1.0099965758216904
2010-07-20,1064.530029296875,1112.423396911621,0.1977931674688255,below,37.674981572650054,TQQQ,,0.0315925348957915,1.041904927887967
2010-07-21,1086.6700439453125,1112.6915469360351,0.2228026401033977,below,29.794447261202283,TQQQ,,-0.03501838820922443,1.0054190966460823
2010-07-22,1072.1400146484375,1112.9134469604492,0.2152607422017086,below,32.17091421259002,TQQQ,,0.06742301754770574,1.0732074860420495
2010-07-23,1092.1700439453125,1113.1794973754884,0.2180389283479195,below,31.29550226093859,TQQQ,,0.026030867780495903,1.1011440082122486
2010-07-26,1102.8900146484375,1113.4191976928712,0.2278893273368806,below,28.19162204930028,TQQQ,,0.021977612057923368,1.1253445240446442
2010-07-27,1117.3599853515625,1113.7063479614258,0.2353074024862893,below,25.854171892154522,TQQQ,,-0.00021354097853309995,1.1251042168737928
2010-07-28,1112.8399658203125,1113.9481478881835,0.2313630355549569,below,27.097049716628753,TQQQ,,-0.020441129899403387,1.102105815426309
2010-07-29,1108.0699462890625,1114.1213479614257,0.2302464437503028,below,27.44889000358843,TQQQ,,-0.023816954097580112,1.0758570118096245
2010-07-30,1098.43994140625,1114.2480484008788,0.2160543759481945,below,31.92083864877109,TQQQ,,0.006829020932580088,1.0832040618637355
2010-08-02,1107.530029296875,1114.3900985717773,0.2314620822910233,below,27.06583989411817,TQQQ,,0.05380069234349705,1.1414811903412927
2010-08-03,1125.3399658203125,1114.559298400879,0.2347614669007282,above,26.026197275365014,TQQQ,,-0.010337066180385324,1.1296816237330698
2010-08-04,1121.06005859375,1114.6787979125977,0.2358285196302947,below,25.689966848984547,TQQQ,,0.028883793311606842,1.1623111142608962
2010-08-05,1125.780029296875,1114.876597595215,0.235902850806589,above,25.666544948260917,TQQQ,,-0.005903278219852037,1.1554496683753879
2010-08-06,1122.0699462890625,1115.0160977172852,0.2295261698581364,above,27.675849732159875,TQQQ,,-0.004689907454846209,1.1500307163619745
2010-08-09,1122.800048828125,1115.1689974975586,0.2402196867528951,above,24.306301400193053,TQQQ,,0.017484993189869735,1.1701389956057047
2010-08-10,1122.9200439453125,1115.4009475708008,0.2357047031104305,above,25.72898167937985,TQQQ,,-0.021199208446533002,1.1453329751264425
2010-08-11,1116.8900146484375,1115.5416976928711,0.2234724070853085,below,29.583402359986465,TQQQ,,-0.08231474295797914,1.0510551856776118
2010-08-12,1081.47998046875,1115.5910476684571,0.2035991458227721,below,35.845506305484676,TQQQ,,-0.028185238156276604,1.0214309449538987
2010-08-13,1082.219970703125,1115.6743478393555,0.2087354359745041,below,34.227051115896955,TQQQ,,-0.019921788298829846,1.0010822139066535
2010-08-16,1077.489990234375,1115.753547668457,0.2032018637055548,below,35.97069068669101,TQQQ,,0.0056530690380045545,1.0067414007745863
2010-08-17,1081.1600341796875,1115.937297668457,0.2120843069500236,below,33.171815245360804,TQQQ,,0.03803738658791578,1.0450352126299092
2010-08-18,1092.0799560546875,1116.0694479370118,0.214243198959278,below,32.491544101613414,TQQQ,,0.00898602217386224,1.0544259222230683
2010-08-19,1092.43994140625,1116.359298400879,0.2141936738979767,below,32.50714954642082,TQQQ,,-0.03677308921958977,1.0156514237097112
2010-08-20,1075.6300048828125,1116.523048400879,0.2071719607796761,below,34.71970524331377,TQQQ,,-0.003437059104358098,1.0121605697369955
2010-08-23,1073.3599853515625,1116.6544479370118,0.2132256990192136,below,32.812160345975514,TQQQ,,-0.027596307107889184,0.9842286758120373
2010-08-24,1063.199951171875,1116.7587478637695,0.1961801231849251,below,38.18325501811207,TQQQ,,-0.05737930221695775,0.9277543211720223
2010-08-25,1048.97998046875,1116.6849478149413,0.1874473312567378,below,40.93497503357858,TQQQ,,0.029982667545501274,0.9555708705476252
2010-08-26,1056.280029296875,1116.6150973510742,0.1994309347893187,below,37.15891784944012,TQQQ,,-0.03263710723432833,0.9243838015755619
2010-08-27,1049.27001953125,1116.3857974243165,0.193798281159495,below,38.93377815309026,TQQQ,,0.03308271994282186,0.9549649320027672
2010-08-30,1062.9000244140625,1116.2436972045898,0.1937487321387349,below,38.949391147570545,TQQQ,,-0.03240110245942107,0.9240230153957915
2010-08-31,1046.8800048828125,1115.9957473754882,0.187571196627622,below,40.89594481013022,TQQQ,,-0.004953701873956051,0.9194456808528468
2010-09-01,1049.719970703125,1115.8061972045898,0.1967508699890462,below,38.003411570841294,TQQQ,,0.08381521507534195,0.9965092183436224
2010-09-02,1080.6600341796875,1115.7402474975586,0.2066012351484036,below,34.899542018978046,TQQQ,,0.03431673926535117,1.0307061653650393
2010-09-03,1093.6099853515625,1115.6442471313476,0.2188335322396077,below,31.045121002446862,TQQQ,,0.050933911392781805,1.0832040618637362
2010-09-07,1102.5999755859375,1115.6151974487304,0.2201978226766807,below,30.61523038631001,TQQQ,,-0.024343781152586397,1.0568347792381327
2010-09-08,1092.3599853515625,1115.5253970336914,0.2201978208656519,below,30.615230956968766,TQQQ,,0.03531990507219951,1.0941620833178225
2010-09-09,1101.1500244140625,1115.545246887207,0.232478715401298,below,26.745496789537924,TQQQ,,0.012652293710713192,1.1080057433630854
2010-09-10,1104.5699462890625,1115.6092471313477,0.2299729923472974,below,27.535055081732406,TQQQ,,0.01076208944296031,1.1199302002764726
2010-09-13,1113.3800048828125,1115.6257974243165,0.2367964978373901,below,25.384955000665766,TQQQ,,0.04408077824454848,1.1692975950842326
2010-09-14,1121.1600341796875,1115.7070474243164,0.2399224728669975,above,24.39995408371334,TQQQ,,0.0126656196145698,1.1841074736398007
2010-09-15,1119.4300537109375,1115.759397277832,0.2420566246672656,above,23.72747862876904,TQQQ,,0.01698204677929005,1.2042160421488588
2010-09-16,1123.8900146484375,1115.9272970581055,0.2479854969804219,above,21.85927923189599,TQQQ,,0.014098914596883061,1.221194181283312
2010-09-17,1126.3900146484375,1116.07244720459,0.2567688504486865,above,19.09162717510894,TQQQ,,0.010646990277279889,1.2341962238581061
2010-09-20,1126.5699462890625,1116.1560971069337,0.2571661339537001,above,18.966442356605263,TQQQ,,0.05209662925877834,1.298493686965026
2010-09-21,1142.8199462890625,1116.3234469604492,0.267785428697182,above,15.620281571363337,TQQQ,,-0.003151303209568801,1.2944017396416885
2010-09-22,1139.489990234375,1116.522746887207,0.2637410882009281,above,16.894661263954237,TQQQ,,-0.004743574028772901,1.2882616491667258
2010-09-23,1131.0999755859375,1116.6642471313476,0.260019649698078,above,18.067293899522596,TQQQ,,-0.0029934452496922503,1.284405308452667
2010-09-24,1131.68994140625,1116.7721469116211,0.2741116221859639,above,13.626885485902218,TQQQ,,0.056626201443280344,1.3571363021839262
2010-09-27,1148.6400146484375,1117.0557974243163,0.2809351093912327,above,11.476791166419764,TQQQ,,-0.011447532710129105,1.341600439972572
2010-09-28,1142.31005859375,1117.2868478393555,0.2790496979586971,above,12.070888039328365,TQQQ,,0.0025126359488378824,1.3449713934670238
2010-09-29,1146.75,1117.5135977172852,0.2749557357020514,above,13.360903646801436,TQQQ,,-0.008054866519492832,1.3341378284201106
2010-09-30,1145.969970703125,1117.7051974487304,0.279074435229948,above,12.06309327621149,TQQQ,,-0.013540511771112707,1.3160729194501013
2010-10-01,1143.489990234375,1117.840647277832,0.2775357282369968,above,12.547942894210017,TQQQ,,-0.0031093200806162624,1.3119808274940998
2010-10-04,1144.9599609375,1118.0321969604493,0.2676358544149507,above,15.667412723645402,TQQQ,,-0.03469228289680526,1.2664652174714899
2010-10-05,1140.6800537109375,1118.1714468383789,0.270216781460888,above,14.854157504791388,TQQQ,,0.07444509894790419,1.360747345900234
2010-10-06,1159.81005859375,1118.4947970581054,0.2792230574850319,above,12.016262109567288,TQQQ,,-0.025484521697280327,1.3260693506391228
2010-10-07,1161.5699462890625,1118.7822970581055,0.2778836073216764,above,12.438325506306247,TQQQ,,0.009805167304300477,1.3390716824792446
2010-10-08,1158.3599853515625,1119.0023471069335,0.276419130124203,above,12.899785168876987,TQQQ,,0.020144123756592913,1.3660461081700557
2010-10-11,1165.3199462890625,1119.2379971313476,0.2822747524877611,above,11.054666976056282,TQQQ,,0.0020276476227736318,1.3688159683138859
2010-10-12,1164.280029296875,1119.4616470336914,0.2801910555735782,above,11.71124399656398,TQQQ,,0.02076048336838876,1.3972332494584512
2010-10-13,1171.3199462890625,1119.678097229004,0.2932160324938183,above,7.607047997489769,TQQQ,,0.02429951043236067,1.4311853333801081
2010-10-14,1177.8199462890625,1119.9296969604493,0.2952510749540548,above,6.965802091689355,TQQQ,,-0.005550406091288429,1.4232416735879525
2010-10-15,1177.469970703125,1120.1677474975586,0.3037609764148985,above,4.284315303498798,TQQQ,,0.06378884005500174,1.5140286090640673
2010-10-18,1176.8299560546875,1120.4165969848632,0.3124700223090571,above,1.5400777103391605,TQQQ,,0.0,1.5140286090640673
2010-10-19,1178.6400146484375,1120.7646469116212,0.299617580080887,above,5.58990768656118,TQQQ,,-0.039764920000733506,1.453823382545813
2010-10-20,1166.739990234375,1120.9291970825195,0.3024957213876647,above,4.682999666041676,TQQQ,,0.020789939506555832,1.4840482827221568
2010-10-21,1179.8199462890625,1121.1374472045898,0.3119736292234447,above,1.6964921537899413,TQQQ,,0.006975862529371657,1.4944007995293767
2010-10-22,1180.52001953125,1121.3530471801757,0.3083017862422419,above,2.8534971423564315,TQQQ,,0.019498687041175744,1.5235396530334828
2010-10-25,1184.739990234375,1121.559997253418,0.3177053339241471,above,0.0,TQQQ,,0.015174215406020375,1.5466581719082264
2010-10-26,1184.8800048828125,1121.7631973266602,0.313685640237202,above,1.2652270068291727,TQQQ,,0.005993716486689893,1.5559284024924664
2010-10-27,1183.8399658203125,1121.9564974975585,0.3165143255760729,above,0.37487829787541394,TQQQ,,0.010293839052876619,1.5719448790455233
2010-10-28,1184.469970703125,1122.1876473999023,0.3283989506917097,above,0.0,TQQQ,,0.005744933561870891,1.580975597938563
2010-10-29,1183.8699951171875,1122.378147277832,0.3256941409137612,above,0.8236353289958309,TQQQ,,-0.004799207243417869,1.5733881683972692
2010-11-01,1185.7099609375,1122.5521475219728,0.3275052765713677,above,0.27213062601438853,TQQQ,,0.002298016493432087,1.5770038403588171
2010-11-02,1187.8599853515625,1122.7938973999023,0.3327653086376221,above,0.0,TQQQ,,0.03031051190758638,1.6248036340403225
2010-11-03,1193.7900390625,1123.010597229004,0.3364867376398952,above,0.0,TQQQ,,0.014450504815648024,1.6482828667785046
2010-11-04,1198.3399658203125,1123.310196838379,0.3514723771101954,above,0.0,TQQQ,,0.03543208042512602,1.7066849578775578
2010-11-05,1221.199951171875,1123.833097229004,0.3525147760577442,above,0.0,TQQQ,,0.0011976981619279403,1.7087290513145978
2010-11-08,1223.239990234375,1124.5035470581054,0.3503062758119055,above,0.6264986309331144,TQQQ,,0.002538032826071124,1.7130658617376957
2010-11-09,1223.5899658203125,1125.135896911621,0.3579977871959806,above,0.0,TQQQ,,-0.016167503345293266,1.6853698636873438
2010-11-10,1213.1400146484375,1125.7420468139649,0.3491153420441163,above,2.4811452666889555,TQQQ,,0.015289166232792306,1.711137763696998
2010-11-11,1213.0400390625,1126.3480966186523,0.3361895002691286,above,6.09173791203167,TQQQ,,-0.01681804680987653,1.6823597686889944
2010-11-12,1209.0699462890625,1126.9931466674805,0.3409284108948241,above,4.7680116781873005,TQQQ,,-0.05088579738442789,1.5967515503717733
2010-11-15,1200.43994140625,1127.619846496582,0.334650858472607,above,6.5215287798951245,TQQQ,,-0.010708105616932029,1.5796533661263923
2010-11-16,1194.7900390625,1128.1626467895508,0.3185237672720083,above,11.026330702531073,TQQQ,,-0.04962236182031754,1.501267235241786
2010-11-17,1178.3299560546875,1128.537746887207,0.3098890339423903,above,13.438282295095261,TQQQ,,0.009461300211765833,1.515471175252496
2010-11-18,1183.75,1128.9442965698242,0.3223195105045645,above,9.96606067620316,TQQQ,,0.04648231974018113,1.5859137909776106
2010-11-19,1196.1199951171875,1129.6121963500977,0.3257188217615371,above,9.016526523046032,TQQQ,,0.0023526429043381203,1.5896448798048461
2010-11-22,1198.0699462890625,1130.27989654541,0.3236599564853662,above,9.591632110233306,TQQQ,,0.026361142733196452,1.6315497353764765
2010-11-23,1192.510009765625,1130.9853964233398,0.3262400618525835,above,8.870927832303,TQQQ,,-0.04723320342054893,1.5544864148346966
2010-11-24,1183.699951171875,1131.5364462280274,0.3294154742397082,above,7.983935649475238,TQQQ,,0.05840279855717778,1.645272771780157
2010-11-26,1194.1600341796875,1132.187546081543,0.3331121275912317,above,6.9513445319497436,TQQQ,,-0.006292192001302377,1.6349203996056012
2010-11-29,1189.0799560546875,1132.7421963500976,0.331226631291423,above,7.4780227314371945,TQQQ,,-0.013920001415434258,1.6121623053289689
2010-11-30,1182.9599609375,1133.3034463500976,0.3216496535092712,above,10.153172725285897,TQQQ,,-0.03801563149441356,1.5508749372203985
2010-12-01,1186.5999755859375,1133.7318466186523,0.3342287053688215,above,6.63944937015688,TQQQ,,0.06358642950841253,1.649489537092327
2010-12-02,1206.81005859375,1134.2646463012695,0.3413990254544974,above,4.636554284732608,TQQQ,,0.03036621275367435,1.6995782873106324
