condition,total_episodes,baseline_win_rate,baseline_avg_return_pct,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,loss_recall,win_cost_rate,kept_n,kept_win_rate,kept_avg_return_pct,kept_median_return_pct,win_rate_improvement,avg_return_improvement_pct
GSPC_SMA160_Z >= 2.118,97,0.6701030927835051,3.6372703711577916,39,12,27,0.3076923076923077,2.9670481840000704,0.375,0.4153846153846154,58,0.6551724137931034,4.087937014246604,3.2674334896911073,-0.01493067899040168,0.45066664308881244
GSPC_SMA160_Z <= 2.164,97,0.6701030927835051,3.6372703711577916,63,21,42,0.3333333333333333,3.9117054938131317,0.65625,0.6461538461538462,34,0.6764705882352942,3.128758232119957,2.8679242639790603,0.006367495451789051,-0.5085121390378347
GSPC_SMA160_Z >= 2.164,97,0.6701030927835051,3.6372703711577916,34,11,23,0.3235294117647059,3.128758232119957,0.34375,0.35384615384615387,63,0.6666666666666666,3.9117054938131317,3.0941502907246177,-0.0034364261168384758,0.2744351226553401
GSPC_SMA160_Z <= 2.209,97,0.6701030927835051,3.6372703711577916,68,22,46,0.3235294117647059,3.796866084176021,0.6875,0.7076923076923077,29,0.6551724137931034,3.26304594063229,2.4125317251417977,-0.01493067899040168,-0.3742244305255018
GSPC_SMA160_Z >= 2.209,97,0.6701030927835051,3.6372703711577916,29,10,19,0.3448275862068966,3.26304594063229,0.3125,0.2923076923076923,68,0.6764705882352942,3.796866084176021,3.2626992604889327,0.006367495451789051,0.15959571301822928
GSPC_SMA160_Z <= 2.236,97,0.6701030927835051,3.6372703711577916,73,24,49,0.3287671232876712,3.2368052972060384,0.75,0.7538461538461538,24,0.6666666666666666,4.855351637761041,3.368681227295678,-0.0034364261168384758,1.2180812666032494
GSPC_SMA160_Z >= 2.236,97,0.6701030927835051,3.6372703711577916,25,9,16,0.36,3.9407275894835374,0.28125,0.24615384615384617,72,0.6805555555555556,3.5319032814613527,3.0370105505238443,0.010452462772050475,-0.10536708969643893
GSPC_SMA160_Z <= 2.276,97,0.6701030927835051,3.6372703711577916,77,24,53,0.3116883116883117,3.6062733884644924,0.75,0.8153846153846154,20,0.6,3.7566087545269964,1.455028790844215,-0.07010309278350513,0.11933838336920477
GSPC_SMA160_Z >= 2.276,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,3.7566087545269964,0.25,0.18461538461538463,77,0.6883116883116883,3.6062733884644924,3.4312482302532477,0.018208595528183213,-0.030996982693299202
GSPC_SMA160_Z <= 2.310,97,0.6701030927835051,3.6372703711577916,82,26,56,0.3170731707317073,3.4268263868355535,0.8125,0.8615384615384616,15,0.6,4.787697485452694,0.6325142498872394,-0.07010309278350513,1.150427114294902
GSPC_SMA160_Z >= 2.310,97,0.6701030927835051,3.6372703711577916,15,6,9,0.4,4.787697485452694,0.1875,0.13846153846153847,82,0.6829268292682927,3.4268263868355535,3.2087335467704703,0.012823736484787629,-0.2104439843222381
GSPC_SMA160_Z <= 2.334,97,0.6701030927835051,3.6372703711577916,87,28,59,0.3218390804597701,3.5639944687500607,0.875,0.9076923076923077,10,0.6,4.274770722105051,0.5399581914996454,-0.07010309278350513,0.637500350947259
GSPC_SMA160_Z >= 2.334,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,4.274770722105051,0.125,0.09230769230769231,87,0.6781609195402298,3.5639944687500607,3.323316802816323,0.008057826756724729,-0.07327590240773096
GSPC_SMA160_Z <= 2.417,97,0.6701030927835051,3.6372703711577916,92,30,62,0.32608695652173914,3.730898222403848,0.9375,0.9538461538461539,5,0.6,1.9145179082303685,0.4474021331120514,-0.07010309278350513,-1.7227524629274231
GSPC_SMA50_RATIO >= 2.781%,97,0.6701030927835051,3.6372703711577916,92,28,64,0.30434782608695654,4.146238007874122,0.875,0.9846153846153847,5,0.2,-5.727734144422682,-3.5875332920976444,-0.4701030927835051,-9.365004515580473
GSPC_SMA50_RATIO <= 3.142%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.6541322485284138,0.125,0.09230769230769231,87,0.6781609195402298,4.13053504008724,3.323316802816323,0.008057826756724729,0.49326466892944865
GSPC_SMA50_RATIO >= 3.142%,97,0.6701030927835051,3.6372703711577916,87,28,59,0.3218390804597701,4.13053504008724,0.875,0.9076923076923077,10,0.6,-0.6541322485284138,0.8797155487393349,-0.07010309278350513,-4.291402619686205
GSPC_SMA50_RATIO <= 3.410%,97,0.6701030927835051,3.6372703711577916,15,6,9,0.4,0.34060942916071907,0.1875,0.13846153846153847,82,0.6829268292682927,4.24031810444994,3.2087335467704703,0.012823736484787629,0.603047733292148
GSPC_SMA50_RATIO >= 3.410%,97,0.6701030927835051,3.6372703711577916,82,26,56,0.3170731707317073,4.24031810444994,0.8125,0.8615384615384616,15,0.6,0.34060942916071907,1.2867127325011385,-0.07010309278350513,-3.2966609419970725
GSPC_SMA50_RATIO <= 3.577%,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,1.099800233944497,0.25,0.18461538461538463,77,0.6883116883116883,4.296353523680725,3.0941502907246177,0.018208595528183213,0.6590831525229337
GSPC_SMA50_RATIO >= 3.577%,97,0.6701030927835051,3.6372703711577916,77,24,53,0.3116883116883117,4.296353523680725,0.75,0.8153846153846154,20,0.6,1.099800233944497,2.358980481377193,-0.07010309278350513,-2.537470137213295
GSPC_SMA50_RATIO <= 3.691%,97,0.6701030927835051,3.6372703711577916,25,8,17,0.32,2.9003267390923213,0.25,0.26153846153846155,72,0.6666666666666666,3.893153576736081,2.7306823106615252,-0.0034364261168384758,0.25588320557828936
GSPC_SMA50_RATIO >= 3.691%,97,0.6701030927835051,3.6372703711577916,73,24,49,0.3287671232876712,3.933895147207366,0.75,0.7538461538461538,24,0.6666666666666666,2.735036677340338,3.6575637609330247,-0.0034364261168384758,-0.9022336938174536
GSPC_SMA50_RATIO <= 3.787%,97,0.6701030927835051,3.6372703711577916,29,8,21,0.27586206896551724,2.959862848127828,0.25,0.3230769230769231,68,0.6470588235294118,3.926164755979394,2.970274973487108,-0.023044269254093308,0.28889438482160257
GSPC_SMA50_RATIO >= 3.787%,97,0.6701030927835051,3.6372703711577916,68,24,44,0.35294117647058826,3.926164755979394,0.75,0.676923076923077,29,0.7241379310344828,2.959862848127828,3.4312482302532477,0.05403483825097766,-0.6774075230299634
GSPC_SMA50_RATIO <= 3.886%,97,0.6701030927835051,3.6372703711577916,34,10,24,0.29411764705882354,3.1398367565496095,0.3125,0.36923076923076925,63,0.6507936507936508,3.9057266076130013,2.979870810323071,-0.019309441989854292,0.26845623645520966
GSPC_SMA50_RATIO >= 3.886%,97,0.6701030927835051,3.6372703711577916,63,22,41,0.3492063492063492,3.9057266076130013,0.6875,0.6307692307692307,34,0.7058823529411765,3.1398367565496095,3.2626992604889327,0.03577926015767141,-0.49743361460818214
GSPC_SMA50_RATIO <= 4.026%,97,0.6701030927835051,3.6372703711577916,39,12,27,0.3076923076923077,3.560374279673796,0.375,0.4153846153846154,58,0.6551724137931034,3.6889763637073765,2.970274973487108,-0.01493067899040168,0.051705992549584856
GSPC_SMA50_RATIO >= 4.026%,97,0.6701030927835051,3.6372703711577916,58,20,38,0.3448275862068966,3.6889763637073765,0.625,0.5846153846153846,39,0.6923076923076923,3.560374279673796,3.4312482302532477,0.022204599524187185,-0.07689609148399557
GSPC_SMA50_RATIO <= 4.154%,97,0.6701030927835051,3.6372703711577916,44,15,29,0.3409090909090909,3.613416987267831,0.46875,0.4461538461538462,53,0.6792452830188679,3.6570731804249283,2.979870810323071,0.00914219023536278,0.019802809267136734
GSPC_SMA50_RATIO >= 4.154%,97,0.6701030927835051,3.6372703711577916,53,17,36,0.32075471698113206,3.6570731804249283,0.53125,0.5538461538461539,44,0.6590909090909091,3.613416987267831,3.2626992604889327,-0.011012183692596045,-0.02385338388996061
GSPC_SMA50_RATIO <= 4.372%,97,0.6701030927835051,3.6372703711577916,49,16,33,0.32653061224489793,3.4945989055770625,0.5,0.5076923076923077,48,0.6666666666666666,3.7829141589381208,3.368681227295678,-0.0034364261168384758,0.14564378778032916
GSPC_SMA50_RATIO >= 4.372%,97,0.6701030927835051,3.6372703711577916,49,16,33,0.32653061224489793,3.7060717802508107,0.5,0.5076923076923077,48,0.6666666666666666,3.5670355993753358,3.0274147136878815,-0.0034364261168384758,-0.07023477178245585
GSPC_SMA50_RATIO <= 4.519%,97,0.6701030927835051,3.6372703711577916,53,16,37,0.3018867924528302,4.049179730217385,0.5,0.5692307692307692,44,0.6363636363636364,3.1411068250178285,3.151593806569697,-0.03373945641986875,-0.49616354613996316
GSPC_SMA50_RATIO >= 4.519%,97,0.6701030927835051,3.6372703711577916,44,16,28,0.36363636363636365,3.1411068250178285,0.5,0.4307692307692308,53,0.6981132075471698,4.049179730217385,3.0941502907246177,0.028010114763664662,0.41190935905959325
