signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share
160,83.5,0.3170874053492958,0.5474193017198057,-0.784386734482186,792.0549796977297,0.5792404549001374,235,0.03176682495496971,0.23268380546913378
160,84.0,0.3132669068339742,0.5449282228073391,-0.7843867344821863,738.2129247448298,0.5748773759966008,235,0.031603078434583265,0.23284755198952023
160,82.5,0.3103475873689643,0.5481832274123302,-0.7843867344821862,699.4548277806713,0.5661384220636293,235,0.03242181103651547,0.23202881938758801
160,83.0,0.3103475873689643,0.5481832274123302,-0.7843867344821862,699.4548277806713,0.5661384220636293,235,0.03242181103651547,0.23202881938758801
160,91.5,0.3097821669089389,0.5022647894272262,-0.7843867344821862,692.177087924686,0.6167706226474863,234,0.00638611429507123,0.25806451612903225
160,91.0,0.30483986340754576,0.5040548151887275,-0.7843867344821864,631.5798259640619,0.6047752232927446,234,0.0072048468970034385,0.25724578352710004
160,81.5,0.3044623834745912,0.5503326091928212,-0.7843867344821862,627.1668311801061,0.553233405378521,235,0.033568036679220564,0.23088259374488293
160,82.0,0.3044623834745912,0.5503326091928212,-0.7843867344821862,627.1668311801061,0.553233405378521,235,0.033568036679220564,0.23088259374488293
160,81.0,0.30309985432425046,0.5525065433338415,-0.7843867344821865,611.4825822370531,0.5485905243679768,235,0.03438676928115277,0.23006386114295072
160,84.5,0.30079292649334866,0.5443819913972189,-0.7843867344821863,585.7809078550883,0.55254018547037,235,0.03111183887342394,0.23333879155067955
