Date,gspc_open_implied_rsi14,TQQQ_OPEN,GSPC_SMA160_RATIO,GSPC_BB20_Z,GSPC_PREV_CLOSE_RET_10D,GSPC_PREV_CLOSE_RET_20D,PRE5_TQQQ_OPEN_RETURN,PRE10_TQQQ_OPEN_RETURN,PRE20_TQQQ_OPEN_RETURN,base_target_regime_at_open,selected_leg,action,skip_reason,strategy_return,strategy_equity
2010-03-25,69.63035080799919,0.280091067697814,0.07898525633117215,1.258130775720645,0.019299749159202184,0.056530691090448615,0.02949631426479482,0.07132590499912927,0.2994633119826724,above,TQQQ,skip_uvix_loss_filter,skip_bb20_z_lte_1p607,-0.006261694966391729,1.489937024644061
2010-03-26,67.79620546881337,0.2755760561890299,0.07571516155825053,1.0748299404709647,0.013466746388480777,0.05692969916606927,0.05880649120221504,0.06139487813889444,0.28386266766552937,above,TQQQ,,,0.005207249038215345,1.4976954977826402
2010-03-29,67.88870883319825,0.2772385178890121,0.07478585962073225,1.0259118371963765,0.01443488702241158,0.0562250234361652,0.05409600738612119,0.06043807983331817,0.22837848091936475,above,TQQQ,,,0.013716039710269579,1.5182379487041189
2010-03-30,70.45936744234211,0.2791488268082483,0.07933478798114191,1.2684168957707482,0.019739038117648766,0.05154566310163711,0.013517632175605643,0.05654346749267969,0.18948634892337668,above,TQQQ,skip_uvix_loss_filter,skip_bb20_z_lte_1p607,0.01048548672191063,1.5341574125559567
2010-03-31,68.65273213254297,0.2766430813121662,0.0764676157450519,1.0698970429175432,0.011910767994596005,0.04914554824501072,0.013602667693509707,0.051397337693524614,0.18769113419348216,above,TQQQ,,,-0.013479002374436555,1.5134785011493554
2010-04-01,67.2619164156747,0.2790744652516145,0.07490930811808338,1.0048958617373323,0.0027611604096133835,0.045263197633464536,-0.01231023328943781,0.034133357781534146,0.1795208979808407,above,TQQQ,,,-0.00197798153883888,1.5104848686146526
2010-04-05,70.6238940743174,0.2774615473895696,0.0807061283284749,1.5295980342591173,0.010524707713613024,0.04909303571875023,0.012694894872088858,0.05496350799730476,0.15637150081472262,above,TQQQ,skip_uvix_loss_filter,skip_bb20_z_lte_1p607,0.028912632951761275,1.5541569632000973
2010-04-06,72.50948036313265,0.2812571955398377,0.08631165574787181,1.870334561655971,0.02374335409303896,0.04280318988704179,0.0008044679442658076,0.061308131595806614,0.12346730428728891,above,UVIX,enter_uvix_high_rsi,,-0.0967560614590176,1.4037828565517485
2010-04-07,73.36974312601969,0.2846070697167064,0.08719143981324273,1.8359948726917048,0.020269067536613505,0.044743031538208244,0.00755284826268543,0.02820895532996026,0.14009870416654469,above,UVIX,,,0.03501441607363298,1.4529354935680845
2010-04-08,67.04644152163763,0.2810837925093422,0.08001045389337813,1.2350161936375563,0.007051710499052843,0.036827569642001956,0.028787954380661285,0.03342180731229338,0.125820249884393,above,TQQQ,exit_uvix,,0.058291834783241736,1.537629769309863
2010-04-09,69.92047396119202,0.285921805492033,0.084019611823688,1.5920137628931053,0.01603121567909227,0.03564036327961806,0.007199968137235668,0.0035442930033000586,0.09342588019275122,above,TQQQ,skip_uvix_loss_filter,skip_bb20_z_lte_1p607,0.018019780754157777,1.565337520633893
2010-04-12,72.85692306176897,0.2911075866955647,0.08960845011425156,1.980231371627466,0.02456830923823472,0.03836591081642049,0.030491641750216347,0.03754226490528789,0.08349024619694267,above,UVIX,enter_uvix_high_rsi,,0.019287572168318556,1.5955290810308962
2010-04-13,72.84916717108857,0.2903387684031547,0.08934625700025767,1.846250177731794,0.025621697017957468,0.04042643034214599,0.035022716971988554,0.050025764501110404,0.12020461621166256,above,UVIX,exit_uvix|enter_uvix_high_rsi,,0.0036129068826957766,1.601293579029294
2010-04-14,74.30749867670012,0.2998909400037151,0.09078822020210664,1.9077135414190953,0.020524776875873174,0.04066895434663076,0.02013898914090051,0.0400859345276523,0.10646793040145908,above,UVIX,,,-0.04305982024819033,1.532342165351711
2010-04-15,78.33122397440651,0.3057712315459674,0.10062235199778913,2.3911116964828674,0.031859677875129444,0.044149919101278856,0.06690939853370526,0.0840355687960106,0.12952126478003145,above,UVIX,,,0.004175917570484522,1.5387410999239977
2010-04-16,76.8886363631673,0.306911742306367,0.09893021768147481,1.9623536931919254,0.03612015109440314,0.03898104503520772,0.06942256824300697,0.09566180220136955,0.14301875503914885,above,UVIX,,,0.07635671953464263,1.656234322527322
2010-04-19,60.88063885294641,0.2963429673345857,0.0814782360832218,0.6743375041462181,0.011909031141348558,0.022559077926876725,0.05428974143270948,0.10614153634574763,0.16019460260245588,above,TQQQ,exit_uvix,,0.09377706804013153,1.8115511212813677
2010-04-20,64.06172467864843,0.3033141251635642,0.08678444623658343,1.0607490315356727,0.00848891617462555,0.032433825610264755,0.02067997658202425,0.05363692745991,0.13353076825394172,above,TQQQ,,,0.014785054735754644,1.8383350037661306
2010-04-21,67.3140171290026,0.309243981226011,0.0930405879589189,1.4656542989543422,0.014906261276294908,0.035477464829436034,0.011414766847597013,0.06572941236308183,0.10884380814739147,above,TQQQ,,,0.017599911740855623,1.8706895375825399
2010-04-22,63.568878187315875,0.2994193308256137,0.08769849117037132,1.0084956970384376,0.01986552598788216,0.02705732242511316,0.01135734602135563,0.10018432035967662,0.12287960484304827,above,TQQQ,,,0.014802817999693518,1.8983810143413051
2010-04-23,66.76496779077948,0.3132883545227196,0.09123824922970836,1.2381492524603313,0.018736812343584708,0.035068401902495605,-0.024412267267617693,0.04720705127876945,0.06900706718949245,above,TQQQ,,,0.013238130767937228,1.9235120304565247
2010-04-26,70.61925629618503,0.3173575755928351,0.09816998631482243,1.6790983627702971,0.019181689320183937,0.044221260233348714,0.05718167480249914,0.07619439973699871,0.13684896596321527,above,UVIX,enter_uvix_high_rsi,,-0.02106538152633497,1.882992515664463
2010-04-27,64.57722705183807,0.3117259213233566,0.0904345245296081,1.0884091154675224,0.01301322931728044,0.03896834735403054,0.04630002121298471,0.09305959151883925,0.1447095375105274,above,TQQQ,exit_uvix,,-0.07786914009938639,1.7363655076560909
2010-04-28,49.00483312842423,0.2998908962089435,0.06660072917874005,-0.7767203568239598,-0.011350611656557152,0.008941196447660449,0.008025831537628703,0.03946428431447413,0.11670152759583674,above,TQQQ,,,0.002351390562511435,1.7404483811238638
2010-04-29,53.196361982142285,0.3001634026634915,0.0734406724747263,-0.21297528219731104,-0.015933621338533488,0.01541841649336595,0.001574932994571343,-0.01923115954137733,0.08403541048815999,above,TQQQ,,,0.0510412680829293,1.8292830735293073
2010-04-30,58.74626615816405,0.3106836160410073,0.08450033626390385,0.7966503251484874,-0.004035764251887564,0.03193861442795609,-0.04189415811265418,-0.02198788352691672,0.0755674203043375,above,TQQQ,,,-0.058927174243170954,1.7214885911153626
2010-05-03,50.15818684189317,0.2962437863637162,0.06729873477492432,-0.9163539645817884,-0.00456331394586218,0.0072913725475973745,-0.02102977860024491,0.04839206691964559,0.11973575785185231,above,TQQQ,,,0.04084008420627527,1.7917943301366561
2010-05-04,53.25216937767974,0.2932407766183118,0.0743467005186107,-0.14719486260568287,0.003958172019729922,0.012480688784835658,-0.049665856769032124,-0.023310285322305058,0.05328429302977877,above,TQQQ,,,-0.08840672023511842,1.6333876700733934
2010-05-05,43.49478287655045,0.2691250195905832,0.04826262415624982,-2.509215858418182,-0.027808897783497155,-0.013317163203368843,-0.022175129937916926,-0.05174944567798467,0.0303355321081773,above,TQQQ,,,-0.016432503518346797,1.6065470214380881
2010-05-06,42.05126539850304,0.2676358334018413,0.0432435249430152,-2.5127158216683694,-0.03322714914171998,-0.014021697948615741,-0.10340495475960787,-0.10117687175205925,-0.042545224013090355,above,TQQQ,,,-0.09796646813242393,1.4491592838591332
2010-05-07,33.140155447297076,0.2399720424199286,0.009452514420004166,-3.3809306249856865,-0.06661869377387597,-0.04913010339410717,-0.13855826447405606,-0.14572045357519836,-0.06395445096859254,above,TQQQ,,,-0.07277244987396725,1.3437004125151002
2010-05-10,34.61904317244988,0.2574139024773716,0.004924824627940083,-2.518266913798168,-0.0874080095403531,-0.0699029535032678,-0.1899507990851137,-0.24384334619505343,-0.17565857645995597,above,TQQQ,,,0.1491521246758123,1.5441161839694928
2010-05-11,45.19846528296013,0.2552311292096585,0.03494764399666428,-1.1550284694676936,-0.04316659069479911,-0.030715098121075424,-0.12217562152883399,-0.17423003712818141,-0.1134015484975287,above,TQQQ,,,-0.0006602713727821286,1.5430966482569681
2010-05-12,44.98073436950152,0.2660733896663055,0.03356164084677715,-1.083575163038221,-0.02358679304589728,-0.03466968017436689,-0.0516261565054833,-0.14892004913736734,-0.14892017342539032,above,TQQQ,,,0.05388133650285276,1.626240758018126
2010-05-13,48.885940456091646,0.2739629409800893,0.046045765058804644,-0.5111674303181847,-0.016527281131101246,-0.032197563030336385,-0.005837946719152165,-0.11357151702935542,-0.12982857046083496,above,TQQQ,,,-0.0452061455095466,1.5527246816776032
2010-05-14,45.82735476271297,0.2576377208808326,0.0339995024360733,-0.8753033401145639,-0.04088573451068189,-0.0447564935768191,0.14164524424340974,-0.11819314944522608,-0.10735594890790257,above,TQQQ,,,-0.06153358949314469,1.4571799585193799
2010-05-17,41.43807588076074,0.2502683303164811,0.015048757154961123,-1.42985428254448,-0.042985017328843966,-0.04735217714566631,0.0008694884048876528,-0.13031856619427828,-0.13060963383704327,above,TQQQ,,,0.013515265897702022,1.4768741331195716
2010-05-18,42.13926676698403,0.2573395332519116,0.016542000758859476,-1.2097891324134267,-0.05433106634904117,-0.05058794603593608,-0.019444332313793722,-0.1465432154333861,-0.17488732124980266,above,TQQQ,,,-0.038221865053618465,1.4204252493022955
2010-05-19,37.96622033325971,0.2374415118868967,-0.0009283341406886025,-1.624276217668335,-0.04498971357889758,-0.07154749701617036,-0.03282499022298857,-0.0437918643038121,-0.16784303373770437,below,TQQQ,,,-0.026392619682778395,1.3829365059096443
2010-05-20,35.535337475155,0.2209914723196527,-0.012141955998357212,-1.7956244546168394,-0.04358971969593772,-0.07536850672027495,-0.13330791735020409,-0.11281868026098518,-0.20699337871012025,below,TQQQ,,,-0.10114980026884202,1.2430527545523935
2010-05-21,29.19167614004111,0.1985619883109076,-0.04797430812682468,-2.4600289150978925,-0.050135227912729174,-0.11341397829100353,-0.1422394532752842,-0.07909492251210526,-0.2946068082986262,below,TQQQ,,,0.007745685931241697,1.2526810507851212
2010-05-24,34.41091206597525,0.2142431922421827,-0.03265789888323356,-1.7888181852358398,-0.020875399120185656,-0.1064587315750829,-0.20660361596765908,-0.22862756673228823,-0.3743272460410412,below,TQQQ,,,0.008267576283516043,1.2630376869314022
2010-05-25,31.705178684114912,0.1988849909258826,-0.04839540714769586,-1.9924399250161622,-0.07422413622513657,-0.11418672401183028,-0.16746879294112027,-0.16059144938314507,-0.31271935509031357,below,TQQQ,,,-0.00704667740587428,1.254137467800135
2010-05-26,33.315174208139766,0.2166250654993175,-0.04136251683943759,-1.5712998915719136,-0.07073950025728137,-0.09265777535044006,-0.16238323557921142,-0.2525182951391226,-0.33680884134837785,below,TQQQ,,,-0.030937038954862994,1.215338168104049
2010-05-27,34.066719942258715,0.2204950649400647,-0.04253832778571298,-1.411663254465474,-0.0885232948554232,-0.10358752660579751,-0.019758259332375516,-0.20929062622721262,-0.2783095354826701,below,TQQQ,,,0.10825904980759482,1.3469095233778963
2010-05-28,42.700315301344354,0.2306179736333846,-0.017546585475404775,-0.6780769828898362,-0.046982898090099035,-0.0859477023029267,0.11045959408310502,-0.144166218416238,-0.29029065726156145,below,TQQQ,,,-0.01397251325075588,1.3280898122149294
2010-06-01,39.67026807071593,0.2235219627238945,-0.03129963150699688,-0.967767153557073,-0.04074212572463387,-0.08197584207319053,0.076430813132637,-0.0785171526027576,-0.22152637709591938,below,TQQQ,,,-0.02767499915073368,1.2913349277897832
2010-06-02,37.37127862600245,0.2232990268929929,-0.04402680046966578,-1.2473980723695286,-0.05825283997572639,-0.10941896741102619,0.12387547035760593,-0.13141226340421175,-0.23775279379090164,below,TQQQ,,,0.07037175179171973,1.3822084288081842
2010-06-03,44.36868359714668,0.2368461033692955,-0.02115298758275641,-0.4623477966581359,-0.020003607216786068,-0.06409336423645573,0.030808814198357126,-0.059561973310886085,-0.17027771244496281,below,TQQQ,,,0.025959396774312804,1.4180897258364153
2010-06-04,44.42615768522862,0.2260781492065235,-0.021661759494390198,-0.40564662999852935,-0.010959232535149743,-0.05407124235679772,0.07415602899627416,0.07174318032828864,-0.11504337681986188,below,TQQQ,,,-0.09874536478592666,1.2780599385595237
2010-06-07,38.50820015848743,0.2195032844664128,-0.05054531603520307,-1.2636557325680828,-0.006261686980582604,-0.056082983789422114,-0.01968547531372422,0.13857718251960294,-0.057897966251802324,below,TQQQ,,,-0.05797682289749562,1.2039620838492742
2010-06-08,36.030269143234385,0.206253504703487,-0.06369375658469723,-1.5176882612025124,-0.03421928371885474,-0.054380341633802454,-0.01797889660823071,0.024551969045924382,-0.14727494376218242,below,TQQQ,,,-0.005573363519353891,1.1972519654924634
2010-06-09,39.3154322981399,0.2077674117157106,-0.05291943399422505,-1.0826833810831809,-0.010850858426069032,-0.08426959905722942,-0.07633495956824876,0.03704911940967115,-0.19189518401550099,below,TQQQ,,,-0.022053862433250693,1.1708479353475536
2010-06-10,38.90666233707114,0.2061048184780168,-0.05624430514591361,-1.0885487461943202,-0.01707595448018484,-0.0866075102511219,-0.12277462554764862,-0.04088932997291961,-0.21913494627823937,below,TQQQ,,,0.08297111856444817,1.2679944982122149
2010-06-11,45.26059205802117,0.2089831031525857,-0.034935699248750174,-0.29796326396454975,0.01768810853702396,-0.07240099596585692,-0.0883470198186247,-0.06526334939042511,-0.2476908820562128,below,TQQQ,,,0.02611557964999278,1.3011089095260286
2010-06-14,48.09940452628364,0.2278893234365756,-0.02398250736200247,0.2863379464117069,-0.010389355428590652,-0.056884131491366396,-0.04792721593847871,-0.09381259465574887,-0.1888489680855061,below,TQQQ,,,0.000559581981285362,1.3018369866274893
2010-06-15,47.24104600141844,0.2251101747531843,-0.02734294843768481,0.2519984574794064,0.00020191727285734373,-0.04054843499069327,0.10489915681283857,0.019538843787247462,-0.08942005107720075,below,TQQQ,,,0.0730525395934678,1.3969394846373346
2010-06-16,52.6431333186442,0.237416767673048,-0.00720811848215519,1.479491565579493,0.04157990600205941,-0.019095081584210583,0.08347200792588172,0.008110863201653329,-0.12524060369371137,below,TQQQ,,,0.020152308431723442,1.425091039992199
2010-06-17,53.12803953513416,0.2461991028140706,-0.00572538178054105,1.6366550752315914,0.014776289077186533,-0.005522897222421275,0.15192245104337987,0.0024094308313897805,-0.00010421182737607726,below,TQQQ,,,0.01003023590596519,1.439385039310798
2010-06-18,53.17389987153023,0.246100104032142,-0.0058563125083379575,1.6366629249480553,0.01197834982200785,0.0008878437657713345,0.17808138122206096,0.08899999260506375,0.11406607788899814,below,TQQQ,,,0.0027359350674167615,1.4433231033153635
2010-06-21,54.9388510010714,0.2544613608526764,-0.0003677722022581431,1.7646915539059869,0.0494234135691225,0.042852252643258204,0.07991063521953312,0.12116820771216719,0.23941196462436398,below,TQQQ,,,-0.02627653988493106,1.4053975662242548
2010-06-22,52.393083094707336,0.2418079572244687,-0.008542440354654457,1.2209082771648094,0.05971611013950451,0.0234533839051998,0.13038587052616957,0.2337310884413515,0.1877220376973785,below,TQQQ,,,-0.023661918416906236,1.3721431636689378
2010-06-23,47.021887191634086,0.2342650719411037,-0.02517823756315818,0.3127595325159252,0.031365403572269246,0.02017420359256117,0.018495701017494648,0.16383967643268327,0.21581802678404216,below,TQQQ,,,-0.013393335407859364,1.3537655900503185
2010-06-24,45.7034873073632,0.2275168320534345,-0.029572046670315655,0.05091169410337132,0.03443255091341424,0.016768627761195365,-0.04847308839293163,0.13663073804405257,0.08143104954694991,below,TQQQ,,,-0.04848700278530682,1.2881255541148962
2010-06-25,41.702829740257975,0.2219594584084784,-0.04380390276669066,-0.7321351588742855,-0.01209931988849644,0.005374774565115592,-0.07551102853772229,0.08868529857802288,0.031845461553883236,below,TQQQ,,,-0.0006784570108457899,1.2872516163018572
2010-06-28,42.564624886612,0.2191307575834584,-0.041830488169545044,-0.5521952115736484,-0.013594692334384595,-0.023842807672370903,-0.12772824265062155,-0.026020811061592264,-0.037544841316968336,below,TQQQ,,,-0.008954961614544454,1.2757243274896137
2010-06-29,40.71668652376697,0.2067994170459952,-0.047563755436026534,-0.8183970326263269,-0.013821259075340597,-0.01362213255342315,-0.09378185855132637,-0.026562180835592364,-0.019645519782144794,below,TQQQ,,,-0.11159113752801486,1.133364798612886
2010-06-30,33.74691063215721,0.1899034898160701,-0.07457593670746787,-2.0124688667964854,-0.06634505127209345,-0.027523766265629468,-0.11724178370906957,-0.12896035493675262,-0.07389020040335637,below,TQQQ,,,-0.04942075117494993,1.0773530589101914
2010-07-01,32.0184968893889,0.1842708646750882,-0.08267125953809995,-2.0266710611197616,-0.07527298832479001,-0.06160895468279426,-0.1653211408487375,-0.22865888768292908,-0.19819880034096016,below,TQQQ,,,-0.009748182324177512,1.0668508248644244
2010-07-02,31.34166556712884,0.1819395606052883,-0.08540673301758861,-1.8499804718333839,-0.07945059392295406,-0.06842393110852174,-0.16979944897878962,-0.25123613661284183,-0.184924039223464,below,TQQQ,,,-0.005470392676954039,1.0610147319246837
2010-07-06,32.780839286134494,0.1873730497530678,-0.08462858133782636,-1.6143102931473166,-0.08494777840575307,-0.03972277402055624,-0.16972148222508388,-0.2850012277084988,-0.17113057762410067,below,TQQQ,,,0.005226279886616725,1.0665598918775456
2010-07-07,32.99329515207813,0.1829808638841961,-0.08392617034670868,-1.4967246791857056,-0.0764821202951882,-0.021333224874933943,-0.09393821109566614,-0.22511627862134154,-0.09154004426524542,below,TQQQ,,,0.09449755194775156,1.1673471906656323
2010-07-08,46.03710844597343,0.2033257270235674,-0.05313041953361919,-0.4145705501111941,-0.03199097715535204,-0.001628983492231617,-0.036453389764342314,-0.21891529809360954,-0.11929949758160374,below,TQQQ,,,0.016870504968455435,1.1870409272456695
2010-07-09,48.41341005653616,0.2013907356464053,-0.0461706715672795,-0.20178238561841969,-0.01995351661392053,0.013791983822783349,0.10340681030654153,-0.10632666080804776,-0.013483874248897298,below,TQQQ,,,0.028019260709463367,1.220300936458969
2010-07-12,50.4715660451468,0.2067994556602547,-0.040001173255169054,0.02533656915486345,0.003976957747836796,-0.008170480624633769,0.10691009133145957,-0.0926688274947034,-0.03633005439983794,below,TQQQ,,,0.011355635983024692,1.2341582296831413
2010-07-13,51.58986479446425,0.2148387036476563,-0.03678673907575547,0.1551571045490447,0.0018481279173880871,-0.011771689147427877,0.1036776950195788,-0.05627371556230387,-0.09254434327280137,below,TQQQ,,,0.03415650689569705,1.2763127637656948
2010-07-14,56.06060889920995,0.2189573824898097,-0.02345490539359041,0.6205645915950466,0.019328680839230117,0.005240275058425947,0.17410476203469138,0.03887480301684354,-0.04562863991727539,below,TQQQ,,,0.01599617272434606,1.2967288831851784
2010-07-15,55.63586664244942,0.2196519488426436,-0.024500547652732352,0.6352365460722551,0.051794066897870694,-0.017987264398152236,0.07687987002466445,0.15299293710652484,-0.07775097506448725,below,TQQQ,,,0.0034902338577615932,1.3012547702376087
2010-07-16,55.219254710373626,0.2194032749478245,-0.024991220665137925,0.6652834731587208,0.0638104045015997,-0.016265783656239208,0.09067553747010826,0.192005850897484,-0.1078279882744958,below,TQQQ,,,-0.08048453250048815,1.1965238883910048
2010-07-19,46.084901116096965,0.2046910080980159,-0.04884177380581389,-0.16972146045340417,0.03651071176294818,-0.045840679894121994,0.06094706220250545,0.20591296482139176,-0.10847955221031014,below,TQQQ,,,0.022553945141130294,1.2235102225298273
2010-07-20,45.49994568650678,0.1977931674688255,-0.05070183069175882,-0.18337965671076484,0.0475952806594695,-0.04139561110090373,-0.04723401964984397,0.09242502253003204,-0.19559100284571562,below,TQQQ,,,0.0315925348957915,1.2621640119304585
2010-07-21,52.66687283130034,0.2228026401033977,-0.030915136214439753,0.7789440656957463,0.053907280427572646,-0.026697782974063666,-0.09665906113930267,0.08095001449989736,-0.18202374421774958,below,TQQQ,,,-0.03501838820922443,1.2179650625769656
2010-07-22,48.06911444721869,0.2152607422017086,-0.04373412431016266,0.24019873892900534,0.008790162993746575,-0.023482020065130338,0.014344016874674903,0.09579168049684506,-0.0489293249852788,below,TQQQ,,,0.06742301754770574,1.3000839423635848
2010-07-23,54.00989946407268,0.2180389283479195,-0.025786396063358086,1.0888422867626268,0.02188277873890443,0.001492623735858567,-0.01888090661865016,0.06887112513286486,-0.05386893682155103,below,TQQQ,,,0.026030867780495903,1.3339262555707971
2010-07-26,56.97922498253704,0.2278893273368806,-0.016188113220041656,1.4085563337371994,0.022913720488009437,0.02698180513407289,0.06521009581188819,0.054349624140838326,-0.017663270980522228,below,TQQQ,,,0.021977612057923368,1.3632427693296105
2010-07-27,60.62581404797826,0.2353074024862893,-0.0033642997833102095,1.773071515210322,0.03361298703650051,0.035523236053617735,0.1521597548246889,0.06074614800612377,0.03996960467809463,below,TQQQ,,,-0.00021354097853309995,1.3629516611346697
2010-07-28,59.19962005878549,0.2313630355549569,-0.00743944861183099,1.4411799944694343,0.01688973339537103,0.036544870500860194,0.056124839351492595,0.07467215679398498,0.13785331625936603,below,TQQQ,,,-0.020441129899403387,1.3350913891828082
