entry_rule,cagr,annualized_vol,max_drawdown,final_multiple,uvix_entries,uvix_exits,uvix_day_share,low_rsi_entries,low_rsi_exits,low_rsi_day_share,episode_count,episode_win_rate,episode_avg_return_pct,episode_median_return_pct,bb_window,bb_min_z,bb_window_short,bb_window_long,bb_min_z_both,cagr_delta_vs_rsi_only
bb_only,-0.15552264543254346,0.9995729680374849,-0.9965657461569335,0.06525734253507316,2025,2024,0.6043253870729909,11,11,0.005898255099533055,170,0.5588235294117647,-2.042277209297276,2.681188537276491,50.0,0.6,,,,-1.2200805583053347
bb_only,-0.24800363682244642,0.9727241240931983,-0.9991293792405287,0.010029451232081823,1985,1984,0.5944949619071025,11,11,0.005898255099533055,163,0.5214723926380368,-3.7285510772625443,0.9546032405451266,50.0,0.65,,,,-1.3125615496952379
bb_only,-0.2278105627684045,0.9549305781957045,-0.9990079939195429,0.015384972228031259,1932,1931,0.5814696485623003,11,11,0.005898255099533055,176,0.5340909090909091,-3.5020915653603595,1.000267403361721,50.0,0.7,,,,-1.292368475641196
bb_only,-0.21923114844869762,0.9425675894151608,-0.9989158670886432,0.018389894358953624,1883,1882,0.569427377734087,11,11,0.005898255099533055,180,0.5388888888888889,-3.2512044098081097,0.9159055126578108,50.0,0.75,,,,-1.2837890613214888
bb_only,-0.1589521473627652,0.9387176079713456,-0.9960566595227038,0.06110729667771521,1828,1827,0.5559105431309904,11,11,0.005898255099533055,186,0.5483870967741935,-3.0055465262978145,0.8635347121704884,50.0,0.8,,,,-1.2235100602355566
bb_only,-0.173621594356407,0.9299112324334319,-0.9961651223015338,0.04599420615725709,1772,1771,0.5421479478987467,11,11,0.005898255099533055,190,0.5421052631578948,-2.967927358844798,0.6882987631204762,50.0,0.85,,,,-1.2381795072291983
bb_only,-0.08865424326224769,0.9185306961524727,-0.9927676391094397,0.2233630233967498,1715,1714,0.5281395920373556,11,11,0.005898255099533055,195,0.5333333333333333,-2.395356876595455,0.8243622877258661,50.0,0.9,,,,-1.153212156135039
bb_only,0.023083536985522013,0.9091261854313503,-0.983931979637672,1.4455487435328982,1660,1659,0.514622757434259,11,11,0.005898255099533055,200,0.52,-1.8463515227425662,0.4600983540116621,50.0,0.95,,,,-1.0414743758872693
bb_only,0.07690860206620509,0.9014332660725137,-0.9819469002803106,3.3081577284441215,1600,1599,0.4998771196854264,11,11,0.005898255099533055,206,0.5388349514563107,-1.476343364025548,0.9771537763355709,50.0,1.0,,,,-0.9876493108065862
bb_only,0.06609055928079255,0.8816713653062518,-0.9848764669396042,2.810518441157356,1533,1532,0.4834111575325633,11,11,0.005898255099533055,205,0.5219512195121951,-1.6866958163896777,0.3600335818072953,50.0,1.05,,,,-0.9984673535919988
bb_only,0.09628228539973516,0.8734394618341164,-0.9825892756483695,4.411842149938337,1460,1459,0.4654706316048169,11,11,0.005898255099533055,201,0.5472636815920398,-1.4832135931368093,1.3404777426274217,50.0,1.1,,,,-0.9682756274730562
bb_only,0.16825113256600854,0.854138790381416,-0.9525371664457258,12.316729471323526,1378,1377,0.4453182600147456,11,11,0.005898255099533055,204,0.5441176470588235,-1.112976128118722,0.9378445459204854,50.0,1.15,,,,-0.8963067803067828
bb_only,0.2659076206904303,0.8462143572311722,-0.9204480275525962,45.0264228119782,1296,1295,0.4249201277955272,11,11,0.005898255099533055,213,0.5539906103286385,-0.5614606738082066,1.2741445401690532,50.0,1.2,,,,-0.798650292182361
bb_only,0.3151682137162799,0.8310156812013597,-0.8678879839971089,83.40082352140726,1195,1194,0.3993610223642173,11,11,0.005898255099533055,212,0.5518867924528302,-0.30480195649153935,0.9378445459204854,50.0,1.25,,,,-0.7493896991565114
bb_only,0.2929125508393702,0.8168751502335024,-0.8740223663364276,63.312229406204956,1115,1114,0.3779798476284099,11,11,0.005898255099533055,211,0.5402843601895735,-0.7898688314560525,0.6695453048236155,50.0,1.3,,,,-0.7716453620334212
bb_only,0.45387822594868177,0.8034242787157803,-0.8542990877859722,421.02875787735235,1030,1029,0.3543868272302777,11,11,0.005898255099533055,212,0.5377358490566038,-0.20737408229341203,0.8106057997450788,50.0,1.35,,,,-0.6106796869241096
bb_only,0.565143939937149,0.7868866393842252,-0.7882681620360954,1384.949871373753,940,939,0.32981076431555667,11,11,0.005898255099533055,215,0.5302325581395348,0.042105234529515735,1.041880353593183,50.0,1.4,,,,-0.4994139729356424
bb_only,0.6568697517086521,0.7540733674046981,-0.7356983454505555,3473.849605189971,856,855,0.3064635045465716,11,11,0.005898255099533055,213,0.5164319248826291,0.38994759096918996,0.6543310065396657,50.0,1.45,,,,-0.4076881611641392
bb_only,0.7777148434467334,0.7380317596625521,-0.5544170402979172,10826.29060833978,767,766,0.2806586384861145,11,11,0.005898255099533055,212,0.5283018867924528,0.6319449225949714,0.7905381889324103,50.0,1.5,,,,-0.286843069426058
bb_only,0.8756358846891796,0.7266634472233925,-0.6127620214129705,25732.48160206927,697,696,0.2585401818628656,11,11,0.005898255099533055,205,0.5609756097560976,0.8643399717904038,1.31475925525244,50.0,1.55,,,,-0.1889220281836117
bb_only,0.9059370780872251,0.7053676582836624,-0.607628860711007,33332.20105014763,605,604,0.2312607520275252,11,11,0.005898255099533055,198,0.5707070707070707,0.7075693004480206,1.037264484646494,50.0,1.6,,,,-0.1586208347855662
bb_only,0.94246609578191,0.6960295093399812,-0.6692598935592731,45289.00357303609,525,524,0.2057016465962153,11,11,0.005898255099533055,191,0.5759162303664922,0.8502536267114452,0.9586508711405095,50.0,1.65,,,,-0.12209181709088135
bb_only,1.042544623712744,0.6882663445024217,-0.6229682761587482,101926.21935330454,461,460,0.1850577537478496,11,11,0.005898255099533055,177,0.5536723163841808,1.1225642262587712,0.8811466235223664,50.0,1.7,,,,-0.0220132891600473
bb_only,1.07813105250625,0.6801852206009305,-0.6335213787811882,134712.9553956938,395,394,0.16121897272057018,11,11,0.005898255099533055,171,0.5906432748538012,1.697474894688257,1.3307119137587087,50.0,1.75,,,,0.01357313963345863
bb_only,1.0681413678684466,0.6683840329550891,-0.6281202788000202,124628.89305529727,344,343,0.14180388301794053,11,11,0.005898255099533055,160,0.58125,1.6056009770106843,1.1236390483275405,50.0,1.8,,,,0.0035834549956552664
bb_only,1.0310101885093759,0.6526107526785366,-0.6432982124203388,93019.41075532082,275,274,0.12017694765298599,11,11,0.005898255099533055,137,0.6204379562043796,1.7856701811577458,1.3113516268253633,50.0,1.85,,,,-0.033547724363415465
bb_only,0.966689586648555,0.6384706006895027,-0.6376592138271255,55322.394624248765,219,219,0.10125337920865077,11,11,0.005898255099533055,117,0.5811965811965812,1.7672276236273412,1.1393204419592795,50.0,1.9,,,,-0.09786832622423636
