condition,total_episodes,baseline_win_rate,baseline_avg_return_pct,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,loss_recall,win_cost_rate,kept_n,kept_win_rate,kept_avg_return_pct,kept_median_return_pct,win_rate_improvement,avg_return_improvement_pct,rule_size,loss_capture_efficiency
pre20_tqqq_open_return >= 18.372% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,16,7,9,0.4375,8.992886214506802,0.21875,0.13846153846153847,81,0.691358024691358,2.5793709453110734,2.979870810323071,0.02125493190785288,-1.0578994258467183,2,1.579861111111111
entry_rsi <= 70.175,97,0.6701030927835051,3.6372703711577916,29,11,18,0.3793103448275862,0.2576932920883185,0.34375,0.27692307692307694,68,0.6911764705882353,5.078560596055067,3.630429741655339,0.021073377804730176,1.4412902248972754,1,1.2413194444444444
GSPC_SMA160_SLOPE_20D >= 1.608%,97,0.6701030927835051,3.6372703711577916,29,11,18,0.3793103448275862,3.735935134955228,0.34375,0.27692307692307694,68,0.6911764705882353,3.5951927513030033,3.2087335467704703,0.021073377804730176,-0.042077619854788306,1,1.2413194444444444
pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,29,11,18,0.3793103448275862,4.32695133892552,0.34375,0.27692307692307694,68,0.6911764705882353,3.343141723139202,2.7306823106615252,0.021073377804730176,-0.2941286480185896,1,1.2413194444444444
GSPC_CLOSE_RET_20D >= 4.623% AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,0.6563758102616476,0.1875,0.1076923076923077,84,0.6904761904761905,4.098599291296481,3.4226469410141402,0.02037309769268536,0.46132892013868965,2,1.7410714285714284
GSPC_BB20_Z <= 1.569 AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,0.9164452222512018,0.1875,0.1076923076923077,84,0.6904761904761905,4.0583504537266695,3.4226469410141402,0.02037309769268536,0.42108008256887786,2,1.7410714285714284
entry_rsi <= 70.302 AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,1.7317381376796137,0.1875,0.1076923076923077,84,0.6904761904761905,3.932174169196082,3.2087335467704703,0.02037309769268536,0.29490379803829025,2,1.7410714285714284
GSPC_CLOSE_RET_10D >= 3.009% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,1.7332342219119208,0.1875,0.1076923076923077,84,0.6904761904761905,3.931942632350606,3.4226469410141402,0.02037309769268536,0.2946722611928143,2,1.7410714285714284
pre5_tqqq_open_return <= 1.456% AND GSPC_SMA160_Z >= 2.209,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,1.8433890323361104,0.1875,0.1076923076923077,84,0.6904761904761905,3.9148948640706713,3.4226469410141402,0.02037309769268536,0.2776244929128797,2,1.7410714285714284
GSPC_SMA160_SLOPE_20D >= 1.474% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,2.395638206537983,0.1875,0.1076923076923077,84,0.6904761904761905,3.829427729968001,3.2087335467704703,0.02037309769268536,0.19215735881020946,2,1.7410714285714284
GSPC_SMA160_SLOPE_20D >= 1.474% AND pre5_tqqq_open_return >= 4.942%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,2.395638206537983,0.1875,0.1076923076923077,84,0.6904761904761905,3.829427729968001,3.2087335467704703,0.02037309769268536,0.19215735881020946,2,1.7410714285714284
GSPC_SMA160_SLOPE_20D >= 1.474% AND pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,2.395638206537983,0.1875,0.1076923076923077,84,0.6904761904761905,3.829427729968001,3.2087335467704703,0.02037309769268536,0.19215735881020946,2,1.7410714285714284
pre20_tqqq_open_return >= 18.372% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,3.955961886307124,0.1875,0.1076923076923077,84,0.6904761904761905,3.587949065241823,3.0370105505238443,0.02037309769268536,-0.049321305915968505,2,1.7410714285714284
pre10_tqqq_open_return >= 9.019% AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,4.868760678829535,0.1875,0.1076923076923077,84,0.6904761904761905,3.44668258544669,3.0370105505238443,0.02037309769268536,-0.1905877857111018,2,1.7410714285714284
GSPC_CLOSE_RET_20D >= 4.623% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,9.26458090340657,0.1875,0.1076923076923077,84,0.6904761904761905,2.766377074500243,3.2087335467704703,0.02037309769268536,-0.8708932966575484,2,1.7410714285714284
GSPC_CLOSE_RET_20D >= 4.472% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,9.26458090340657,0.1875,0.1076923076923077,84,0.6904761904761905,2.766377074500243,3.2087335467704703,0.02037309769268536,-0.8708932966575484,2,1.7410714285714284
GSPC_CLOSE_RET_20D >= 4.623% AND pre20_tqqq_open_return >= 19.310%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,9.580374031302929,0.1875,0.1076923076923077,84,0.6904761904761905,2.717504328516283,3.0370105505238443,0.02037309769268536,-0.9197660426415086,2,1.7410714285714284
GSPC_CLOSE_RET_20D >= 4.472% AND pre20_tqqq_open_return >= 19.310%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,9.580374031302929,0.1875,0.1076923076923077,84,0.6904761904761905,2.717504328516283,3.0370105505238443,0.02037309769268536,-0.9197660426415086,2,1.7410714285714284
entry_rsi <= 70.302 AND pre5_tqqq_open_return >= 4.942%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,-2.4217412630881525,0.15625,0.07692307692307693,87,0.6896551724137931,4.333708490036637,3.323316802816323,0.019552079630288044,0.6964381188788451,2,2.03125
GSPC_BB20_Z <= 1.326,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,-1.577674174400592,0.15625,0.07692307692307693,87,0.6896551724137931,4.236689284440365,3.4312482302532477,0.019552079630288044,0.5994189132825731,1,2.03125
GSPC_SMA160_RATIO <= 6.322% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,-1.0972015184688506,0.15625,0.07692307692307693,87,0.6896551724137931,4.181462542379244,3.323316802816323,0.019552079630288044,0.5441921712214528,2,2.03125
pre5_tqqq_open_return >= 3.805% AND GSPC_CLOSE_RET_10D >= 3.009%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,0.35233833908502776,0.15625,0.07692307692307693,87,0.6896551724137931,4.014848765648915,3.414045651775033,0.019552079630288044,0.37757839449112307,2,2.03125
GSPC_SMA160_RATIO <= 6.322% AND GSPC_CLOSE_RET_10D >= 3.009%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,0.5491298103261798,0.15625,0.07692307692307693,87,0.6896551724137931,3.9922290563108507,3.414045651775033,0.019552079630288044,0.35495868515305906,2,2.03125
GSPC_CLOSE_RET_10D >= 3.871%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,0.9748167532716266,0.15625,0.07692307692307693,87,0.6896551724137931,3.9432995226389607,3.323316802816323,0.019552079630288044,0.30602915148116905,1,2.03125
GSPC_CLOSE_RET_10D >= 3.627% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.080339129677953,0.15625,0.07692307692307693,87,0.6896551724137931,3.9311705138566246,3.414045651775033,0.019552079630288044,0.293900142698833,2,2.03125
GSPC_CLOSE_RET_10D >= 3.284% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.080339129677953,0.15625,0.07692307692307693,87,0.6896551724137931,3.9311705138566246,3.414045651775033,0.019552079630288044,0.293900142698833,2,2.03125
GSPC_CLOSE_RET_10D >= 3.009% AND pre10_tqqq_open_return >= 11.591%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.5404143441052855,0.15625,0.07692307692307693,87,0.6896551724137931,3.878288305301759,3.323316802816323,0.019552079630288044,0.24101793414396733,2,2.03125
entry_rsi <= 70.302 AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.6795439282189986,0.15625,0.07692307692307693,87,0.6896551724137931,3.862296399081791,3.0941502907246177,0.019552079630288044,0.22502602792399928,2,2.03125
GSPC_CLOSE_RET_20D >= 5.278% AND GSPC_SMA20_RATIO >= 2.984%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.8198612179289975,0.15625,0.07692307692307693,87,0.6896551724137931,3.846167974977194,3.0941502907246177,0.019552079630288044,0.20889760381940237,2,2.03125
GSPC_CLOSE_RET_20D >= 4.929% AND GSPC_SMA20_RATIO >= 2.984%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.8198612179289975,0.15625,0.07692307692307693,87,0.6896551724137931,3.846167974977194,3.0941502907246177,0.019552079630288044,0.20889760381940237,2,2.03125
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA20_RATIO >= 2.984%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.8859136973232815,0.15625,0.07692307692307693,87,0.6896551724137931,3.838575735966356,3.0941502907246177,0.019552079630288044,0.2013053648085643,2,2.03125
GSPC_SMA160_SLOPE_20D >= 1.785% AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.9398271309350978,0.15625,0.07692307692307693,87,0.6896551724137931,3.832378789574193,3.414045651775033,0.019552079630288044,0.19510841841640136,2,2.03125
pre10_tqqq_open_return >= 9.019% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.9544879356354712,0.15625,0.07692307692307693,87,0.6896551724137931,3.8306936396086337,3.323316802816323,0.019552079630288044,0.19342326845084212,2,2.03125
GSPC_SMA20_RATIO >= 2.984% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.986746204306441,0.15625,0.07692307692307693,87,0.6896551724137931,3.8269857926349586,3.323316802816323,0.019552079630288044,0.18971542147716702,2,2.03125
GSPC_SMA20_RATIO >= 2.984% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,2.0016001751075585,0.15625,0.07692307692307693,87,0.6896551724137931,3.8252784396693134,3.0941502907246177,0.019552079630288044,0.18800806851152174,2,2.03125
GSPC_CLOSE_RET_20D >= 4.623% AND pre5_tqqq_open_return <= 1.456%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,2.58526253344665,0.15625,0.07692307692307693,87,0.6896551724137931,3.758190812274015,3.323316802816323,0.019552079630288044,0.12092044111622346,2,2.03125
pre20_tqqq_open_return >= 19.310% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,2.6628056507291857,0.15625,0.07692307692307693,87,0.6896551724137931,3.749277810287516,3.0941502907246177,0.019552079630288044,0.11200743912972433,2,2.03125
GSPC_SMA160_SLOPE_20D >= 1.608% AND pre5_tqqq_open_return >= 5.566%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,2.758743259819149,0.15625,0.07692307692307693,87,0.6896551724137931,3.7382504988978664,3.323316802816323,0.019552079630288044,0.10098012774007481,2,2.03125
GSPC_CLOSE_RET_20D >= 4.929% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,2.8650432321935093,0.15625,0.07692307692307693,87,0.6896551724137931,3.726032111268629,3.323316802816323,0.019552079630288044,0.08876174011083737,2,2.03125
pre5_tqqq_open_return >= 4.942% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,4.265394165829567,0.15625,0.07692307692307693,87,0.6896551724137931,3.565072233839197,3.323316802816323,0.019552079630288044,-0.07219813731859448,2,2.03125
pre10_tqqq_open_return >= 9.019% AND pre5_tqqq_open_return >= 5.566%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,4.679428915219935,0.15625,0.07692307692307693,87,0.6896551724137931,3.5174820327598444,3.323316802816323,0.019552079630288044,-0.11978833839794722,2,2.03125
GSPC_SMA160_SLOPE_20D >= 1.678% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,5.360701962281611,0.15625,0.07692307692307693,87,0.6896551724137931,3.439174785971146,3.0941502907246177,0.019552079630288044,-0.19809558518664572,2,2.03125
GSPC_CLOSE_RET_20D >= 5.278% AND pre20_tqqq_open_return >= 20.413%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,8.309399663987573,0.15625,0.07692307692307693,87,0.6896551724137931,3.1002440156601163,3.0941502907246177,0.019552079630288044,-0.5370263554976753,2,2.03125
GSPC_CLOSE_RET_20D >= 4.623% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,11.609338842053402,0.15625,0.07692307692307693,87,0.6896551724137931,2.720940661859446,3.323316802816323,0.019552079630288044,-0.9163297092983456,2,2.03125
GSPC_CLOSE_RET_20D >= 4.623% AND pre5_tqqq_open_return >= 4.942%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,11.609338842053402,0.15625,0.07692307692307693,87,0.6896551724137931,2.720940661859446,3.323316802816323,0.019552079630288044,-0.9163297092983456,2,2.03125
GSPC_CLOSE_RET_20D >= 4.623% AND pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,11.609338842053402,0.15625,0.07692307692307693,87,0.6896551724137931,2.720940661859446,3.323316802816323,0.019552079630288044,-0.9163297092983456,2,2.03125
days_since_previous_exit <= 3.000 AND pre5_tqqq_open_return <= 1.456%,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,-0.4993106320050577,0.25,0.18461538461538463,77,0.6883116883116883,4.711706995355934,3.440716688657597,0.018208595528183213,1.0744366241981425,2,1.3541666666666665
GSPC_SMA50_RATIO <= 3.577%,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,1.099800233944497,0.25,0.18461538461538463,77,0.6883116883116883,4.296353523680725,3.0941502907246177,0.018208595528183213,0.6590831525229337,1,1.3541666666666665
GSPC_CLOSE_RET_10D >= 3.284%,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,2.8365158943507587,0.25,0.18461538461538463,77,0.6883116883116883,3.845258546951827,3.0941502907246177,0.018208595528183213,0.20798817579403517,1,1.3541666666666665
GSPC_SMA160_Z >= 2.276,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,3.7566087545269964,0.25,0.18461538461538463,77,0.6883116883116883,3.6062733884644924,3.4312482302532477,0.018208595528183213,-0.030996982693299202,1,1.3541666666666665
pre5_tqqq_open_return >= 5.566%,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,6.781229880513452,0.25,0.18461538461538463,77,0.6883116883116883,2.8206575115848933,3.0941502907246177,0.018208595528183213,-0.8166128595728983,1,1.3541666666666665
GSPC_BB20_Z <= 1.569 AND pre5_tqqq_open_return <= 1.456%,97,0.6701030927835051,3.6372703711577916,17,7,10,0.4117647058823529,1.1908589001981609,0.21875,0.15384615384615385,80,0.6875,4.157132808736714,3.4226469410141402,0.017396907216494895,0.5198624375789223,2,1.421875
GSPC_CLOSE_RET_20D >= 4.623% AND pre20_tqqq_open_return >= 18.372%,97,0.6701030927835051,3.6372703711577916,17,7,10,0.4117647058823529,7.636491207930673,0.21875,0.15384615384615385,80,0.6875,2.787435943343555,3.2087335467704703,0.017396907216494895,-0.8498344278142365,2,1.421875
GSPC_CLOSE_RET_20D >= 4.472% AND pre20_tqqq_open_return >= 18.372%,97,0.6701030927835051,3.6372703711577916,17,7,10,0.4117647058823529,7.636491207930673,0.21875,0.15384615384615385,80,0.6875,2.787435943343555,3.2087335467704703,0.017396907216494895,-0.8498344278142365,2,1.421875
pre20_tqqq_open_return >= 17.767% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,17,7,10,0.4117647058823529,9.202152665715598,0.21875,0.15384615384615385,80,0.6875,2.4547328835642586,2.970274973487108,0.017396907216494895,-1.182537487593533,2,1.421875
entry_rsi <= 70.302 AND GSPC_BB20_Z <= 1.607,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,-1.6407441914242524,0.1875,0.12307692307692308,83,0.6867469879518072,4.527537887737895,3.414045651775033,0.016643895168302114,0.8902675165801037,2,1.5234375
GSPC_CLOSE_RET_20D >= 4.472% AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,1.2783901669445215,0.1875,0.12307692307692308,83,0.6867469879518072,4.035153779097379,3.414045651775033,0.016643895168302114,0.3978834079395872,2,1.5234375
GSPC_CLOSE_RET_20D >= 4.472% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,3.0005248016267214,0.1875,0.12307692307692308,83,0.6867469879518072,3.744673238307611,3.323316802816323,0.016643895168302114,0.1074028671498195,2,1.5234375
pre5_tqqq_open_return >= 3.805% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,3.350365264478365,0.1875,0.12307692307692308,83,0.6867469879518072,3.6856640036097446,3.414045651775033,0.016643895168302114,0.04839363245195294,2,1.5234375
pre10_tqqq_open_return >= 9.019% AND pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,4.301293562599045,0.1875,0.12307692307692308,83,0.6867469879518072,3.5252664593484244,3.323316802816323,0.016643895168302114,-0.1120039118093672,2,1.5234375
pre20_tqqq_open_return >= 17.767% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,4.569851457646352,0.1875,0.12307692307692308,83,0.6867469879518072,3.4799675372922514,2.979870810323071,0.016643895168302114,-0.15730283386554023,2,1.5234375
pre10_tqqq_open_return >= 9.019% AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,4.569851457646352,0.1875,0.12307692307692308,83,0.6867469879518072,3.4799675372922514,2.979870810323071,0.016643895168302114,-0.15730283386554023,2,1.5234375
GSPC_SMA160_SLOPE_20D >= 1.474% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,5.240907199240155,0.1875,0.12307692307692308,83,0.6867469879518072,3.3667774122041405,2.979870810323071,0.016643895168302114,-0.2704929589536511,2,1.5234375
GSPC_BB20_Z <= 1.607 AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,5.4525848222778075,0.1875,0.12307692307692308,83,0.6867469879518072,3.331072752896584,3.414045651775033,0.016643895168302114,-0.3061976182612076,2,1.5234375
pre10_tqqq_open_return >= 8.575% AND pre5_tqqq_open_return >= 4.942%,97,0.6701030927835051,3.6372703711577916,14,6,8,0.42857142857142855,9.88785767706194,0.1875,0.12307692307692308,83,0.6867469879518072,2.5829544400414304,3.0941502907246177,0.016643895168302114,-1.0543159311163612,2,1.5234375
GSPC_BB20_Z <= 1.607 AND entry_rsi <= 70.175,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-2.0801668695172784,0.15625,0.09230769230769231,86,0.686046511627907,4.368570483337161,3.4226469410141402,0.01594341884440187,0.731300112179369,2,1.6927083333333333
entry_rsi <= 70.302 AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-1.2266827798647775,0.15625,0.09230769230769231,86,0.686046511627907,4.259403913730447,3.2087335467704703,0.01594341884440187,0.6221335425726551,2,1.6927083333333333
entry_rsi <= 70.302 AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-1.164941428364777,0.15625,0.09230769230769231,86,0.686046511627907,4.2515067641199815,3.2087335467704703,0.01594341884440187,0.6142363929621899,2,1.6927083333333333
entry_rsi <= 70.302 AND pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-1.164941428364777,0.15625,0.09230769230769231,86,0.686046511627907,4.2515067641199815,3.2087335467704703,0.01594341884440187,0.6142363929621899,2,1.6927083333333333
GSPC_BB20_Z <= 1.569 AND GSPC_CLOSE_RET_20D >= 5.278%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-0.8361550946826196,0.15625,0.09230769230769231,86,0.686046511627907,4.209452698183891,3.4226469410141402,0.01594341884440187,0.5721823270260993,2,1.6927083333333333
GSPC_SMA160_RATIO <= 6.666% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-0.35670018850480095,0.15625,0.09230769230769231,86,0.686046511627907,4.148127070649519,3.2087335467704703,0.01594341884440187,0.5108566994917272,2,1.6927083333333333
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-0.17618336812994914,0.15625,0.09230769230769231,86,0.686046511627907,4.125037709903898,3.3772825165347853,0.01594341884440187,0.48776733874610656,2,1.6927083333333333
GSPC_BB20_Z <= 1.607 AND GSPC_SMA160_RATIO <= 6.666%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,0.011503971084722312,0.15625,0.09230769230769231,86,0.686046511627907,4.101031189771789,3.2087335467704703,0.01594341884440187,0.46376081861399765,2,1.6927083333333333
pre20_tqqq_open_return >= 18.372% AND GSPC_BB20_Z <= 1.569,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,0.34023223918279055,0.15625,0.09230769230769231,86,0.686046511627907,4.058984550829013,3.368681227295678,0.01594341884440187,0.4217141796712216,2,1.6927083333333333
GSPC_SMA160_RATIO <= 6.666% AND GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,0.4206495505100769,0.15625,0.09230769230769231,86,0.686046511627907,4.048698615659244,3.0370105505238443,0.01594341884440187,0.41142824450145277,2,1.6927083333333333
GSPC_SMA20_RATIO <= 1.899% AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,0.9168443237301763,0.15625,0.09230769230769231,86,0.686046511627907,3.985231842340394,3.368681227295678,0.01594341884440187,0.34796147118260246,2,1.6927083333333333
pre20_tqqq_open_return >= 17.767% AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,1.0476614272307232,0.15625,0.09230769230769231,86,0.686046511627907,3.9684994221252072,3.368681227295678,0.01594341884440187,0.3312290509674156,2,1.6927083333333333
GSPC_SMA160_RATIO <= 6.666% AND GSPC_CLOSE_RET_10D >= 3.009%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,1.1054068545268116,0.15625,0.09230769230769231,86,0.686046511627907,3.9611133790989634,3.368681227295678,0.01594341884440187,0.3238430079411718,2,1.6927083333333333
GSPC_CLOSE_RET_20D >= 4.472% AND GSPC_SMA160_RATIO <= 5.756%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,2.2809569978427926,0.15625,0.09230769230769231,86,0.686046511627907,3.810752314256222,3.2087335467704703,0.01594341884440187,0.17348194309843024,2,1.6927083333333333
pre20_tqqq_open_return >= 18.372% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,2.5817500654321566,0.15625,0.09230769230769231,86,0.686046511627907,3.772278782355257,3.2087335467704703,0.01594341884440187,0.13500841119746543,2,1.6927083333333333
pre10_tqqq_open_return >= 8.575% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,2.693062847357538,0.15625,0.09230769230769231,86,0.686046511627907,3.7580411009461967,3.2087335467704703,0.01594341884440187,0.12077072978840508,2,1.6927083333333333
pre20_tqqq_open_return >= 17.767% AND GSPC_SMA20_RATIO >= 2.984%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,2.855413896208101,0.15625,0.09230769230769231,86,0.686046511627907,3.7372752691164735,3.0370105505238443,0.01594341884440187,0.10000489795868184,2,1.6927083333333333
GSPC_SMA20_RATIO >= 2.984% AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,2.855413896208101,0.15625,0.09230769230769231,86,0.686046511627907,3.7372752691164735,3.0370105505238443,0.01594341884440187,0.10000489795868184,2,1.6927083333333333
pre5_tqqq_open_return >= 5.566% AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,2.928789379127282,0.15625,0.09230769230769231,86,0.686046511627907,3.7278900329291362,3.2087335467704703,0.01594341884440187,0.09061966177134462,2,1.6927083333333333
pre20_tqqq_open_return >= 19.310% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,4.507559553554194,0.15625,0.09230769230769231,86,0.686046511627907,3.5259543129442985,3.0370105505238443,0.01594341884440187,-0.11131605821349311,2,1.6927083333333333
GSPC_SMA160_SLOPE_20D >= 1.608% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,5.4265299827032525,0.15625,0.09230769230769231,86,0.686046511627907,3.4084115836345354,3.0370105505238443,0.01594341884440187,-0.22885878752325617,2,1.6927083333333333
GSPC_SMA160_SLOPE_20D >= 1.678% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,5.7896210533994825,0.15625,0.09230769230769231,86,0.686046511627907,3.36196970249897,3.0370105505238443,0.01594341884440187,-0.27530066865882175,2,1.6927083333333333
GSPC_CLOSE_RET_20D >= 5.278% AND pre20_tqqq_open_return >= 19.310%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,8.784880426793059,0.15625,0.09230769230769231,86,0.686046511627907,2.9788551314835137,3.0370105505238443,0.01594341884440187,-0.658415239674278,2,1.6927083333333333
GSPC_CLOSE_RET_20D >= 4.623% AND pre20_tqqq_open_return >= 20.413%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,10.175014521983089,0.15625,0.09230769230769231,86,0.686046511627907,2.8010472820987427,3.0370105505238443,0.01594341884440187,-0.836223089059049,2,1.6927083333333333
GSPC_CLOSE_RET_20D >= 4.472% AND pre20_tqqq_open_return >= 20.413%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,10.175014521983089,0.15625,0.09230769230769231,86,0.686046511627907,2.8010472820987427,3.0370105505238443,0.01594341884440187,-0.836223089059049,2,1.6927083333333333
GSPC_CLOSE_RET_20D >= 4.929% AND pre20_tqqq_open_return >= 20.413%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,10.175014521983089,0.15625,0.09230769230769231,86,0.686046511627907,2.8010472820987427,3.0370105505238443,0.01594341884440187,-0.836223089059049,2,1.6927083333333333
