start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2010-02-12,160,0.0,0.4189608519068475,0.6099697681142624,-0.8165985180200188,284.34116363578323,0.19390513639714918,0.0
2010-02-12,160,0.5,0.3805282352573838,0.599088998596304,-0.8007390710429763,182.5100993005429,0.1666257065618088,0.027279429835340378
2010-02-12,160,1.0,0.37437409064809324,0.5987041483488842,-0.8007390710429761,169.8074206418795,0.16613418530351437,0.0277709510936348
2010-02-12,160,1.5,0.37654518366897993,0.5986444464149785,-0.8007390710429763,174.1909170996861,0.16564266404521996,0.028262472351929222
2010-02-12,160,2.0,0.39358615438243016,0.5992349119819212,-0.7954281856427182,212.47296165456947,0.1639223396411895,0.029982796755959697
2010-02-12,160,2.5,0.39274510300514986,0.599025586122479,-0.7954281856427184,210.41187800135393,0.16269353649545343,0.03121159990169575
2010-02-12,160,3.0,0.4048255318188685,0.5981855307020978,-0.785125314771978,241.89839277932137,0.16048169083312852,0.033423445564020646
2010-02-12,160,3.5,0.4072256540231114,0.5979269044924331,-0.7851253147719779,248.6585898344146,0.1597444089456869,0.03416072745146228
2010-02-12,160,4.0,0.4072256540231114,0.5979269044924331,-0.7851253147719779,248.6585898344146,0.1597444089456869,0.03416072745146228
2010-02-12,160,4.5,0.41137601643146304,0.5977467090794376,-0.7862879517943511,260.76847338575556,0.15900712705824527,0.034898009338903906
2010-02-12,160,5.0,0.42126949240516187,0.5967963721146654,-0.7607710996680818,291.903781995846,0.15826984517080364,0.03563529122634554
2010-02-12,160,5.5,0.3983967550824661,0.5945745973905606,-0.7607710996680822,224.6305202058772,0.1550749569918899,0.03883017940525928
2010-02-12,160,6.0,0.39367049767666007,0.5934061464561664,-0.7607710996680817,212.68069519951797,0.152863111329565,0.04104202506758417
2010-02-12,160,6.5,0.3804155565801073,0.5925174694414528,-0.7607710996680821,182.26971723535328,0.15138854755468173,0.04251658884246744
2010-02-12,160,7.0,0.3891207518975006,0.5928562617013023,-0.7677383416301333,201.74270737563785,0.1501597444089457,0.04374539198820349
2010-02-12,160,7.5,0.39635173461704265,0.5926531243314321,-0.7677383416301334,219.38462356930768,0.14917670189235685,0.04472843450479233
2010-02-12,160,8.0,0.41164153926625313,0.5919204681533259,-0.7618312357200276,261.56174198387936,0.1479478987466208,0.045957237650528386
2010-02-12,160,8.5,0.43079345499022015,0.5917985430381322,-0.7618312357200276,325.14251764371744,0.14745637748832638,0.04644875890882281
2010-02-12,160,9.0,0.43611912370039896,0.5910534484573596,-0.7618312357200274,345.2446830861198,0.14524453182600147,0.0486606045711477
