series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,7.092949322331856,0.47577864115111956,-0.5063676722225288,9.279753254974685e+21,14.90808688925351,1049,0.0014761358044940135,0.3878956864031491,11,58.0
strategy,7.092949322331856,0.47577864115111956,-0.5063676722225288,9.279753254974685e+21,14.90808688925351,1049,0.0014761358044940135,0.3878956864031491,11,58.1
strategy,7.092949322331856,0.47577864115111956,-0.5063676722225288,9.279753254974685e+21,14.90808688925351,1049,0.0014761358044940135,0.3878956864031491,11,58.2
strategy,7.092949322331856,0.47577864115111956,-0.5063676722225288,9.279753254974685e+21,14.90808688925351,1049,0.0014761358044940135,0.3878956864031491,11,58.3
strategy,7.092949322331856,0.47577864115111956,-0.5063676722225288,9.279753254974685e+21,14.90808688925351,1049,0.0014761358044940135,0.3878956864031491,11,58.4
strategy,7.092949322331856,0.47577864115111956,-0.5063676722225288,9.279753254974685e+21,14.90808688925351,1049,0.0014761358044940135,0.3878956864031491,11,58.5
strategy,7.092949322331856,0.47577864115111956,-0.5063676722225288,9.279753254974685e+21,14.90808688925351,1049,0.0014761358044940135,0.3878956864031491,11,58.6
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,58.7
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,58.8
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,58.9
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.0
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.1
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.2
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.3
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.4
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.5
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.6
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.7
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.8
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,59.9
strategy,7.101467589421306,0.4694402700920402,-0.49364431407359566,9.518938611266838e+21,15.12752109662208,1049,0.001148105625717566,0.38822371658192556,11,60.0
strategy,6.297776223894266,0.4712048470713136,-0.506367672222529,7.543361130917898e+20,13.365261972657809,981,0.0016404199475065617,0.3851706036745407,12,58.0
strategy,6.297776223894266,0.4712048470713136,-0.506367672222529,7.543361130917898e+20,13.365261972657809,981,0.0016404199475065617,0.3851706036745407,12,58.1
strategy,6.297776223894266,0.4712048470713136,-0.506367672222529,7.543361130917898e+20,13.365261972657809,981,0.0016404199475065617,0.3851706036745407,12,58.2
strategy,6.297776223894266,0.4712048470713136,-0.506367672222529,7.543361130917898e+20,13.365261972657809,981,0.0016404199475065617,0.3851706036745407,12,58.3
strategy,6.297776223894266,0.4712048470713136,-0.506367672222529,7.543361130917898e+20,13.365261972657809,981,0.0016404199475065617,0.3851706036745407,12,58.4
strategy,6.297776223894266,0.4712048470713136,-0.506367672222529,7.543361130917898e+20,13.365261972657809,981,0.0016404199475065617,0.3851706036745407,12,58.5
strategy,6.297776223894266,0.4712048470713136,-0.506367672222529,7.543361130917898e+20,13.365261972657809,981,0.0016404199475065617,0.3851706036745407,12,58.6
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,58.7
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,58.8
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,58.9
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.0
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.1
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.2
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.3
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.4
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.5
strategy,6.305458789195356,0.4648011594035661,-0.49364431407359577,7.737791033326322e+20,13.565927411382827,981,0.0013123359580052493,0.385498687664042,12,59.6
